y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,2.42625524053808383e-06,1.59307844213017006e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-1.61466560243605978e-01,-1.28614447061898769e+01,1.27972656466685759e+01,1.27972658591889239e+01,-1.28614447061898769e+01,-1.28614447061898769e+01,-9.68976319917658202e-03,6.93877874145234219e-02,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,2.47545147377838167e-06,1.53072587205685124e+02,7.73839560820193244e-09,4.78513212283081246e-01,1.00727496106900460e+00,-1.55146811773536480e-01,-1.18726212587456033e+01,1.18109541466590393e+01,1.13324411267830669e+01,-1.18726212587456033e+01,-1.18726212587456033e+01,4.60081268415990507e-03,7.00876460619982017e-02,1.09549159669683824e-04,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,2.52598913934202187e-06,1.47101403164098116e+02,1.53243465800686531e-08,8.92415905275126153e-01,1.01356763155345320e+00,-1.49094714578048321e-01,-1.09599667903736115e+01,1.09007052407871914e+01,1.00082895033512518e+01,-1.09599667903736115e+01,-1.09599667903736115e+01,1.16832799243127283e-03,7.07992305014093770e-02,2.14759816633991652e-04,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,2.57785838163430743e-06,1.41379591536458520e+02,2.27633096720119117e-08,1.24842677409092051e+00,1.01898015751142879e+00,-1.43295368915739352e-01,-1.01176726241481969e+01,1.00607161744194382e+01,8.81228954159176148e+00,-1.01176726241481969e+01,-1.01176726241481969e+01,4.53948034930817812e-05,7.15220724854225137e-02,3.15787483590498474e-04,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,2.63105527672314386e-06,1.35893902642589723e+02,3.00594491635708424e-08,1.55256937939050732e+00,1.02360411669966700e+00,-1.37735345575382695e-01,-9.34037324935489544e+00,9.28562677463254182e+00,7.73305750978129147e+00,-9.34037324935489544e+00,-9.34037324935489544e+00,3.06453159637953831e-04,7.22557970330762606e-02,4.12769803238104995e-04,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,2.68557736427304595e-06,1.30632126756081988e+02,3.72168090979487628e-08,1.81030380588427220e+00,1.02752252020952062e+00,-1.32402269389625404e-01,-8.62308291281790495e+00,8.57045620708417921e+00,6.76015249017973652e+00,-8.62308291281790495e+00,-8.62308291281790495e+00,2.15578895847556851e-04,7.30000577434282150e-02,5.05842747297988627e-04,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,2.74142466750209353e-06,1.25583035715288048e+02,4.42390501432045245e-08,2.02656461073090188e+00,1.03081038940339220e+00,-1.27284760055190543e-01,-7.96118362886582975e+00,7.91059100950139982e+00,5.88402646425395215e+00,-7.96118362886582975e+00,-7.96118362886582975e+00,2.16209721656923648e-04,7.37545497165121300e-02,5.95136482984109970e-04,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,2.79859923238190466e-06,1.20736255490541296e+02,5.11295726909215899e-08,2.20581535223222014e+00,1.03353558492825193e+00,-1.22372302973106875e-01,-7.35040014203681569e+00,7.30176010572356748e+00,5.09594479806384992e+00,-7.35040014203681569e+00,-7.35040014203681569e+00,1.95004445515678526e-04,7.45190018618006322e-02,6.80776773838941184e-04,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,2.85710509365122930e-06,1.16082175434926498e+02,5.78915276947416689e-08,2.35209215404424654e+00,1.03575946902993210e+00,-1.17655157270860594e-01,-6.78677850700694485e+00,6.74001342219016486e+00,4.38792129473384307e+00,-6.78677850700694485e+00,-6.78677850700694485e+00,1.80852511377338487e-04,7.52931752099555707e-02,7.62884857025323236e-04,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,2.91694814174275981e-06,1.11611864254532890e+02,6.45278527473655711e-08,2.46904421727994849e+00,1.03753752147285216e+00,-1.13124270632148652e-01,-6.26666446292995349e+00,6.22170029613288822e+00,3.75265609035788028e+00,-6.26666446292995349e+00,-6.26666446292995349e+00,1.66297663028558418e-04,7.60768599526589900e-02,8.41577723213017396e-04,2.61347497528632469e-08
-2.89999999999999991e+00,2.77508324224075661e-08,2.97813603238843212e-06,1.07316998173493346e+02,7.10412964045562457e-08,2.55996992534153911e+00,1.03891988844679273e+00,-1.08771206490841058e-01,-5.78668281256307271e+00,5.74344888364106509e+00,3.18347895755819810e+00,-5.78668281256307271e+00,-5.78668281256307271e+00,1.53165578801406355e-04,7.68698731440893290e-02,9.16968274598702385e-04,2.77508324224075628e-08
-2.89000000000000012e+00,2.94668480631682096e-08,3.04067809810253453e-06,1.03189797958173870e+02,7.74344414943594791e-08,2.62784948455847545e+00,1.03995187881277240e+00,-1.04588080200533146e-01,-5.34371767548134180e+00,5.30214643824651244e+00,2.67429694330636814e+00,-5.34371767548134180e+00,-5.34371767548134180e+00,1.40911044525182660e-04,7.76720565042949701e-02,9.89165504556382752e-04,2.94668480631682063e-08
-2.87999999999999989e+00,3.12889761849713116e-08,3.10458527096855849e-06,9.92229740153578490e+01,8.37097249971715004e-08,2.67537437154555668e+00,1.04067441179767162e+00,-1.00567503389715221e-01,-4.93489375720456636e+00,4.89492060216835156e+00,2.21954621293960663e+00,-4.93489375720456636e+00,-4.93489375720456636e+00,1.29597422176885857e-04,7.84832744456230441e-02,1.05827466040100677e-03,3.12889761849713050e-08
