iteration,residualN,residualS,residualD,residualPotential,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,6.19591060490400688e-03,7.25184891013688532e-04,6.19591060490400688e-03,0.00000000000000000e+00,1.51973011828095617e+00,1.21578409462476653e+01,1.21578409462476653e+01,3.32000000000000000e+02,1.67000000000000000e+02,0.00000000000000000e+00
