iteration,residualN,residualS,residualD,residualPotential,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.51951197681352079e+00,1.21560958145082267e+01,1.21560958145082267e+01,3.32000000000000000e+02,1.67000000000000000e+02,0.00000000000000000e+00
