y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,1.17455161615167747e-04,0.00000000000000000e+00,1.91163903297620230e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.90531102456173720e+01,2.90531102456173720e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.96666666666666656e+00,7.50455791514731260e-06,7.50455791507687165e-06,1.25538174403002554e-04,1.22854677203726760e-05,1.67282571236864968e+01,1.63706748077602526e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.54236479404603308e+01,2.37865804596842985e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.93333333333333335e+00,9.16608773637596805e-06,9.16608773624761715e-06,1.34096501068829954e-04,2.52924345888904459e-05,1.46296331572891898e+01,2.75934895199296681e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.22341538758950819e+01,1.94748049239021164e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.89999999999999991e+00,1.11954848428248310e-05,1.11954848425909601e-05,1.43079763742334949e-04,3.89452202821823881e-05,1.27801310755222435e+01,3.47865419227072392e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.94232758875016032e+01,1.59446216952308824e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.86666666666666670e+00,1.36741960661071058e-05,1.36741960656809636e-05,1.52435693227879587e-04,5.31643859423818209e-05,1.11476895969378091e+01,3.88793503376860405e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.69422871578206404e+01,1.30543521240520413e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.83333333333333326e+00,1.67017007910221411e-05,1.67017007902456593e-05,1.62109851964556103e-04,6.78671972246016057e-05,9.70618824995557361e+00,4.06349018443907628e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.47514897274597363e+01,1.06879995430206538e+01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.80000000000000004e+00,2.03995034125867619e-05,2.03995034111719221e-05,1.72045950771631439e-04,8.29681056874710454e-05,8.43383033909586821e+00,4.06716300956782284e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.28177569230184520e+01,8.75059391345062743e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.76666666666666661e+00,2.49160097340812134e-05,2.49160097315032043e-05,1.82186176367662642e-04,9.83792465575251843e-05,7.31201257066900201e+00,3.94843506715831882e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.11128154113065030e+01,7.16438034414818503e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.73333333333333339e+00,3.04324830131010626e-05,3.04324830084036245e-05,1.92471527757602886e-04,1.14010949971189577e-04,6.32454235510305995e+00,3.74635713884097399e+00,1.00000000000000000e+00,0.00000000000000000e+00,9.61205565341120227e+00,5.86569851457022740e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.69999999999999996e+00,3.71703186926860223e-05,3.71703186841267340e-05,2.02842159530623961e-04,1.29772262719697428e-04,5.45710036156472267e+00,3.49128733123064672e+00,1.00000000000000000e+00,0.00000000000000000e+00,8.29371509383058125e+00,4.80242776259993498e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
