n2,k,multiplicity,parity,s,index,eps,branch,eps_free,f,weight,scalar_charge,pressure_charge,matching_residual,winding_residual,sign_changes,theta_residual
3.00000000000000000e+01,1.36930639376291530e+00,1.92000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.59323414625561721e+00,-1.00000000000000000e+00,-4.59317229810639649e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.92748943392346139e-01,-2.22097750254460413e+00,5.67830762973380475e-11,-5.67830227282684064e-11,1.00000000000000000e+00,-1.04245501120203699e-11
8.00000000000000000e+00,7.07106781186547573e-01,4.80000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-4.58951078997306272e+00,-1.00000000000000000e+00,-4.58934871016546975e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.69644449106197248e-01,-1.71807045064600428e+00,4.23224045134491595e-11,-4.23225898771306674e-11,2.00000000000000000e+00,-2.44249065417534439e-12
2.12000000000000000e+02,3.64005494464025903e+00,2.88000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.58782124051903839e+00,-1.00000000000000000e+00,-4.58782963817376555e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53728649177198784e-01,-4.10212001749828747e+00,7.89622441193681377e-12,7.89622360553021707e-12,0.00000000000000000e+00,7.07033224419269719e-14
1.46000000000000000e+02,3.02076149339864308e+00,7.68000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.58547174304274652e+00,-1.00000000000000000e+00,-4.58546269741590518e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.47952343584970547e-01,-3.29852954699535417e+00,1.53740400321577916e-10,-1.53740353781017802e-10,0.00000000000000000e+00,3.11750625314743957e-12
6.90000000000000000e+01,2.07665596572951872e+00,3.84000000000000000e+02,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.58521507557767016e+00,-1.00000000000000000e+00,-4.58518128352967214e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.72235124639453285e-01,-2.80243663371510410e+00,3.19114200991255808e-10,-3.19114068503267845e-10,0.00000000000000000e+00,8.44213587924969033e-13
2.11000000000000000e+02,3.63145976158348738e+00,2.88000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.57813413145803949e+00,-1.00000000000000000e+00,-4.57814254742848625e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53777326228867228e-01,-4.09316239576546703e+00,7.88179836976090424e-12,7.88179764510399394e-12,0.00000000000000000e+00,-2.59292390884795111e-14
6.40000000000000000e+01,2.00000000000000000e+00,2.40000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-4.57503114374000130e+00,-1.00000000000000000e+00,-4.57505570767744274e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.62947943997859757e-01,-2.66841085907901743e+00,2.94380978255064739e-11,-2.94380075871458757e-11,0.00000000000000000e+00,-3.25428572978125885e-12
1.45000000000000000e+02,3.01039864469807394e+00,3.84000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.57415522429315757e+00,-1.00000000000000000e+00,-4.57414611128337611e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.48441663599673301e-01,-3.28766444566346561e+00,1.85361390599081172e-10,-1.85361281879181661e-10,0.00000000000000000e+00,-1.31850086404483591e-12
3.40000000000000000e+01,1.45773797371132519e+00,1.92000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-4.57253193859046903e+00,-1.00000000000000000e+00,-4.57255957378142863e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.36710894898096180e-01,-2.33650464434206873e+00,3.58212750892453351e-11,3.58211238449257507e-11,1.00000000000000000e+00,-3.16475734507548623e-11
2.10000000000000000e+02,3.62284418654735951e+00,3.84000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.56842230584368547e+00,-1.00000000000000000e+00,-4.56843074026789431e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53826075181384281e-01,-4.08418283117925096e+00,8.06581361502727831e-12,8.06581364198866169e-12,0.00000000000000000e+00,3.01451065671924730e-13
6.80000000000000000e+01,2.06155281280883029e+00,1.92000000000000000e+02,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.56482184398902557e+00,-1.00000000000000000e+00,-4.56478762872039567e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.73042324579386203e-01,-2.78522869477260215e+00,3.09009428278312058e-10,-3.09009262622339520e-10,0.00000000000000000e+00,3.84892118177049269e-12
1.44000000000000000e+02,3.00000000000000000e+00,1.20000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.56279805258135429e+00,-1.00000000000000000e+00,-4.56278887115851184e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.48934661206317531e-01,-3.27676074317618404e+00,1.70331626654435667e-10,-1.70331526661016142e-10,0.00000000000000000e+00,-4.99933427988707990e-12
2.09000000000000000e+02,3.61420807370024022e+00,9.60000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.55868558028032389e+00,-1.00000000000000000e+00,-4.55869403329558320e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53874895720601734e-01,-4.07518116370699435e+00,7.84214020704871948e-12,7.84214013171968816e-12,0.00000000000000000e+00,-4.37365625551979501e-14
2.90000000000000000e+01,1.34629120178362593e+00,2.88000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.55583010945760680e+00,-1.00000000000000000e+00,-4.55576761225437110e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.94512770579426653e-01,-2.19234671168437245e+00,6.44978974365885425e-11,-6.44959641249442939e-11,1.00000000000000000e+00,-7.27684579260312603e-12
2.08000000000000000e+02,3.60555127546398912e+00,9.60000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.54892376911399765e+00,-1.00000000000000000e+00,-4.54893224086183423e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53923787519588107e-01,-4.06615723136904084e+00,7.86059998083512655e-12,7.86059932422755736e-12,0.00000000000000000e+00,-7.62647985888620624e-14
1.40000000000000000e+01,9.35414346693485332e-01,1.92000000000000000e+02,-1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-4.54595567130817813e+00,-1.00000000000000000e+00,-4.54592295926306544e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.57576814548762079e-01,-1.87075405786579174e+00,1.93008860904495131e-11,-1.93010052385034214e-11,1.00000000000000000e+00,-4.66737759552415810e-12
6.70000000000000000e+01,2.04633819296811259e+00,9.60000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.54425446121992849e+00,-1.00000000000000000e+00,-4.54421981252491047e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.73864145077069543e-01,-2.76788263444674199e+00,2.56348519944586781e-10,-2.56348720029109245e-10,0.00000000000000000e+00,-2.43098874364022777e-11
1.42000000000000000e+02,2.97909382195324612e+00,1.92000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.53996001661453796e+00,-1.00000000000000000e+00,-4.53995069579387778e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.49931899502443444e-01,-3.25483589539058382e+00,1.69920854938769224e-10,-1.69920744141904834e-10,0.00000000000000000e+00,-8.59445847822826181e-12
