y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,3.89005056821434473e-06,0.00000000000000000e+00,2.55420600251608818e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,6.89101297739886068e+04,3.34091421345158742e+04,1.18336625464921690e+04,0.00000000000000000e+00,0.00000000000000000e+00
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,4.36651288032440151e-06,5.40805327956132625e-05,2.12396362753453644e+02,2.63059076576083635e+03,1.00000000000000000e+00,0.00000000000000000e+00,5.81002229210329751e+04,2.61249572581188331e+04,9.78155829905114479e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,5.00109668862510620e-06,1.11578689584817967e-04,1.80214294566059351e+02,4.02073306798260774e+03,1.00000000000000000e+00,0.00000000000000000e+00,5.07484179436546910e+04,2.05437322762211479e+04,8.72798419981717780e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,5.77731191873809601e-06,1.68238328973844501e-04,1.54227371302454713e+02,4.49118129588908960e+03,1.00000000000000000e+00,0.00000000000000000e+00,4.48201206778124251e+04,1.62996618326411008e+04,8.00975918309416920e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,6.68861310066405211e-06,2.21106870838817094e-04,1.32276705905635282e+02,4.37269850826889524e+03,1.00000000000000000e+00,0.00000000000000000e+00,3.95507303719713454e+04,1.30693367574837575e+04,7.36956503540621816e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,7.73726630220487902e-06,2.69115825176596054e-04,1.13356517740700369e+02,3.94274044855361308e+03,1.00000000000000000e+00,0.00000000000000000e+00,3.47209586756274293e+04,1.05935368576469937e+04,6.72822712314258297e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,8.93387268737089693e-06,3.12905999313516797e-04,9.69639649880884065e+01,3.39613149008590108e+03,1.00000000000000000e+00,0.00000000000000000e+00,3.03082726612447659e+04,8.67564394885651382e+03,6.07883240743428905e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,1.02966888609111295e-05,3.54253040203837883e-04,8.27903754223431179e+01,2.84836636215371891e+03,1.00000000000000000e+00,0.00000000000000000e+00,2.63322390252531986e+04,7.17102095738292883e+03,5.43761723523907131e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,1.18508304331370557e-05,3.95471627529833702e-04,7.05899219627860788e+01,2.35564178251744579e+03,1.00000000000000000e+00,0.00000000000000000e+00,2.28000273637318096e+04,5.97491183424550945e+03,4.82315791565647487e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,1.36276351527250232e-05,4.39000013293906982e-04,6.01348277030425749e+01,1.93718057940402309e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.96968258241738731e+04,5.01182788662535495e+03,4.24927245271490119e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,1.56643734433938379e-05,4.87194644788141646e-04,5.12071089153452377e+01,1.59264775758781411e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.69916009258894919e+04,4.22723181616085094e+03,3.72390711738036407e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.45000000000000018e+00,4.12924941587338202e-07,4.12924941587326449e-07,1.80043641417547633e-05,5.42280246369661887e-04,4.36020262485092758e+01,1.31326590320526589e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.46451506766383827e+04,3.58140567517628233e+03,3.25015969941895628e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.39999999999999991e+00,5.57390369269489520e-07,5.57390369269460615e-07,2.06974733567776965e-05,6.06387822375605988e-04,3.71328148060840846e+01,1.08790509453969139e+03,1.00000000000000000e+00,0.00000000000000000e+00,1.26162011806253813e+04,3.04508115156761460e+03,2.82773831150604065e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.35000000000000009e+00,7.52398299216490886e-07,7.52398299216419947e-07,2.38009477978260213e-05,6.81630993270489097e-04,3.16334417855720176e+01,9.05944356839148668e+02,1.00000000000000000e+00,0.00000000000000000e+00,1.08650279630688801e+04,2.59638193851355300e+03,2.45423388923883704e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.29999999999999982e+00,1.01563147100266666e-06,1.01563147100249196e-06,2.73805394838097118e-05,7.70192931160925765e-04,2.69591286461253539e+01,7.58338977425243797e+02,1.00000000000000000e+00,0.00000000000000000e+00,9.35522111467123250e+03,2.21870106321557387e+03,2.12606035801022426e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,3.15118976425867231e-05,8.74411927792220615e-04,2.29852939854679406e+01,6.37810374121731797e+02,1.00000000000000000e+00,0.00000000000000000e+00,8.05431350614391249e+03,1.89922885160332294e+03,1.83909142680629157e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.20000000000000018e+00,1.85060119758296102e-06,1.85060119758190477e-06,3.62822235222803925e-05,9.96862511592627471e-04,1.96056414367875149e+01,5.38669548520330522e+02,1.00000000000000000e+00,0.00000000000000000e+00,6.93379968418002500e+03,1.62792846378821946e+03,1.58906722395713996e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.14999999999999991e+00,2.49805032586923788e-06,2.49805032586663961e-06,4.17922017548046039e-05,1.14043314168019226e-03,1.67299278649663741e+01,4.56529290011219530e+02,1.00000000000000000e+00,0.00000000000000000e+00,5.96886864309271823e+03,1.39681806155331969e+03,1.37184043050936702e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.10000000000000009e+00,3.37201523414556903e-06,3.37201523413917859e-06,4.81582366841249107e-05,1.30840296406975021e-03,1.42817375783353864e+01,3.88018105856441821e+02,1.00000000000000000e+00,0.00000000000000000e+00,5.13802785243280869e+03,1.19946316497826911e+03,1.18351552719943879e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.04999999999999982e+00,4.55174446309895718e-06,4.55174446308323963e-06,5.55150354233982908e-05,1.50452033145586565e-03,1.21964305935122219e+01,3.30537081696528446e+02,1.00000000000000000e+00,0.00000000000000000e+00,4.42270755070956056e+03,1.03061359448727694e+03,1.02051895817527384e+03,0.00000000000000000e+00,0.00000000000000000e+00
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,6.40185912925665142e-05,1.73308551879929398e-03,1.04193324727601215e+01,2.82067972123475272e+02,1.00000000000000000e+00,0.00000000000000000e+00,3.80688566220925213e+03,8.85940419896595586e+02,8.79625756729731279e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.94999999999999996e+00,8.29381916085245496e-06,8.29381916075737043e-06,7.38496317328788895e-05,1.99903965350246024e-03,8.90417674915100399e+00,2.41027639348711460e+02,1.00000000000000000e+00,0.00000000000000000e+00,3.27674881862174743e+03,7.61842580216789315e+02,7.57959533018784214e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.89999999999999991e+00,1.11954848428248310e-05,1.11954848425909601e-05,8.52176078778180222e-05,2.30806144891659197e-03,7.61178359633205570e+00,2.06160026239867562e+02,1.00000000000000000e+00,0.00000000000000000e+00,2.82039309489095149e+03,6.55302467017081653e+02,6.52976867211401100e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.84999999999999987e+00,1.51123238204302654e-05,1.51123238198550334e-05,9.83653156476453210e-05,2.66667288418420559e-03,6.50894705673325635e+00,1.76456838536019831e+02,1.00000000000000000e+00,0.00000000000000000e+00,2.42756287029564101e+03,5.63776279529134513e+02,5.62443250743530598e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.79999999999999982e+00,2.03995034125867992e-05,2.03995034111719594e-05,1.13574251784020236e-04,3.08235447851273837e-03,5.56750081091779769e+00,1.51099485923008359e+02,1.00000000000000000e+00,0.00000000000000000e+00,2.08942427588607052e+03,4.85109376841281005e+02,4.84405137707268011e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.75000000000000000e+00,2.75364493532271049e-05,2.75364493497471581e-05,1.31170826984097419e-04,3.56367018823651027e-03,4.76353451812413287e+00,1.29416474251036021e+02,1.00000000000000000e+00,0.00000000000000000e+00,1.79836920770641154e+03,4.17469853140483337e+02,4.17160960104963635e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.69999999999999996e+00,3.71703186926860223e-05,3.71703186841267340e-05,1.51533576711401156e-04,4.12040111649703174e-03,4.07673601077066561e+00,1.10851917937863007e+02,1.00000000000000000e+00,0.00000000000000000e+00,1.54784602408781097e+03,3.59295605878756760e+02,3.59232833423730881e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.64999999999999991e+00,5.01746820772278190e-05,5.01746820561753707e-05,1.75101532766064734e-04,4.76368604538418821e-03,3.48983841232958358e+00,9.49420275359350825e+01,1.00000000000000000e+00,0.00000000000000000e+00,1.33221340936985644e+03,3.09251562710705059e+02,3.09339939707774022e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.59999999999999987e+00,6.77287365426345673e-05,6.77287364908538982e-05,2.02383946218136142e-04,5.50616511501549489e-03,2.98815475829031696e+00,8.12973251872054163e+01,1.00000000000000000e+00,0.00000000000000000e+00,1.14661429569824236e+03,2.66194690111776197e+02,2.66374093466431361e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.54999999999999982e+00,9.14242316055333332e-05,9.14242314781734322e-05,2.33971582207597616e-04,6.36212056777522069e-03,2.55918566035149908e+00,6.95889969749880777e+01,1.00000000000000000e+00,0.00000000000000000e+00,9.86867130308745118e+02,2.29145065780434862e+02,2.29377689184444733e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.50000000000000000e+00,1.23409804399934354e-04,1.23409804086679561e-04,2.70549845734810229e-04,7.34760505118454196e-03,2.19228810658174078e+00,5.95382603964251729e+01,1.00000000000000000e+00,0.00000000000000000e+00,8.49372132525360939e+02,1.97261754014767490e+02,1.97524039371399738e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.44999999999999996e+00,1.66585811758116040e-04,1.66585810987633539e-04,3.12914038590453119e-04,8.48054313282182656e-03,1.87839550520711684e+00,5.09079559810251752e+01,1.00000000000000000e+00,0.00000000000000000e+00,7.31030496757006745e+02,1.69822542832710354e+02,1.70099999314436417e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.39999999999999991e+00,2.24867326073929780e-04,2.24867324178848601e-04,3.61987095189761430e-04,9.78078488468434558e-03,1.60978077411484799e+00,4.34958032270850623e+01,1.00000000000000000e+00,0.00000000000000000e+00,6.29174771478000366e+02,1.46206827515813359e+02,1.46490713578371754e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.34999999999999987e+00,3.03539142740014384e-04,3.03539138078866776e-04,4.18840209137230017e-04,1.12700809157733582e-02,1.37985569764781180e+00,3.71289217828810010e+01,1.00000000000000000e+00,0.00000000000000000e+00,5.41508881402703764e+02,1.25881087053249956e+02,1.26166290855539174e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.29999999999999982e+00,4.09734990444360727e-04,4.09734978979787133e-04,4.84716825469440251e-04,1.29719351078382041e-02,1.18300084282858387e+00,3.16593304778065558e+01,1.00000000000000000e+00,0.00000000000000000e+00,4.66056466898553367e+02,1.08386517682083038e+02,1.08670206246223188e+02,0.00000000000000000e+00,0.00000000000000000e+00
-1.25000000000000000e+00,5.53084398346136261e-04,5.53084370147833627e-04,5.61060547009443436e-04,1.49112732810375848e-02,1.01442126607099348e+00,2.69602145456613833e+01,1.00000000000000000e+00,0.00000000000000000e+00,4.01116394351888005e+02,9.33284748704853229e+01,9.36092349785837854e+01,0.00000000000000000e+00,0.00000000000000000e+00
-1.19999999999999996e+00,7.46585877733320510e-04,7.46585808376679853e-04,6.49547593599990878e-04,1.71138414771429860e-02,8.70024029806189980e-01,2.29228057714545024e+01,1.00000000000000000e+00,0.00000000000000000e+00,3.45224446421508958e+02,8.03674408045781092e+01,8.06447332818415106e+01,0.00000000000000000e+00,0.00000000000000000e+00
-1.14999999999999991e+00,1.00778559963835565e-03,1.00778542904851132e-03,7.52124541890594744e-04,1.96052145262911003e-02,7.46314165904049864e-01,1.94537586684510124e+01,1.00000000000000000e+00,0.00000000000000000e+00,2.97120336585072891e+02,6.92112849103730525e+01,6.94850976687562962e+01,0.00000000000000000e+00,0.00000000000000000e+00
-1.09999999999999987e+00,1.36036845713136318e-03,1.36036803754789387e-03,8.71052162929132948e-04,2.24092517756882860e-02,6.40306254548020704e-01,1.64729331748205929e+01,1.00000000000000000e+00,0.00000000000000000e+00,2.55719309750769327e+02,5.96086244783674459e+01,5.98792506991984723e+01,0.00000000000000000e+00,0.00000000000000000e+00
-1.04999999999999982e+00,1.83630580903842186e-03,1.83630477702890886e-03,1.00895625269541004e-03,2.55457799812703820e-02,5.49449233763838252e-01,1.39115142000571144e+01,1.00000000000000000e+00,0.00000000000000000e+00,2.20087691672895147e+02,5.13431239009172842e+01,5.16110178573099816e+01,0.00000000000000000e+00,0.00000000000000000e+00
-1.00000000000000000e+00,2.47875471500333400e-03,2.47875217666635849e-03,1.16888638891232861e-03,2.90272116027808537e-02,4.71562425608980706e-01,1.17104129553682039e+01,1.00000000000000000e+00,0.00000000000000000e+00,1.89421837586326802e+02,4.42285964358275336e+01,4.44942760650452556e+01,0.00000000000000000e+00,0.00000000000000000e+00
-9.49999999999999734e-01,3.34597170078699234e-03,3.34596545747127810e-03,1.35438349327756768e-03,3.28537202668706327e-02,4.04781074548553998e-01,9.81890598825843952e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.63030006168674902e+02,3.81047932150272075e+01,3.83687689884635716e+01,0.00000000000000000e+00,0.00000000000000000e+00
-8.99999999999999911e-01,4.51659629875502799e-03,4.51658094261267028e-03,1.56955684564895684e-03,3.70064987344207799e-02,3.47509956223883698e-01,8.19347626105288462e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.40316749692041071e+02,3.28337814057759729e+01,3.30964973417378161e+01,0.00000000000000000e+00,0.00000000000000000e+00
-8.50000000000000089e-01,6.09678433581620216e-03,6.09674656551563270e-03,1.81917064131674358e-03,4.14385329220888568e-02,2.98383838292757886e-01,6.79682720559078923e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.20769467098914291e+02,2.82968277743731278e+01,2.85586040396507670e+01,0.00000000000000000e+00,0.00000000000000000e+00
-7.99999999999999822e-01,8.22983995024638079e-03,8.22974704902003709e-03,2.10873901283220111e-03,4.60622722681189728e-02,2.56233757887285307e-01,5.59704593516077242e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.03946814568263747e+02,2.43917159260812291e+01,2.46526842356745917e+01,0.00000000000000000e+00,0.00000000000000000e+00
