q,r3,k,parity,type,index,branch,mult,f,w,eps_level0,eps_level1,eps_level2,eps_extrapolated,interpolated
6.12000000000000000e+02,1.44000000000000000e+02,6.18465843842649043e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,5.76000000000000000e+02,9.99664436500627862e-01,-3.35563499372137919e-04,-7.98634417379119554e+00,-7.98864473651558882e+00,-7.98922253971965368e+00,-7.98941564793490677e+00,0.00000000000000000e+00
7.24000000000000000e+02,1.20000000000000000e+02,6.72681202353685492e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.80000000000000000e+02,9.99664109603703221e-01,-3.35890396296778526e-04,-7.98382675386408991e+00,-7.98738678151507919e+00,-7.98824851384095513e+00,-7.98853037231398577e+00,0.00000000000000000e+00
2.22000000000000000e+02,1.44000000000000000e+02,3.72491610643783488e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,5.76000000000000000e+02,9.99663796166576413e-01,-3.36203833423587284e-04,-7.97542657899605256e+00,-7.98494340271513892e+00,-7.98731548242715306e+00,-7.98810481828968033e+00,0.00000000000000000e+00
6.11000000000000000e+02,2.40000000000000000e+02,6.17960354715413729e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+02,9.99662627115541769e-01,-3.37372884458231326e-04,-7.98096656558267004e+00,-7.98326569743616687e+00,-7.98384313537927870e+00,-7.98403612040407573e+00,0.00000000000000000e+00
7.23000000000000000e+02,9.60000000000000000e+01,6.72216482987437569e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.84000000000000000e+02,9.99662414519020825e-01,-3.37585480979174513e-04,-7.97879824438027185e+00,-7.98235260902766885e+00,-7.98321296821695370e+00,-7.98349437709479925e+00,0.00000000000000000e+00
9.40000000000000000e+01,9.60000000000000000e+01,2.42383992870816467e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-3.00000000000000000e+00,-1.00000000000000000e+00,3.84000000000000000e+02,9.99662330239405983e-01,-3.37669760594017099e-04,-7.96452267778499312e+00,-7.97928528493062661e+00,-7.98296326092164144e+00,-7.98418683848142852e+00,0.00000000000000000e+00
3.56000000000000000e+02,1.44000000000000000e+02,4.71699056602830158e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,5.76000000000000000e+02,9.99662276953763418e-01,-3.37723046236582114e-04,-7.97624245733911064e+00,-7.98149472817687489e+00,-7.98280541605637595e+00,-7.98324185871526826e+00,0.00000000000000000e+00
1.44000000000000000e+02,3.00000000000000000e+01,3.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,1.20000000000000000e+02,9.99662096154790847e-01,-3.37903845209153175e-04,-7.96828153761164870e+00,-7.97948043658579742e+00,-7.98227003158284543e+00,-7.98319796710633955e+00,0.00000000000000000e+00
3.63000000000000000e+02,1.04000000000000000e+02,4.76313972081441239e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.16000000000000000e+02,9.99661987606270341e-01,-3.38012393729658633e-04,-7.97919122554299864e+00,-7.98140593817627142e+00,-7.98194873372854907e+00,-7.98212759270196592e+00,0.00000000000000000e+00
6.40000000000000000e+01,6.00000000000000000e+00,2.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-3.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,9.99661381647074410e-01,-3.38618352925590393e-04,-7.96243447767852963e+00,-7.97662681798274242e+00,-7.98015701960508750e+00,-7.98133034710706823e+00,0.00000000000000000e+00
