y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,9.76552205832843523e-01,0.00000000000000000e+00,6.41203876959765404e+07,0.00000000000000000e+00,1.00000000000000000e+00,6.50288499748733710e+05,-2.08487929661544141e+13,-2.08533592547405508e+13,2.08498974552572617e+13,2.08483753590618789e+13,2.08483753590618789e+13
-2.95312500000000000e+00,2.01764450415446278e-08,2.01764450415446278e-08,2.40678365458425400e-02,2.97086712812694512e-03,1.19286804470684892e+06,1.47244329811804520e+05,-2.23985747149469462e+04,1.20976868522474124e+04,-5.57413582925421524e+09,-5.64552612410415077e+09,5.59011453047886562e+09,5.56636684697215843e+09,5.56636684697215843e+09
-2.90625000000000000e+00,2.67294468763689215e-08,2.67294468763689182e-08,2.89863251723309180e-03,5.79424414104531523e-04,1.08443415632207762e+05,2.16773813833308886e+04,-3.29667621300547216e+03,1.09979849768627878e+03,-2.45967370815321393e+07,-2.92136157385872081e+07,2.54221940826636814e+07,2.38904603241064325e+07,2.38904603241064325e+07
-2.85937500000000000e+00,3.54107638310664349e-08,3.54107638310664283e-08,6.34418139898262120e-04,1.72923486138204817e-04,1.79159687976478235e+04,4.88335939216584484e+03,-7.41882077052228851e+02,1.81698035361357967e+02,6.95477258943937341e+04,-5.02183752469661762e+05,2.71745493229376734e+03,-1.86231918058336247e+05,-1.86231918058336247e+05
-2.81250000000000000e+00,4.69116402183441971e-08,4.69116402183441772e-08,1.28834735429840134e-04,4.58055122967281097e-05,2.74632766686893683e+03,9.76421035025257424e+02,-1.47538255804133939e+02,2.78523783538929521e+01,1.63856131687483394e+04,-5.64585404761420868e+04,-1.03161492359055665e+04,-3.42720601058606117e+04,-3.42720601058606117e+04
-2.76562500000000000e+00,6.21478259682344769e-08,6.21478259682344372e-08,1.75190666083248461e-05,7.91006630234607546e-06,2.81893474717512277e+02,1.27278246328184366e+02,-1.83622300557140115e+01,2.85887361804755935e+00,-1.00668623257841773e+03,-7.46616687525861653e+03,1.28148769785509285e+03,-8.29246434262245202e+02,-8.29246434262245202e+02
-2.71875000000000000e+00,8.23324926308510779e-08,8.23324926308509852e-08,1.18088584579143455e-06,6.52034054183542125e-07,1.43428895209829026e+01,7.91952281958747761e+00,-2.04759078538421346e-01,1.45461006144962240e-01,-8.96858350026303981e+01,-3.62670082897177451e+02,8.46275154213988543e+01,-3.72739293692099993e+00,-3.72739293692099993e+00
-2.67187500000000000e+00,1.09072831385508235e-07,1.09072831385508023e-07,2.60506700453716310e-08,1.67318846349240421e-08,2.38837387041855587e-01,1.53401029590831045e-01,9.76663836033201616e-01,2.42221252372592242e-03,-1.55401376785172984e+00,-4.98476791657539309e+00,1.09095040137635357e+00,-1.50063833459028418e-03,-1.50063833459028418e-03
-2.62500000000000000e+00,1.44498024610924984e-07,1.44498024610924481e-07,7.32152281318784181e-11,5.19500033898405751e-11,5.06686706126383501e-04,3.59520509223023720e-04,9.99945307866739630e-01,5.13865479934128023e-06,-3.29997092737643405e-03,-8.11233966813854415e-03,1.48427421421859908e-03,-8.52962776303659201e-09,-8.52962776303659201e-09
-2.57812500000000000e+00,1.91428780670982426e-07,1.91428780670981261e-07,2.69738871185146174e-14,2.02990648659528553e-14,1.40908211523720979e-07,1.06039775183241278e-07,9.99999983868676834e-01,1.42904609230532538e-09,-9.17715419305183371e-07,-1.66144663992671649e-06,2.12563814391498612e-07,-7.54598777023610546e-16,-7.54598777023610546e-16
-2.53125000000000000e+00,2.53601931014969519e-07,2.53601931014966819e-07,1.31071723963169433e-16,1.01972614771976273e-16,5.16840401958272003e-10,4.02097154244295371e-10,9.99999999938830930e-01,5.24163034061109812e-12,-3.36610905394688669e-09,-4.45498580638239206e-09,2.28926532719459873e-10,-1.09434023260738560e-20,-1.09434023260738560e-20
-2.48437500000000000e+00,3.35967972992843540e-07,3.35967972992837240e-07,1.43470342321520014e-18,1.13849740959000194e-18,4.27035770830985631e-12,3.38870815407834873e-12,9.99999999999484523e-01,4.33086044440980118e-14,-2.78122408602655585e-11,-2.73208117387258392e-11,-1.29337909187346987e-12,-7.80874989067317515e-25,-7.80874989067317515e-25
-2.43750000000000000e+00,4.45085250041956611e-07,4.45085250041941894e-07,2.42808097124360513e-20,1.95293343329374397e-20,5.45531664105876016e-14,4.38777387727342613e-14,9.99999999999993339e-01,5.53260796080776710e-16,-3.55297122047495951e-13,-2.61690792101754350e-13,-4.58280229061587805e-14,-1.30753406599382586e-28,-1.30753406599382586e-28
-2.39062500000000000e+00,5.89642155590625023e-07,5.89642155590590824e-07,5.51534978620952413e-22,4.48305326342735720e-22,9.35372366767993503e-16,7.60300670656271360e-16,9.99999999999999889e-01,9.48624789943602191e-18,-6.09194886920574341e-15,-3.23285690548939156e-15,-1.20646421145754094e-15,-3.60052140975984261e-32,-3.60052140975984261e-32
-2.34375000000000000e+00,7.81148940830528507e-07,7.81148940830449097e-07,1.60962297853864043e-23,1.28965590402545139e-23,2.06058396088642256e-17,1.65097311999732377e-17,1.00000000000000000e+00,2.08977846310685435e-19,-1.34198826445342526e-16,-3.55443506689786810e-17,-3.83880689921123474e-17,2.28855594713972353e-35,2.28855594713972353e-35
-2.29687500000000000e+00,1.03485421110955996e-06,1.03485421110937531e-06,6.18547788028492712e-24,-2.72739951086019988e-24,5.97714906494319157e-18,-2.63553984859026380e-18,1.00000000000000000e+00,6.06183374412184034e-20,-3.88493804640265285e-17,1.07492505170186315e-16,-4.79021152618741864e-17,7.09498623369278597e-37,7.09498623369278597e-37
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,1.17188733613654619e-22,-7.20422638594382414e-23,8.54793806595212422e-17,-5.25488065799616865e-17,1.00000000000000000e+00,8.66904586916883957e-19,-5.55473699524196135e-16,1.46734573571099111e-15,-6.56756876218408603e-16,2.47088768283033562e-34,2.47088768283033562e-34
-2.20312500000000000e+00,1.81622570248348358e-06,1.81622570248248514e-06,2.03516030469158255e-21,-1.34902229264333899e-21,1.12054371981954075e-15,-7.42761370902000139e-16,1.00000000000000022e+00,1.13641966408452946e-17,-7.28168332526298475e-15,1.61985013747765210e-14,-7.57914110971250056e-15,-1.16595797997229841e-31,-1.16595797997229841e-31
-2.15625000000000000e+00,2.40610812906274511e-06,2.40610812906042339e-06,3.01230692125236054e-20,-2.13003384660711259e-20,1.25194162509589938e-14,-8.85261065735596541e-15,1.00000000000000133e+00,1.26967922436265782e-16,-8.13557207697852709e-14,1.48529100908172126e-13,-7.36774036735338225e-14,-5.03833580016558545e-30,-5.03833580016558545e-30
-2.10937500000000000e+00,3.18757537723827346e-06,3.18757537723287532e-06,3.88873176519225729e-19,-2.89273868236964273e-19,1.21996542982712266e-13,-9.07504400689912641e-14,1.00000000000001377e+00,1.23724998805236311e-15,-7.92779762455317651e-13,1.16857398829936729e-12,-6.23534436895231620e-13,-5.47445501161926901e-28,-5.47445501161926901e-28
-2.06250000000000000e+00,4.22285127707007759e-06,4.22285127705752711e-06,4.45750171481449086e-18,-3.44124470936128037e-18,1.05556682496298256e-12,-8.14910230927936280e-13,1.00000000000012412e+00,1.07052217189382987e-14,-6.85948875402398243e-12,8.14179022338249427e-12,-4.72878958215955945e-12,-4.49874555452224428e-26,-4.49874555452224428e-26
-2.01562500000000000e+00,5.59436901025371960e-06,5.59436901022453847e-06,4.58705168192270158e-17,-3.63642433370056173e-17,8.19940850083214939e-12,-6.50015100372259639e-12,1.00000000000098876e+00,8.31557831202528121e-14,-5.32831011152199674e-11,5.13937891194918031e-11,-3.27255797436659313e-11,-2.87241086196510284e-24,-2.87241086196510284e-24
-1.96875000000000000e+00,7.41133479951840556e-06,7.41133479945055738e-06,4.26382692534216395e-16,-3.44625335371967730e-16,5.75311605901040233e-11,-4.64997661956273635e-11,1.00000000000707367e+00,5.83462662239794184e-13,-3.73861741877558373e-10,2.97141879858449513e-10,-2.08167951846941159e-10,-1.47675875948657856e-22,-1.47675875948657856e-22
-1.92187500000000000e+00,9.81842338430670386e-06,9.81842338414895244e-06,3.59373881782883717e-15,-2.94827548852806432e-15,3.66019948134507725e-10,-3.00279930206291162e-10,1.00000000004568013e+00,3.71205745166499783e-12,-2.37855683195473392e-09,1.57577483594489044e-09,-1.21801724590395675e-09,-6.17906583387278279e-21,-6.17906583387278279e-21
-1.87500000000000000e+00,1.30072976544344044e-05,1.30072976540676205e-05,2.75487126807376274e-14,-2.28776099757236140e-14,2.11794282051526939e-09,-1.75882881934122295e-09,1.00000000026756219e+00,2.14794998719712679e-11,-1.37633408042597932e-08,7.64244004240591819e-09,-6.54898400932071529e-09,-2.12551864087932271e-19,-2.12551864087932271e-19
-1.82812500000000000e+00,1.72318696852113095e-05,1.72318696843585133e-05,1.92627892791394761e-13,-1.61635154559732388e-13,1.11785834224503468e-08,-9.38001258832927168e-09,1.00000000142693657e+00,1.13369623988680894e-10,-7.26435783103922619e-08,3.37912036109811800e-08,-3.23515897837400734e-08,-6.05868641715634725e-18,-6.05868641715634725e-18
-1.78125000000000000e+00,2.28285183242229577e-05,2.28285183222401451e-05,1.23207865996019744e-12,-1.04322123079206524e-12,5.39710305578559556e-08,-4.56981577194929700e-08,1.00000000695184177e+00,5.47356960125858387e-10,-3.50729228425243068e-07,1.35963441304608555e-07,-1.46998170814191983e-07,-1.44072468712329073e-16,-1.44072468712329073e-16
-1.73437500000000000e+00,3.02428731422765757e-05,3.02428731376663956e-05,7.22896435479389254e-12,-6.16928205572280597e-12,2.39030343508946593e-07,-2.03991268542511245e-07,1.00000003103221480e+00,2.42416942660829981e-09,-1.55333470693027736e-06,4.97514943856485408e-07,-6.15619463623509278e-07,-2.87542541239148775e-15,-2.87542541239148775e-15
-1.68750000000000000e+00,4.00652974036700606e-05,4.00652973929510687e-05,3.90138793677888888e-11,-3.35222876720156495e-11,9.73757388723460270e-07,-8.36691347707640678e-07,1.00000012728184751e+00,9.87553653659454280e-09,-6.32795680619853058e-06,1.65507145661349437e-06,-2.38211235347441707e-06,-4.84396218637502022e-14,-4.84396218637502022e-14
-1.64062500000000000e+00,5.30778953650433246e-05,5.30778953401209251e-05,1.94187969857503801e-10,-1.67820021635484169e-10,3.65854690758093268e-06,-3.16176857729758321e-06,1.00000048098471139e+00,3.71038146411653609e-08,-2.37750840593675720e-05,5.00119324410820944e-06,-8.53817026790088188e-06,-6.92508150166278941e-13,-6.92508150166278941e-13
