y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-4.00000000000000000e+00,3.77513454427909773e-11,3.77513454427909773e-11,3.38211191214947939e-07,0.00000000000000000e+00,8.95891754977259734e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.93750000000000000e+00,5.49278835095468348e-11,5.49278835095468348e-11,3.83245524787416025e-07,0.00000000000000000e+00,6.97724908189490634e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.87500000000000000e+00,7.99195989295393223e-11,7.99195989295393223e-11,4.34274073832760430e-07,0.00000000000000000e+00,5.43388705210640273e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.81250000000000000e+00,1.16282330302209699e-10,1.16282330302209699e-10,4.92096995296966387e-07,0.00000000000000000e+00,4.23191549410852440e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.75000000000000000e+00,1.69189792261513043e-10,1.69189792261513043e-10,5.57618949365928489e-07,0.00000000000000000e+00,3.29581910298718731e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.68750000000000000e+00,2.46169695181538460e-10,2.46169695181538460e-10,6.31865050331283158e-07,0.00000000000000000e+00,2.56678650012266053e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.62500000000000000e+00,3.58174793028318099e-10,3.58174793028318099e-10,7.15996904868434821e-07,0.00000000000000000e+00,1.99901533777623081e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.56250000000000000e+00,5.21141248788853942e-10,5.21141248788853942e-10,8.11330785786645681e-07,0.00000000000000000e+00,1.55683471164909702e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.50000000000000000e+00,7.58256042791190660e-10,7.58256042791190660e-10,9.19358225585714616e-07,0.00000000000000000e+00,1.21246409352900923e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.43750000000000000e+00,1.10325603234355391e-09,1.10325603234355391e-09,1.04176935201307133e-06,0.00000000000000000e+00,9.44267986280689797e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.37500000000000000e+00,1.60522805518561165e-09,1.60522805518561165e-09,1.18047933071410716e-06,0.00000000000000000e+00,7.35396647785108030e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.31250000000000000e+00,2.33559303879933710e-09,2.33559303879933710e-09,1.33765832868072560e-06,0.00000000000000000e+00,5.72727485678917105e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.25000000000000000e+00,3.39826781949507107e-09,3.39826781949507107e-09,1.51576546728657829e-06,0.00000000000000000e+00,4.46040614748191615e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.18750000000000000e+00,4.94445050193864415e-09,4.94445050193864415e-09,1.71758729611672045e-06,0.00000000000000000e+00,3.47376780381011088e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.12500000000000000e+00,7.19413303032538339e-09,7.19413303032538339e-09,1.94628138952803107e-06,0.00000000000000000e+00,2.70537308849292003e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.06250000000000000e+00,1.04674017947446579e-08,1.04674017947446579e-08,2.20542574802454480e-06,0.00000000000000000e+00,2.10694668196630886e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,2.49907477734939454e-06,0.00000000000000000e+00,1.64089172752642440e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.93750000000000000e+00,2.21594897733659828e-08,2.21594897733659794e-08,2.83182272110662523e-06,0.00000000000000000e+00,1.27792776371153678e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.87500000000000000e+00,3.22418673725673417e-08,3.22418673725673351e-08,3.20887553933831278e-06,0.00000000000000000e+00,9.95251144190411452e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.81250000000000000e+00,4.69116402183441971e-08,4.69116402183441772e-08,3.63613235762366079e-06,0.00000000000000000e+00,7.75102371330388706e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,4.12027776099943447e-06,0.00000000000000000e+00,6.03650334457595221e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.68750000000000000e+00,9.93119431215625964e-08,9.93119431215624375e-08,4.66888637667349794e-06,0.00000000000000000e+00,4.70123353739898491e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.62500000000000000e+00,1.44498024610924984e-07,1.44498024610924481e-07,5.29054138176534983e-06,0.00000000000000000e+00,3.66132436482136541e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.56250000000000000e+00,2.10243385238186226e-07,2.10243385238184665e-07,5.99496879016915233e-06,0.00000000000000000e+00,2.85144228598557561e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,6.79318961950499867e-06,0.00000000000000000e+00,2.22070548806590509e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.43750000000000000e+00,4.45085250041956611e-07,4.45085250041941894e-07,7.69769231886535203e-06,0.00000000000000000e+00,1.72948717535347889e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.37500000000000000e+00,6.47595217584266243e-07,6.47595217584220927e-07,8.72262815504878644e-06,0.00000000000000000e+00,1.34692596829043030e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.31250000000000000e+00,9.42245481732986925e-07,9.42245481732847482e-07,9.88403261417009319e-06,0.00000000000000000e+00,1.04898700028709584e+01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,1.12000762825520349e-05,0.00000000000000000e+00,8.16951898403644172e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.18750000000000000e+00,1.99473370048297861e-06,1.99473370048165596e-06,1.26913491320209919e-05,0.00000000000000000e+00,6.36242779121668889e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.12500000000000000e+00,2.90232040865447870e-06,2.90232040865040405e-06,1.43811826573503554e-05,0.00000000000000000e+00,4.95506375329445081e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.06250000000000000e+00,4.22285127707007759e-06,4.22285127705752711e-06,1.62960149058079124e-05,0.00000000000000000e+00,3.85900753700304078e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,1.84658041098225679e-05,0.00000000000000000e+00,3.00539809627835686e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.93750000000000000e+00,8.93977622380271807e-06,8.93977622368364048e-06,2.09244973942038595e-05,0.00000000000000000e+00,2.34060639446094632e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.87500000000000000e+00,1.30072976544344044e-05,1.30072976540676205e-05,2.37105618910018613e-05,0.00000000000000000e+00,1.82286609575564951e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.81250000000000000e+00,1.89255064151816322e-05,1.89255064140518597e-05,2.68675865714931787e-05,0.00000000000000000e+00,1.41964954509985852e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.75000000000000000e+00,2.75364493532271049e-05,2.75364493497471581e-05,3.04449642111646858e-05,0.00000000000000000e+00,1.10562417922789424e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.68750000000000000e+00,4.00652974036700606e-05,4.00652973929510687e-05,3.44986641572832750e-05,0.00000000000000000e+00,8.61060978006189304e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.62500000000000000e+00,5.82946637638856265e-05,5.82946637308688108e-05,3.90921079892740894e-05,0.00000000000000000e+00,6.70594965085519967e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.56250000000000000e+00,8.48182353481681051e-05,8.48182352464691553e-05,4.42971617719266036e-05,0.00000000000000000e+00,5.22259884837330546e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.50000000000000000e+00,1.23409804399934354e-04,1.23409804086679561e-04,5.01952604255831062e-05,0.00000000000000000e+00,4.06736407995003213e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.43750000000000000e+00,1.79560206390725713e-04,1.79560205425832969e-04,5.68786818044831038e-05,0.00000000000000000e+00,3.16766633617919013e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.37500000000000000e+00,2.61258560273746449e-04,2.61258557301667540e-04,6.44519904166692472e-05,0.00000000000000000e+00,2.46698102762040572e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.31250000000000000e+00,3.80128967024111533e-04,3.80128957869463682e-04,7.30336733729769293e-05,0.00000000000000000e+00,1.92128675969108098e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.25000000000000000e+00,5.53084398346136261e-04,5.53084370147833627e-04,8.27579941600995470e-05,0.00000000000000000e+00,1.49629963576767139e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-1.18750000000000000e+00,8.04733096981513391e-04,8.04733010124613246e-04,9.37770932406796969e-05,0.00000000000000000e+00,1.16531933027276074e-01,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
