y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,1.24279475795752720e-09,0.00000000000000000e+00,8.16018654515273806e-02,0.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,8.62184112569020821e-09,-1.35048913369892389e-07,4.78902514985275654e-08,0.00000000000000000e+00,0.00000000000000000e+00
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,1.67831884298648892e-09,-3.20887369642258092e-16,8.16369555205415792e-02,-1.56086360062391892e-08,3.00000000000000000e+00,0.00000000000000000e+00,1.71222530148022653e-08,-9.40117927966168000e-08,5.26533179433788821e-08,0.00000000000000000e+00,0.00000000000000000e+00
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,2.26549419215714358e-09,-1.46652568274762578e-15,8.16369814668282956e-02,-5.28461871134168834e-08,3.00000000000000000e+00,0.00000000000000000e+00,5.05647025419508975e-08,-6.07707845297962843e-08,8.99580161373326106e-08,0.00000000000000000e+00,0.00000000000000000e+00
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,3.05810084051990373e-09,-5.79093630625878304e-15,8.16370762813564965e-02,-1.54591079113713147e-07,3.00000000000000000e+00,0.00000000000000000e+00,1.45312941043158522e-07,-2.63415818449800742e-08,2.11809253409759394e-07,0.00000000000000000e+00,0.00000000000000000e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,4.12801784344580600e-09,-2.11980898875768265e-14,8.16373430534476779e-02,-4.19221961207747944e-07,3.00000000000000000e+00,0.00000000000000000e+00,3.93768761697053340e-07,2.72112762888880974e-08,5.41407789677136351e-07,0.00000000000000000e+00,0.00000000000000000e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,5.57228717391392791e-09,-7.28575586934001680e-14,8.16380159625692686e-02,-1.06741565069551883e-06,3.00000000000000000e+00,0.00000000000000000e+00,1.00591444908406779e-06,1.38446819629669894e-07,1.35657152718031850e-06,0.00000000000000000e+00,0.00000000000000000e+00
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,7.52194624441654380e-09,-2.36337473610161923e-13,8.16395932434680477e-02,-2.56509347272251217e-06,3.00000000000000000e+00,0.00000000000000000e+00,2.42877663833544379e-06,3.90763125595746058e-07,3.24443131030240991e-06,0.00000000000000000e+00,0.00000000000000000e+00
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,1.01539982043451720e-08,-7.26114355042680432e-13,8.16430732958116495e-02,-5.83831179766430252e-06,3.00000000000000000e+00,0.00000000000000000e+00,5.55899237499960065e-06,9.57719785914976679e-07,7.37206932735917873e-06,0.00000000000000000e+00,0.00000000000000000e+00
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,1.37076849356436542e-08,-2.11940594252756886e-12,8.16503463919196620e-02,-1.26243220620348539e-05,3.00000000000000000e+00,0.00000000000000000e+00,1.20966225670079873e-05,2.18271708784432426e-06,1.59289572217560803e-05,0.00000000000000000e+00,0.00000000000000000e+00
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,1.85067155655382365e-08,-5.89379294518185929e-12,8.16648038643975199e-02,-2.60076102202550942e-05,3.00000000000000000e+00,0.00000000000000000e+00,2.50983098018899142e-05,4.71061162771139691e-06,3.28035096116479223e-05,0.00000000000000000e+00,0.00000000000000000e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,2.49898421747355616e-08,-1.56578184116490859e-11,8.16922282045467879e-02,-5.11856804026945391e-05,3.00000000000000000e+00,0.00000000000000000e+00,4.97922181506830515e-05,9.69224877539556750e-06,6.45523368611236728e-05,0.00000000000000000e+00,0.00000000000000000e+00
-2.45000000000000018e+00,4.12924941587338202e-07,4.12924941587326449e-07,3.37533178665014136e-08,-3.98445963979690959e-11,8.17420176576162810e-02,-9.64935570246794056e-05,3.00000000000000000e+00,0.00000000000000000e+00,9.47136281145652962e-05,1.90840195394758237e-05,1.21703426549709193e-04,0.00000000000000000e+00,0.00000000000000000e+00
-2.39999999999999991e+00,5.57390369269489520e-07,5.57390369269460615e-07,4.56105720223801720e-08,-9.73695925814570918e-11,8.18287766294909791e-02,-1.74688329669337204e-04,3.00000000000000000e+00,0.00000000000000000e+00,1.73208562986906008e-04,3.60621961749294382e-05,2.20403785273329337e-04,0.00000000000000000e+00,0.00000000000000000e+00
-2.35000000000000009e+00,7.52398299216490886e-07,7.52398299216419947e-07,6.16773023438683913e-08,-2.29074813868396744e-10,8.19742713508281318e-02,-3.04459505167628791e-04,3.00000000000000000e+00,0.00000000000000000e+00,3.05336484710197508e-04,6.55654393254227069e-05,3.84383186962553697e-04,0.00000000000000000e+00,0.00000000000000000e+00
-2.29999999999999982e+00,1.01563147100266666e-06,1.01563147100249196e-06,8.34947740820935680e-08,-5.20099762277204920e-10,8.22097153012391058e-02,-5.12094964686190678e-04,3.00000000000000000e+00,0.00000000000000000e+00,5.20187383910492127e-04,1.14969072006819022e-04,6.47167735320747792e-04,0.00000000000000000e+00,0.00000000000000000e+00
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,1.13211496692490826e-07,-1.14228928880761639e-09,8.25783189424616898e-02,-8.33204506357963846e-04,3.00000000000000000e+00,0.00000000000000000e+00,8.58618747054709446e-04,1.94883179408531025e-04,1.05444969557335678e-03,0.00000000000000000e+00,0.00000000000000000e+00
-2.20000000000000018e+00,1.85060119758296102e-06,1.85060119758190477e-06,1.53855318084040901e-07,-2.43240994966655798e-09,8.31380193015526653e-02,-1.31438904980979974e-03,3.00000000000000000e+00,0.00000000000000000e+00,1.37641519220104455e-03,3.20055598199172242e-04,1.66650891447709076e-03,0.00000000000000000e+00,0.00000000000000000e+00
-2.14999999999999991e+00,2.49805032586923788e-06,2.49805032586663961e-06,2.09747039632054253e-07,-5.03292942574957839e-09,8.39642970600632393e-02,-2.01474300723045781e-03,3.00000000000000000e+00,0.00000000000000000e+00,2.14787207553975837e-03,5.10352243758203667e-04,2.56058295115764358e-03,0.00000000000000000e+00,0.00000000000000000e+00
-2.10000000000000009e+00,3.37201523414556903e-06,3.37201523413917859e-06,2.87137161539545787e-07,-1.01399259010392512e-08,8.51529846699661530e-02,-3.00708187744229286e-03,3.00000000000000000e+00,0.00000000000000000e+00,3.26979012598444668e-03,7.91781260878123764e-04,3.83308483247773307e-03,0.00000000000000000e+00,0.00000000000000000e+00
-2.04999999999999982e+00,4.55174446309895718e-06,4.55174446308323963e-06,3.95195905967106498e-07,-1.99311024565680146e-08,8.68229552806245447e-02,-4.37878325952137815e-03,3.00000000000000000e+00,0.00000000000000000e+00,4.86582225213981739e-03,1.19752220637050046e-03,5.60154994144448394e-03,0.00000000000000000e+00,0.00000000000000000e+00
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,5.47563262915437517e-07,-3.82913707925082725e-08,8.91185446445112578e-02,-6.23210406648242333e-03,3.00000000000000000e+00,0.00000000000000000e+00,7.09101901974108946e-03,1.76891294949015629e-03,8.00613942323273424e-03,0.00000000000000000e+00,0.00000000000000000e+00
-1.94999999999999996e+00,8.29381916085245496e-06,8.29381916075737043e-06,7.64785410279724035e-07,-7.20217364121012388e-08,9.22114885140425250e-02,-8.68378427550913629e-03,3.00000000000000000e+00,0.00000000000000000e+00,1.01362694382843462e-02,2.55633070003218965e-03,1.12104305215931874e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.89999999999999991e+00,1.11954848428248310e-05,1.11954848425909601e-05,1.07814826123613769e-06,-1.32819607064190987e-07,9.63020607320676791e-02,-1.18636761990785454e-02,3.00000000000000000e+00,0.00000000000000000e+00,1.42321403558283432e-02,3.61987665508956913e-03,1.54010974326581358e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.84999999999999987e+00,1.51123238204302654e-05,1.51123238198550334e-05,1.53569911613378434e-06,-2.40468375961825145e-07,1.01618992184122986e-01,-1.59120714211993218e-02,3.00000000000000000e+00,0.00000000000000000e+00,1.96514141540957456e-02,5.02973719695551814e-03,2.07859637402460669e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.79999999999999982e+00,2.03995034125867992e-05,2.03995034111719594e-05,2.21166665457609960e-06,-4.27887129030697655e-07,1.08417671253941514e-01,-2.09753698610311116e-02,3.00000000000000000e+00,0.00000000000000000e+00,2.67094619162378533e-02,6.86605470683710091e-03,2.75898389308313688e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.75000000000000000e+00,2.75364493532271049e-05,2.75364493497471581e-05,3.22110676551730487e-06,-7.48985457028791202e-07,1.16976111357177642e-01,-2.71997833677009027e-02,3.00000000000000000e+00,0.00000000000000000e+00,3.57615270423231532e-02,9.21810935648938699e-03,3.60475892629788172e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.69999999999999996e+00,3.71703186926860223e-05,3.71703186841267340e-05,4.74249606445220636e-06,-1.29066184750192734e-06,1.27588254078581487e-01,-3.47229158423409887e-02,3.00000000000000000e+00,0.00000000000000000e+00,4.71960843297728541e-02,1.21826042298948632e-02,4.63940758756336558e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.64999999999999991e+00,5.01746820772278190e-05,5.01746820561753707e-05,7.05227103227490218e-06,-2.19079306739466886e-06,1.40554374104039342e-01,-4.36633173866824917e-02,3.00000000000000000e+00,0.00000000000000000e+00,6.14237101824552517e-02,1.58608737010254124e-02,5.88509295471591268e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.59999999999999987e+00,6.77287365426345673e-05,6.77287364908538982e-05,1.05771057608849797e-05,-3.66469677361829030e-06,1.56168656155475649e-01,-5.41084473665498084e-02,3.00000000000000000e+00,0.00000000000000000e+00,7.88613432120849195e-02,2.03549080344998280e-02,7.36105924257448446e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.54999999999999982e+00,9.14242316055333332e-05,9.14242314781734322e-05,1.59722144952249456e-05,-6.04331076257851597e-06,1.74704388945704586e-01,-6.61018492019950915e-02,3.00000000000000000e+00,0.00000000000000000e+00,9.99123829133869157e-02,2.57622057929238202e-02,9.08185749088161742e-02,0.00000000000000000e+00,0.00000000000000000e+00
-1.50000000000000000e+00,1.23409804399934354e-04,1.23409804086679561e-04,2.42373904669539753e-05,-9.82720519155988412e-06,1.96397609139143586e-01,-7.96306684407142862e-02,3.00000000000000000e+00,0.00000000000000000e+00,1.24943684476324549e-01,3.21696192014437957e-02,1.10555356865674512e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.44999999999999996e+00,1.66585811758116040e-04,1.66585810987633539e-04,3.68871562783052324e-05,-1.57614935501153992e-05,2.21430361083054972e-01,-9.46148621942684426e-02,3.00000000000000000e+00,0.00000000000000000e+00,1.54261057880026586e-01,3.96465254171735060e-02,1.32819706348552835e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.39999999999999991e+00,2.24867326073929780e-04,2.24867324178848601e-04,5.61977063880221022e-05,-2.49376722886698281e-05,2.49914951375172528e-01,-1.10899493199979576e-01,3.00000000000000000e+00,0.00000000000000000e+00,1.88085268818751400e-01,4.82378112540032475e-02,1.57515312388228967e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.34999999999999987e+00,3.03539142740014384e-04,3.03539138078866776e-04,8.55618020278142683e-05,-3.89293027928051786e-05,2.81880625244390282e-01,-1.28251345243954706e-01,3.00000000000000000e+00,0.00000000000000000e+00,2.26530691080436331e-01,5.79572715296943763e-02,1.84442485094201941e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.29999999999999982e+00,4.09734990444360727e-04,4.09734978979787133e-04,1.29994140696774004e-04,-5.99691168607829604e-05,3.17263956864143659e-01,-1.46360745206821435e-01,3.00000000000000000e+00,0.00000000000000000e+00,2.69588638483635179e-01,6.87820677633985827e-02,2.13296268780233639e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.25000000000000000e+00,5.53084398346136261e-04,5.53084370147833627e-04,1.96844908043390264e-04,-9.11753911009121476e-05,3.55903942812152929e-01,-1.64848974265069032e-01,3.00000000000000000e+00,0.00000000000000000e+00,3.17117020961739660e-01,8.06488604189524727e-02,2.43671694445998205e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.19999999999999996e+00,7.46585877733320510e-04,7.46585808376679853e-04,2.96799484301587049e-04,-1.36835044918275913e-04,3.97542360129943428e-01,-1.83281068810830644e-01,3.00000000000000000e+00,0.00000000000000000e+00,3.68837379934654819e-01,9.34521134237246420e-02,2.75076157647807407e-01,0.00000000000000000e+00,0.00000000000000000e+00
-1.14999999999999991e+00,1.00778559963835565e-03,1.00778542904851132e-03,4.45269291965912583e-04,-2.02749534050003554e-04,4.41829460053126899e-01,-2.01183236238518665e-01,3.00000000000000000e+00,0.00000000000000000e+00,4.24339650661588907e-01,1.07044887058218574e-01,3.06948157439642100e-01,0.00000000000000000e+00,0.00000000000000000e+00
