y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,2.54688192276542766e-06,1.67228188445202960e+02,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.23301125685453661e+00,-1.31931966967725245e+01,4.80873598454235385e+00,0.00000000000000000e+00,-2.67957720742728611e-04,2.64489087295371311e-04,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,2.59854247206804564e-06,1.60684070512675703e+02,-4.04425280274997356e-09,-2.50081347337372362e-01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.19055712965061766e+00,-1.22883215122413532e+01,4.57631999640978204e+00,0.00000000000000000e+00,-2.62935525746854637e-04,2.68135257532991968e-04,-2.10525385748845404e-05,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,2.65166248598997286e-06,1.54420011682366408e+02,-8.16880984428522421e-09,-4.75712017743695648e-01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.16041062686746166e+00,-1.14426774822132984e+01,4.35960004227481868e+00,0.00000000000000000e+00,-4.44392687573014200e-05,2.73766132370919287e-04,-4.20306507527897784e-05,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,2.70626623463426838e-06,1.48421968238199071e+02,-1.24164198104703099e-08,-6.80963847221343399e-01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14070709867815467e+00,-1.06523663780190248e+01,4.15801244130617498e+00,0.00000000000000000e+00,-4.34764224639394570e-05,2.81365758222260911e-04,-6.30823745254930875e-05,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,2.76238285926259312e-06,1.42676967169508259e+02,-1.68290629839704324e-08,-8.69220448138208202e-01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12989386831247063e+00,-9.91373409269415440e+00,3.97094946971494478e+00,0.00000000000000000e+00,-4.22180138226480040e-05,2.90931768932996130e-04,-8.43486976071322164e-05,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,2.82004617091023186e-06,1.37172972097963566e+02,-2.14484103997127563e-08,-1.04329575581233414e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12667529171806713e+00,-9.22335744996143170e+00,3.79777616583061128e+00,0.00000000000000000e+00,-4.07498915073745138e-05,3.02474445884706874e-04,-1.05964747937991452e-04,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,2.87929450509935356e-06,1.31898771086128562e+02,-2.63162412729817679e-08,-1.20553138185931297e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12996777190651754e+00,-8.57803134742806250e+00,3.63784350039796411e+00,0.00000000000000000e+00,-3.91397504948542974e-05,3.16015908411189643e-04,-1.28060850612231087e-04,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,2.94017062574381636e-06,1.26843882378063853e+02,-3.14748261947760597e-08,-1.35787668809532658e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.13886286703669226e+00,-7.97475630957456083e+00,3.49049862156886048e+00,0.00000000000000000e+00,-3.74406743244293239e-05,3.31589418106282478e-04,-1.50763467510807512e-04,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,3.00272167248909960e-06,1.21998474869781973e+02,-3.69672824536253450e-08,-1.50195475016644786e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.15259699028264984e+00,-7.41072650312060155e+00,3.35509274785656642e+00,0.00000000000000000e+00,-3.56942360237866296e-05,3.49238782703956640e-04,-1.74196033759089624e-04,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,3.06699914669289550e-06,1.17353300708643047e+02,-4.28379068956592420e-08,-1.63911678132544747e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.17052648712784535e+00,-6.88331824927930214e+00,3.23098717257753210e+00,0.00000000000000000e+00,-3.39325098561715777e-05,3.69017847028890625e-04,-1.98479703260149844e-04,2.61347497528632469e-08
-2.89999999999999991e+00,2.77508324224075661e-08,3.13305893205695472e-06,1.12899637905173222e+02,-4.91324909427947834e-08,-1.77048710449213353e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.19210710654999774e+00,-6.39007905323286440e+00,3.11755775475833241e+00,0.00000000000000000e+00,-3.21799519014120960e-05,3.90990060086498137e-04,-2.23734013939149703e-04,2.77508324224075628e-08
-2.89000000000000012e+00,2.94668480631682096e-08,3.20096134659659210e-06,1.08629241231864285e+02,-5.58986217254271912e-08,-1.89700037159037427e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.21687706815877550e+00,-5.92871716018049177e+00,3.01419819997654725e+00,0.00000000000000000e+00,-3.04553700143372907e-05,4.15228108721182843e-04,-2.50077481934922062e-04,2.94668480631682063e-08
