iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,5.68117321780285721e-04,5.56079210558405729e-03,7.03681186245071810e-01,6.10718782158729780e+01,6.10718782158729780e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
2.00000000000000000e+00,3.38943016120584113e-04,3.30500856823961239e-03,7.03686223823877799e-01,6.10718867696893781e+01,6.10718867696893781e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
3.00000000000000000e+00,1.52271569690513562e-06,1.95820193511552538e-05,7.03693684866400604e-01,6.10718934764194756e+01,6.10718934764194756e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
4.00000000000000000e+00,3.33676176724092315e-07,1.07732937311095155e-06,7.03693761926192596e-01,6.10718933082326600e+01,6.10718933082326600e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
5.00000000000000000e+00,3.39521437435220613e-08,3.35579335939215345e-07,7.03693765265258064e-01,6.10718933093998615e+01,6.10718933093998615e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
6.00000000000000000e+00,1.65768383963165431e-08,1.94797154580047683e-07,7.03693764408445221e-01,6.10718933093819487e+01,6.10718933093819487e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
7.00000000000000000e+00,4.74146614801298062e-10,8.55465920306610548e-09,7.03693763169818243e-01,6.10718933093601350e+01,6.10718933093601350e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
8.00000000000000000e+00,2.91667000893242836e-10,1.32036097534274733e-09,7.03693763109839554e-01,6.10718933093608030e+01,6.10718933093608030e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
9.00000000000000000e+00,1.06452946376779075e-10,3.70154419877281709e-10,7.03693763115593729e-01,6.10718933093602701e+01,6.10718933093602701e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
1.00000000000000000e+01,8.12132564952001492e-13,2.15325102963790012e-11,7.03693763114532467e-01,6.10718933093604477e+01,6.10718933093604477e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
