y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,5.61806224109595988e-05,0.00000000000000000e+00,3.68881793361962673e+03,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,4.76702422372834917e+03,4.76702422372835372e+03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,6.20721802252186444e-05,7.61476531945047288e-06,3.01932129123453296e+03,3.70398187615620486e+02,1.00000000000000000e+00,0.00000000000000000e+00,3.90184721865936444e+03,3.53144903104374362e+03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,6.84866492633281131e-05,1.59041377343356950e-05,2.46791333034133322e+03,5.73104888972404638e+02,1.00000000000000000e+00,0.00000000000000000e+00,3.18926667305941010e+03,2.61616178408700580e+03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,7.53801892043551048e-05,2.48126100333093751e-05,2.01230063268051731e+03,6.62381341775654050e+02,1.00000000000000000e+00,0.00000000000000000e+00,2.60048165745931556e+03,1.93810031568366162e+03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,8.27066376838545231e-05,3.42805269233411385e-05,1.63563976936638869e+03,6.77945503781466527e+02,1.00000000000000000e+00,0.00000000000000000e+00,2.11372552980192722e+03,1.43578002602046081e+03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,9.04169333794651447e-05,4.42444868089522786e-05,1.32467312256892592e+03,6.48213562515994795e+02,1.00000000000000000e+00,0.00000000000000000e+00,1.71186556591041654e+03,1.06365200339442208e+03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,9.84594445484510703e-05,5.46377663589257332e-05,1.06863154065744629e+03,5.93012084417034544e+02,1.00000000000000000e+00,0.00000000000000000e+00,1.38098486859367881e+03,7.87972784176643700e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,1.06780314777978562e-04,6.53907673169101339e-05,8.58565551275922871e+02,5.25773503351544946e+02,1.00000000000000000e+00,0.00000000000000000e+00,1.10951809909930739e+03,5.83744595747762901e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,1.15323823632822054e-04,7.64314825638678805e-05,6.86930739294703812e+02,4.55267031295737013e+02,1.00000000000000000e+00,0.00000000000000000e+00,8.87715664016788651e+02,4.32448632721051752e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,1.24032759785434730e-04,8.76859783113925474e-05,5.47320834146232983e+02,3.86932959287064421e+02,1.00000000000000000e+00,0.00000000000000000e+00,7.07298785959823931e+02,3.20365826672759511e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,1.32848804129735075e-04,9.90788891969043969e-05,4.34285048612248715e+02,3.23890610029919742e+02,1.00000000000000000e+00,0.00000000000000000e+00,5.61223451795676397e+02,2.37332841765756513e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.45000000000000018e+00,4.12924941587338202e-07,4.12924941587326449e-07,1.41712920313096863e-04,1.10533922965339119e-04,3.43192929369530646e+02,2.67685266335414951e+02,1.00000000000000000e+00,0.00000000000000000e+00,4.43505759979230902e+02,1.75820493643816008e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
-2.39999999999999991e+00,5.57390369269489520e-07,5.57390369269460615e-07,1.50565750071348042e-04,1.21974371357736738e-04,2.70126213821537419e+02,2.18831142557417195e+02,1.00000000000000000e+00,0.00000000000000000e+00,3.49082167916227888e+02,1.30251025358810750e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
