y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,1.97221810929090657e-06,0.00000000000000000e+00,1.29495780188125224e+02,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.21289679438016787e-01,-5.54358460935025277e-01,2.25216046791014146e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.93750000000000000e+00,2.21594897733659828e-08,2.21594897733659794e-08,2.23513805567786954e-06,-1.15713438199087069e-09,1.00865953076425740e+02,-5.22184578176370442e-02,1.00000000000000000e+00,0.00000000000000000e+00,1.01888503458613042e-01,-3.50924433066007069e-01,1.68343798114085758e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.87500000000000000e+00,3.22418673725673417e-08,3.22418673725673351e-08,2.53376134861398937e-06,-2.81463935714236535e-09,7.85860607679881014e+01,-8.72976532226906049e-02,1.00000000000000000e+00,0.00000000000000000e+00,9.53880790579337556e-02,-2.17992899855948302e-01,1.33559544045524309e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.81250000000000000e+00,4.69116402183441971e-08,4.69116402183441772e-08,2.87302971553233497e-06,-5.46035932222120475e-09,6.12434291821856647e+01,-1.16396683143174445e-01,1.00000000000000000e+00,0.00000000000000000e+00,9.48773783363497242e-02,-1.30723865491152141e-01,1.13999308990225395e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,3.25871549974124089e-06,-9.71414659063991097e-09,4.77425264854909770e+01,-1.42319236191190690e-01,1.00000000000000000e+00,0.00000000000000000e+00,9.73425131994700849e-02,-7.29321908075817732e-02,1.04197980066080706e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.68750000000000000e+00,9.93119431215625964e-08,9.93119431215624375e-08,3.69753705173981976e-06,-1.64058397424533327e-08,3.72315447218051290e+01,-1.65195033213395348e-01,1.00000000000000000e+00,0.00000000000000000e+00,1.01147186540741965e-01,-3.42212279688069235e-02,1.00187815907648164e-01,0.00000000000000000e+00,0.00000000000000000e+00
-2.62500000000000000e+00,1.44498024610924984e-07,1.44498024610924481e-07,4.19730833034041743e-06,-2.66458816049137385e-08,2.90475135673452520e+01,-1.84403085624599089e-01,1.00000000000000000e+00,0.00000000000000000e+00,1.05220254457995641e-01,-7.96245847170971681e-03,9.91952661847681216e-02,0.00000000000000000e+00,0.00000000000000000e+00
-2.56250000000000000e+00,2.10243385238186226e-07,2.10243385238184665e-07,4.76711542694285303e-06,-4.18942670977763816e-08,2.26742706865292796e+01,-1.99265565717153814e-01,1.00000000000000000e+00,0.00000000000000000e+00,1.08794130619962570e-01,1.00437174443794991e-02,9.93386596309120129e-02,0.00000000000000000e+00,0.00000000000000000e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,5.41751790496776050e-06,-6.40281567591545953e-08,1.77099601470183217e+01,-2.09309156773043903e-01,1.00000000000000000e+00,0.00000000000000000e+00,1.11322325324453297e-01,2.24466992809087482e-02,9.93949276055296344e-02,0.00000000000000000e+00,0.00000000000000000e+00
-2.43750000000000000e+00,4.45085250041956611e-07,4.45085250041941894e-07,6.16077430121829924e-06,-9.54059452523305589e-08,1.38417849179179644e+01,-2.14354318062304122e-01,1.00000000000000000e+00,0.00000000000000000e+00,1.12450341203627110e-01,3.09185506770367248e-02,9.86287028629646984e-02,0.00000000000000000e+00,0.00000000000000000e+00
-2.37500000000000000e+00,6.47595217584266243e-07,6.47595217584220927e-07,7.01109183271906036e-06,-1.38924271291924966e-07,1.08263489944739355e+01,-2.14523312587399761e-01,1.00000000000000000e+00,0.00000000000000000e+00,1.11996840745597112e-01,3.65248587380297349e-02,9.66650981983224050e-02,0.00000000000000000e+00,0.00000000000000000e+00
-2.31250000000000000e+00,9.42245481732986925e-07,9.42245481732847482e-07,7.98490086964185961e-06,-1.98063811855569446e-07,8.47433182163647913e+00,-2.10204045225367231e-01,1.00000000000000000e+00,0.00000000000000000e+00,1.09931614909025810e-01,3.99622639239672339e-02,9.33911320701417413e-02,0.00000000000000000e+00,0.00000000000000000e+00
