iteration,residualN,residualS,residualD,residualPotential,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,1.52365081487092535e-12,1.27451219925342080e-10,2.93838173070507845e-12,0.00000000000000000e+00,1.30511328609321658e-01,1.03110013955426716e+00,-3.93618050456828072e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
