node,k,t,a,H,K,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,E,eps,p1,s,norm_hilbert,norm_krein,beta2,beta2_adiabatic
1.00000000000000000e+00,3.88189664018954161e-01,2.51188643150958086e+02,5.01187233627272377e+00,1.99053585276748584e-03,7.74540207677449910e-02,5.82359453415049744e-02,0.00000000000000000e+00,1.30701013872960188e-02,0.00000000000000000e+00,-5.73961811397496954e-02,0.00000000000000000e+00,-8.58625820031243790e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.91188027109698389e-01,0.00000000000000000e+00,-1.10081795815518899e-01,0.00000000000000000e+00,4.84166137929250950e-01,0.00000000000000000e+00,-7.25890688146446639e-02,4.91188027109698389e-01,0.00000000000000000e+00,1.10081795815518899e-01,0.00000000000000000e+00,-4.84166137929250950e-01,0.00000000000000000e+00,-7.25890688146446639e-02,0.00000000000000000e+00,0.00000000000000000e+00,-5.82359453415049744e-02,0.00000000000000000e+00,1.30701013872960188e-02,0.00000000000000000e+00,-5.73961811397496954e-02,0.00000000000000000e+00,8.58625820031243790e-03,1.00299507742216276e+00,1.00299497387138992e+00,5.94661680193226197e-03,9.97048357069457825e-01,1.00000000018798696e+00,1.00000000018798696e+00,5.17147715914685487e-08,5.61767026621719423e-08
1.00000000000000000e+00,3.88189664018954161e-01,2.92864456462523663e+02,5.41169526546463686e+00,1.70727443691680086e-03,7.17316192018851578e-02,-4.33404006046178847e-01,0.00000000000000000e+00,-9.61465980168862977e-02,0.00000000000000000e+00,4.27590558695895018e-01,0.00000000000000000e+00,6.51062342576600867e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.37986545857237775e-01,0.00000000000000000e+00,5.27110602976538084e-02,0.00000000000000000e+00,-2.34826936233903494e-01,0.00000000000000000e+00,3.58406173167415271e-02,-2.37986545857237775e-01,0.00000000000000000e+00,-5.27110602976538084e-02,0.00000000000000000e+00,2.34826936233903494e-01,0.00000000000000000e+00,3.58406173167415271e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.33404006046178847e-01,0.00000000000000000e+00,-9.61465980168862977e-02,0.00000000000000000e+00,4.27590558695895018e-01,0.00000000000000000e+00,-6.51062342576600867e-02,1.00256941165852664e+00,1.00256932026935108e+00,5.15311071366483364e-03,9.97416209555686328e-01,1.00000000021917379e+00,1.00000000021917379e+00,4.56870672704109627e-08,5.61035855137887923e-08
1.00000000000000000e+00,3.88189664018954161e-01,3.41454887383360358e+02,5.84341413373517771e+00,1.46432228231261740e-03,6.64319959418688127e-02,2.33008677559208621e-01,0.00000000000000000e+00,5.11061581114053490e-02,0.00000000000000000e+00,-2.30110169603012060e-01,0.00000000000000000e+00,-3.56298433022642635e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.35850834424972966e-01,0.00000000000000000e+00,9.53883618155958596e-02,0.00000000000000000e+00,-4.30509617711794912e-01,0.00000000000000000e+00,6.68694298111851132e-02,-4.35850834424972966e-01,0.00000000000000000e+00,-9.53883618155958596e-02,0.00000000000000000e+00,4.30509617711794912e-01,0.00000000000000000e+00,6.68694298111851132e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.33008677559208621e-01,0.00000000000000000e+00,5.11061581114053490e-02,0.00000000000000000e+00,-2.30110169603012060e-01,0.00000000000000000e+00,3.56298433022642635e-02,1.00220417584682830e+00,1.00220404465089352e+00,4.38359588966543041e-03,9.97820448761227996e-01,1.00000000025541436e+00,1.00000000025541436e+00,6.55814031071041559e-08,5.61417519238644181e-08
1.00000000000000000e+00,3.88189664018954161e-01,3.98107170553497326e+02,6.30957344480193338e+00,1.25594321575478972e-03,6.15239155887407213e-02,1.32620762583165797e-01,0.00000000000000000e+00,2.87765799880150448e-02,0.00000000000000000e+00,-1.31091887382629918e-01,0.00000000000000000e+00,-2.06132924397506995e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.75900650153663285e-01,0.00000000000000000e+00,1.03049378163790228e-01,0.00000000000000000e+00,-4.70497238292745812e-01,0.00000000000000000e+00,7.41983609277452605e-02,-4.75900650153663285e-01,0.00000000000000000e+00,-1.03049378163790228e-01,0.00000000000000000e+00,4.70497238292745812e-01,0.00000000000000000e+00,7.41983609277452605e-02,0.00000000000000000e+00,0.00000000000000000e+00,-1.32620762583165797e-01,0.00000000000000000e+00,2.87765799880150448e-02,0.00000000000000000e+00,-1.31091887382629918e-01,0.00000000000000000e+00,2.06132924397506995e-02,1.00189080851626278e+00,1.00189068770914735e+00,3.75179696811891658e-03,9.98138890741028351e-01,1.00000000029756375e+00,1.00000000029756375e+00,6.04383435674017107e-08,5.61413507539522836e-08
1.00000000000000000e+00,3.88189664018954161e-01,4.64158883361278072e+02,6.81292069057961402e+00,1.07721734501594149e-03,5.69784504545478090e-02,-3.84512588226369606e-02,0.00000000000000000e+00,-8.25699639052334365e-03,0.00000000000000000e+00,3.80414908804791244e-02,0.00000000000000000e+00,6.06907841087867082e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.92357486401078959e-01,0.00000000000000000e+00,-1.05551848656651001e-01,0.00000000000000000e+00,4.87179098806597044e-01,0.00000000000000000e+00,-7.79023276523393288e-02,4.92357486401078959e-01,0.00000000000000000e+00,1.05551848656651001e-01,0.00000000000000000e+00,-4.87179098806597044e-01,0.00000000000000000e+00,-7.79023276523393288e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.84512588226369606e-02,0.00000000000000000e+00,-8.25699639052334365e-03,0.00000000000000000e+00,3.80414908804791244e-02,0.00000000000000000e+00,-6.06907841087867082e-03,1.00162195653659736e+00,1.00162184311042601e+00,3.21437597324092513e-03,9.98407467137185090e-01,1.00000000034658232e+00,1.00000000034658232e+00,5.67945396299733317e-08,5.61376059256722133e-08
1.00000000000000000e+00,3.88189664018954161e-01,5.41169526546463885e+02,7.35642254459641443e+00,9.23924898711145121e-04,5.27688100657152867e-02,4.92178731939854619e-01,0.00000000000000000e+00,1.04749181031422708e-01,0.00000000000000000e+00,-4.87298935678099232e-01,0.00000000000000000e+00,-7.86939607965116000e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.90875820599274892e-02,0.00000000000000000e+00,8.28478289308710696e-03,0.00000000000000000e+00,-3.87132901414471847e-02,0.00000000000000000e+00,6.28628585652781565e-03,-3.90875820599274892e-02,0.00000000000000000e+00,-8.28478289308710696e-03,0.00000000000000000e+00,3.87132901414471847e-02,0.00000000000000000e+00,6.28628585652781565e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.92178731939854619e-01,0.00000000000000000e+00,1.04749181031422708e-01,0.00000000000000000e+00,-4.87298935678099232e-01,0.00000000000000000e+00,7.86939607965116000e-02,1.00139130579197233e+00,1.00139119059415460e+00,2.80483218623480898e-03,9.98586358407919761e-01,1.00000000040370263e+00,1.00000000040370263e+00,5.77207337472531961e-08,5.61183097003184392e-08
1.00000000000000000e+00,3.88189664018954161e-01,6.30957344480193683e+02,7.94328234724281756e+00,7.92446596230556174e-04,4.88701832629301128e-02,-2.13477080112273426e-01,0.00000000000000000e+00,-4.50427174505719646e-02,0.00000000000000000e+00,2.11512336071537327e-01,0.00000000000000000e+00,3.45521485946905585e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.44988173964321665e-01,0.00000000000000000e+00,9.36845789378759897e-02,0.00000000000000000e+00,-4.40972657974357252e-01,0.00000000000000000e+00,7.22441031754911950e-02,-4.44988173964321665e-01,0.00000000000000000e+00,-9.36845789378759897e-02,0.00000000000000000e+00,4.40972657974357252e-01,0.00000000000000000e+00,7.22441031754911950e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.13477080112273426e-01,0.00000000000000000e+00,-4.50427174505719646e-02,0.00000000000000000e+00,2.11512336071537327e-01,0.00000000000000000e+00,-3.45521485946905585e-02,1.00119343526221360e+00,1.00119333081572726e+00,2.37279159300156058e-03,9.98820539222725845e-01,1.00000000047002313e+00,1.00000000047002313e+00,5.23960039137104072e-08,5.61289644281121114e-08
1.00000000000000000e+00,3.88189664018954161e-01,7.35642254459641549e+02,8.57695898590894323e+00,6.79678195439262613e-04,4.52595919668858926e-02,4.93424946254503893e-01,0.00000000000000000e+00,1.03246768351250962e-01,0.00000000000000000e+00,-4.89218974288797515e-01,0.00000000000000000e+00,-8.07893705440483195e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.18183536241819097e-03,0.00000000000000000e+00,4.41064955003880356e-04,0.00000000000000000e+00,-2.16924396244351329e-03,0.00000000000000000e+00,3.73834340898992600e-04,-2.18183536241819097e-03,0.00000000000000000e+00,-4.41064955003880356e-04,0.00000000000000000e+00,2.16924396244351329e-03,0.00000000000000000e+00,3.73834340898992600e-04,0.00000000000000000e+00,0.00000000000000000e+00,-4.93424946254503893e-01,0.00000000000000000e+00,1.03246768351250962e-01,0.00000000000000000e+00,-4.89218974288797515e-01,0.00000000000000000e+00,8.07893705440483195e-02,1.00102369136050373e+00,1.00102357866078950e+00,2.06763730338216075e-03,9.98955941357407617e-01,1.00000000054729976e+00,1.00000000054729976e+00,5.65658809607260901e-08,5.61223208861670149e-08
1.00000000000000000e+00,3.88189664018954161e-01,8.57695898590894785e+02,9.26118728128793833e+00,5.82957200589915387e-04,4.19157557480005147e-02,-4.63651431497819511e-01,0.00000000000000000e+00,-9.62787480571157539e-02,0.00000000000000000e+00,4.59985756236587606e-01,0.00000000000000000e+00,7.67062144680393243e-02,0.00000000000000000e+00,0.00000000000000000e+00,-1.68414243986418383e-01,0.00000000000000000e+00,3.49076342631860562e-02,0.00000000000000000e+00,-1.67107641840475857e-01,0.00000000000000000e+00,2.79311531058038208e-02,-1.68414243986418383e-01,0.00000000000000000e+00,-3.49076342631860562e-02,0.00000000000000000e+00,1.67107641840475857e-01,0.00000000000000000e+00,2.79311531058038208e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.63651431497819511e-01,0.00000000000000000e+00,-9.62787480571157539e-02,0.00000000000000000e+00,4.59985756236587606e-01,0.00000000000000000e+00,-7.67062144680393243e-02,1.00087807977791488e+00,1.00087797125615330e+00,1.77177010828245178e-03,9.99106201147870854e-01,1.00000000063731775e+00,1.00000000063731775e+00,5.45319359949242288e-08,5.61239165806147875e-08
1.00000000000000000e+00,3.88189664018954161e-01,1.00000000000000045e+03,1.00000000000000018e+01,4.99999999999999794e-04,3.88189664018954092e-02,3.77319045959346899e-01,0.00000000000000000e+00,7.77850137965657024e-02,0.00000000000000000e+00,-3.74555844322613962e-01,0.00000000000000000e+00,-6.30311545498616621e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.17532353830645653e-01,0.00000000000000000e+00,6.53109608521746515e-02,0.00000000000000000e+00,-3.15264792976545472e-01,0.00000000000000000e+00,5.32035296643593239e-02,-3.17532353830645653e-01,0.00000000000000000e+00,-6.53109608521746515e-02,0.00000000000000000e+00,3.15264792976545472e-01,0.00000000000000000e+00,5.32035296643593239e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.77319045959346899e-01,0.00000000000000000e+00,7.77850137965657024e-02,0.00000000000000000e+00,-3.74555844322613962e-01,0.00000000000000000e+00,6.30311545498616621e-02,1.00075317244189210e+00,1.00075305622271804e+00,1.50714221687428453e-03,9.99245914005844060e-01,1.00000000074214701e+00,1.00000000074214701e+00,5.84369268077647301e-08,5.61258634194860941e-08
1.00000000000000000e+00,3.88189664018954161e-01,1.16591440117983188e+03,1.07977516232770974e+01,4.28847949295446988e-04,3.59509717913977442e-02,-4.80597033943788776e-01,0.00000000000000000e+00,-9.84213522099710858e-02,0.00000000000000000e+00,4.77331613995133019e-01,0.00000000000000000e+00,8.09859447958474754e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.10095944419979594e-01,0.00000000000000000e+00,-2.24848335608917003e-02,0.00000000000000000e+00,1.09371843660762941e-01,0.00000000000000000e+00,-1.86185646140466961e-02,1.10095944419979594e-01,0.00000000000000000e+00,2.24848335608917003e-02,0.00000000000000000e+00,-1.09371843660762941e-01,0.00000000000000000e+00,-1.86185646140466961e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.80597033943788776e-01,0.00000000000000000e+00,-9.84213522099710858e-02,0.00000000000000000e+00,4.77331613995133019e-01,0.00000000000000000e+00,-8.09859447958474754e-02,1.00064602751060061e+00,1.00064591412374448e+00,1.30617077275479044e-03,9.99339743350989629e-01,1.00000000086422247e+00,1.00000000086422247e+00,5.70889374346240392e-08,5.61249932989789489e-08
1.00000000000000000e+00,3.88189664018954161e-01,1.35935639087852655e+03,1.16591440117983218e+01,3.67821127229820430e-04,3.32948682704434021e-02,-2.68030522852998609e-01,0.00000000000000000e+00,-5.45580280763956066e-02,0.00000000000000000e+00,2.66338219532314402e-01,0.00000000000000000e+00,4.55221312152406243e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.13669199095526408e-01,0.00000000000000000e+00,8.40103706584119925e-02,0.00000000000000000e+00,-4.11132134796372284e-01,0.00000000000000000e+00,7.04639507837156731e-02,-4.13669199095526408e-01,0.00000000000000000e+00,-8.40103706584119925e-02,0.00000000000000000e+00,4.11132134796372284e-01,0.00000000000000000e+00,7.04639507837156731e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.68030522852998609e-01,0.00000000000000000e+00,-5.45580280763956066e-02,0.00000000000000000e+00,2.66338219532314402e-01,0.00000000000000000e+00,-4.55221312152406243e-02,1.00055412060175231e+00,1.00055401202291172e+00,1.10291803504467098e-03,9.99451093987867023e-01,1.00000000100645559e+00,1.00000000100645559e+00,5.47625818456022102e-08,5.61262474916112837e-08
1.00000000000000000e+00,3.88189664018954161e-01,1.58489319246111540e+03,1.25892541179416799e+01,3.15478672240096221e-04,3.08350010558387615e-02,-1.60873418158292668e-02,0.00000000000000000e+00,-3.26489214252108839e-03,0.00000000000000000e+00,1.59895386125811119e-02,0.00000000000000000e+00,2.74268099606600046e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.92532851889886103e-01,0.00000000000000000e+00,9.94382398989228922e-02,0.00000000000000000e+00,-4.89740453580374047e-01,0.00000000000000000e+00,8.45284877217211822e-02,-4.92532851889886103e-01,0.00000000000000000e+00,-9.94382398989228922e-02,0.00000000000000000e+00,4.89740453580374047e-01,0.00000000000000000e+00,8.45284877217211822e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.60873418158292668e-02,0.00000000000000000e+00,-3.26489214252108839e-03,0.00000000000000000e+00,1.59895386125811119e-02,0.00000000000000000e+00,-2.74268099606600046e-03,1.00047528569680999e+00,1.00047517492398153e+00,9.35934688280688873e-04,9.99539240235700621e-01,1.00000000117220589e+00,1.00000000117220589e+00,5.59462053055922284e-08,5.61265296622335348e-08
