m,node,k,t,a,H,K,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,E,eps,p1,norm_hilbert,norm_krein,beta2,beta2_adiabatic
0.00000000000000000e+00,2.30000000000000000e+01,2.37352765276552212e-02,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,2.37352765276552212e-02,2.33162221440604944e-01,0.00000000000000000e+00,2.33162221440604944e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.42306882807638080e-01,0.00000000000000000e+00,-4.42306882807638080e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.42306882807638080e-01,0.00000000000000000e+00,4.42306882807638080e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.33162221440604944e-01,0.00000000000000000e+00,2.33162221440604944e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.37352765276552212e-02,2.37352765358322462e-02,2.37352765358322497e-02,1.00000000034450953e+00,1.00000000034450953e+00,3.85185988744746943e-33,1.09269584486978646e-31
0.00000000000000000e+00,2.30000000000000000e+01,2.37352765276552212e-02,2.90646034528980612e+00,2.61015721568253678e+00,1.46779926762206969e-01,9.09342793033584423e-03,2.49891726726553909e-01,0.00000000000000000e+00,2.49891726726553909e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.33075195548934422e-01,0.00000000000000000e+00,-4.33075195548934422e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.33075195548934422e-01,0.00000000000000000e+00,4.33075195548934422e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.49891726726553909e-01,0.00000000000000000e+00,2.49891726726553909e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.09342793033584423e-03,9.09342793346858309e-03,9.09342793346858483e-03,1.00000000034450598e+00,1.00000000034450598e+00,7.70371977489496589e-34,7.70371977489496589e-34
0.00000000000000000e+00,2.30000000000000000e+01,2.37352765276552212e-02,2.27079441680638929e+01,6.81292069057961225e+00,2.15443469003188393e-02,3.48386215040996346e-03,2.91778709219228771e-01,0.00000000000000000e+00,2.91778709219228771e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.06035940444609555e-01,0.00000000000000000e+00,-4.06035940444609555e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.06035940444609555e-01,0.00000000000000000e+00,4.06035940444609555e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.91778709219228771e-01,0.00000000000000000e+00,2.91778709219228771e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.48386215040996346e-03,3.48386215161367637e-03,3.48386215161367680e-03,1.00000000034551118e+00,1.00000000034551118e+00,0.00000000000000000e+00,9.74062339903562441e-33
0.00000000000000000e+00,2.30000000000000000e+01,2.37352765276552212e-02,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,1.33473268563210246e-03,3.86474312647627660e-01,0.00000000000000000e+00,3.86474312647627660e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.17234307333788823e-01,0.00000000000000000e+00,-3.17234307333788823e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.17234307333788823e-01,0.00000000000000000e+00,3.17234307333788823e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.86474312647627660e-01,0.00000000000000000e+00,3.86474312647627660e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.33473268563210246e-03,1.33473268609127747e-03,1.33473268609127747e-03,1.00000000034402015e+00,1.00000000034402015e+00,3.08148790995948344e-33,3.08148790995948344e-33
0.00000000000000000e+00,2.30000000000000000e+01,2.37352765276552212e-02,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,5.11361031286799213e-04,4.99985152862726823e-01,0.00000000000000000e+00,4.99985152862726823e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.85318087237172899e-03,0.00000000000000000e+00,-3.85318087237172899e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.85318087237172899e-03,0.00000000000000000e+00,3.85318087237172899e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99985152862726823e-01,0.00000000000000000e+00,4.99985152862726823e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.11361031286799213e-04,5.11361031462706462e-04,5.11361031462706354e-04,1.00000000034399794e+00,1.00000000034399794e+00,3.08167598905561843e-33,3.21984266108720388e-33
0.00000000000000000e+00,2.30000000000000000e+01,2.37352765276552212e-02,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,1.95911965844203744e-04,-9.70783363006012534e-02,0.00000000000000000e+00,-9.70783363006012534e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90485266554569588e-01,0.00000000000000000e+00,4.90485266554569588e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90485266554569588e-01,0.00000000000000000e+00,-4.90485266554569588e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.70783363006012534e-02,0.00000000000000000e+00,-9.70783363006012534e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.95911965844203744e-04,1.95911965911597317e-04,1.95911965911597317e-04,1.00000000034399927e+00,1.00000000034399927e+00,3.08148790995954776e-33,3.08148790995954776e-33
0.00000000000000000e+00,2.30000000000000000e+01,2.37352765276552212e-02,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,7.50575347213230026e-05,4.96801678945983427e-01,0.00000000000000000e+00,4.96801678945983427e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.64631905089461525e-02,0.00000000000000000e+00,5.64631905089461525e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.64631905089461525e-02,0.00000000000000000e+00,-5.64631905089461525e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.96801678945983427e-01,0.00000000000000000e+00,4.96801678945983427e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.50575347213230026e-05,7.50575347471420576e-05,7.50575347471420576e-05,1.00000000034399017e+00,1.00000000034399017e+00,3.08148790995957582e-33,3.08148790995957582e-33
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,-8.80042104758364374e+00,1.50669622657617690e-04,1.00000000000000000e+00,2.00000000000000000e+02,5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00000000000000000e+02,2.00000000000000000e+02,2.00000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.01339245315235399e-02,2.30327301745248597e-01,0.00000000000000000e+00,2.30327301745248597e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.43789740960919610e-01,0.00000000000000000e+00,-4.43789740960919610e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.43789740960919610e-01,0.00000000000000000e+00,4.43789740960919610e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.30327301745248597e-01,0.00000000000000000e+00,2.30327301745248597e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.01339245315235399e-02,3.01339245449520517e-02,3.01339245449520517e-02,1.00000000044562776e+00,1.00000000044562776e+00,7.70371977411595205e-34,3.12402214144380191e-31
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,2.90646034528980612e+00,2.61015721568253678e+00,1.46779926762206969e-01,1.15448695390724734e-02,2.51580622158685874e-01,0.00000000000000000e+00,2.51580622158685874e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32096274764837307e-01,0.00000000000000000e+00,-4.32096274764837307e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.32096274764837307e-01,0.00000000000000000e+00,4.32096274764837307e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.51580622158685874e-01,0.00000000000000000e+00,2.51580622158685874e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.15448695390724734e-02,1.15448695442169243e-02,1.15448695442169243e-02,1.00000000044560489e+00,1.00000000044560489e+00,0.00000000000000000e+00,0.00000000000000000e+00
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,2.27079441680638929e+01,6.81292069057961225e+00,2.15443469003188393e-02,4.42305523579489702e-03,3.04142739765441705e-01,0.00000000000000000e+00,3.04142739765441705e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.96859161364614410e-01,0.00000000000000000e+00,-3.96859161364614410e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.96859161364614410e-01,0.00000000000000000e+00,3.96859161364614410e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.04142739765441705e-01,0.00000000000000000e+00,3.04142739765441705e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.42305523579489702e-03,4.42305523775969340e-03,4.42305523775969340e-03,1.00000000044421711e+00,1.00000000044421711e+00,0.00000000000000000e+00,1.87461097411413215e-33
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,1.69455510542429163e-03,4.16487824671655515e-01,0.00000000000000000e+00,4.16487824671655515e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.76654824667435795e-01,0.00000000000000000e+00,-2.76654824667435795e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.76654824667435795e-01,0.00000000000000000e+00,2.76654824667435795e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.16487824671655515e-01,0.00000000000000000e+00,4.16487824671655515e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.69455510542429163e-03,1.69455510618004494e-03,1.69455510618004494e-03,1.00000000044598925e+00,1.00000000044598925e+00,0.00000000000000000e+00,1.35955833825011133e-33
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,6.49215723575170996e-04,4.81009052931693548e-01,0.00000000000000000e+00,4.81009052931693548e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.36492824387375283e-01,0.00000000000000000e+00,1.36492824387375283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.36492824387375283e-01,0.00000000000000000e+00,-1.36492824387375283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.81009052931693548e-01,0.00000000000000000e+00,4.81009052931693548e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.49215723575170996e-04,6.49215723864689080e-04,6.49215723864689188e-04,1.00000000044595061e+00,1.00000000044595061e+00,3.08148790964538595e-33,3.08148790964538595e-33
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,2.48726674268701369e-04,-4.08968034443137174e-01,0.00000000000000000e+00,-4.08968034443137174e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.87654561784102203e-01,0.00000000000000000e+00,2.87654561784102203e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.87654561784102203e-01,0.00000000000000000e+00,-2.87654561784102203e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.08968034443137174e-01,0.00000000000000000e+00,-4.08968034443137174e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48726674268701369e-04,2.48726674379620455e-04,2.48726674379620455e-04,1.00000000044594772e+00,1.00000000044594772e+00,3.08148790964539485e-33,3.08148790964539485e-33
0.00000000000000000e+00,2.40000000000000000e+01,3.01339245315235399e-02,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,9.52918363592367829e-05,-2.62623062823834963e-01,0.00000000000000000e+00,-2.62623062823834963e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.25475177871183163e-01,0.00000000000000000e+00,4.25475177871183163e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.25475177871183163e-01,0.00000000000000000e+00,-4.25475177871183163e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.62623062823834963e-01,0.00000000000000000e+00,-2.62623062823834963e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.52918363592367829e-05,9.52918364017319515e-05,9.52918364017319651e-05,1.00000000044594772e+00,1.00000000044594772e+00,3.08148790964539485e-33,3.08148790964539485e-33
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,-8.55724265825148400e+00,1.92148382622984217e-04,1.00000000000000000e+00,2.00000000000000085e+02,5.00000000000000000e-01,0.00000000000000000e+00,4.99999999999999944e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.88178419700124432e-20,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.88178419700124432e-20,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,4.99999999999999944e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00000000000000085e+02,2.00000000000000057e+02,2.00000000000000057e+02,1.00000000000000000e+00,1.00000000000000000e+00,6.16298371064820826e-33,6.16298371064820826e-33
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84296765245968619e-02,2.26637848725206092e-01,0.00000000000000000e+00,2.26637848725452451e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.45685186636096464e-01,0.00000000000000000e+00,-4.45685186636202879e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.45685186636096464e-01,0.00000000000000000e+00,4.45685186636202879e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.26637848725206092e-01,0.00000000000000000e+00,2.26637848725452451e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.84296765245968619e-02,3.84296765340881932e-02,3.84296765340882002e-02,1.00000000024697933e+00,1.00000000024697933e+00,7.20166311933796818e-26,7.20170623584969699e-26
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,2.90646034528980612e+00,2.61015721568253678e+00,1.46779926762206969e-01,1.47231271333775910e-02,2.53764537107160126e-01,0.00000000000000000e+00,2.53764537107399435e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.30817316003446305e-01,0.00000000000000000e+00,-4.30817316003567596e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.30817316003446305e-01,0.00000000000000000e+00,4.30817316003567596e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.53764537107160126e-01,0.00000000000000000e+00,2.53764537107399435e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.47231271333775910e-02,1.47231271370134691e-02,1.47231271370134708e-02,1.00000000024695002e+00,1.00000000024695002e+00,7.19803096953835717e-26,7.19803096953835717e-26
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,2.27079441680638929e+01,6.81292069057961225e+00,2.15443469003188393e-02,5.64070510577563151e-03,3.19741452695893325e-01,0.00000000000000000e+00,3.19741452696107542e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.84402658017821086e-01,0.00000000000000000e+00,-3.84402658017946708e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.84402658017821086e-01,0.00000000000000000e+00,3.84402658017946708e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.19741452695893325e-01,0.00000000000000000e+00,3.19741452696107542e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.64070510577563151e-03,5.64070510720527697e-03,5.64070510720527697e-03,1.00000000025345148e+00,1.00000000025345148e+00,6.16699716220000087e-26,6.16699716220000087e-26
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,1.57613883008418981e+02,1.77827941003892285e+01,3.16227766016837896e-03,2.16105952234782461e-03,4.49042111205573080e-01,0.00000000000000000e+00,4.49042111205716743e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.19911760548029411e-01,0.00000000000000000e+00,-2.19911760548230251e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.19911760548029411e-01,0.00000000000000000e+00,2.19911760548230251e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.49042111205573080e-01,0.00000000000000000e+00,4.49042111205716743e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.16105952234782461e-03,2.16105952289587580e-03,2.16105952289587580e-03,1.00000000025360292e+00,1.00000000025360292e+00,6.09754597138053791e-26,6.09754597138053791e-26
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,1.07671734501594165e+03,4.64158883361277859e+01,4.64158883361278003e-04,8.27942282312954070e-04,3.99562390669976952e-01,0.00000000000000000e+00,3.99562390669862655e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00582594349048882e-01,0.00000000000000000e+00,3.00582594348830112e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00582594349048882e-01,0.00000000000000000e+00,-3.00582594348830112e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.99562390669976952e-01,0.00000000000000000e+00,3.99562390669862655e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.27942282312954070e-04,8.27942282522922506e-04,8.27942282522922614e-04,1.00000000025360292e+00,1.00000000025360292e+00,6.09303297826159869e-26,6.09324420376089868e-26
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,7.33849633811035073e+03,1.21152765862858871e+02,6.81292069057960964e-05,3.17200158418983618e-04,-4.65165894978353811e-01,0.00000000000000000e+00,-4.65165894978302963e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.83359456294064249e-01,0.00000000000000000e+00,-1.83359456293822082e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.83359456294064249e-01,0.00000000000000000e+00,1.83359456293822082e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.65165894978353811e-01,0.00000000000000000e+00,-4.65165894978302963e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.17200158418983618e-04,3.17200158499425131e-04,3.17200158499425186e-04,1.00000000025359892e+00,1.00000000025359892e+00,6.12305922757057657e-26,6.12305922757057657e-26
0.00000000000000000e+00,2.50000000000000000e+01,3.84296765245968619e-02,4.99995000000000000e+04,3.16227766016837961e+02,1.00000000000000008e-05,1.21525307561229847e-04,9.08314316422094599e-03,0.00000000000000000e+00,9.08314316446506842e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.99917489765740020e-01,0.00000000000000000e+00,-4.99917489765698164e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.99917489765740020e-01,0.00000000000000000e+00,4.99917489765698164e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.08314316422094599e-03,0.00000000000000000e+00,9.08314316446506842e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.21525307561229847e-04,1.21525307592049555e-04,1.21525307592049527e-04,1.00000000025360736e+00,1.00000000025360736e+00,6.13476362895643511e-26,6.13476362895643511e-26
0.00000000000000000e+00,2.60000000000000000e+01,4.92013360351236523e-02,-8.31015186721516663e+00,2.46006680175618251e-04,1.00000000000000000e+00,2.00000000000000000e+02,5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.00000000000000000e-01,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.00000000000000000e+02,2.00000000000000000e+02,2.00000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
