node,k,t,a,H,K,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,E,eps,p1,s,norm_hilbert,norm_krein,beta2,beta2_adiabatic
1.70000000000000000e+01,3.54788110805569943e+01,4.64158883361278072e+02,6.81292069057961402e+00,1.07721734501594149e-03,5.20757729201433150e+00,2.77958116867804306e-01,0.00000000000000000e+00,2.77214079304141769e-01,0.00000000000000000e+00,-3.03140315936169767e-02,0.00000000000000000e+00,-2.24915882803795250e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.13657163264292360e-01,0.00000000000000000e+00,4.12549553529212576e-01,0.00000000000000000e+00,-4.51251559832901300e-02,0.00000000000000000e+00,3.34838035312238561e-02,-4.13657163264292360e-01,0.00000000000000000e+00,-4.12549553529212576e-01,0.00000000000000000e+00,4.51251559832901300e-02,0.00000000000000000e+00,3.34838035312238561e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.77958116867804306e-01,0.00000000000000000e+00,2.77214079304141769e-01,0.00000000000000000e+00,-3.03140315936169767e-02,0.00000000000000000e+00,2.24915882803795250e-02,5.30272206063106033e+00,5.30272205992128409e+00,5.11415770677392789e+00,1.88564353147355646e-01,1.00000000038083958e+00,1.00000000038083958e+00,2.57345410098027645e-10,9.83786516780450570e-11
1.70000000000000000e+01,3.54788110805569943e+01,5.41169526546463885e+02,7.35642254459641443e+00,9.23924898711145121e-04,4.82283485831269942e+00,-8.62535055661763431e-03,0.00000000000000000e+00,-8.60072446472823042e-03,0.00000000000000000e+00,9.95236723047047186e-04,0.00000000000000000e+00,7.52519244868546659e-04,0.00000000000000000e+00,0.00000000000000000e+00,4.97984603133920678e-01,0.00000000000000000e+00,-4.96547107443971902e-01,0.00000000000000000e+00,5.80173012619365977e-02,0.00000000000000000e+00,-4.40042293124839265e-02,4.97984603133920678e-01,0.00000000000000000e+00,4.96547107443971902e-01,0.00000000000000000e+00,-5.80173012619365977e-02,0.00000000000000000e+00,-4.40042293124839265e-02,0.00000000000000000e+00,0.00000000000000000e+00,8.62535055661763431e-03,0.00000000000000000e+00,-8.60072446472823042e-03,0.00000000000000000e+00,9.95236723047047186e-04,0.00000000000000000e+00,-7.52519244868546659e-04,4.92541734988580160e+00,4.92541734848001145e+00,4.72238954047783288e+00,2.03027808002177457e-01,1.00000000045483861e+00,1.00000000045483861e+00,3.70127152070822742e-10,9.83804493151106104e-11
1.70000000000000000e+01,3.54788110805569943e+01,6.30957344480193683e+02,7.94328234724281756e+00,7.92446596230556174e-04,4.46651768495576640e+00,-4.76482164857392809e-01,0.00000000000000000e+00,-4.74999815870381981e-01,0.00000000000000000e+00,5.93056709255751699e-02,0.00000000000000000e+00,4.58991748705667238e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.43757538011735270e-01,0.00000000000000000e+00,-1.43310290141427987e-01,0.00000000000000000e+00,1.78933838128581719e-02,0.00000000000000000e+00,-1.38485634339941821e-02,1.43757538011735270e-01,0.00000000000000000e+00,1.43310290141427987e-01,0.00000000000000000e+00,-1.78933838128581719e-02,0.00000000000000000e+00,-1.38485634339941821e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.76482164857392809e-01,0.00000000000000000e+00,-4.74999815870381981e-01,0.00000000000000000e+00,5.93056709255751699e-02,0.00000000000000000e+00,-4.58991748705667238e-02,4.57709298900761041e+00,4.57709299102033462e+00,4.35862441289848146e+00,2.18468578121852247e-01,1.00000000050178262e+00,1.00000000050178262e+00,3.10221174389512315e-11,9.83792683117522927e-11
1.70000000000000000e+01,3.54788110805569943e+01,7.35642254459641549e+02,8.57695898590894323e+00,6.79678195439262613e-04,4.13652567755599776e+00,4.91555388111368841e-01,0.00000000000000000e+00,4.89907599248594117e-01,0.00000000000000000e+00,-6.53876645662353206e-02,0.00000000000000000e+00,-5.15587325058103271e-02,0.00000000000000000e+00,0.00000000000000000e+00,-7.51851710366904930e-02,0.00000000000000000e+00,7.49331407365080582e-02,0.00000000000000000e+00,-1.00011035790577400e-02,0.00000000000000000e+00,7.88591843060543543e-03,-7.51851710366904930e-02,0.00000000000000000e+00,-7.49331407365080582e-02,0.00000000000000000e+00,1.00011035790577400e-02,0.00000000000000000e+00,7.88591843060543543e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.91555388111368841e-01,0.00000000000000000e+00,4.89907599248594117e-01,0.00000000000000000e+00,-6.53876645662353206e-02,0.00000000000000000e+00,5.15587325058103271e-02,4.25568380887021558e+00,4.25568381104665416e+00,4.02070971098858188e+00,2.34974100058072316e-01,1.00000000052923732e+00,1.00000000052923732e+00,8.90915757860275990e-12,9.83798082641076991e-11
1.70000000000000000e+01,3.54788110805569943e+01,8.57695898590894785e+02,9.26118728128793833e+00,5.82957200589915387e-04,3.83091389937025584e+00,-1.49962547862402013e-01,0.00000000000000000e+00,-1.49421308552343535e-01,0.00000000000000000e+00,2.13155176692128578e-02,0.00000000000000000e+00,1.70971629642875100e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.73603573741788297e-01,0.00000000000000000e+00,-4.71893457657546866e-01,0.00000000000000000e+00,6.73460170580936213e-02,0.00000000000000000e+00,-5.40238496620946348e-02,4.73603573741788297e-01,0.00000000000000000e+00,4.71893457657546866e-01,0.00000000000000000e+00,-6.73460170580936213e-02,0.00000000000000000e+00,-5.40238496620946348e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.49962547862402013e-01,0.00000000000000000e+00,-1.49421308552343535e-01,0.00000000000000000e+00,2.13155176692128578e-02,0.00000000000000000e+00,-1.70971629642875100e-02,3.95928040234437306e+00,3.95928040192844755e+00,3.70672030044707324e+00,2.52560101481374477e-01,1.00000000054540372e+00,1.00000000054540372e+00,3.25227285491151905e-10,9.83790767953583251e-11
1.70000000000000000e+01,3.54788110805569943e+01,1.00000000000000045e+03,1.00000000000000018e+01,4.99999999999999794e-04,3.54788110805569890e+00,2.71522366968232676e-01,0.00000000000000000e+00,2.70466923283961935e-01,0.00000000000000000e+00,-4.12716700551270591e-02,0.00000000000000000e+00,-3.36349754787692232e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.15326496938270950e-01,0.00000000000000000e+00,4.13711734483827143e-01,0.00000000000000000e+00,-6.31418525993730495e-02,0.00000000000000000e+00,5.14606037641603467e-02,-4.15326496938270950e-01,0.00000000000000000e+00,-4.13711734483827143e-01,0.00000000000000000e+00,6.31418525993730495e-02,0.00000000000000000e+00,5.14606037641603467e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.71522366968232676e-01,0.00000000000000000e+00,2.70466923283961935e-01,0.00000000000000000e+00,-4.12716700551270591e-02,0.00000000000000000e+00,3.36349754787692232e-02,3.68611724676502028e+00,3.68611724698735621e+00,3.41484656712447610e+00,2.71270679862881003e-01,1.00000000055481197e+00,1.00000000055481197e+00,2.47247359766127995e-10,9.83781143052252232e-11
1.70000000000000000e+01,3.54788110805569943e+01,1.16591440117983188e+03,1.07977516232770974e+01,4.28847949295446988e-04,3.28575913934471853e+00,4.78578854111553431e-01,0.00000000000000000e+00,4.76576302455186507e-01,0.00000000000000000e+00,-7.77913857626914840e-02,0.00000000000000000e+00,-6.43331342163596109e-02,0.00000000000000000e+00,0.00000000000000000e+00,-1.28549283134678061e-01,0.00000000000000000e+00,1.28011383559503478e-01,0.00000000000000000e+00,-2.08953123772301110e-02,0.00000000000000000e+00,1.72803415887917144e-02,-1.28549283134678061e-01,0.00000000000000000e+00,-1.28011383559503478e-01,0.00000000000000000e+00,2.08953123772301110e-02,0.00000000000000000e+00,1.72803415887917144e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.78578854111553431e-01,0.00000000000000000e+00,4.76576302455186507e-01,0.00000000000000000e+00,-7.77913857626914840e-02,0.00000000000000000e+00,6.43331342163596109e-02,3.43456156179902328e+00,3.43456156383832534e+00,3.14341309443682571e+00,2.91148469401499022e-01,1.00000000064318040e+00,1.00000000064318040e+00,2.47107841503934761e-11,9.83791514204233948e-11
1.70000000000000000e+01,3.54788110805569943e+01,1.35935639087852655e+03,1.16591440117983218e+01,3.67821127229820430e-04,3.04300307506748924e+00,4.35556580264608917e-01,0.00000000000000000e+00,4.33596048950414203e-01,0.00000000000000000e+00,-7.56943649539742053e-02,0.00000000000000000e+00,-6.34478994077705416e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.34724479713208645e-01,0.00000000000000000e+00,2.33667886217462151e-01,0.00000000000000000e+00,-4.07939773386868237e-02,0.00000000000000000e+00,3.41942723170503143e-02,-2.34724479713208645e-01,0.00000000000000000e+00,-2.33667886217462151e-01,0.00000000000000000e+00,4.07939773386868237e-02,0.00000000000000000e+00,3.41942723170503143e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.35556580264608917e-01,0.00000000000000000e+00,4.33596048950414203e-01,0.00000000000000000e+00,-7.56943649539742053e-02,0.00000000000000000e+00,6.34478994077705416e-02,3.20310282614689035e+00,3.20310282804717561e+00,2.89092128532160775e+00,3.12181542725568084e-01,1.00000000074925977e+00,1.00000000074925977e+00,7.79980051128777586e-11,9.83781550809704500e-11
1.70000000000000000e+01,3.54788110805569943e+01,1.58489319246111540e+03,1.25892541179416799e+01,3.15478672240096221e-04,2.81818213757350966e+00,4.25297263896193933e-01,0.00000000000000000e+00,4.23239046123477014e-01,0.00000000000000000e+00,-7.90156093484950528e-02,0.00000000000000000e+00,-6.70596302303914510e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.51112214048286264e-01,0.00000000000000000e+00,2.49896903089007832e-01,0.00000000000000000e+00,-4.66559893971626241e-02,0.00000000000000000e+00,3.95967104106531367e-02,-2.51112214048286264e-01,0.00000000000000000e+00,-2.49896903089007832e-01,0.00000000000000000e+00,4.66559893971626241e-02,0.00000000000000000e+00,3.95967104106531367e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.25297263896193933e-01,0.00000000000000000e+00,4.23239046123477014e-01,0.00000000000000000e+00,-7.90156093484950528e-02,0.00000000000000000e+00,6.70596302303914510e-02,2.99034288343968946e+00,2.99034288535533088e+00,2.65594944338181627e+00,3.34393441973515171e-01,1.00000000081626594e+00,1.00000000081626594e+00,8.78282037514705662e-11,9.83779685956350559e-11
1.70000000000000000e+01,3.54788110805569943e+01,1.84784979742229098e+03,1.35935639087852564e+01,2.70584763273231819e-04,2.60997125688486520e+00,4.89840068204479895e-01,0.00000000000000000e+00,4.87292763504671433e-01,0.00000000000000000e+00,-9.72772479424265785e-02,0.00000000000000000e+00,-8.35093282982675017e-02,0.00000000000000000e+00,0.00000000000000000e+00,5.47340227086175815e-02,0.00000000000000000e+00,-5.44493677205748691e-02,0.00000000000000000e+00,1.08704295041358381e-02,0.00000000000000000e+00,-9.33202234291550907e-03,5.47340227086175815e-02,0.00000000000000000e+00,5.44493677205748691e-02,0.00000000000000000e+00,-1.08704295041358381e-02,0.00000000000000000e+00,-9.33202234291550907e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.89840068204479895e-01,0.00000000000000000e+00,4.87292763504671433e-01,0.00000000000000000e+00,-9.72772479424265785e-02,0.00000000000000000e+00,8.35093282982675017e-02,2.79498657631215863e+00,2.79498657866556588e+00,2.43719901793275895e+00,3.57787560732807153e-01,1.00000000085664031e+00,1.00000000085664031e+00,7.31511256751268642e-12,9.83811815318307249e-11
1.70000000000000000e+01,3.54788110805569943e+01,2.15443469003188466e+03,1.46779926762206987e+01,2.32079441680638839e-04,2.41714326087891918e+00,1.98427538479687138e-01,0.00000000000000000e+00,1.97319387707749094e-01,0.00000000000000000e+00,-4.21117398526708459e-02,0.00000000000000000e+00,-3.65356178534680942e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.49924206034432173e-01,0.00000000000000000e+00,-4.47412046885554804e-01,0.00000000000000000e+00,9.54679062462564232e-02,0.00000000000000000e+00,-8.28243300373696367e-02,4.49924206034432173e-01,0.00000000000000000e+00,4.47412046885554804e-01,0.00000000000000000e+00,-9.54679062462564232e-02,0.00000000000000000e+00,-8.28243300373696367e-02,0.00000000000000000e+00,0.00000000000000000e+00,-1.98427538479687138e-01,0.00000000000000000e+00,1.97319387707749094e-01,0.00000000000000000e+00,-4.21117398526708459e-02,0.00000000000000000e+00,3.65356178534680942e-02,2.61583285850078262e+00,2.61583285942394994e+00,2.23353190111197453e+00,3.82300958311975525e-01,1.00000000088208307e+00,1.00000000088208307e+00,2.64583979516730405e-10,9.83827555083804945e-11
1.70000000000000000e+01,3.54788110805569943e+01,2.51188643150958296e+03,1.58489319246111435e+01,1.99053585276748405e-04,2.23856164247026834e+00,8.03338642990713003e-02,0.00000000000000000e+00,7.98524035573597857e-02,0.00000000000000000e+00,-1.82135685029209231e-02,0.00000000000000000e+00,-1.59565246373672906e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.83805072814789516e-01,0.00000000000000000e+00,-4.80906994952607802e-01,0.00000000000000000e+00,1.09637228855853794e-01,0.00000000000000000e+00,-9.60443192763673903e-02,4.83805072814789516e-01,0.00000000000000000e+00,4.80906994952607802e-01,0.00000000000000000e+00,-1.09637228855853794e-01,0.00000000000000000e+00,-9.60443192763673903e-02,0.00000000000000000e+00,0.00000000000000000e+00,-8.03338642990713003e-02,0.00000000000000000e+00,7.98524035573597857e-02,0.00000000000000000e+00,-1.82135685029209231e-02,0.00000000000000000e+00,1.59565246373672906e-02,2.45176634839847374e+00,2.45176634868256071e+00,2.04389128612049609e+00,4.07875062562064905e-01,1.00000000071069106e+00,1.00000000071069106e+00,2.97410334622495813e-10,9.83815044728923864e-11
1.70000000000000000e+01,3.54788110805569943e+01,2.92864456462523594e+03,1.71132830416178052e+01,1.70727443691680124e-04,2.07317386116246949e+00,8.45940351760565840e-02,0.00000000000000000e+00,8.40511316447681150e-02,0.00000000000000000e+00,-2.04535120530216219e-02,0.00000000000000000e+00,-1.80772812784543782e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.81577023242962698e-01,0.00000000000000000e+00,4.78485000759875934e-01,0.00000000000000000e+00,-1.16486759955440750e-01,0.00000000000000000e+00,1.02959370054235305e-01,-4.81577023242962698e-01,0.00000000000000000e+00,-4.78485000759875934e-01,0.00000000000000000e+00,1.16486759955440750e-01,0.00000000000000000e+00,1.02959370054235305e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.45940351760565840e-02,0.00000000000000000e+00,8.40511316447681150e-02,0.00000000000000000e+00,-2.04535120530216219e-02,0.00000000000000000e+00,1.80772812784543782e-02,2.30174930403102396e+00,2.30174930347912809e+00,1.86730321375193564e+00,4.34446089727191620e-01,1.00000000033294101e+00,1.00000000033294101e+00,2.86356749855817073e-10,9.83794944587745359e-11
