node,k,t,a,H,K,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,E,eps,p1,s,norm_hilbert,norm_krein,beta2,beta2_adiabatic
2.00000000000000000e+00,9.52524976630388931e-01,1.00000000000000000e+05,1.00000000000000000e+02,5.00000000000000041e-06,9.52524976630388966e-03,-4.02188323738195574e-01,0.00000000000000000e+00,-1.61662050952937675e-01,0.00000000000000000e+00,-4.01455731722147935e-01,0.00000000000000000e+00,-1.59830771441828196e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.32188323224103987e-01,0.00000000000000000e+00,-9.22664888532864491e-02,0.00000000000000000e+00,-2.32777946147315729e-01,0.00000000000000000e+00,9.37403847656365502e-02,-2.32188323224103987e-01,0.00000000000000000e+00,-9.22664888532864491e-02,0.00000000000000000e+00,-2.32777946147315729e-01,0.00000000000000000e+00,-9.37403847656365502e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.02188323738195574e-01,0.00000000000000000e+00,1.61662050952937675e-01,0.00000000000000000e+00,4.01455731722147935e-01,0.00000000000000000e+00,-1.59830771441828196e-01,1.00004536416260170e+00,1.00000455963128210e+00,1.73785165820555052e-05,9.99987181114700086e-01,1.00000000171482339e+00,-1.00000000171482339e+00,2.04021975468840045e-05,2.04022537811518402e-05
1.60000000000000000e+01,3.19858257149424965e+01,1.00000000000000000e+01,1.00000000000000000e+00,5.00000000000000028e-02,3.19858257149424965e+01,5.00000000000000000e-01,0.00000000000000000e+00,4.99755821934110611e-01,0.00000000000000000e+00,1.56242901586450128e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.00000000000000000e-01,0.00000000000000000e+00,-4.99755821934110611e-01,0.00000000000000000e+00,-1.56242901586450128e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.20014538211418866e+01,3.20014538211418866e+01,3.19702052408245976e+01,3.12485803172900256e-02,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.48839055993594466e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.16591440117983165e+01,1.07977516232770965e+00,4.28847949295447090e-02,2.96226722292718030e+01,3.50148355881537754e-01,0.00000000000000000e+00,3.49964000647546181e-01,0.00000000000000000e+00,1.13689100755321945e-02,0.00000000000000000e+00,4.27479816190297075e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.56925410176635538e-01,0.00000000000000000e+00,-3.56737209437851421e-01,0.00000000000000000e+00,-1.15978242457776218e-02,0.00000000000000000e+00,4.44629035907322025e-04,-3.56925410176635538e-01,0.00000000000000000e+00,-3.56737209437851421e-01,0.00000000000000000e+00,-1.15978242457776218e-02,0.00000000000000000e+00,-4.44629035907322025e-04,0.00000000000000000e+00,0.00000000000000000e+00,3.50148355881537754e-01,0.00000000000000000e+00,-3.49964000647546181e-01,0.00000000000000000e+00,-1.13689100755321945e-02,0.00000000000000000e+00,4.27479816190297075e-04,2.96395463865908546e+01,2.96395463674584612e+01,2.96058320409969937e+01,3.37143264614720300e-02,9.99999999961117991e-01,-9.99999999961117991e-01,3.03310121112690559e-10,1.48838321389331587e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.35935639087852582e+01,1.16591440117983169e+00,3.67821127229820619e-02,2.74341115287493338e+01,4.08376088645657220e-01,0.00000000000000000e+00,4.08143376782301226e-01,0.00000000000000000e+00,1.38256259856608821e-02,0.00000000000000000e+00,1.06497306608347190e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.88491381967077298e-01,0.00000000000000000e+00,2.88327141304770274e-01,0.00000000000000000e+00,9.76194715467398715e-03,0.00000000000000000e+00,-7.47366015206301238e-04,2.88491381967077298e-01,0.00000000000000000e+00,2.88327141304770274e-01,0.00000000000000000e+00,9.76194715467398715e-03,0.00000000000000000e+00,7.47366015206301238e-04,0.00000000000000000e+00,0.00000000000000000e+00,4.08376088645657220e-01,0.00000000000000000e+00,-4.08143376782301226e-01,0.00000000000000000e+00,-1.38256259856608821e-02,0.00000000000000000e+00,1.06497306608347190e-03,2.74523309642707218e+01,2.74523309501427519e+01,2.74158811889487879e+01,3.64497611939588323e-02,9.99999999881556856e-01,-9.99999999881556856e-01,1.98096710815246045e-10,1.48839804129601589e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.58489319246111364e+01,1.25892541179416728e+00,3.15478672240096583e-02,2.54072444763488008e+01,-3.61772790731725913e-01,0.00000000000000000e+00,-3.61550154156704717e-01,0.00000000000000000e+00,-1.27750382809052130e-02,0.00000000000000000e+00,-1.47087048173252083e-03,0.00000000000000000e+00,0.00000000000000000e+00,3.45132348290814683e-01,0.00000000000000000e+00,-3.44920203142096315e-01,0.00000000000000000e+00,-1.21794027453055991e-02,0.00000000000000000e+00,1.39518818835155105e-03,-3.45132348290814683e-01,0.00000000000000000e+00,-3.44920203142096315e-01,0.00000000000000000e+00,-1.21794027453055991e-02,0.00000000000000000e+00,-1.39518818835155105e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.61772790731725913e-01,0.00000000000000000e+00,3.61550154156704717e-01,0.00000000000000000e+00,1.27750382809052130e-02,0.00000000000000000e+00,-1.47087048173252083e-03,2.54269162872920305e+01,2.54269162688734056e+01,2.53875635122189394e+01,3.93527566544689400e-02,9.99999999842482445e-01,-9.99999999842482445e-01,2.83428685969951425e-10,1.48839911621642238e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.84784979742229112e+01,1.35935639087852578e+00,2.70584763273231804e-02,2.35301249396934651e+01,-3.80002751778731385e-01,0.00000000000000000e+00,-3.79750808869856904e-01,0.00000000000000000e+00,-1.39973253299456660e-02,0.00000000000000000e+00,-2.12381599876741711e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.24946264968077325e-01,0.00000000000000000e+00,3.24730613108095811e-01,0.00000000000000000e+00,1.19760975459364625e-02,0.00000000000000000e+00,-1.82287830007272014e-03,3.24946264968077325e-01,0.00000000000000000e+00,3.24730613108095811e-01,0.00000000000000000e+00,1.19760975459364625e-02,0.00000000000000000e+00,1.82287830007272014e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.80002751778731385e-01,0.00000000000000000e+00,3.79750808869856904e-01,0.00000000000000000e+00,1.39973253299456660e-02,0.00000000000000000e+00,-2.12381599876741711e-03,2.35513647094512208e+01,2.35513646934526513e+01,2.35089283912894800e+01,4.24363021631745177e-02,9.99999999822996033e-01,-9.99999999822996033e-01,2.51150779318194226e-10,1.48838144553967058e-10
1.60000000000000000e+01,3.19858257149424965e+01,2.15443469003188426e+01,1.46779926762206969e+00,2.32079441680638904e-02,2.17916893818605146e+01,-2.56174308161647268e-01,0.00000000000000000e+00,-2.55991079973750146e-01,0.00000000000000000e+00,-9.86422416838230245e-03,0.00000000000000000e+00,-1.86004909095796741e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.29373304647875376e-01,0.00000000000000000e+00,4.29065648081995876e-01,0.00000000000000000e+00,1.65509409030369856e-02,0.00000000000000000e+00,-3.13516578407650954e-03,4.29373304647875376e-01,0.00000000000000000e+00,4.29065648081995876e-01,0.00000000000000000e+00,1.65509409030369856e-02,0.00000000000000000e+00,3.13516578407650954e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.56174308161647268e-01,0.00000000000000000e+00,2.55991079973750146e-01,0.00000000000000000e+00,9.86422416838230245e-03,0.00000000000000000e+00,-1.86004909095796741e-03,2.18146218421381839e+01,2.18146218189490249e+01,2.17688024553208557e+01,4.58193636281729044e-02,9.99999999813640406e-01,-9.99999999813640406e-01,4.38325089314769341e-10,1.48838181356218949e-10
1.60000000000000000e+01,3.19858257149424965e+01,2.51188643150958022e+01,1.58489319246111360e+00,1.99053585276748601e-02,2.01816916541063947e+01,-4.04926607084390433e-01,0.00000000000000000e+00,-4.04613580700579900e-01,0.00000000000000000e+00,-1.63406433592901829e-02,0.00000000000000000e+00,-3.68906333192226422e-03,0.00000000000000000e+00,0.00000000000000000e+00,-2.93280866822377084e-01,0.00000000000000000e+00,2.93053986136421585e-01,0.00000000000000000e+00,1.18403906037464982e-02,0.00000000000000000e+00,-2.67708725330400611e-03,2.93280866822377084e-01,0.00000000000000000e+00,2.93053986136421585e-01,0.00000000000000000e+00,1.18403906037464982e-02,0.00000000000000000e+00,2.67708725330400611e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.04926607084390433e-01,0.00000000000000000e+00,4.04613580700579900e-01,0.00000000000000000e+00,1.63406433592901829e-02,0.00000000000000000e+00,-3.68906333192226422e-03,2.02064513960622918e+01,2.02064513840122046e+01,2.01569853939809533e+01,4.94659900312470827e-02,9.99999999812450802e-01,-9.99999999812450802e-01,2.04399702129309406e-10,1.48838037373704172e-10
1.60000000000000000e+01,3.19858257149424965e+01,2.92864456462523677e+01,1.71132830416178083e+00,1.70727443691680060e-02,1.86906426061885007e+01,-4.98926603150205872e-01,0.00000000000000000e+00,-4.98509875295063354e-01,0.00000000000000000e+00,-2.11266624830546250e-02,0.00000000000000000e+00,-5.53861927076237156e-03,0.00000000000000000e+00,0.00000000000000000e+00,3.22713495556054275e-02,0.00000000000000000e+00,-3.22443960029300675e-02,0.00000000000000000e+00,-1.36647173407251823e-03,0.00000000000000000e+00,3.58212810936565950e-04,-3.22713495556054275e-02,0.00000000000000000e+00,-3.22443960029300675e-02,0.00000000000000000e+00,-1.36647173407251823e-03,0.00000000000000000e+00,-3.58212810936565950e-04,0.00000000000000000e+00,0.00000000000000000e+00,-4.98926603150205872e-01,0.00000000000000000e+00,4.98509875295063354e-01,0.00000000000000000e+00,2.11266624830546250e-02,0.00000000000000000e+00,-5.53861927076237156e-03,1.87173748435048672e+01,1.87173748398916295e+01,1.86639454055185787e+01,5.34294343730527671e-02,9.99999999811907569e-01,-9.99999999811907569e-01,2.47467065510850668e-12,1.48839206888027004e-10
1.60000000000000000e+01,3.19858257149424965e+01,3.41454887383360202e+01,1.84784979742229094e+00,1.46432228231261809e-02,1.73097541583531331e+01,-4.23855851648681281e-01,0.00000000000000000e+00,-4.23473462829020875e-01,0.00000000000000000e+00,-1.88550864135498993e-02,0.00000000000000000e+00,-5.61293390102287487e-03,0.00000000000000000e+00,0.00000000000000000e+00,2.65146019357258733e-01,0.00000000000000000e+00,-2.64906939026563315e-01,0.00000000000000000e+00,-1.17909119527718782e-02,0.00000000000000000e+00,3.50718802783253278e-03,-2.65146019357258733e-01,0.00000000000000000e+00,-2.64906939026563315e-01,0.00000000000000000e+00,-1.17909119527718782e-02,0.00000000000000000e+00,-3.50718802783253278e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.23855851648681281e-01,0.00000000000000000e+00,4.23473462829020875e-01,0.00000000000000000e+00,1.88550864135498993e-02,0.00000000000000000e+00,-5.61293390102287487e-03,1.73386155451530648e+01,1.73386155361013863e+01,1.72809188997840479e+01,5.76966363173373811e-02,9.99999999811668983e-01,-9.99999999811668983e-01,1.66861110909385887e-10,1.48840181147486479e-10
1.60000000000000000e+01,3.19858257149424965e+01,3.98107170553497340e+01,1.99526231496887996e+00,1.25594321575478972e-02,1.60308875053560946e+01,-4.72237273082081188e-01,0.00000000000000000e+00,-4.71777446880858320e-01,0.00000000000000000e+00,-2.20880950001729574e-02,0.00000000000000000e+00,-7.33493270278708694e-03,0.00000000000000000e+00,0.00000000000000000e+00,1.64108702532171857e-01,0.00000000000000000e+00,-1.63948949457088738e-01,0.00000000000000000e+00,-7.67454226414278958e-03,0.00000000000000000e+00,2.54762243931235975e-03,-1.64108702532171857e-01,0.00000000000000000e+00,-1.63948949457088738e-01,0.00000000000000000e+00,-7.67454226414278958e-03,0.00000000000000000e+00,-2.54762243931235975e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.72237273082081188e-01,0.00000000000000000e+00,4.71777446880858320e-01,0.00000000000000000e+00,2.20880950001729574e-02,0.00000000000000000e+00,-7.33493270278708694e-03,1.60620470118033900e+01,1.60620470067268251e+01,1.59997733396465911e+01,6.22736670802351566e-02,9.99999999811691187e-01,-9.99999999811691187e-01,6.38753371058207309e-11,1.48839891403098472e-10
1.60000000000000000e+01,3.19858257149424965e+01,4.64158883361278001e+01,2.15443469003188381e+00,1.07721734501594162e-02,1.48465051472361562e+01,-1.93254616897797660e-01,0.00000000000000000e+00,-1.93051875998943800e-01,0.00000000000000000e+00,-9.50503872319774339e-03,0.00000000000000000e+00,-3.46779982669502334e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.61055025889561099e-01,0.00000000000000000e+00,4.60570502743150034e-01,0.00000000000000000e+00,2.27032897980899047e-02,0.00000000000000000e+00,-8.30002816057511493e-03,4.61055025889561099e-01,0.00000000000000000e+00,4.60570502743150034e-01,0.00000000000000000e+00,2.27032897980899047e-02,0.00000000000000000e+00,8.30002816057511493e-03,0.00000000000000000e+00,0.00000000000000000e+00,-1.93254616897797660e-01,0.00000000000000000e+00,1.93051875998943800e-01,0.00000000000000000e+00,9.50503872319774339e-03,0.00000000000000000e+00,-3.46779982669502334e-03,1.48801449954934810e+01,1.48801449777062196e+01,1.48129586901561492e+01,6.71862875500701118e-02,9.99999999812035689e-01,-9.99999999812035689e-01,5.03702270678079040e-10,1.48838018669486209e-10
1.60000000000000000e+01,3.19858257149424965e+01,5.41169526546463686e+01,2.32630506715362628e+00,9.23924898711145533e-03,1.37496264641159343e+01,6.71982338731063333e-02,0.00000000000000000e+00,6.71223756297767565e-02,0.00000000000000000e+00,3.47656967510220297e-03,0.00000000000000000e+00,1.37739292503103686e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.95356027216065531e-01,0.00000000000000000e+00,-4.94794057138203291e-01,0.00000000000000000e+00,-2.57165535503557190e-02,0.00000000000000000e+00,1.02423828787494304e-02,-4.95356027216065531e-01,0.00000000000000000e+00,-4.94794057138203291e-01,0.00000000000000000e+00,-2.57165535503557190e-02,0.00000000000000000e+00,-1.02423828787494304e-02,0.00000000000000000e+00,0.00000000000000000e+00,6.71982338731063333e-02,0.00000000000000000e+00,-6.71223756297767565e-02,0.00000000000000000e+00,-3.47656967510220297e-03,0.00000000000000000e+00,1.37739292503103686e-03,1.37859431270666875e+01,1.37859431084581150e+01,1.37134119356295550e+01,7.25311728285604473e-02,9.99999999811871043e-01,-9.99999999811871043e-01,5.80846696896485031e-10,1.48838638024700468e-10
1.60000000000000000e+01,3.19858257149424965e+01,6.30957344480193356e+01,2.51188643150958013e+00,7.92446596230556542e-03,1.27337865731930506e+01,2.20422426505122449e-01,0.00000000000000000e+00,2.20152825413127251e-01,0.00000000000000000e+00,1.20681986198404034e-02,0.00000000000000000e+00,5.18284179405266963e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.48637207545122596e-01,0.00000000000000000e+00,-4.48087781169701660e-01,0.00000000000000000e+00,-2.45852062092248615e-02,0.00000000000000000e+00,1.05710928539416230e-02,-4.48637207545122596e-01,0.00000000000000000e+00,-4.48087781169701660e-01,0.00000000000000000e+00,-2.45852062092248615e-02,0.00000000000000000e+00,-1.05710928539416230e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.20422426505122449e-01,0.00000000000000000e+00,-2.20152825413127251e-01,0.00000000000000000e+00,-1.20681986198404034e-02,0.00000000000000000e+00,5.18284179405266963e-03,1.27729918379223744e+01,1.27729918233825472e+01,1.26947208846223472e+01,7.82709387602006923e-02,9.99999999813455331e-01,-9.99999999813455331e-01,4.75890598548523931e-10,1.48837724132226428e-10
1.60000000000000000e+01,3.19858257149424965e+01,7.35642254459641549e+01,2.71227257933202859e+00,6.79678195439262570e-03,1.17929982254290540e+01,-3.00373273586734157e-01,0.00000000000000000e+00,-2.99976497314043022e-01,0.00000000000000000e+00,-1.73854821185657829e-02,0.00000000000000000e+00,-8.00315214215637470e-03,0.00000000000000000e+00,0.00000000000000000e+00,-3.99497524684315652e-01,0.00000000000000000e+00,3.98969408347802423e-01,0.00000000000000000e+00,2.31356268326154552e-02,0.00000000000000000e+00,-1.06571008064947036e-02,3.99497524684315652e-01,0.00000000000000000e+00,3.98969408347802423e-01,0.00000000000000000e+00,2.31356268326154552e-02,0.00000000000000000e+00,1.06571008064947036e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.00373273586734157e-01,0.00000000000000000e+00,2.99976497314043022e-01,0.00000000000000000e+00,1.73854821185657829e-02,0.00000000000000000e+00,-8.00315214215637470e-03,1.18353203228714019e+01,1.18353203118576342e+01,1.17508508135415042e+01,8.44694983161306950e-02,9.99999999823094621e-01,-9.99999999823094621e-01,3.76839548833602105e-10,1.48837314301924892e-10
1.60000000000000000e+01,3.19858257149424965e+01,8.57695898590894217e+01,2.92864456462523659e+00,5.82957200589915778e-03,1.09217165173594761e+01,3.95891114232603814e-02,0.00000000000000000e+00,3.95322430087481219e-02,0.00000000000000000e+00,2.43768604090062631e-03,0.00000000000000000e+00,1.20116911118507588e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.98204122174648489e-01,0.00000000000000000e+00,4.97493227029988772e-01,0.00000000000000000e+00,3.05245551301379127e-02,0.00000000000000000e+00,-1.49636912143128655e-02,4.98204122174648489e-01,0.00000000000000000e+00,4.97493227029988772e-01,0.00000000000000000e+00,3.05245551301379127e-02,0.00000000000000000e+00,1.49636912143128655e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.95891114232603814e-02,0.00000000000000000e+00,-3.95322430087481219e-02,0.00000000000000000e+00,-2.43768604090062631e-03,0.00000000000000000e+00,1.20116911118507588e-03,1.09674013187063970e+01,1.09674013039902256e+01,1.08762181641607985e+01,9.11831398294277312e-02,9.99999999828455666e-01,-9.99999999828455666e-01,5.85132957535582225e-10,1.48839365444993432e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.00000000000000014e+02,3.16227766016837952e+00,4.99999999999999924e-03,1.01148062100401930e+01,-2.74668425217712453e-01,0.00000000000000000e+00,-2.74245717221121288e-01,0.00000000000000000e+00,-1.78132116125961741e-02,0.00000000000000000e+00,-9.23472310023344158e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.17462029035477966e-01,0.00000000000000000e+00,4.16819085371428866e-01,0.00000000000000000e+00,2.70892249012923067e-02,0.00000000000000000e+00,-1.40509910451985728e-02,4.17462029035477966e-01,0.00000000000000000e+00,4.16819085371428866e-01,0.00000000000000000e+00,2.70892249012923067e-02,0.00000000000000000e+00,1.40509910451985728e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.74668425217712453e-01,0.00000000000000000e+00,2.74245717221121288e-01,0.00000000000000000e+00,1.78132116125961741e-02,0.00000000000000000e+00,-9.23472310023344158e-03,1.01641184894051513e+01,1.01641184793568602e+01,1.00657554630769521e+01,9.83630162799092878e-02,9.99999999831592490e-01,-9.99999999831592490e-01,4.10098282927311331e-10,1.48837130859233148e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.16591440117983211e+02,3.41454887383360228e+00,4.28847949295446933e-03,9.36751146251164535e+00,-4.94698682342329887e-01,0.00000000000000000e+00,-4.93876330254849616e-01,0.00000000000000000e+00,-3.40348140851890538e-02,0.00000000000000000e+00,-1.85852588022584961e-02,0.00000000000000000e+00,0.00000000000000000e+00,7.01488217657159768e-02,0.00000000000000000e+00,-7.00322159539630007e-02,0.00000000000000000e+00,-4.82602642401395044e-03,0.00000000000000000e+00,2.63526227936624041e-03,-7.01488217657159768e-02,0.00000000000000000e+00,-7.00322159539630007e-02,0.00000000000000000e+00,-4.82602642401395044e-03,0.00000000000000000e+00,-2.63526227936624041e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.94698682342329887e-01,0.00000000000000000e+00,4.93876330254849616e-01,0.00000000000000000e+00,3.40348140851890538e-02,0.00000000000000000e+00,-1.85852588022584961e-02,9.42073622389922782e+00,9.42073622211064254e+00,9.31458066042942789e+00,1.06155561681215843e-01,9.99999999833323994e-01,-9.99999999833323994e-01,1.15901229292047008e-11,1.48839685268566771e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.35935639087852564e+02,3.68694506451957560e+00,3.67821127229820636e-03,8.67542780139318026e+00,-3.67974373321977688e-01,0.00000000000000000e+00,-3.67314020435427491e-01,0.00000000000000000e+00,-2.68726749257196251e-02,0.00000000000000000e+00,-1.53815098208881004e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.37874254257055473e-01,0.00000000000000000e+00,-3.37268150156551261e-01,0.00000000000000000e+00,-2.46670748711117875e-02,0.00000000000000000e+00,1.41158776751871048e-02,-3.37874254257055473e-01,0.00000000000000000e+00,-3.37268150156551261e-01,0.00000000000000000e+00,-2.46670748711117875e-02,0.00000000000000000e+00,-1.41158776751871048e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.67974373321977688e-01,0.00000000000000000e+00,3.67314020435427491e-01,0.00000000000000000e+00,2.68726749257196251e-02,0.00000000000000000e+00,-1.53815098208881004e-02,8.73287166613512689e+00,8.73287166001784598e+00,8.61833763839352329e+00,1.14534021624322746e-01,9.99999999834389253e-01,-9.99999999834389253e-01,2.67439144877721225e-10,1.48841472183361821e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.58489319246111450e+02,3.98107170553497403e+00,3.15478672240096427e-03,8.03447616139942333e+00,-4.81784503276817988e-01,0.00000000000000000e+00,-4.80851974061807297e-01,0.00000000000000000e+00,-3.73570963097272779e-02,0.00000000000000000e+00,-2.23129112105001637e-02,0.00000000000000000e+00,0.00000000000000000e+00,-1.31714108035596134e-01,0.00000000000000000e+00,1.31459142437361037e-01,0.00000000000000000e+00,1.02137272444288753e-02,0.00000000000000000e+00,-6.10082773721466656e-03,1.31714108035596134e-01,0.00000000000000000e+00,1.31459142437361037e-01,0.00000000000000000e+00,1.02137272444288753e-02,0.00000000000000000e+00,6.10082773721466656e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.81784503276817988e-01,0.00000000000000000e+00,4.80851974061807297e-01,0.00000000000000000e+00,3.73570963097272779e-02,0.00000000000000000e+00,-2.23129112105001637e-02,8.09646880980193906e+00,8.09646880780867662e+00,7.97297049161550664e+00,1.23498316193168645e-01,9.99999999834982112e-01,-9.99999999834982112e-01,4.05855346072774442e-11,1.48837738413114289e-10
1.60000000000000000e+01,3.19858257149424965e+01,1.84784979742229098e+02,4.29866234708227690e+00,2.70584763273231830e-03,7.44087884377634801e+00,2.99818017168325235e-01,0.00000000000000000e+00,2.99192082346870891e-01,0.00000000000000000e+00,2.47066298955760273e-02,0.00000000000000000e+00,1.53452364458865637e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.99318735262852997e-01,0.00000000000000000e+00,-3.98484672612681945e-01,0.00000000000000000e+00,-3.29187781669286264e-02,0.00000000000000000e+00,2.04506217823888642e-02,-3.99318735262852997e-01,0.00000000000000000e+00,-3.98484672612681945e-01,0.00000000000000000e+00,-3.29187781669286264e-02,0.00000000000000000e+00,-2.04506217823888642e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.99818017168325235e-01,0.00000000000000000e+00,-2.99192082346870891e-01,0.00000000000000000e+00,-2.47066298955760273e-02,0.00000000000000000e+00,1.53452364458865637e-02,7.50777450165882687e+00,7.50777449498223959e+00,7.37460245409323800e+00,1.33172040889002141e-01,9.99999999853261268e-01,-9.99999999853261268e-01,3.71275548563379091e-10,1.48836386518709990e-10
1.60000000000000000e+01,3.19858257149424965e+01,2.15443469003188540e+02,4.64158883361278018e+00,2.32079441680638774e-03,6.89113725095859753e+00,-4.06986510492952314e-01,0.00000000000000000e+00,-4.06069149001772878e-01,0.00000000000000000e+00,-3.57029931732844724e-02,0.00000000000000000e+00,-2.29964729806432025e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.89078698722156024e-01,0.00000000000000000e+00,-2.88427255647075220e-01,0.00000000000000000e+00,-2.53546972949893618e-02,0.00000000000000000e+00,1.63293729092609460e-02,-2.89078698722156024e-01,0.00000000000000000e+00,-2.88427255647075220e-01,0.00000000000000000e+00,-2.53546972949893618e-02,0.00000000000000000e+00,-1.63293729092609460e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.06986510492952314e-01,0.00000000000000000e+00,4.06069149001772878e-01,0.00000000000000000e+00,3.57029931732844724e-02,0.00000000000000000e+00,-2.29964729806432025e-02,6.96331620792487183e+00,6.96331620431719411e+00,6.81968366858028840e+00,1.43632535736905265e-01,9.99999999869727207e-01,-9.99999999869727207e-01,1.93912433703393404e-10,1.48841871137893361e-10
1.60000000000000000e+01,3.19858257149424965e+01,2.51188643150958086e+02,5.01187233627272377e+00,1.99053585276748584e-03,6.38201126621872739e+00,-4.90889882562338620e-01,0.00000000000000000e+00,-4.89696612872070891e-01,0.00000000000000000e+00,-4.58393955371718884e-02,0.00000000000000000e+00,-3.05146856488644272e-02,0.00000000000000000e+00,0.00000000000000000e+00,-8.98042965818405536e-02,0.00000000000000000e+00,8.95859917204634010e-02,0.00000000000000000e+00,8.38613232027315622e-03,0.00000000000000000e+00,-5.58260184353802109e-03,8.98042965818405536e-02,0.00000000000000000e+00,8.95859917204634010e-02,0.00000000000000000e+00,8.38613232027315622e-03,0.00000000000000000e+00,5.58260184353802109e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.90889882562338620e-01,0.00000000000000000e+00,4.89696612872070891e-01,0.00000000000000000e+00,4.58393955371718884e-02,0.00000000000000000e+00,-3.05146856488644272e-02,6.45988140774602471e+00,6.45988140672342404e+00,6.30508833738872454e+00,1.54793069334696026e-01,9.99999999879285006e-01,-9.99999999879285006e-01,1.87927352779519946e-11,1.48837931577508579e-10
1.60000000000000000e+01,3.19858257149424965e+01,2.92864456462523663e+02,5.41169526546463686e+00,1.70727443691680086e-03,5.91050015677411977e+00,7.33479095497001077e-02,0.00000000000000000e+00,7.31552189085558080e-02,0.00000000000000000e+00,7.30965820033423457e-03,0.00000000000000000e+00,5.02009175016565092e-03,0.00000000000000000e+00,0.00000000000000000e+00,-4.93416469715615702e-01,0.00000000000000000e+00,4.92122716984780550e-01,0.00000000000000000e+00,4.90929143827205441e-02,0.00000000000000000e+00,-3.36908033091846970e-02,4.93416469715615702e-01,0.00000000000000000e+00,4.92122716984780550e-01,0.00000000000000000e+00,4.90929143827205441e-02,0.00000000000000000e+00,3.36908033091846970e-02,0.00000000000000000e+00,0.00000000000000000e+00,7.33479095497001077e-02,0.00000000000000000e+00,-7.31552189085558080e-02,0.00000000000000000e+00,-7.30965820033423457e-03,0.00000000000000000e+00,5.02009175016565092e-03,5.99449848638123317e+00,5.99449847898364396e+00,5.82767185408712241e+00,1.66826624896522002e-01,9.99999999884732760e-01,-9.99999999884732760e-01,5.59397844951125276e-10,1.48840046617022725e-10
