t,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,S,M_eff,energy_mode,rho,p_0,p_1,p_2,p_3,p_5,p_6,p_7,p_mean,w,KE_L,PE_L,KE_H,PE_H,w_L,norm_hilbert,norm_krein,exact_error
0.00000000000000000e+00,6.84490671014631347e-01,3.42245335507315673e-01,2.28163557004877116e-01,1.71122667753657837e-01,1.36898134202926264e-01,1.14081778502438558e-01,9.77843815735187638e-02,8.55613338768289183e-02,7.60545190016257006e-02,6.84490671014631319e-02,6.22264246376937613e-02,5.70408892512192789e-02,5.26531285395870283e-02,4.88921907867593819e-02,4.56327114009754259e-02,4.27806669384144592e-02,-2.05347201304389410e-01,-1.36898134202926264e-01,6.84490671014631596e-02,-6.84490671014631180e-02,-6.84490671014631180e-02,6.84490671014631596e-02,-1.36898134202926264e-01,-2.05347201304389410e-01,-1.36898134202926264e-01,6.84490671014631596e-02,-6.84490671014631180e-02,-6.84490671014631180e-02,6.84490671014631596e-02,-1.36898134202926264e-01,-2.05347201304389410e-01,-1.36898134202926264e-01,3.05675694970118594e-01,1.00000000000000000e+00,3.44275515146655942e-01,3.44275515146655942e-01,3.85998201765373958e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.51426002521962760e-03,1.60169973832459157e-02,1.72137757573327971e-01,1.72137757573327971e-01,3.85998201765373958e-02,3.05675694970118594e-01,0.00000000000000000e+00,9.99999999999999445e-01,-2.59372526867658437e-01,0.00000000000000000e+00
5.00000000000000028e-02,6.89487233968794411e-01,3.44312009637823102e-01,2.45096405977301146e-01,1.58669839033194870e-01,1.46289394854110244e-01,9.66723521581828033e-02,9.31893165586920175e-02,7.50916335875614765e-02,8.35487711627147384e-02,8.16830166745055319e-02,5.24457632628816950e-02,7.22976815227299591e-02,7.62316830302341569e-02,2.80949665765367687e-02,4.36401400695664923e-02,4.70673364394224095e-02,-2.22280198696981873e-01,-1.25797428660229249e-01,8.33906805239955778e-02,-8.80257681154686111e-02,-3.72837565877633809e-02,-7.11550349897861496e-03,-1.56535377951050769e-01,-1.77880938610239930e-01,-1.34579699886178100e-01,5.93520278734813722e-02,-8.25368485992505202e-02,-5.66372802153176022e-02,5.43603950826642077e-02,-1.18207811551384448e-01,-1.94957577105140861e-01,-1.38837770783608039e-01,2.27878218766852880e-01,1.00000000000000000e+00,3.44275515148801725e-01,3.44275515148801725e-01,1.16397296381948928e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.66281851974212740e-02,4.82990641673552920e-02,1.72137757574400863e-01,1.72137757574400863e-01,1.16397296381948928e-01,2.27878218766852880e-01,0.00000000000000000e+00,1.00000000000623324e+00,-2.59372526869275200e-01,3.67695343876000283e-12
1.00000000000000006e-01,6.85874180452315407e-01,3.42079265007308120e-01,2.58968739903066458e-01,1.44235702476976285e-01,1.53853942084800355e-01,7.80557796419594635e-02,8.74305979834814478e-02,6.36842652265523917e-02,8.99997511050063953e-02,9.38969916761733941e-02,4.20102124502460539e-02,8.66516937582986896e-02,9.88583336685159436e-02,6.94692095189878168e-03,4.11026349813361780e-02,5.07662768351808680e-02,-2.36437586671791239e-01,-1.13125892563744640e-01,9.72909958029279653e-02,-1.06503292718404807e-01,-5.65288438055271299e-03,-8.25912229150677080e-02,-1.74217966845328198e-01,-1.48193479376170861e-01,-1.30580770929911216e-01,4.95138607878434570e-02,-9.55939937395506173e-02,-4.41182644837719157e-02,3.95929256480990963e-02,-9.80414297781685012e-02,-1.82133520643717350e-01,-1.39043742258961850e-01,1.42162661424350800e-01,1.00000000000000000e+00,3.44275515146524602e-01,3.44275515146524602e-01,2.02112853722173802e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.88732648174533993e-02,8.38667391294581621e-02,1.72137757573262301e-01,1.72137757573262301e-01,2.02112853722173802e-01,1.42162661424350800e-01,0.00000000000000000e+00,9.99999999999619194e-01,-2.59372526867559738e-01,1.32213605944155947e-12
1.49999999999999994e-01,6.73696626613074279e-01,3.35574981865701727e-01,2.69607335164071371e-01,1.28000496926442275e-01,1.59497317511389430e-01,5.84645258081056204e-02,8.05801348784599414e-02,5.14816724269662809e-02,9.53269055420414568e-02,1.04938476389622184e-01,3.10500807620781756e-02,9.99236876291062226e-02,1.20250541817564782e-01,-1.42878707676128355e-02,3.80518819234399869e-02,5.38312995143477094e-02,-2.47642582145059631e-01,-9.90417551899634985e-02,1.09976439916407584e-01,-1.23650912346253888e-01,2.60485753068006101e-02,-1.57035627003223044e-01,-1.89725098672102327e-01,-1.16655530448637149e-01,-1.24951281899145950e-01,3.90574148855042033e-02,-1.07457458153014843e-01,-3.10483446634349097e-02,2.43310599610542869e-02,-7.66508061820280473e-02,-1.67035165716492129e-01,-1.37513476667234513e-01,5.27969731393592434e-02,1.00000000000000000e+00,3.44275515143975419e-01,3.44275515143975419e-01,2.91478542004616203e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.16397917149451749e-02,1.20949036115831493e-01,1.72137757571987710e-01,1.72137757571987710e-01,2.91478542004616203e-01,5.27969731393592434e-02,0.00000000000000000e+00,9.99999999992214783e-01,-2.59372526865639275e-01,4.13920458241187129e-12
2.00000000000000011e-01,6.53106633378530699e-01,3.24880379096528005e-01,2.76879347785235264e-01,1.10166951143294320e-01,1.63149052391897087e-01,3.81432263415241585e-02,7.27234688709375993e-02,3.86362287771673391e-02,9.94637143784442013e-02,1.14669595965328650e-01,1.97022271939731909e-02,1.11947935952133357e-01,1.40141183303741534e-01,-3.53442500648547264e-02,3.45259756023375899e-02,5.62241315859530050e-02,-2.55755268510971911e-01,-8.37208849453847659e-02,1.21288609919204551e-01,-1.39254504936868057e-01,5.74247668354479213e-02,-2.29519129636224034e-01,-2.02863136115153136e-01,-8.36609057101957015e-02,-1.17761528136747104e-01,2.81132596454114134e-02,-1.17979102942266559e-01,-1.75907246418135939e-02,8.76537270331227171e-03,-5.43030451503802650e-02,-1.49851045248955955e-01,-1.34266082411347132e-01,-3.57691485227972089e-02,1.00000000000000000e+00,3.44275515141408361e-01,3.44275515141408361e-01,3.80044663664205529e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.42920948091722214e-02,1.57699552891155170e-01,1.72137757570704181e-01,1.72137757570704181e-01,3.80044663664205529e-01,-3.57691485227972089e-02,0.00000000000000000e+00,9.99999999984758525e-01,-2.59372526863705211e-01,7.76673335460577950e-12
2.50000000000000000e-01,6.24361307677036681e-01,3.10129000039823688e-01,2.80693972257058555e-01,9.09577523389443338e-02,1.64763547569167251e-01,1.73456329955261127e-02,6.39587060282975073e-02,2.53083351340792247e-02,1.02358521346035486e-01,1.22968838063118174e-01,8.10835221857817735e-03,1.22574292123872580e-01,1.58281883993329708e-01,-5.59592862560094190e-02,3.05689439559349574e-02,5.79148937927993768e-02,-2.60674342779928681e-01,-6.73545933006841901e-02,1.31086250918825031e-01,-1.53119228670029445e-01,8.80838961852616203e-02,-2.99136630433640749e-01,-2.13468024703408615e-01,-4.96216085315491912e-02,-1.09101287987176845e-01,1.68180545654123513e-02,-1.27027544490971561e-01,-3.91344951275003280e-03,-6.90976762819248223e-03,-3.12772028308757125e-02,-1.30795737088618358e-01,-1.29342109653355214e-01,-1.19125818029744368e-01,1.00000000000000000e+00,3.44275515138871557e-01,3.44275515138871557e-01,4.63401333168615981e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.62001904526594298e-02,1.92288407225114560e-01,1.72137757569435779e-01,1.72137757569435779e-01,4.63401333168615981e-01,-1.19125818029744368e-01,0.00000000000000000e+00,9.99999999977390197e-01,-2.59372526861794128e-01,1.14160843043363142e-11
2.99999999999999989e-01,5.87819591947721154e-01,2.91505044938581315e-01,2.81003575422559548e-01,7.06127654828686557e-02,1.64320642866809613e-01,-3.66855500225114154e-03,5.43952918091012844e-02,1.16644167002519956e-02,1.03975179034824075e-01,1.29732570174808215e-01,-3.58677162594142921e-03,1.31670064998558961e-01,1.74446121236362550e-01,-7.58755597018234695e-02,2.62301983774277138e-02,5.88824736132668378e-02,-2.62338380547348593e-01,-5.01472458874411275e-02,1.39247019923088855e-01,-1.65071954954136429e-01,1.17643123280489884e-01,-3.65018816735787233e-01,-2.21407341356493537e-01,-1.49626870920506680e-02,-9.90787017357418615e-02,5.31284269729143457e-03,-1.34489795048948452e-01,9.81269279997535639e-03,-2.24986257976829314e-02,-7.86080256174918716e-03,-1.10107184574857644e-01,-1.22803043965221043e-01,-1.93122538961625151e-01,1.00000000000000000e+00,3.44275515136343524e-01,3.44275515136343524e-01,5.37398054097968592e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.67711505854240805e-02,2.22993350413027147e-01,1.72137757568171762e-01,1.72137757568171762e-01,5.37398054097968592e-01,-1.93122538961625151e-01,0.00000000000000000e+00,9.99999999970047293e-01,-2.59372526859889541e-01,1.50703259743843039e-11
3.49999999999999978e-01,5.43937782031847394e-01,2.69241070833184715e-01,2.77804291271794068e-01,4.93860381124438183e-02,1.61825868829025249e-01,-2.46369338100898908e-02,4.41526444193426557e-02,-2.12515512507152225e-03,1.04293500265166109e-01,1.34876333681749422e-01,-1.52371075083509652e-02,1.39121675800470301e-01,1.88432052451471155e-01,-9.48443762026749682e-02,2.15639167159996058e-02,5.91147888930495247e-02,-2.60726602999283075e-01,-3.23137105876568145e-02,1.45669013535196706e-01,-1.74963430280268034e-01,1.45733342507882058e-01,-4.26343018697512621e-01,-2.26581947949709206e-01,1.98830731903479989e-02,-8.78189212625290067e-02,-6.25871055563917943e-03,-1.40272673608472925e-01,2.34163041688119355e-02,-3.78065439734084352e-02,1.56537554276647527e-02,-8.80437253441256201e-02,-1.14730538559436698e-01,-2.54074865585161347e-01,1.00000000000000000e+00,3.44275515133792176e-01,3.44275515133792176e-01,5.98350380718953523e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.54786258169933644e-02,2.48285521506734802e-01,1.72137757566896088e-01,1.72137757566896088e-01,5.98350380718953523e-01,-2.54074865585161347e-01,0.00000000000000000e+00,9.99999999962637665e-01,-2.59372526857967689e-01,1.87648390628913531e-11
4.00000000000000022e-01,4.93263829413714661e-01,2.43615087625249360e-01,2.71136069216683706e-01,2.75426280452660023e-02,1.57310377660798889e-01,-4.52976716049217631e-02,3.33586636391527760e-02,-1.58881901709927963e-02,1.03309510164774201e-01,1.38335898488304937e-01,-2.66971778640088427e-02,1.44836076380359752e-01,2.00065035531101804e-01,-1.12628872439218888e-01,1.66283667588562091e-02,5.86089387148346699e-02,-2.55859136377166285e-01,-1.40766744818253599e-02,1.50272040419886066e-01,-1.82670139948463262e-01,1.72003791732804057e-01,-4.82343481953912245e-01,-2.28927229250285330e-01,5.44805538439422574e-02,-7.54625472728140401e-02,-1.77521113862173160e-02,-1.44303969454095349e-01,3.67275165082180804e-02,-5.26423724169929261e-02,3.89728452140906470e-02,-6.48808654718688593e-02,-1.05225394686626630e-01,-2.98947858825670376e-01,1.00000000000000000e+00,3.44275515131226062e-01,3.44275515131226062e-01,6.43223373956896438e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.18890534224137828e-02,2.66905572379693701e-01,1.72137757565613031e-01,1.72137757565613031e-01,6.43223373956896438e-01,-2.98947858825670376e-01,0.00000000000000000e+00,9.99999999955185070e-01,-2.59372526856034735e-01,2.24847265934635454e-11
4.50000000000000011e-01,4.36430498958902180e-01,2.14947086572257196e-01,2.61082175243321724e-01,5.35529360626066896e-03,1.50830554230792974e-01,-6.53927780722735469e-02,2.21481337402133875e-02,-2.94528296309721146e-02,1.01035495802885761e-01,1.40068065062065955e-01,-3.78238809709777121e-02,1.48741911106262781e-01,2.09199809594824537e-01,-1.29006973681010495e-01,1.14851786422625057e-02,5.73712396220121337e-02,-2.47796760661745524e-01,4.33613684121412872e-03,1.52998622651399935e-01,-1.88095850393877523e-01,1.96126432260615657e-01,-5.32320929583296798e-01,-2.28413899766796269e-01,8.83977366609358384e-02,-6.21638736182175550e-02,-2.90238418753774804e-02,-1.46533343856732778e-01,4.95801129148314007e-02,-6.68208563672766376e-02,6.18052816826980891e-02,-4.09078392324032439e-02,-9.44063029318812225e-02,-3.25507201994702733e-01,1.00000000000000000e+00,3.44275515128690035e-01,3.44275515128690035e-01,6.69782717123392768e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.56832453033418240e-02,2.77926373205993060e-01,1.72137757564345018e-01,1.72137757564345018e-01,6.69782717123392768e-01,-3.25507201994702733e-01,0.00000000000000000e+00,9.99999999947818297e-01,-2.59372526854124041e-01,2.61637533078963325e-11
