t,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,S,M_eff,energy_mode,rho,p_0,p_1,p_2,p_3,p_5,p_6,p_7,p_mean,w,KE_L,PE_L,KE_H,PE_H,w_L,norm_hilbert,norm_krein,exact_error
5.00000000000000000e-01,3.56158482187432679e-01,-5.02536671355704044e-13,0.00000000000000000e+00,0.00000000000000000e+00,-3.37269733950498252e-01,1.14446454707063661e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.19615250236931667e-13,-3.50928960820347968e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.12766022512595890e-01,-3.32317558532705282e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.50928960820347968e-01,-9.19614596261321534e-13,0.00000000000000000e+00,0.00000000000000000e+00,3.32317558532705337e-01,-1.12766022512595904e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.02524948553726290e-13,-3.56158482187432734e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.14446454707063661e-01,-3.37269733950498252e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965328039039766e-01,1.47348266401951999e+00,1.55600487168613477e+00,1.33181903855911310e+00,3.84853710520073389e-01,2.24185833127021561e-01,2.24185833127021561e-01,2.24185833127021561e-01,2.24185833127021561e-01,2.24185833127021561e-01,2.24185833127021561e-01,2.47138387040314683e-01,1.85564539839956189e-01,7.78002435843067386e-01,5.53816602716045714e-01,1.60667877393051828e-01,1.17115116116606144e+00,1.68330551401012385e-01,9.99999999906020620e-01,9.99999999906020731e-01,4.71042165792174703e-11
5.50000000000000044e-01,3.27806309871942148e-01,-6.77920468040579101e-13,0.00000000000000000e+00,0.00000000000000000e+00,-3.10421209790663066e-01,1.05335888015248444e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.23772133053126614e-12,-3.77548703058581736e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.21319897478006436e-01,-3.57525531475925751e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.77548703058581736e-01,-1.23772064647815906e-12,0.00000000000000000e+00,0.00000000000000000e+00,3.57525531475925806e-01,-1.21319897478006450e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.77906230333554292e-13,-3.27806309871942203e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.05335888015248458e-01,-3.10421209790663066e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965328025793696e-01,1.47348266401289685e+00,1.55600487165852597e+00,1.33181903853777617e+00,3.84853710511982250e-01,2.24185833120749772e-01,2.24185833120749772e-01,2.24185833120749772e-01,2.24185833120749772e-01,2.24185833120749772e-01,2.24185833120749772e-01,2.47138387033783019e-01,1.85564539838024789e-01,7.78002435829262984e-01,5.53816602708513184e-01,1.60667877391232478e-01,1.17115116114654350e+00,1.68330551398999939e-01,9.99999999892307811e-01,9.99999999892307700e-01,5.41106716723512985e-11
5.99999999999999978e-01,2.97470966614655330e-01,-8.87391813491190832e-13,0.00000000000000000e+00,0.00000000000000000e+00,-2.81694691509205897e-01,9.55880575918912068e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.58219346790973871e-12,-4.01884341559912983e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.29139808245068100e-01,-3.80570537374442408e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.01884341559912983e-01,-1.58219206611512999e-12,0.00000000000000000e+00,0.00000000000000000e+00,3.80570537374442519e-01,-1.29139808245068100e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.87375020116310070e-13,-2.97470966614655385e-01,0.00000000000000000e+00,0.00000000000000000e+00,-9.55880575918912206e-02,-2.81694691509205841e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965328012684848e-01,1.47348266400634254e+00,1.55600487163131485e+00,1.33181903851677186e+00,3.84853710504087010e-01,2.24185833114542959e-01,2.24185833114542959e-01,2.24185833114542959e-01,2.24185833114542959e-01,2.24185833114542959e-01,2.24185833114542959e-01,2.47138387027334983e-01,1.85564539836109821e-01,7.78002435815657423e-01,5.53816602701114435e-01,1.60667877389544023e-01,1.17115116112722784e+00,1.68330551396994293e-01,9.99999999878808943e-01,9.99999999878808943e-01,6.10898686170230936e-11
6.50000000000000022e-01,2.65335975945892422e-01,-1.13100808198947599e-12,0.00000000000000000e+00,0.00000000000000000e+00,-2.51263969526235809e-01,8.52619361091337125e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.94853040659869259e-12,-4.23788649960118502e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.36178445718900337e-01,-4.01313157965951128e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.23788649960118557e-01,-1.94852954861288084e-12,0.00000000000000000e+00,0.00000000000000000e+00,4.01313157965951239e-01,-1.36178445718900337e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.13098853125778690e-12,-2.65335975945892422e-01,0.00000000000000000e+00,0.00000000000000000e+00,-8.52619361091337125e-02,-2.51263969526235698e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965327998944284e-01,1.47348266399947203e+00,1.55600487160288070e+00,1.33181903849484362e+00,3.84853710495899337e-01,2.24185833108037025e-01,2.24185833108037025e-01,2.24185833108037025e-01,2.24185833108037025e-01,2.24185833108037025e-01,2.24185833108037025e-01,2.47138387020588823e-01,1.85564539834099734e-01,7.78002435801440351e-01,5.53816602693403270e-01,1.60667877387862312e-01,1.17115116110698136e+00,1.68330551394880845e-01,9.99999999864716438e-01,9.99999999864716438e-01,6.84487038909351328e-11
6.99999999999999956e-01,2.31595748948883684e-01,-1.40693908228162583e-12,0.00000000000000000e+00,0.00000000000000000e+00,-2.19313144396975385e-01,7.44199947991519839e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.33207067098386017e-12,-4.43129111017981914e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.42393227371766323e-01,-4.19627904017642162e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.43129111017981914e-01,-2.33207160936350631e-12,0.00000000000000000e+00,0.00000000000000000e+00,4.19627904017642273e-01,-1.42393227371766323e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.40691675529147839e-12,-2.31595748948883684e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.44199947991519978e-02,-2.19313144396975274e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965327985606509e-01,1.47348266399280314e+00,1.55600487157541778e+00,1.33181903847369587e+00,3.84853710488089584e-01,2.24185833101721826e-01,2.24185833101721826e-01,2.24185833101721826e-01,2.24185833101721826e-01,2.24185833101721826e-01,2.24185833101721826e-01,2.47138387014060129e-01,1.85564539832144215e-01,7.78002435787708890e-01,5.53816602685986981e-01,1.60667877386367730e-01,1.17115116108732842e+00,1.68330551392812000e-01,9.99999999851125532e-01,9.99999999851125532e-01,7.56528788515314518e-11
7.50000000000000000e-01,1.96454408106101513e-01,-1.71853780873636216e-12,0.00000000000000000e+00,0.00000000000000000e+00,-1.86035513035018168e-01,6.31278255139228195e-02,0.00000000000000000e+00,0.00000000000000000e+00,2.72553123248469601e-12,-4.59788718320666201e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.47746554859671975e-01,-4.35403974513392522e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.59788718320666201e-01,-2.72553386977360169e-12,0.00000000000000000e+00,0.00000000000000000e+00,4.35403974513392578e-01,-1.47746554859671975e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.71851277044808800e-12,-1.96454408106101486e-01,0.00000000000000000e+00,0.00000000000000000e+00,-6.31278255139228334e-02,-1.86035513035018057e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965327971807769e-01,1.47348266398590377e+00,1.55600487154708955e+00,1.33181903845190108e+00,3.84853710480093425e-01,2.24185833095188358e-01,2.24185833095188358e-01,2.24185833095188358e-01,2.24185833095188358e-01,2.24185833095188358e-01,2.24185833095188358e-01,2.47138387007317634e-01,1.85564539830118280e-01,7.78002435773544776e-01,5.53816602678356307e-01,1.60667877384905095e-01,1.17115116106699624e+00,1.68330551390660998e-01,9.99999999837118736e-01,9.99999999837118625e-01,8.31625341294723154e-11
8.00000000000000044e-01,1.60124552394410591e-01,-2.08593204647182119e-12,0.00000000000000000e+00,0.00000000000000000e+00,-1.51632399300257292e-01,5.14537439061309235e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.11427555970775591e-12,-4.73666684152868556e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.52206041486030591e-01,-4.48545926981313847e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.73666684152868500e-01,-3.11428026705150526e-12,0.00000000000000000e+00,0.00000000000000000e+00,4.48545926981313903e-01,-1.52206041486030591e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.08590562617166806e-12,-1.60124552394410563e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.14537439061309235e-02,-1.51632399300257181e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965327958364633e-01,1.47348266397918226e+00,1.55600487151958822e+00,1.33181903843076488e+00,3.84853710472400301e-01,2.24185833088823283e-01,2.24185833088823283e-01,2.24185833088823283e-01,2.24185833088823283e-01,2.24185833088823283e-01,2.24185833088823283e-01,2.47138387000762877e-01,1.85564539828141556e-01,7.78002435759794109e-01,5.53816602670970770e-01,1.60667877383577018e-01,1.17115116104718786e+00,1.68330551388553185e-01,9.99999999823534935e-01,9.99999999823534824e-01,9.05951201940409359e-11
8.49999999999999978e-01,1.22825971097950293e-01,-2.50713067108144029e-12,0.00000000000000000e+00,0.00000000000000000e+00,-1.16311936024266177e-01,3.94683761312973891e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.49702250230981927e-12,-4.84679049244336413e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.55744708135360566e-01,-4.58974254903502465e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.84679049244336357e-01,-3.49703058907839473e-12,0.00000000000000000e+00,0.00000000000000000e+00,4.58974254903502521e-01,-1.55744708135360566e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.50710286877695681e-12,-1.22825971097950293e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.94683761312973891e-02,-1.16311936024266038e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.46965327945099133e-01,1.47348266397254957e+00,1.55600487149254851e+00,1.33181903841000615e+00,3.84853710464907128e-01,2.24185833082542280e-01,2.24185833082542280e-01,2.24185833082542280e-01,2.24185833082542280e-01,2.24185833082542280e-01,2.24185833082542280e-01,2.47138386994308706e-01,1.85564539826187785e-01,7.78002435746274257e-01,5.53816602663731894e-01,1.60667877382364849e-01,1.17115116102764150e+00,1.68330551386460803e-01,9.99999999810193607e-01,9.99999999810193607e-01,9.80560824794808339e-11
9.00000000000000022e-01,8.47843141214553453e-02,-2.96417648891636867e-12,0.00000000000000000e+00,0.00000000000000000e+00,-8.02878058431183289e-02,2.72442315719011383e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.87567805499072716e-12,-4.92759190708845385e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.58341146492230800e-01,-4.66625868716643355e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.92759190708845329e-01,-3.87568940712485323e-12,0.00000000000000000e+00,0.00000000000000000e+00,4.66625868716643355e-01,-1.58341146492230800e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.96414781412526652e-12,-8.47843141214553592e-02,0.00000000000000000e+00,0.00000000000000000e+00,-2.72442315719011383e-02,-8.02878058431181901e-02,0.00000000000000000e+00,0.00000000000000000e+00,9.46965327931270195e-01,1.47348266396563510e+00,1.55600487146442434e+00,1.33181903838842985e+00,3.84853710457159770e-01,2.24185833075994517e-01,2.24185833075994517e-01,2.24185833075994517e-01,2.24185833075994517e-01,2.24185833075994517e-01,2.24185833075994517e-01,2.47138386987589553e-01,1.85564539824148944e-01,7.78002435732212172e-01,5.53816602656217682e-01,1.60667877381165225e-01,1.17115116100726468e+00,1.68330551384271387e-01,9.99999999796327366e-01,9.99999999796327366e-01,1.05909908449329547e-10
9.49999999999999956e-01,4.62297268479238063e-02,-3.45514359483375767e-12,0.00000000000000000e+00,0.00000000000000000e+00,-4.37779484549410611e-02,1.48552641683069239e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.24379101192155621e-12,-4.97858225101583396e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.59979648557998594e-01,-4.71454477493382262e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.97858225101583340e-01,-4.24380571265608573e-12,0.00000000000000000e+00,0.00000000000000000e+00,4.71454477493382262e-01,-1.59979648557998594e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.45511492457954529e-12,-4.62297268479238271e-02,0.00000000000000000e+00,0.00000000000000000e+00,-1.48552641683069170e-02,-4.37779484549409431e-02,0.00000000000000000e+00,0.00000000000000000e+00,9.46965327917825839e-01,1.47348266395891292e+00,1.55600487143721256e+00,1.33181903836758364e+00,3.84853710449757580e-01,2.24185833069628859e-01,2.24185833069628859e-01,2.24185833069628859e-01,2.24185833069628859e-01,2.24185833069628859e-01,2.24185833069628859e-01,2.47138386981075875e-01,1.85564539822162672e-01,7.78002435718606278e-01,5.53816602648977363e-01,1.60667877380128693e-01,1.17115116098745475e+00,1.68330551382126548e-01,9.99999999782930082e-01,9.99999999782930082e-01,1.13686441562984635e-10
