t,a4,a4_prime,a4_second,scale_3space,scale_extratime,volume_ratio,theta,rho_req,p_req_0,p_req_1,p_req_2,p_req_3,p_req_5,p_req_6,p_req_7,p_mean_req,w_req
3.14999999999999991e+00,1.15250036412628432e+00,9.90047995121321134e-01,3.94102338977608477e-02,3.16609942240624687e+00,3.15846051113580106e-01,9.99999999999999778e-01,0.00000000000000000e+00,-2.39405850979312405e+01,1.20594149020687578e+01,1.20988251359665178e+01,1.20988251359665178e+01,1.20988251359665178e+01,1.20200046681709978e+01,1.20200046681709978e+01,1.20200046681709978e+01,1.20594149020687578e+01,-5.03722647242687449e-01
3.20000000000000018e+00,1.20204895669927336e+00,9.91837180439594457e-01,3.23827726020167531e-02,3.32692667260666353e+00,3.00577709822649919e-01,9.99999999999999889e-01,0.00000000000000000e+00,-2.39512229775070935e+01,1.20487770224929065e+01,1.20811597950949228e+01,1.20811597950949228e+01,1.20811597950949228e+01,1.20163942498908902e+01,1.20163942498908902e+01,1.20163942498908902e+01,1.20487770224929083e+01,-5.03054772351627766e-01
3.25000000000000000e+00,1.25167876322661353e+00,9.93306845220846113e-01,2.65910031294358390e-02,3.49620733794297500e+00,2.86024226637645318e-01,1.00000000000000044e+00,0.00000000000000000e+00,-2.39599754662877693e+01,1.20400245337122307e+01,1.20666155368416668e+01,1.20666155368416668e+01,1.20666155368416668e+01,1.20134335305827946e+01,1.20134335305827946e+01,1.20134335305827946e+01,1.20400245337122307e+01,-5.02505712105290714e-01
3.29999999999999982e+00,1.30137526025228145e+00,9.94513329520595901e-01,2.18233032216912891e-02,3.67434637701646594e+00,2.72157248498708593e-01,9.99999999999999889e-01,0.00000000000000000e+00,-2.39671702877824231e+01,1.20328297122175769e+01,1.20546530154392677e+01,1.20546530154392677e+01,1.20546530154392677e+01,1.20110064089958861e+01,1.20110064089958861e+01,1.20110064089958861e+01,1.20328297122175751e+01,-5.02054667603019755e-01
3.35000000000000009e+00,1.35112649164655862e+00,9.95503272538515560e-01,1.79024013824319352e-02,3.86177333675835666e+00,2.58948393081873229e-01,1.00000000000000044e+00,0.00000000000000000e+00,-2.39730802969046835e+01,1.20269197030953183e+01,1.20448221044777508e+01,1.20448221044777508e+01,1.20448221044777508e+01,1.20090173017128858e+01,1.20090173017128858e+01,1.20090173017128858e+01,1.20269197030953183e+01,-5.01684370725116624e-01
3.39999999999999991e+00,1.40092262439669990e+00,9.96315204764063878e-01,1.46804355744645822e-02,4.05894311976415878e+00,2.46369552490330074e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39779319617321747e+01,1.20220680382678253e+01,1.20367484738422892e+01,1.20367484738422892e+01,1.20367484738422892e+01,1.20073876026933615e+01,1.20073876026933615e+01,1.20073876026933615e+01,1.20220680382678236e+01,-5.01380521783720390e-01
3.45000000000000018e+00,1.45075557802346267e+00,9.96980904932551426e-01,1.20344987863717640e-02,4.26633684801662394e+00,2.34393118880167589e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39819127744003850e+01,1.20180872255996132e+01,1.20301217243859835e+01,1.20301217243859835e+01,1.20301217243859835e+01,1.20060527268132393e+01,1.20060527268132393e+01,1.20060527268132393e+01,1.20180872255996114e+01,-5.01131304189730065e-01
3.50000000000000000e+00,1.50061871649534506e+00,9.97526547371392902e-01,9.86271107642349223e-03,4.48446282328775769e+00,2.22992148537169921e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39851776381320754e+01,1.20148223618679246e+01,1.20246850729443473e+01,1.20246850729443473e+01,1.20246850729443473e+01,1.20049596507915020e+01,1.20049596507915020e+01,1.20049596507915020e+01,1.20148223618679264e+01,-5.00926970112013703e-01
3.54999999999999982e+00,1.55050659281905312e+00,9.97973666037487606e-01,8.08081136451033709e-03,4.71385758422162837e+00,2.12140477758011065e-01,1.00000000000000044e+00,0.00000000000000000e+00,-2.39878543143129086e+01,1.20121456856870914e+01,1.20202264970516026e+01,1.20202264970516026e+01,1.20202264970516026e+01,1.20040648743225802e+01,1.20040648743225802e+01,1.20040648743225802e+01,1.20121456856870896e+01,-5.00759489710580930e-01
3.60000000000000009e+00,1.60041473777863441e+00,9.98339960484016298e-01,6.61923588223740315e-03,4.95508706009838562e+00,2.01812801242718137e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39900480300976824e+01,1.20099519699023176e+01,1.20165712057845546e+01,1.20165712057845546e+01,1.20165712057845546e+01,1.20033327340200806e+01,1.20033327340200806e+01,1.20033327340200806e+01,1.20099519699023158e+01,-5.00622256146996736e-01
3.64999999999999991e+00,1.65033948550967713e+00,9.98639966966104908e-01,5.42063694898257432e-03,5.20874782146759863e+00,1.91984721525305796e-01,1.00000000000000044e+00,0.00000000000000000e+00,-2.39918453508661891e+01,1.20081546491338109e+01,1.20135752860827942e+01,1.20135752860827942e+01,1.20135752860827942e+01,1.20027340121848276e+01,1.20027340121848276e+01,1.20027340121848276e+01,1.20081546491338127e+01,-5.00509838802386087e-01
3.70000000000000018e+00,1.70027782969477914e+00,9.98885615428223517e-01,4.43779081749757446e-03,5.47546842814503787e+00,1.82632776194963264e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39933174181282638e+01,1.20066825818717362e+01,1.20111203726892359e+01,1.20111203726892359e+01,1.20111203726892359e+01,1.20022447910542400e+01,1.20022447910542400e+01,1.20022447910542400e+01,1.20066825818717380e+01,-5.00417777693385246e-01
3.75000000000000000e+00,1.75022730513921787e+00,9.99086690540572642e-01,3.63184345121758418e-03,5.75591087544273883e+00,1.73734448228940158e-01,1.00000000000000067e+00,0.00000000000000000e+00,-2.39945226456459402e+01,1.20054773543540598e+01,1.20091091978052749e+01,1.20091091978052749e+01,1.20091091978052749e+01,1.20018455109028412e+01,1.20018455109028412e+01,1.20018455109028412e+01,1.20054773543540581e+01,-5.00342412793637226e-01
3.79999999999999982e+00,1.80018589033122622e+00,9.99251212460823379e-01,2.97084607607372032e-03,6.05077213991381946e+00,1.65268163612296071e-01,9.99999999999999778e-01,0.00000000000000000e+00,-2.39955089568132784e+01,1.20044910431867216e+01,1.20074618892627978e+01,1.20074618892627978e+01,1.20074618892627978e+01,1.20015201971106489e+01,1.20015201971106489e+01,1.20015201971106489e+01,1.20044910431867233e+01,-5.00280742733659411e-01
3.85000000000000009e+00,1.85015192731662381e+00,9.99385750696589525e-01,2.42853677840285890e-03,6.36078582631821909e+00,1.57213279507451176e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39963156360861554e+01,1.20036843639138446e+01,1.20061129006922460e+01,1.20061129006922460e+01,1.20061129006922460e+01,1.20012558271354397e+01,1.20012558271354397e+01,1.20012558271354397e+01,1.20036843639138429e+01,-5.00230308100400811e-01
3.89999999999999991e+00,1.90012405583373756e+00,9.99495682381289829e-01,1.98332940868750076e-03,6.68672391793817145e+00,1.49550065513748109e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39969748572965216e+01,1.20030251427034802e+01,1.20050084721121664e+01,1.20050084721121664e+01,1.20050084721121664e+01,1.20010418132947905e+01,1.20010418132947905e+01,1.20010418132947905e+01,1.20030251427034784e+01,-5.00189095253972704e-01
3.95000000000000018e+00,1.95010115917385107e+00,9.99585404465011318e-01,1.61747606224136339e-03,7.02939863278232302e+00,1.42259679986904891e-01,1.00000000000000022e+00,0.00000000000000000e+00,-2.39975129424584424e+01,1.20024870575415594e+01,1.20041045336038010e+01,1.20041045336038010e+01,1.20041045336038010e+01,1.20008695814793178e+01,1.20008695814793178e+01,1.20008695814793178e+01,1.20024870575415594e+01,-5.00155457205973097e-01
4.00000000000000000e+00,2.00008231966733163e+00,9.99658507755381120e-01,1.31637413833360665e-03,7.38966438860736741e+00,1.35324142939657471e-01,9.99999999999999667e-01,0.00000000000000000e+00,-2.39979513963831472e+01,1.20020486036168528e+01,1.20033649777551865e+01,1.20033649777551865e+01,1.20033649777551865e+01,1.20007322294785190e+01,1.20007322294785190e+01,1.20007322294785190e+01,1.20020486036168510e+01,-5.00128048656092394e-01
4.04999999999999982e+00,2.05006678205795945e+00,9.99717919402873689e-01,1.06799327283274917e-03,7.76841988005087281e+00,1.28726306693073778e-01,1.00000000000000022e+00,0.00000000000000000e+00,-2.39983077551256301e+01,1.20016922448743681e+01,1.20027602381472001e+01,1.20027602381472001e+01,1.20027602381472001e+01,1.20006242516015362e+01,1.20006242516015362e+01,1.20006242516015362e+01,1.20016922448743681e+01,-5.00105772762707068e-01
4.09999999999999964e+00,2.10005392332842922e+00,9.99766019286718044e-01,8.62401233573025774e-04,8.16661027150255769e+00,1.22449825172814580e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39985962799612302e+01,1.20014037200387698e+01,1.20022661212723420e+01,1.20022661212723420e+01,1.20022661212723420e+01,1.20005413188051975e+01,1.20005413188051975e+01,1.20005413188051975e+01,1.20014037200387680e+01,-5.00087737634051122e-01
4.15000000000000036e+00,2.15004322778809520e+00,9.99804734796282513e-01,6.91371154737214664e-04,8.58522950963864240e+00,1.16479122529840287e-01,1.00000000000000022e+00,0.00000000000000000e+00,-2.39988285231631941e+01,1.20011714768368059e+01,1.20018628479915428e+01,1.20018628479915428e+01,1.20018628479915428e+01,1.20004801056820689e+01,1.20004801056820689e+01,1.20004801056820689e+01,1.20011714768368076e+01,-5.00073220876323776e-01
4.20000000000000018e+00,2.20003426643796685e+00,9.99835617693670464e-01,5.48055290496259626e-04,9.02532275979794463e+00,1.10799361597832505e-01,1.00000000000000022e+00,0.00000000000000000e+00,-2.39990137872266516e+01,1.20009862127733502e+01,1.20015342680638444e+01,1.20015342680638444e+01,1.20015342680638444e+01,1.20004381574828525e+01,1.20004381574828525e+01,1.20004381574828525e+01,1.20009862127733467e+01,-5.00061640831291454e-01
4.25000000000000000e+00,2.25002667979475213e+00,9.99859906063030435e-01,4.26712828295763022e-04,9.48798897058007107e+00,1.05396412569697853e-01,1.00000000000000000e+00,0.00000000000000000e+00,-2.39991594952571141e+01,1.20008405047428859e+01,1.20012672175711792e+01,1.20012672175711792e+01,1.20012672175711792e+01,1.20004137919145890e+01,1.20004137919145890e+01,1.20004137919145890e+01,1.20008405047428859e+01,-5.00052533386203701e-01
4.29999999999999982e+00,2.30002016349128358e+00,9.99878573779715563e-01,3.22481264075517697e-04,9.97438357118330643e+00,1.00256822174863022e-01,9.99999999999999778e-01,0.00000000000000000e+00,-2.39992714869112724e+01,1.20007285130887276e+01,1.20010509943528021e+01,1.20010509943528021e+01,1.20010509943528021e+01,1.20004060318246495e+01,1.20004060318246495e+01,1.20004060318246495e+01,1.20007285130887276e+01,-5.00045533450200197e-01
4.34999999999999964e+00,2.35001445607993498e+00,9.99892369449140728e-01,2.31182450676431907e-04,1.04857213060573127e+01,9.53677835612822961e-02,1.00000000000000044e+00,0.00000000000000000e+00,-2.39993542514478477e+01,1.20006457485521505e+01,1.20008769310028249e+01,1.20008769310028249e+01,1.20008769310028249e+01,1.20004145661014725e+01,1.20004145661014725e+01,1.20004145661014725e+01,1.20006457485521469e+01,-5.00040360370453074e-01
4.40000000000000036e+00,2.40000932855255167e+00,9.99901846354431245e-01,1.49155729261231010e-04,1.10232792114013858e+01,9.07171070261650753e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39994111070290010e+01,1.20005888929709990e+01,1.20007380487002600e+01,1.20007380487002600e+01,1.20007380487002600e+01,1.20004397372417380e+01,1.20004397372417380e+01,1.20004397372417380e+01,1.20005888929709972e+01,-5.00036806713821336e-01
4.45000000000000018e+00,2.45000457515837722e+00,9.99907384599137083e-01,7.31115785945016543e-05,1.15883997378662436e+01,8.62931916934484844e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.39994443333276593e+01,1.20005556666723390e+01,1.20006287782509347e+01,1.20006287782509347e+01,1.20006287782509347e+01,1.20004825550937468e+01,1.20004825550937468e+01,1.20004825550937468e+01,1.20005556666723407e+01,-5.00034729971116643e-01
4.50000000000000000e+00,2.50000000515288434e+00,9.99909206323561506e-01,0.00000000000000000e+00,1.21824940234784567e+01,8.20849982009242973e-02,1.00000000000000044e+00,0.00000000000000000e+00,-2.39994552626718445e+01,1.20005447373281573e+01,1.20005447373281555e+01,1.20005447373281555e+01,1.20005447373281555e+01,1.20005447373281555e+01,1.20005447373281555e+01,1.20005447373281555e+01,1.20005447373281555e+01,-5.00034046855784453e-01
4.54999999999999982e+00,2.54999543514739146e+00,9.99907384599137083e-01,-7.31115785945016543e-05,1.28070453202553587e+01,7.80820224332634122e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39994443333276593e+01,1.20005556666723390e+01,1.20004825550937468e+01,1.20004825550937468e+01,1.20004825550937468e+01,1.20006287782509347e+01,1.20006287782509347e+01,1.20006287782509347e+01,1.20005556666723407e+01,-5.00034729971116643e-01
4.59999999999999964e+00,2.59999068175321657e+00,9.99901846354431245e-01,-1.49155729261231010e-04,1.34636125771525776e+01,7.42742703170897606e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39994111070290010e+01,1.20005888929709990e+01,1.20004397372417380e+01,1.20004397372417380e+01,1.20004397372417380e+01,1.20007380487002600e+01,1.20007380487002600e+01,1.20007380487002600e+01,1.20005888929709972e+01,-5.00036806713821336e-01
4.65000000000000036e+00,2.64998555422583371e+00,9.99892369449140728e-01,-2.31182450676431907e-04,1.41538341808068182e+01,7.06522336792698297e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39993542514478477e+01,1.20006457485521505e+01,1.20004145661014725e+01,1.20004145661014725e+01,1.20004145661014725e+01,1.20008769310028249e+01,1.20008769310028249e+01,1.20008769310028249e+01,1.20006457485521469e+01,-5.00040360370453074e-01
4.70000000000000018e+00,2.69997984681448466e+00,9.99878573779715563e-01,-3.22481264075517697e-04,1.48794318539006518e+01,6.72068671585635408e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.39992714869112724e+01,1.20007285130887276e+01,1.20004060318246495e+01,1.20004060318246495e+01,1.20004060318246495e+01,1.20010509943528021e+01,1.20010509943528021e+01,1.20010509943528021e+01,1.20007285130887258e+01,-5.00045533450200197e-01
4.75000000000000000e+00,2.74997333051101611e+00,9.99859906063030435e-01,-4.26712828295763022e-04,1.56422147087524106e+01,6.39295661528327119e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39991594952571141e+01,1.20008405047428859e+01,1.20004137919145890e+01,1.20004137919145890e+01,1.20004137919145890e+01,1.20012672175711792e+01,1.20012672175711792e+01,1.20012672175711792e+01,1.20008405047428841e+01,-5.00052533386203590e-01
4.79999999999999982e+00,2.79996574386780139e+00,9.99835617693670464e-01,-5.48055290496259626e-04,1.64440834507519433e+01,6.08121457784424405e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39990137872266516e+01,1.20009862127733502e+01,1.20004381574828525e+01,1.20004381574828525e+01,1.20004381574828525e+01,1.20015342680638444e+01,1.20015342680638444e+01,1.20015342680638444e+01,1.20009862127733502e+01,-5.00061640831291676e-01
4.84999999999999964e+00,2.84995678251767304e+00,9.99804734796282513e-01,-6.91371154737214664e-04,1.72870347223058722e+01,5.78468208147737556e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39988285231631941e+01,1.20011714768368059e+01,1.20004801056820689e+01,1.20004801056820689e+01,1.20004801056820689e+01,1.20018628479915428e+01,1.20018628479915428e+01,1.20018628479915428e+01,1.20011714768368076e+01,-5.00073220876323776e-01
4.90000000000000036e+00,2.89994608697733947e+00,9.99766019286718044e-01,-8.62401233573025774e-04,1.81731655727440611e+01,5.50261866044840509e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39985962799612302e+01,1.20014037200387698e+01,1.20005413188051975e+01,1.20005413188051975e+01,1.20005413188051975e+01,1.20022661212723420e+01,1.20022661212723420e+01,1.20022661212723420e+01,1.20014037200387698e+01,-5.00087737634051233e-01
4.95000000000000018e+00,2.94993322824780879e+00,9.99717919402873689e-01,-1.06799327283274917e-03,1.91046780328146113e+01,5.23432008789877640e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39983077551256301e+01,1.20016922448743681e+01,1.20006242516015362e+01,1.20006242516015362e+01,1.20006242516015362e+01,1.20027602381472001e+01,1.20027602381472001e+01,1.20027602381472001e+01,1.20016922448743681e+01,-5.00105772762707068e-01
5.00000000000000000e+00,2.99991769063843661e+00,9.99658507755381120e-01,-1.31637413833360665e-03,2.00838837635030529e+01,4.97911664783295266e-02,9.99999999999999667e-01,0.00000000000000000e+00,-2.39979513963831472e+01,1.20020486036168528e+01,1.20007322294785190e+01,1.20007322294785190e+01,1.20007322294785190e+01,1.20033649777551865e+01,1.20033649777551865e+01,1.20033649777551865e+01,1.20020486036168510e+01,-5.00128048656092394e-01
5.04999999999999982e+00,3.04989885113191717e+00,9.99585404465011318e-01,-1.61747606224136339e-03,2.11132087373659836e+01,4.73637149350116665e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39975129424584424e+01,1.20024870575415594e+01,1.20008695814793178e+01,1.20008695814793178e+01,1.20008695814793178e+01,1.20041045336038010e+01,1.20041045336038010e+01,1.20041045336038010e+01,1.20024870575415594e+01,-5.00155457205973097e-01
5.09999999999999964e+00,3.09987595447203024e+00,9.99495682381289829e-01,-1.98332940868750076e-03,2.21951978956312104e+01,4.50547908922603046e-02,1.00000000000000044e+00,0.00000000000000000e+00,-2.39969748572965216e+01,1.20030251427034802e+01,1.20010418132947905e+01,1.20010418132947905e+01,1.20010418132947905e+01,1.20050084721121664e+01,1.20050084721121664e+01,1.20050084721121664e+01,1.20030251427034784e+01,-5.00189095253972704e-01
5.15000000000000036e+00,3.14984808298914487e+00,9.99385750696589525e-01,-2.42853677840285890e-03,2.33325197050367485e+01,4.28586373285750125e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39963156360861554e+01,1.20036843639138446e+01,1.20012558271354397e+01,1.20012558271354397e+01,1.20012558271354397e+01,1.20061129006922460e+01,1.20061129006922460e+01,1.20061129006922460e+01,1.20036843639138429e+01,-5.00230308100400811e-01
5.20000000000000018e+00,3.19981411997454224e+00,9.99251212460823379e-01,-2.97084607607372032e-03,2.45279705135619430e+01,4.07697815621183429e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39955089568132784e+01,1.20044910431867216e+01,1.20015201971106489e+01,1.20015201971106489e+01,1.20015201971106489e+01,1.20074618892627978e+01,1.20074618892627978e+01,1.20074618892627978e+01,1.20044910431867233e+01,-5.00280742733659411e-01
5.25000000000000000e+00,3.24977270516655059e+00,9.99086690540572642e-01,-3.63184345121758418e-03,2.57844785723289185e+01,3.87830220105039591e-02,1.00000000000000067e+00,0.00000000000000000e+00,-2.39945226456459402e+01,1.20054773543540598e+01,1.20018455109028412e+01,1.20018455109028412e+01,1.20018455109028412e+01,1.20091091978052749e+01,1.20091091978052749e+01,1.20091091978052749e+01,1.20054773543540581e+01,-5.00342412793637226e-01
5.29999999999999982e+00,3.29972218061098976e+00,9.98885615428223517e-01,-4.43779081749757446e-03,2.71051075501073200e+01,3.68934156837920635e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39933174181282638e+01,1.20066825818717362e+01,1.20022447910542400e+01,1.20022447910542400e+01,1.20022447910542400e+01,1.20111203726892359e+01,1.20111203726892359e+01,1.20111203726892359e+01,1.20066825818717380e+01,-5.00417777693385246e-01
5.34999999999999964e+00,3.34966052479609067e+00,9.98639966966104908e-01,-5.42063694898257432e-03,2.84930593146419220e+01,3.50962663909565944e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39918453508661891e+01,1.20081546491338109e+01,1.20027340121848276e+01,1.20027340121848276e+01,1.20027340121848276e+01,1.20135752860827942e+01,1.20135752860827942e+01,1.20135752860827942e+01,1.20081546491338127e+01,-5.00509838802386087e-01
5.40000000000000036e+00,3.39958527252713427e+00,9.98339960484016298e-01,-6.61923588223740315e-03,2.99516756884472350e+01,3.33871136427172713e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.39900480300976824e+01,1.20099519699023176e+01,1.20033327340200806e+01,1.20033327340200806e+01,1.20033327340200806e+01,1.20165712057845546e+01,1.20165712057845546e+01,1.20165712057845546e+01,1.20099519699023194e+01,-5.00622256146996847e-01
5.45000000000000018e+00,3.44949341748671579e+00,9.97973666037487606e-01,-8.08081136451033709e-03,3.14844388020676575e+01,3.17617222363934179e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39878543143129086e+01,1.20121456856870914e+01,1.20040648743225802e+01,1.20040648743225802e+01,1.20040648743225802e+01,1.20202264970516026e+01,1.20202264970516026e+01,1.20202264970516026e+01,1.20121456856870896e+01,-5.00759489710580930e-01
5.50000000000000000e+00,3.49938129381042362e+00,9.97526547371392902e-01,-9.86271107642349223e-03,3.30949695605414931e+01,3.02160725112822319e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39851776381320754e+01,1.20148223618679246e+01,1.20049596507915020e+01,1.20049596507915020e+01,1.20049596507915020e+01,1.20246850729443473e+01,1.20246850729443473e+01,1.20246850729443473e+01,1.20148223618679264e+01,-5.00926970112013703e-01
5.54999999999999982e+00,3.54924443228230624e+00,9.96980904932551426e-01,-1.20344987863717640e-02,3.47870236034184899e+01,2.87463512659281058e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39819127744003850e+01,1.20180872255996132e+01,1.20060527268132393e+01,1.20060527268132393e+01,1.20060527268132393e+01,1.20301217243859835e+01,1.20301217243859835e+01,1.20301217243859835e+01,1.20180872255996114e+01,-5.01131304189730065e-01
5.59999999999999964e+00,3.59907738590906812e+00,9.96315204764063878e-01,-1.46804355744645822e-02,3.65644839686030423e+01,2.73489433314216511e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39779319617321747e+01,1.20220680382678253e+01,1.20073876026933615e+01,1.20073876026933615e+01,1.20073876026933615e+01,1.20367484738422892e+01,1.20367484738422892e+01,1.20367484738422892e+01,1.20220680382678271e+01,-5.01380521783720501e-01
5.65000000000000036e+00,3.64887351865921028e+00,9.95503272538515560e-01,-1.79024013824319352e-02,3.84313494578811969e+01,2.60204237973987625e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.39730802969046835e+01,1.20269197030953183e+01,1.20090173017128858e+01,1.20090173017128858e+01,1.20090173017128858e+01,1.20448221044777508e+01,1.20448221044777508e+01,1.20448221044777508e+01,1.20269197030953183e+01,-5.01684370725116624e-01
5.70000000000000018e+00,3.69862475005348701e+00,9.94513329520595901e-01,-2.18233032216912891e-02,4.03917174386260029e+01,2.47575508894730678e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39671702877824231e+01,1.20328297122175769e+01,1.20110064089958861e+01,1.20110064089958861e+01,1.20110064089958861e+01,1.20546530154392677e+01,1.20546530154392677e+01,1.20546530154392677e+01,1.20328297122175787e+01,-5.02054667603019866e-01
5.75000000000000000e+00,3.74832124707915515e+00,9.93306845220846113e-01,-2.65910031294358390e-02,4.24497594926416824e+01,2.35572594980977892e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39599754662877693e+01,1.20400245337122307e+01,1.20134335305827946e+01,1.20134335305827946e+01,1.20134335305827946e+01,1.20666155368416668e+01,1.20666155368416668e+01,1.20666155368416668e+01,1.20400245337122289e+01,-5.02505712105290603e-01
5.79999999999999982e+00,3.79795105360649510e+00,9.91837180439594457e-01,-3.23827726020167531e-02,4.46096879303341609e+01,2.24166553588466058e-02,1.00000000000000022e+00,0.00000000000000000e+00,-2.39512229775070935e+01,1.20487770224929065e+01,1.20163942498908902e+01,1.20163942498908902e+01,1.20163942498908902e+01,1.20811597950949228e+01,1.20811597950949228e+01,1.20811597950949228e+01,1.20487770224929047e+01,-5.03054772351627655e-01
5.84999999999999964e+00,3.84749964617948415e+00,9.90047995121321134e-01,-3.94102338977608477e-02,4.68757107189305273e+01,2.13330098821553418e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.39405850979312405e+01,1.20594149020687578e+01,1.20200046681709978e+01,1.20200046681709978e+01,1.20200046681709978e+01,1.20988251359665178e+01,1.20988251359665178e+01,1.20988251359665178e+01,1.20594149020687578e+01,-5.03722647242687449e-01
5.90000000000000036e+00,3.89694940385097288e+00,9.87871399169155562e-01,-4.79246727644193835e-02,4.92519718239410338e+01,2.03037556257576503e-02,1.00000000000000044e+00,0.00000000000000000e+00,-2.39276697038892721e+01,1.20723302961107262e+01,1.20244056233463041e+01,1.20244056233463041e+01,1.20244056233463041e+01,1.21202549688751446e+01,1.21202549688751446e+01,1.21202549688751446e+01,1.20723302961107244e+01,-5.04534308836119272e-01
5.95000000000000018e+00,3.94627897882859902e+00,9.85225832886674868e-01,-5.82224890402624345e-02,5.17424733382537170e+01,1.93264823941203083e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.39120098253617250e+01,1.20879901746382750e+01,1.20297676855980100e+01,1.20297676855980100e+01,1.20297676855980100e+01,1.21462126636785364e+01,1.21462126636785364e+01,1.21462126636785364e+01,1.20879901746382750e+01,-5.05519622270204416e-01
6.00000000000000000e+00,3.99546255438960207e+00,9.82013679526827388e-01,-7.06503748581882446e-02,5.43509750924435053e+01,1.83989339344719782e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.38930526003334549e+01,1.21069473996665433e+01,1.20362970248083574e+01,1.20362970248083574e+01,1.20362970248083574e+01,1.21775977745247328e+01,1.21775977745247328e+01,1.21775977745247328e+01,1.21069473996665433e+01,-5.06714131600646822e-01
6.04999999999999982e+00,4.04446897725655319e+00,9.78118638943922369e-01,-8.56095553058893594e-02,5.70808667462837320e+01,1.75190051763729621e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.38701482155485323e+01,1.21298517844514659e+01,1.20442422291455760e+01,1.20442422291455760e+01,1.20442422291455760e+01,1.22154613397573559e+01,1.22154613397573559e+01,1.22154613397573559e+01,1.21298517844514642e+01,-5.08159885515512832e-01
6.09999999999999964e+00,4.09326075404343293e+00,9.73402932994889336e-01,-1.03558072513313129e-01,5.99350067357575824e+01,1.66847399285165003e-02,9.99999999999999778e-01,0.00000000000000000e+00,-2.38425398098891606e+01,1.21574601901108394e+01,1.20539021175975289e+01,1.20539021175975289e+01,1.20539021175975289e+01,1.22610182626241535e+01,1.22610182626241535e+01,1.22610182626241535e+01,1.21574601901108412e+01,-5.09906255250050844e-01
6.15000000000000036e+00,4.14179290637080921e+00,9.67704475535527409e-01,-1.25009623848687579e-01,6.29155220284862438e+01,1.58943288994285101e-02,9.99999999999999889e-01,0.00000000000000000e+00,-2.38093558559144682e+01,1.21906441440855300e+01,1.20656345202368431e+01,1.20656345202368431e+01,1.20656345202368431e+01,1.23156537679342168e+01,1.23156537679342168e+01,1.23156537679342168e+01,1.21906441440855300e+01,-5.12010665801244658e-01
6.20000000000000018e+00,4.19001168798697865e+00,9.60834228618351660e-01,-1.50526873867311090e-01,6.60235626384406373e+01,1.51461078445011693e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.37696072446538693e+01,1.22303927553461325e+01,1.20798658814788205e+01,1.20798658814788205e+01,1.20798658814788205e+01,1.23809196292134409e+01,1.23809196292134409e+01,1.23809196292134409e+01,1.22303927553461307e+01,-5.14539118356569514e-01
6.25000000000000000e+00,4.23785318119127474e+00,9.52574087386459212e-01,-1.80706473698617559e-01,6.92590055870881400e+01,1.44385555571191829e-02,1.00000000000000000e+00,0.00000000000000000e+00,-2.37221921758804370e+01,1.22778078241195630e+01,1.20971013504209459e+01,1.20971013504209459e+01,1.20971013504209459e+01,1.24585142978181800e+01,1.24585142978181800e+01,1.24585142978181800e+01,1.22778078241195647e+01,-5.17566324945425538e-01
