t,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,S,M_eff,energy_mode,rho,p_0,p_1,p_2,p_3,p_5,p_6,p_7,p_mean,w,KE_L,PE_L,KE_H,PE_H,w_L,norm_hilbert,norm_krein,exact_error
5.00000000000000000e-01,2.18725605362905223e-01,8.00876963315429761e-30,0.00000000000000000e+00,0.00000000000000000e+00,9.78170644022497288e-02,1.95634128804499402e-01,0.00000000000000000e+00,0.00000000000000000e+00,6.78046770335111747e-31,4.49621073296163298e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.02153313602655160e-01,-2.01076656801327497e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.49621073296163354e-01,-1.02758206896175806e-18,0.00000000000000000e+00,0.00000000000000000e+00,-2.01076656801327580e-01,-4.02153313602654994e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.75671657727360443e-30,2.18725605362905196e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.95634128804499458e-01,-9.78170644022497010e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595488086091e-01,1.00000000000000000e+00,2.23606797744043018e+00,2.23606797744043018e+00,1.78885438195234414e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625993192004e-01,1.14285714285714282e-01,1.11803398872021509e+00,1.11803398872021509e+00,1.78885438195234414e+00,4.47213595488086091e-01,0.00000000000000000e+00,9.99999999973453679e-01,-9.99999999973453790e-01,1.33179166784376018e-11
5.50000000000000044e-01,1.67195491520442829e-01,7.41494640783527105e-30,0.00000000000000000e+00,0.00000000000000000e+00,7.47720969142400688e-02,1.49544193828480054e-01,0.00000000000000000e+00,0.00000000000000000e+00,-5.81155163589915172e-32,4.71217219132763931e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.21469493659710370e-01,-2.10734746829855102e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.71217219132764042e-01,-1.20854307445161368e-18,0.00000000000000000e+00,0.00000000000000000e+00,-2.10734746829855185e-01,-4.21469493659710204e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.64157660754646204e-30,1.67195491520442857e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.49544193828480138e-01,-7.47720969142400271e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595485607796e-01,1.00000000000000000e+00,2.23606797742803876e+00,2.23606797742803876e+00,1.78885438194243096e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625991775859e-01,1.14285714285714282e-01,1.11803398871401938e+00,1.11803398871401938e+00,1.78885438194243096e+00,4.47213595485607796e-01,0.00000000000000000e+00,9.99999999967912223e-01,-9.99999999967912001e-01,1.60855969585500352e-11
5.99999999999999978e-01,1.13577610152005057e-01,8.49537673523931602e-30,0.00000000000000000e+00,0.00000000000000000e+00,5.07934514043708596e-02,1.01586902808741539e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.00141814465636605e-31,4.86929282815034614e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.35522790643855517e-01,-2.17761395321927675e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.86929282815034725e-01,-1.14681196802577775e-18,0.00000000000000000e+00,0.00000000000000000e+00,-2.17761395321927759e-01,-4.35522790643855351e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.76575074323361051e-29,1.13577610152005057e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.01586902808741705e-01,-5.07934514043707694e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595483151816e-01,1.00000000000000000e+00,2.23606797741575924e+00,2.23606797741575924e+00,1.78885438193260704e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625990372426e-01,1.14285714285714254e-01,1.11803398870787962e+00,1.11803398870787962e+00,1.78885438193260704e+00,4.47213595483151816e-01,0.00000000000000000e+00,9.99999999962420394e-01,-9.99999999962420283e-01,1.88293454160673999e-11
6.50000000000000022e-01,5.85414869160369306e-02,9.15379735210862496e-30,0.00000000000000000e+00,0.00000000000000000e+00,2.61805488496347771e-02,5.23610976992693530e-02,0.00000000000000000e+00,0.00000000000000000e+00,-9.46823947906020701e-31,4.96561068045915766e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.44137721252226836e-01,-2.22068860626113335e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.96561068045915877e-01,-4.92330147445178535e-19,0.00000000000000000e+00,0.00000000000000000e+00,-2.22068860626113418e-01,-4.44137721252226669e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.73814371612108180e-29,5.85414869160369097e-02,0.00000000000000000e+00,0.00000000000000000e+00,5.23610976992695404e-02,-2.61805488496346765e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595480712156e-01,1.00000000000000000e+00,2.23606797740356056e+00,2.23606797740356056e+00,1.78885438192284862e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625988978375e-01,1.14285714285714296e-01,1.11803398870178028e+00,1.11803398870178028e+00,1.78885438192284862e+00,4.47213595480712156e-01,0.00000000000000000e+00,9.99999999956964980e-01,-9.99999999956965202e-01,2.15556214481376370e-11
6.99999999999999956e-01,2.77435703532649116e-03,9.93190713016108070e-30,0.00000000000000000e+00,0.00000000000000000e+00,1.24073018496913376e-03,2.48146036993805545e-03,0.00000000000000000e+00,0.00000000000000000e+00,-9.15749723270076890e-31,4.99992302871650807e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.47206710979070055e-01,-2.23603355489534944e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.99992302871650862e-01,6.70957406257572637e-19,0.00000000000000000e+00,0.00000000000000000e+00,-2.23603355489535027e-01,-4.47206710979069888e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.39238110322856485e-23,2.77435703532645603e-03,0.00000000000000000e+00,0.00000000000000000e+00,2.48146036993823803e-03,-1.24073018496902773e-03,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595478234416e-01,1.00000000000000000e+00,2.23606797739117180e+00,2.23606797739117180e+00,1.78885438191293744e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625987562507e-01,1.14285714285714296e-01,1.11803398869558590e+00,1.11803398869558590e+00,1.78885438191293744e+00,4.47213595478234416e-01,0.00000000000000000e+00,9.99999999951424634e-01,-9.99999999951424523e-01,2.43250438731175867e-11
7.50000000000000000e-01,-5.30274161986258735e-02,6.95340393953708617e-30,0.00000000000000000e+00,0.00000000000000000e+00,-2.37145814582600083e-02,-4.74291629165202386e-02,0.00000000000000000e+00,0.00000000000000000e+00,-8.32997269404530483e-31,4.97180141515913276e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.44691437397019218e-01,-2.22345718698509526e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.97180141515913332e-01,2.06547201519467254e-18,0.00000000000000000e+00,0.00000000000000000e+00,-2.22345718698509609e-01,-4.44691437397019051e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.01921387834392808e-23,-5.30274161986259360e-02,0.00000000000000000e+00,0.00000000000000000e+00,-4.74291629165200443e-02,2.37145814582601193e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595475783265e-01,1.00000000000000000e+00,2.23606797737891627e+00,2.23606797737891627e+00,1.78885438190313328e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625986161906e-01,1.14285714285714310e-01,1.11803398868945814e+00,1.11803398868945814e+00,1.78885438190313328e+00,4.47213595475783265e-01,0.00000000000000000e+00,9.99999999945943796e-01,-9.99999999945943796e-01,2.70650116023905577e-11
8.00000000000000044e-01,-1.08167036903311684e-01,2.85849972213946125e-30,0.00000000000000000e+00,0.00000000000000000e+00,-4.83737694881064828e-02,-9.67475389762131877e-02,0.00000000000000000e+00,0.00000000000000000e+00,-3.57821721283836884e-31,4.88159699394241975e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.36623308688555367e-01,-2.18311654344277600e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.88159699394241919e-01,3.01191698375766704e-18,0.00000000000000000e+00,0.00000000000000000e+00,-2.18311654344277684e-01,-4.36623308688555201e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.37710172205289799e-22,-1.08167036903311753e-01,0.00000000000000000e+00,0.00000000000000000e+00,-9.67475389762129656e-02,4.83737694881065938e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595473338166e-01,1.00000000000000000e+00,2.23606797736669094e+00,2.23606797736669094e+00,1.78885438189335266e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625984764690e-01,1.14285714285714296e-01,1.11803398868334547e+00,1.11803398868334547e+00,1.78885438189335266e+00,4.47213595473338166e-01,0.00000000000000000e+00,9.99999999940476503e-01,-9.99999999940476392e-01,2.97983390768476968e-11
8.49999999999999978e-01,-1.61955977484648184e-01,-1.90569045056093144e-30,0.00000000000000000e+00,0.00000000000000000e+00,-7.24289150036195595e-02,-1.44857830007239341e-01,0.00000000000000000e+00,0.00000000000000000e+00,-9.99256902422105145e-32,4.73043614628425813e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.23103071452549773e-01,-2.11551535726274775e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.73043614628425757e-01,2.94284513239871716e-18,0.00000000000000000e+00,0.00000000000000000e+00,-2.11551535726274886e-01,-4.23103071452549551e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.02576136887782813e-22,-1.61955977484648267e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.44857830007239119e-01,7.24289150036196705e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595470861258e-01,1.00000000000000000e+00,2.23606797735430662e+00,2.23606797735430662e+00,1.78885438188344503e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625983349267e-01,1.14285714285714254e-01,1.11803398867715331e+00,1.11803398867715331e+00,1.78885438188344503e+00,4.47213595470861258e-01,0.00000000000000000e+00,9.99999999934938044e-01,-9.99999999934937822e-01,3.25673811535668924e-11
9.00000000000000022e-01,-2.13722576270458070e-01,-6.25213859640058327e-30,0.00000000000000000e+00,0.00000000000000000e+00,-9.55796417734253306e-02,-1.91159283546850911e-01,0.00000000000000000e+00,0.00000000000000000e+00,7.28262741841801554e-31,4.52020641536075851e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.04299552683092089e-01,-2.02149776341545961e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.52020641536075740e-01,3.66769395861357585e-18,0.00000000000000000e+00,0.00000000000000000e+00,-2.02149776341546045e-01,-4.04299552683091923e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.67345547923713859e-22,-2.13722576270458209e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.91159283546850689e-01,9.55796417734254555e-02,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595468415326e-01,1.00000000000000000e+00,2.23606797734207685e+00,2.23606797734207685e+00,1.78885438187366130e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625981951607e-01,1.14285714285714268e-01,1.11803398867103843e+00,1.11803398867103843e+00,1.78885438187366130e+00,4.47213595468415326e-01,0.00000000000000000e+00,9.99999999929468641e-01,-9.99999999929468641e-01,3.53021203519541185e-11
9.49999999999999956e-01,-2.62820424539391362e-01,-1.23613568817036910e-29,0.00000000000000000e+00,0.00000000000000000e+00,-1.17536867029086445e-01,-2.35073734058173139e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.96838564178289994e-30,4.25353293658261467e-01,0.00000000000000000e+00,0.00000000000000000e+00,3.80447551629320868e-01,-1.90223775814660323e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.25353293658261300e-01,5.14550359638692186e-18,0.00000000000000000e+00,0.00000000000000000e+00,-1.90223775814660434e-01,-3.80447551629320646e-01,0.00000000000000000e+00,0.00000000000000000e+00,-7.87133184605557581e-22,-2.62820424539391528e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.35073734058172945e-01,1.17536867029086570e-01,0.00000000000000000e+00,0.00000000000000000e+00,4.47213595465964120e-01,1.00000000000000000e+00,2.23606797732982043e+00,2.23606797732982043e+00,1.78885438186385670e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55550625980550949e-01,1.14285714285714310e-01,1.11803398866491022e+00,1.11803398866491022e+00,1.78885438186385670e+00,4.47213595465964120e-01,0.00000000000000000e+00,9.99999999923987692e-01,-9.99999999923987470e-01,3.80427365958371764e-11
