t,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,S,M_eff,energy_mode,rho,p_0,p_1,p_2,p_3,p_5,p_6,p_7,p_mean,w,KE_L,PE_L,KE_H,PE_H,w_L,norm_hilbert,norm_krein,exact_error
5.00000000000000000e-01,6.24137241549840516e-01,2.75105283815364199e-01,1.79722214594352170e-01,1.72051756403267420e-01,8.73231844680773667e-02,1.36578658176614520e-01,1.13160727144044029e-01,4.52541974341237885e-02,1.20504015248714055e-02,1.25702169388174662e-01,9.56291137269459912e-02,3.17775991835818729e-03,2.10288621742784315e-01,-2.85255374570211384e-01,-4.19941053775587589e-02,1.46931003496055784e-01,-2.45841584717905987e-01,-1.52955646191386130e-01,1.25702169388174662e-01,-1.58518400249828995e-01,-9.28859385265202175e-02,-5.56275405844292980e-03,-1.52955646191386102e-01,-1.47392892132943043e-01,-1.52955646191386130e-01,2.72534768032114683e-02,-1.58518400249828995e-01,5.56275405844295929e-03,-5.56275405844292980e-03,-2.16907227447685931e-02,-1.47392892132943043e-01,-8.73231844680773805e-02,3.05675694960152011e-01,1.00000000000000000e+00,3.05675694960152011e-01,3.05675694960152011e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847480076006e-01,1.52837847480076006e-01,0.00000000000000000e+00,3.05675694960152011e-01,0.00000000000000000e+00,9.99999999967395414e-01,-2.59372526859201646e-01,1.64146165002320021e-11
5.50000000000000044e-01,6.09100405868386541e-01,2.64251423224541038e-01,1.72154119129830391e-01,1.69737906007945555e-01,8.09315632243719080e-02,1.37010239475725160e-01,1.13178127502330791e-01,4.04181778090840979e-02,5.20925378504862469e-03,1.29909414626291436e-01,9.77713694297863423e-02,-2.48189059079243152e-03,2.23775349270524143e-01,-3.16092740474274159e-01,-5.05406275374341157e-02,1.55729744986519980e-01,-2.46618431056305071e-01,-1.52486469635656346e-01,1.29909414626291436e-01,-1.65686867831933565e-01,-9.41319614206492239e-02,-1.32003981962773385e-02,-1.52486469635656319e-01,-1.39286071439378739e-01,-1.52486469635656346e-01,2.25770550093648548e-02,-1.65686867831933565e-01,1.32003981962773697e-02,-1.32003981962773385e-02,-9.37665681308758915e-03,-1.39286071439378739e-01,-8.09315632243719218e-02,3.05675694959460231e-01,1.00000000000000000e+00,3.05675694959460231e-01,3.05675694959460231e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847479730116e-01,1.52837847479730116e-01,0.00000000000000000e+00,3.05675694959460231e-01,0.00000000000000000e+00,9.99999999965132558e-01,-2.59372526858614783e-01,1.75415675898677695e-11
5.99999999999999978e-01,5.92541136385634992e-01,2.52737071695153470e-01,1.64155728023627767e-01,1.66999799245396208e-01,7.43376552209608216e-02,1.37099366529694344e-01,1.12912641483887355e-01,3.54811337889114967e-02,-1.64491437629440160e-03,1.33791953983343870e-01,9.96692476273890321e-02,-8.13533766599669646e-03,2.36702754964998596e-01,-3.46140039144987477e-01,-5.89608244494947281e-02,1.64139243216976038e-01,-2.46778859753449598e-01,-1.51636156319251619e-01,1.33791953983343870e-01,-1.72441204532489178e-01,-9.51427034341984640e-02,-2.08050482132376702e-02,-1.51636156319251592e-01,-1.30831108106013727e-01,-1.51636156319251619e-01,1.78442023359077148e-02,-1.72441204532489178e-01,2.08050482132377014e-02,-2.08050482132376702e-02,2.96084587732984910e-03,-1.30831108106013727e-01,-7.43376552209608354e-02,3.05675694958748301e-01,1.00000000000000000e+00,3.05675694958748301e-01,3.05675694958748301e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847479374150e-01,1.52837847479374150e-01,0.00000000000000000e+00,3.05675694958748301e-01,0.00000000000000000e+00,9.99999999962803310e-01,-2.59372526858010655e-01,1.87022476008963043e-11
6.50000000000000022e-01,5.74500822651419440e-01,2.40591009109478643e-01,1.55747033088036030e-01,1.63844279956554789e-01,6.75579417938155097e-02,1.36845816567309653e-01,1.12364932665502307e-01,3.04554054124955634e-02,-8.49497110833559617e-03,1.37340083132932278e-01,1.01318004612660065e-01,-1.37684506338248101e-02,2.49038527044443458e-01,-3.75322167984017796e-01,-6.72336500066160747e-02,1.72138478821436375e-01,-2.46322469821157158e-01,-1.50406831582635181e-01,1.37340083132932278e-01,-1.78764528027341968e-01,-9.59156382385224354e-02,-2.83576964447069708e-02,-1.50406831582635153e-01,-1.22049135137927964e-01,-1.50406831582635181e-01,1.30667484497028474e-02,-1.78764528027341968e-01,2.83576964447069986e-02,-2.83576964447069708e-02,1.52909479950039916e-02,-1.22049135137927964e-01,-6.75579417938155236e-02,3.05675694958039312e-01,1.00000000000000000e+00,3.05675694958039312e-01,3.05675694958039312e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847479019656e-01,1.52837847479019656e-01,0.00000000000000000e+00,3.05675694958039312e-01,0.00000000000000000e+00,9.99999999960484165e-01,-2.59372526857409080e-01,1.98584343185541304e-11
6.99999999999999956e-01,5.55024556054877216e-01,2.27843594298439978e-01,1.46949051681234649e-01,1.60279235296285183e-01,6.06093686956990507e-02,1.36250223331434578e-01,1.11536370033983534e-01,2.53535543834293234e-02,-1.53237948366858317e-02,1.40544933600016492e-01,1.02713519351795179e-01,-1.93671496455262333e-02,2.60751832503013203e-01,-4.03566186867037435e-01,-7.53384264533117076e-02,1.79707457876816107e-01,-2.45250401996581879e-01,-1.48801568097432696e-01,1.40544933600016492e-01,-1.84641033300883189e-01,-9.64488338991496968e-02,-3.58394652034506739e-02,-1.48801568097432668e-01,-1.12962102893981786e-01,-1.48801568097432696e-01,8.25663449741612446e-03,-1.84641033300883189e-01,3.58394652034507086e-02,-3.58394652034506739e-02,2.75828307060344037e-02,-1.12962102893981786e-01,-6.06093686956990646e-02,3.05675694957346811e-01,1.00000000000000000e+00,3.05675694957346811e-01,3.05675694957346811e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847478673405e-01,1.52837847478673405e-01,0.00000000000000000e+00,3.05675694957346811e-01,0.00000000000000000e+00,9.99999999958218422e-01,-2.59372526856821328e-01,2.09882898592135124e-11
7.50000000000000000e-01,5.34161017119432757e-01,2.14526689160330020e-01,1.37783774174834089e-01,1.56313576019592088e-01,5.35093037406070351e-02,1.35314075494974262e-01,1.10429024564398168e-01,2.01883326722915035e-02,-2.21143170584066212e-02,1.43398494927477277e-01,1.03852303784712524e-01,-2.49174408693173047e-02,2.71813394177223222e-01,-4.30801500456024944e-01,-8.32548960693482443e-02,1.86827261877318018e-01,-2.43565335890953361e-01,-1.46824378186346111e-01,1.43398494927477277e-01,-1.90056032150346693e-01,-9.67409577046077357e-02,-4.32316539640007422e-02,-1.46824378186346083e-01,-1.03592724222345126e-01,-1.46824378186346111e-01,3.42588325886876519e-03,-1.90056032150346693e-01,4.32316539640007769e-02,-4.32316539640007422e-02,3.98057707051318113e-02,-1.03592724222345126e-01,-5.35093037406070490e-02,3.05675694956642596e-01,1.00000000000000000e+00,3.05675694956642596e-01,3.05675694956642596e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847478321298e-01,1.52837847478321298e-01,0.00000000000000000e+00,3.05675694956642596e-01,0.00000000000000000e+00,9.99999999955915264e-01,-2.59372526856223862e-01,2.21372846864171679e-11
8.00000000000000044e-01,5.11962353826908356e-01,2.00673579022686149e-01,1.28274108989417684e-01,1.51957214209392982e-01,4.62754933932856827e-02,1.34039712939984484e-01,1.09045664043726662e-01,1.49726506433649695e-02,-2.88495650043789492e-02,1.45893634698102626e-01,1.04731511543397840e-01,-3.04054514676741286e-02,2.82195563923638815e-01,-4.56960034650885860e-01,-9.09632718035032622e-02,1.93480095020863913e-01,-2.41271483291971761e-01,-1.44480203794453560e-01,1.45893634698102626e-01,-1.94995989898686523e-01,-9.67912794975186869e-02,-5.05157861042330528e-02,-1.44480203794453532e-01,-9.39644176902202782e-02,-1.44480203794453560e-01,-1.41343090364912257e-03,-1.94995989898686523e-01,5.05157861042330875e-02,-5.05157861042330528e-02,5.19292170078819934e-02,-9.39644176902202782e-02,-4.62754933932856896e-02,3.05675694955927169e-01,1.00000000000000000e+00,3.05675694955927169e-01,3.05675694955927169e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847477963584e-01,1.52837847477963584e-01,0.00000000000000000e+00,3.05675694955927169e-01,0.00000000000000000e+00,9.99999999953574803e-01,-2.59372526855616792e-01,2.33050878939316508e-11
8.49999999999999978e-01,4.88484051274725883e-01,1.86318889446304481e-01,1.18443825335418876e-01,1.47221038501473195e-01,3.89260184123106021e-02,1.32430320909185467e-01,1.07389746152836876e-01,9.71954478544837311e-03,-3.55127040623887252e-02,1.48024116361918201e-01,1.05348945066343111e-01,-3.58174642722031006e-02,2.91872391724839864e-01,-4.81976406739260621e-01,-9.84442867308910063e-02,1.99649328689334604e-01,-2.38374577636533524e-01,-1.41774904136921009e-01,1.48024116361918201e-01,-1.99448559224223360e-01,-9.65996734996130285e-02,-5.76736550873024820e-02,-1.41774904136920982e-01,-8.41012490496182985e-02,-1.41774904136921009e-01,-6.24921222499728955e-03,-1.99448559224223360e-01,5.76736550873025167e-02,-5.76736550873024820e-02,6.39228673122995694e-02,-8.41012490496182985e-02,-3.89260184123106090e-02,3.05675694955233168e-01,1.00000000000000000e+00,3.05675694955233168e-01,3.05675694955233168e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847477616584e-01,1.52837847477616584e-01,0.00000000000000000e+00,3.05675694955233168e-01,0.00000000000000000e+00,9.99999999951304397e-01,-2.59372526855027929e-01,2.44381543101408232e-11
9.00000000000000022e-01,4.63784792991985828e-01,1.71498499679341387e-01,1.08317493802455589e-01,1.42116886868545206e-01,3.14792486575999134e-02,1.30489922044495027e-01,1.05465409824067421e-01,4.44214512742113592e-03,-4.20870798548861683e-02,1.49784614824293727e-01,1.05703061091291142e-01,-4.11399520694141138e-02,3.00819690550910013e-01,-5.05788088819190684e-01,-1.05679242210228008e-01,2.05319543011428379e-01,-2.34881859680090760e-01,-1.38715241053995048e-01,1.49784614824293727e-01,-2.03402611022491242e-01,-9.61666186260962258e-02,-6.46873699684963610e-02,-1.38715241053995020e-01,-7.40278710854984368e-02,-1.38715241053995048e-01,-1.10693737702988165e-02,-2.03402611022491242e-01,6.46873699684964026e-02,-6.46873699684963610e-02,7.57567437387949710e-02,-7.40278710854984368e-02,-3.14792486575999203e-02,3.05675694954539112e-01,1.00000000000000000e+00,3.05675694954539112e-01,3.05675694954539112e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847477269556e-01,1.52837847477269556e-01,0.00000000000000000e+00,3.05675694954539112e-01,0.00000000000000000e+00,9.99999999949033325e-01,-2.59372526854438845e-01,2.55717968585655008e-11
9.49999999999999956e-01,4.37926314261251892e-01,1.56249452977898107e-01,9.79204249456646636e-02,1.36657517031494813e-01,2.39537971753366746e-02,1.28223366332529343e-01,1.03277464896060919e-01,-8.46357579988249106e-04,-4.85562598662567582e-02,1.51170729755916861e-01,1.05792974512595214e-01,-4.63596114117102373e-02,3.09015096814434398e-01,-5.28335564086338971e-01,-1.12650054620703224e-01,2.10476565404321858e-01,-2.30802059398552611e-01,-1.35308862109935618e-01,1.51170729755916888e-01,-2.06848262223216284e-01,-9.54931972886174513e-02,-7.15394001132808599e-02,-1.35308862109935563e-01,-6.37694619966545362e-02,-1.35308862109935618e-01,-1.58618676459813916e-02,-2.06848262223216284e-01,7.15394001132809015e-02,-7.15394001132808599e-02,8.74012677592619913e-02,-6.37694619966545362e-02,-2.39537971753366816e-02,3.05675694953816024e-01,1.00000000000000000e+00,3.05675694953816024e-01,3.05675694953816024e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.52837847476908012e-01,1.52837847476908012e-01,0.00000000000000000e+00,3.05675694953816024e-01,0.00000000000000000e+00,9.99999999946667883e-01,-2.59372526853825336e-01,2.67528832431832305e-11
