y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-2.00000000000000000e+00,6.14421235336686839e-06,1.88040156311067418e-05,3.06044364188046725e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.93170185916361842e-01,0.00000000000000000e+00,6.14421235332820981e-06
-1.99333333333333340e+00,6.39496241631355191e-06,1.90564147611541480e-05,2.97991036079760452e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.94462289381795772e-01,0.00000000000000000e+00,6.39496241626996444e-06
-1.98666666666666658e+00,6.65594578345831835e-06,1.93122017484594378e-05,2.90149625265843625e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.95763035647652850e-01,0.00000000000000000e+00,6.65594578340917350e-06
-1.97999999999999998e+00,6.92758008386808026e-06,1.95714220669400081e-05,2.82514555301519676e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.97072482525100151e-01,0.00000000000000000e+00,6.92758008381266991e-06
-1.97333333333333338e+00,7.21029999037530377e-06,1.98341218008893243e-05,2.75080396481933276e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.98390688211984911e-01,0.00000000000000000e+00,7.21029999031282831e-06
-1.96666666666666656e+00,7.50455791514731260e-06,2.01003476531753185e-05,2.67841861980878893e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.99717711295449241e-01,0.00000000000000000e+00,7.50455791507687165e-06
-1.95999999999999996e+00,7.81082473364218869e-06,2.03701469535385473e-05,2.60793804090993531e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.01053610754510170e-01,0.00000000000000000e+00,7.81082473356276749e-06
-1.95333333333333337e+00,8.12959053811005863e-06,2.06435676670101446e-05,2.53931210562994547e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.02398445962699292e-01,0.00000000000000000e+00,8.12959053802051031e-06
-1.94666666666666677e+00,8.46136542184521419e-06,2.09206584024372451e-05,2.47249201041179045e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.03752276690692541e-01,0.00000000000000000e+00,8.46136542174424955e-06
-1.93999999999999995e+00,8.80668029544416554e-06,2.12014684211249161e-05,2.40743023592747241e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.05115163108967796e-01,0.00000000000000000e+00,8.80668029533032770e-06
-1.93333333333333335e+00,9.16608773637596805e-06,2.14860476455936614e-05,2.34408051328445488e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.06487165790478155e-01,0.00000000000000000e+00,9.16608773624761715e-06
-1.92666666666666675e+00,9.54016287322394624e-06,2.17744466684552189e-05,2.28239779112148344e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.07868345713346947e-01,0.00000000000000000e+00,9.54016287307923066e-06
-1.91999999999999993e+00,9.92950430601424849e-06,2.20667167614066276e-05,2.22233820357009604e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.09258764263576147e-01,0.00000000000000000e+00,9.92950430585108115e-06
-1.91333333333333333e+00,1.03347350641034774e-05,2.23629098843451893e-05,2.16385903905928734e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.10658483237774169e-01,0.00000000000000000e+00,1.03347350639195069e-05
-1.90666666666666673e+00,1.07565036031587000e-05,2.26630786946061629e-05,2.10691870994103203e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.12067564845903445e-01,0.00000000000000000e+00,1.07565036029512752e-05
-1.89999999999999991e+00,1.11954848428248310e-05,2.29672765563242031e-05,2.05147672291510208e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.13486071714045350e-01,0.00000000000000000e+00,1.11954848425909601e-05
-1.89333333333333331e+00,1.16523812467399235e-05,2.32755575499203526e-05,1.99749365023214054e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.14914066887183036e-01,0.00000000000000000e+00,1.16523812464762337e-05
-1.88666666666666671e+00,1.21279239466270939e-05,2.35879764817164762e-05,1.94493110165444194e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.16351613832003548e-01,0.00000000000000000e+00,1.21279239463297853e-05
-1.87999999999999989e+00,1.26228739122611336e-05,2.39045888936789147e-05,1.89375169715465375e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.17798776439719122e-01,0.00000000000000000e+00,1.26228739119259186e-05
-1.87333333333333329e+00,1.31380231691824593e-05,2.42254510732925307e-05,1.84391904033283316e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.19255619028905974e-01,0.00000000000000000e+00,1.31380231688045047e-05
-1.86666666666666670e+00,1.36741960661071058e-05,2.45506200635676405e-05,1.79539769253301551e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.20722206348363315e-01,0.00000000000000000e+00,1.36741960656809636e-05
-1.85999999999999988e+00,1.42322505940603750e-05,2.48801536731811907e-05,1.74815314764092955e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.22198603579991383e-01,0.00000000000000000e+00,1.42322505935799007e-05
-1.85333333333333328e+00,1.48130797593457178e-05,2.52141104867539041e-05,1.70215180754482764e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.23684876341687877e-01,0.00000000000000000e+00,1.48130797588039860e-05
-1.84666666666666668e+00,1.54176130125451629e-05,2.55525498752654977e-05,1.65736095824210650e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.25181090690264485e-01,0.00000000000000000e+00,1.54176130119343606e-05
-1.84000000000000008e+00,1.60468177358387040e-05,2.58955320066097984e-05,1.61374874657462386e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.26687313124383255e-01,0.00000000000000000e+00,1.60468177351500255e-05
-1.83333333333333326e+00,1.67017007910221411e-05,2.62431178562912403e-05,1.57128415757621998e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.28203610587511291e-01,0.00000000000000000e+00,1.67017007902456593e-05
-1.82666666666666666e+00,1.73833101307006709e-05,2.65953692182652097e-05,1.52993699241633774e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.29730050470896480e-01,0.00000000000000000e+00,1.73833101298251912e-05
-1.82000000000000006e+00,1.80927364752368599e-05,2.69523487159238284e-05,1.48967784692400684e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.31266700616562793e-01,0.00000000000000000e+00,1.80927364742497582e-05
-1.81333333333333324e+00,1.88311150581357245e-05,2.73141198132290704e-05,1.45047809067698807e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.32813629320325094e-01,0.00000000000000000e+00,1.88311150570227707e-05
-1.80666666666666664e+00,1.95996274426606431e-05,2.76807468259955456e-05,1.41230984664115300e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.34370905334825047e-01,0.00000000000000000e+00,1.95996274414057909e-05
-1.80000000000000004e+00,2.03995034125867619e-05,2.80522949333244213e-05,1.37514597134562577e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.35938597872586114e-01,0.00000000000000000e+00,2.03995034111719221e-05
-1.79333333333333345e+00,2.12320229401173208e-05,2.84288301891911310e-05,1.33896003557963317e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.37516776609090291e-01,0.00000000000000000e+00,2.12320229385220935e-05
-1.78666666666666663e+00,2.20985182341123997e-05,2.88104195341884498e-05,1.30372630559727365e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.39105511685874655e-01,0.00000000000000000e+00,2.20985182323137862e-05
-1.78000000000000003e+00,2.30003758719070311e-05,2.91971308074271409e-05,1.26941972481689769e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.40704873713648460e-01,0.00000000000000000e+00,2.30003758698790987e-05
-1.77333333333333343e+00,2.39390390181312576e-05,2.95890327585965191e-05,1.23601589600201311e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.42314933775431812e-01,0.00000000000000000e+00,2.39390390158447701e-05
-1.76666666666666661e+00,2.49160097340812134e-05,2.99861950601867771e-05,1.20349106391112670e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.43935763429714847e-01,0.00000000000000000e+00,2.49160097315032043e-05
-1.76000000000000001e+00,2.59328513813376037e-05,3.03886883198752465e-05,1.17182209840412632e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.45567434713637511e-01,0.00000000000000000e+00,2.59328513784309085e-05
-1.75333333333333341e+00,2.69911911234781307e-05,3.07965840930793651e-05,1.14098647799320263e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.47210020146192477e-01,0.00000000000000000e+00,2.69911911202008417e-05
-1.74666666666666659e+00,2.80927225298860611e-05,3.12099548956775295e-05,1.11096227382662516e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48863592731447036e-01,0.00000000000000000e+00,2.80927225261909273e-05
-1.73999999999999999e+00,2.92392082858230024e-05,3.16288742169011162e-05,1.08172813409395641e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.50528225961788142e-01,0.00000000000000000e+00,2.92392082816567489e-05
-1.73333333333333339e+00,3.04324830131010626e-05,3.20534165323995140e-05,1.05326326884166122e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.52203993821189187e-01,0.00000000000000000e+00,3.04324830084036245e-05
-1.72666666666666657e+00,3.16744562058696530e-05,3.24836573174802656e-05,1.02554743518824210e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.53890970788497483e-01,0.00000000000000000e+00,3.16744562005733050e-05
-1.71999999999999997e+00,3.29671152862131775e-05,3.29196730605271401e-05,9.98560922928465544e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55589231840744557e-01,0.00000000000000000e+00,3.29671152802415681e-05
-1.71333333333333337e+00,3.43125287844508840e-05,3.33615412765984542e-05,9.72284540516378026e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.57298852456479266e-01,0.00000000000000000e+00,3.43125287777179072e-05
-1.70666666666666655e+00,3.57128496492266801e-05,3.38093405212074849e-05,9.46699601417171355e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.59019908619121386e-01,0.00000000000000000e+00,3.57128496416352727e-05
