iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,3.39954398638349007e-04,2.09973818155267293e-03,3.17281457435436676e-01,1.67623833057246259e+02,-1.23648034785313996e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
2.00000000000000000e+00,1.45094051100436047e-04,9.74763176822736159e-04,3.17255641910685893e-01,1.67640695685251160e+02,-1.23627533072070435e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
3.00000000000000000e+00,7.88604599802214610e-05,6.96758607998025582e-05,3.17232874338780002e-01,1.67654581823877010e+02,-1.23621964196256897e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
4.00000000000000000e+00,1.16323260861356680e-05,3.76644208201384919e-05,3.17232885987774327e-01,1.67654473570794295e+02,-1.23621964423123814e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
5.00000000000000000e+00,2.62847701602225046e-07,1.09378851865371067e-06,3.17231944127507215e-01,1.67655040289766788e+02,-1.23621956649686240e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
6.00000000000000000e+00,1.90592518783965749e-08,4.81819062226274338e-08,3.17231973577920101e-01,1.67655023812494306e+02,-1.23621956639568111e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
7.00000000000000000e+00,1.22429054857012191e-08,4.03998147770681496e-08,3.17231975640169028e-01,1.67655022610626531e+02,-1.23621956639573796e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
8.00000000000000000e+00,1.91508335037344123e-09,6.54981020439285163e-09,3.17231974831792329e-01,1.67655023114730312e+02,-1.23621956639566406e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
9.00000000000000000e+00,1.58213936350022057e-10,5.15378958314218477e-10,3.17231974660569072e-01,1.67655023219432337e+02,-1.23621956639583743e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
1.00000000000000000e+01,1.85625095335903243e-11,7.94850089105279794e-11,3.17231974664364924e-01,1.67655023214435204e+02,-1.23621956639580048e+01,1.07570000000000000e+04,3.00000000000000000e+02,7.57000000000000000e+02
