y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,1.85931690228673031e-05,0.00000000000000000e+00,3.02612734613505330e+00,0.00000000000000000e+00,1.00000000000000000e+00,-9.88786416181618444e-02,1.44116734123460849e-01,1.44116734123460849e-01,-1.49610579060601240e-01,-1.49610579060601240e-01,-1.49610579060601240e-01
-1.96666666666666656e+00,7.50455791514731260e-06,7.50455791507687165e-06,1.98803791321720404e-05,1.16262301911166225e-07,2.64910729681115331e+00,1.54922252885265812e-02,1.00759312158886116e+00,-8.65595201550243970e-02,1.09784636312834874e-01,9.42924110243083952e-02,-1.14593910438172950e-01,-1.14593910438172950e-01,-1.14593910438172950e-01
-1.93333333333333335e+00,9.16608773637596805e-06,9.16608773624761715e-06,2.12650708444626380e-05,2.24819225708912120e-07,2.31997243058989833e+00,2.45272827598907450e-02,1.01202142602316481e+00,-7.58050459513202324e-02,8.35736292835186773e-02,5.90463465236279669e-02,-8.77853814464912563e-02,-8.77853814464912563e-02,-8.77853814464912563e-02
-1.89999999999999991e+00,1.11954848428248310e-05,1.11954848425909601e-05,2.27511056281992546e-05,3.26199493258758199e-07,2.03216796307447778e+00,2.91367008972937061e-02,1.01428061550171678e+00,-6.64010415772448431e-02,6.35717266447475143e-02,3.44350257474538221e-02,-6.72609893731739988e-02,-6.72609893731739988e-02,-6.72609893731739988e-02
-1.86666666666666670e+00,1.36741960661071058e-05,1.36741960656809636e-05,2.43433132974341592e-05,4.20861533961027621e-07,1.78023725713061731e+00,3.07777899292589266e-02,1.01508495369883134e+00,-5.81692115396064482e-02,4.83134581435859869e-02,1.75356682143270395e-02,-5.15453578114359948e-02,-5.15453578114359948e-02,-5.15453578114359948e-02
-1.83333333333333326e+00,1.67017007910221411e-05,1.67017007902456593e-05,2.60473850164860221e-05,5.09212363268721825e-07,1.55956482178740408e+00,3.04886532014822451e-02,1.01494324065961750e+00,-5.09587447768059185e-02,3.66776491976960675e-02,6.18899599621382072e-03,-3.95089330689064461e-02,-3.95089330689064461e-02,-3.95089330689064461e-02
-1.80000000000000004e+00,2.03995034125867619e-05,2.03995034111719221e-05,2.78698180569607410e-05,5.91619987146936134e-07,1.36620080867741356e+00,2.90016857382386847e-02,1.01421444124334204e+00,-4.46405800840438474e-02,2.78076321729016154e-02,-1.19405356533703873e-03,-3.02878768303375470e-02,-3.02878768303375470e-02,-3.02878768303375470e-02
-1.76666666666666661e+00,2.49160097340812134e-05,2.49160097315032043e-05,2.98178813213247904e-05,6.68421585977651759e-07,1.19673581936451789e+00,2.68269916885012123e-02,1.01314857007049963e+00,-3.91033154456284504e-02,2.10492082796507919e-02,-5.77778340885038658e-03,-2.32218007752398210e-02,-2.32218007752398210e-02,-2.32218007752398210e-02
-1.73333333333333339e+00,3.04324830131010626e-05,3.04324830084036245e-05,3.18995972843986851e-05,7.39928913055510685e-07,1.04820882593082976e+00,2.43137871087018044e-02,1.01191678654058692e+00,-3.42501993422662659e-02,1.59028576390330689e-02,-8.41092946966874588e-03,-1.78058094799618538e-02,-1.78058094799618538e-02,-1.78058094799618538e-02
-1.69999999999999996e+00,3.71703186926860223e-05,3.71703186841267340e-05,3.41237373457068492e-05,8.06431866617945576e-07,9.18037255362007421e-01,2.16955865638656827e-02,1.01063354189943877e+00,-2.99968462599556791e-02,1.19871265144427339e-02,-9.70846004942295913e-03,-1.36537607222969402e-02,-1.36537607222969402e-02,-1.36537607222969402e-02
-1.66666666666666674e+00,4.53999297780808924e-05,4.53999297624848542e-05,3.64998284496531887e-05,8.68200875838468812e-07,8.03962222862598996e-01,1.91233968946772637e-02,1.00937284832288543e+00,-2.62694471898222426e-02,9.01066247631650101e-03,-1.01127344183607644e-02,-1.04702012210227402e-02,-1.04702012210227402e-02,-1.04702012210227402e-02
