iteration,residual_n,residual_S,mu,E,F,states,integrations
0.00000000000000000e+00,4.81573505093515683e-04,1.01870463946833523e+00,3.75573547843897502e-04,4.68117366589126250e+04,-1.14476954634490685e+04,7.49450000000000000e+04,6.80961000000000000e+05
1.00000000000000000e+00,2.88944103059260850e-04,6.11222783679524651e-01,3.75573547843338921e-04,4.68117366589188096e+04,-1.14476954634474532e+04,7.49450000000000000e+04,1.01316100000000000e+06
2.00000000000000000e+00,9.00201541481570916e-14,6.61316937005659198e-12,3.75573547845165911e-04,4.68117366589206504e+04,-1.14476954634473659e+04,7.49450000000000000e+04,1.34747600000000000e+06
