iteration,residual_n,residual_S,mu,E,F,states,integrations
0.00000000000000000e+00,1.24214252866764496e-06,3.07605350578399917e-06,1.32870706961197849e-02,1.08734529664249962e+02,-3.05114859579557702e+01,2.44300000000000000e+03,4.55560000000000000e+04
1.00000000000000000e+00,7.45486445499590152e-07,1.84469659967844707e-06,1.32870706995630652e-02,1.08734529703223330e+02,-3.05114859663636082e+01,2.44300000000000000e+03,6.43860000000000000e+04
2.00000000000000000e+00,8.36313372594498829e-10,1.71243066688461772e-10,1.32870707019861201e-02,1.08734529761632928e+02,-3.05114859792196285e+01,2.44300000000000000e+03,8.32860000000000000e+04
3.00000000000000000e+00,1.93474345634322591e-12,1.27062190159293900e-12,1.32870707022026691e-02,1.08734529761649185e+02,-3.05114859792248012e+01,2.44300000000000000e+03,1.01893000000000000e+05
