y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,6.49357838688323526e-05,4.26368156473589625e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.20223624844163202e-02,8.95849817061618410e+01,5.16476165338037390e+03,5.14989146748414259e+03,9.45417073985280609e+01,8.95849817061618410e+01,1.38863683224440138e+00,4.36685731737075697e-08,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,6.62381329336743206e-05,4.09591643675231899e+03,1.55775467835897813e-06,9.63256769013587189e+01,9.85759375888922595e-01,4.03688883719503164e-02,8.19879238145989433e+01,4.96560245135323203e+03,4.85512782087229061e+03,8.67042389978273604e+01,8.19879238145989433e+01,-1.64437938916819348e-01,4.48683537927382067e-08,-7.62062836513210367e-09,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,6.75478969194087073e-05,3.93366315906534192e+03,3.14773489550030594e-06,1.83308872039451444e+02,9.72899928364057143e-01,3.87697384035829290e-02,7.37697004829804683e+01,4.77383596290821333e+03,4.57705513593181058e+03,7.82603497569508022e+01,7.37697004829804683e+01,-6.47730756842861410e-02,4.76009196572798931e-08,-1.54205292768930472e-08,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,6.88656982315186632e-05,3.77685770335939696e+03,4.76910542157237306e-06,2.61555941668428318e+02,9.61332014748808139e-01,3.72242815314469955e-02,6.52384835140360053e+01,4.58907647855187952e+03,4.31468209676674269e+03,6.95179615092061169e+01,6.52384835140360053e+01,4.74497396608057898e-02,5.19138738626386757e-08,-2.36556518198093098e-08,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,7.01920504337301713e-05,3.62541667304118528e+03,6.42103874691088035e-06,3.31646401372365290e+02,9.50969960448944107e-01,3.57316958147625846e-02,5.66408222320501338e+01,4.41097600077566221e+03,4.06708232719336775e+03,6.07232445945183414e+01,5.66408222320501338e+01,1.48164769283312125e-02,5.79035899166081391e-08,-3.25829576105317506e-08,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,7.15275042797493683e-05,3.47924812367029654e+03,8.10270874061168007e-06,3.94132781037091718e+02,9.41732080390947801e-01,3.42910750652038396e-02,4.81709286271068891e+01,4.23922829733058461e+03,3.83339844645967514e+03,5.20699505302885370e+01,4.81709286271068891e+01,1.98919462023070537e-02,6.57149473137571729e-08,-4.24681760110233100e-08,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,7.28725987194928912e-05,3.33825046376144519e+03,9.81329262213787774e-06,4.49541106293985933e+02,9.33540607845473214e-01,3.29014180135538403e-02,3.99784710523605185e+01,4.07355975541165617e+03,3.61283236701969690e+03,4.37072306967975734e+01,3.99784710523605185e+01,1.56770370076770860e-02,7.55424161658025596e-08,-5.35931206987710471e-08,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,7.42278663548397215e-05,3.20231440537774870e+03,1.15519706281665083e-05,4.98371349867936374e+02,9.26321627700617767e-01,3.15616475335919744e-02,3.21755632163253367e+01,3.91372479736199921e+03,3.40464019329813436e+03,3.57466471940642663e+01,3.21755632163253367e+01,1.42079193844182328e-02,8.76324565307263072e-08,-6.62627807099024409e-08,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,7.55938251784248370e-05,3.07132408102810359e+03,1.33179262555642138e-05,5.41098000022164342e+02,9.20004992423413270e-01,3.02706216517643172e-02,2.48428745904490889e+01,3.75950114697778872e+03,3.20812687228108734e+03,2.82682990038256392e+01,2.48428745904490889e+01,1.23540952843939067e-02,1.02287129655637223e-07,-8.08123981524373270e-08,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,7.69709750915772555e-05,2.94515829764715954e+03,1.51103462947464092e-05,5.78170689891184566e+02,9.14524229020039492e-01,2.90271459050883938e-02,1.80349767268619168e+01,3.61068602836275386e+03,3.02264172702738870e+03,2.13261803118559818e+01,1.80349767268619168e+01,1.08846236412887265e-02,1.19868888456766478e-07,-9.76147026103561346e-08,2.61347497528632469e-08
