q,r3,k,parity,type,index,branch,mult,f,w,eps_level0,eps_level1,eps_level2,eps_extrapolated,interpolated
5.97000000000000000e+02,1.44000000000000000e+02,6.10839586143530777e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,5.76000000000000000e+02,9.99999999999987343e-01,-1.26565424807267846e-14,-9.57964047195391366e+00,-9.58514113251803934e+00,-9.58648233911161363e+00,-9.58692293968138465e+00,1.00000000000000000e+00
5.89000000000000000e+02,1.92000000000000000e+02,6.06733054975579833e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,7.68000000000000000e+02,9.99999999999987343e-01,-1.26565424807267846e-14,-9.57136931185480933e+00,-9.58283343303842727e+00,-9.58568923785152549e+00,-9.58663922507821376e+00,1.00000000000000000e+00
3.92000000000000000e+02,1.08000000000000000e+02,4.94974746830583268e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,4.32000000000000000e+02,9.99999999999987343e-01,-1.26565424807267846e-14,-9.55901030325677858e+00,-9.57988174872673426e+00,-9.58506493215139699e+00,-9.58678605463717481e+00,1.00000000000000000e+00
1.07800000000000000e+03,2.16000000000000000e+02,8.20822757969100181e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,8.64000000000000000e+02,9.99999999999987343e-01,-1.26565424807267846e-14,-9.57381599096159874e+00,-9.58268129590648243e+00,-9.58479513940646655e+00,-9.58548023338527244e+00,1.00000000000000000e+00
9.46000000000000000e+02,1.92000000000000000e+02,7.68927824961484951e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,7.68000000000000000e+02,9.99999999999987343e-01,-1.26565424807267846e-14,-9.57939525575326023e+00,-9.58360035620234463e+00,-9.58466565059188902e+00,-9.58502341906026523e+00,1.00000000000000000e+00
2.75000000000000000e+02,1.20000000000000000e+02,4.14578098794425021e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,4.80000000000000000e+02,9.99999999999987121e-01,-1.28785870856518159e-14,-9.55679336687135006e+00,-9.57789982994210298e+00,-9.58311656767502740e+00,-9.58484407491271284e+00,0.00000000000000000e+00
1.95000000000000000e+02,9.60000000000000000e+01,3.49106001094223517e+00,1.00000000000000000e+00,1.00000000000000000e+00,-3.00000000000000000e+00,-1.00000000000000000e+00,3.84000000000000000e+02,9.99999999999987121e-01,-1.28785870856518159e-14,-9.54924487828696478e+00,-9.57579219729605491e+00,-9.58234872797750903e+00,-9.58451894314355179e+00,0.00000000000000000e+00
4.10000000000000000e+02,1.92000000000000000e+02,5.06211418282914671e+00,1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,7.68000000000000000e+02,9.99999999999987121e-01,-1.28785870856518159e-14,-9.56535660377413777e+00,-9.57874956891871321e+00,-9.58203821495779096e+00,-9.58312307882851933e+00,1.00000000000000000e+00
1.07700000000000000e+03,2.88000000000000000e+02,8.20441954071096902e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.15200000000000000e+03,9.99999999999987121e-01,-1.28785870856518159e-14,-9.56974204971979781e+00,-9.57859838664044005e+00,-9.58071010707796411e+00,-9.58139451602520786e+00,1.00000000000000000e+00
5.96000000000000000e+02,1.68000000000000000e+02,6.10327780786685103e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,6.72000000000000000e+02,9.99999999999987121e-01,-1.28785870856518159e-14,-9.57361859141369465e+00,-9.57911086179208304e+00,-9.58045002627018860e+00,-9.58088995669308474e+00,1.00000000000000000e+00
