y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,9.85862784370233286e-07,0.00000000000000000e+00,6.47317199953922540e+01,0.00000000000000000e+00,1.00000000000000000e+00,-6.56488436744123161e-02,1.95015754920848480e+02,1.92462247201557290e+02,-1.27383500136452366e+00,-2.12500424112821884e+00,-2.12500424112821884e+00
-2.93750000000000000e+00,2.21594897733659828e-08,2.21594897733659794e-08,1.13853102587349847e-06,3.94111965806829648e-07,5.13789368581006869e+01,1.77852455014791069e+01,1.27055842214313763e+00,-5.21068773422836279e-02,1.52573392951306175e+02,1.32189911842352046e+02,1.93347007371761204e+00,1.06739153789249186e+00,1.06739153789249186e+00
-2.87500000000000000e+00,3.22418673725673417e-08,3.22418673725673351e-08,1.34613876804258579e-06,8.39797543081071929e-07,4.17512655978460643e+01,2.60468022331611380e+01,1.39623752809554103e+00,-4.23428005410171268e-02,1.21353897972785617e+02,9.19187085739546745e+01,5.40589948880489324e+00,4.27643710024858326e+00,4.27643710024858326e+00
-2.81250000000000000e+00,4.69116402183441971e-08,4.69116402183441772e-08,1.60503053653057668e-06,1.34062281911555309e-06,3.42139078714828386e+01,2.85776155528946951e+01,1.43473757907706956e+00,-3.46986529865976751e-02,9.78488362503390050e+01,6.49840841069324711e+01,7.04734458165272049e+00,5.61829905148219222e+00,5.61829905148219222e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,1.91372054086205038e-06,1.89711131319725012e-06,2.80373827095950752e+01,2.77940455751464803e+01,1.42281750427120524e+00,-2.84346183706055862e-02,7.95699337532523714e+01,4.66715478800536161e+01,7.17873821169619131e+00,5.47729144567872961e+00,5.47729144567872961e+00
-2.68750000000000000e+00,9.93119431215625964e-08,9.93119431215624375e-08,2.27206527374591155e-06,2.50692731433271101e-06,2.28780668500745961e+01,2.52429590594568829e+01,1.38400904686879223e+00,-2.32022049517641681e-02,6.49638714671242496e+01,3.39375489146721065e+01,6.50914097568055006e+00,4.58135314468202015e+00,4.58135314468202015e+00
-2.62500000000000000e+00,1.44498024610924984e-07,1.44498024610924481e-07,2.68118442286850807e-06,3.16490568109182826e-06,1.85551631594125084e+01,2.19027608828124620e+01,1.33319621168790392e+00,-1.88180540497331905e-02,5.30986488832664278e+01,2.48907525943342662e+01,5.57608505854002789e+00,3.47437325650013573e+00,3.47437325650013573e+00
-2.56250000000000000e+00,2.10243385238186226e-07,2.10243385238184665e-07,3.14365322107262344e-06,3.86304620479495440e-06,1.49524476953754313e+01,1.83741628799332197e+01,1.27951734017853735e+00,-1.51642950530806453e-02,4.33959035722513846e+01,1.83589786972708602e+01,4.67549796392328165e+00,2.45457729890753962e+00,2.45457729890753962e+00
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,3.66377114463633298e-06,4.59038393382237431e-06,1.19769315205782014e+01,1.50060448259822117e+01,1.22827977327551019e+00,-1.21466215504477271e-02,3.54606286086989755e+01,1.35976653759616060e+01,3.92568828494323352e+00,1.64004881602481523e+00,1.64004881602481523e+00
-2.43750000000000000e+00,4.45085250041956611e-07,4.45085250041941894e-07,4.24781656784136362e-06,5.33257510808776649e-06,9.54382686786649614e+00,1.19810196082329394e+01,1.18226151337634944e+00,-9.67904449547798452e-03,2.89900837077924400e+01,1.01133252369158466e+01,3.34423152933851631e+00,1.04565190845732348e+00,1.04565190845732348e+00
-2.37500000000000000e+00,6.47595217584266243e-07,6.47595217584220927e-07,4.90426263997580005e-06,6.07103293405219863e-06,7.57303714853019638e+00,9.37473404559638901e+00,1.14261333930853937e+00,-7.68033248521381856e-03,2.37323271679611096e+01,7.56313784737785078e+00,2.90421780803002960e+00,6.39399383034442104e-01,6.39399383034442104e-01
-2.31250000000000000e+00,9.42245481732986925e-07,9.42245481732847482e-07,5.64396827512917241e-06,6.78147125215445022e-06,5.98991280356109179e+00,7.19713852029611889e+00,1.10948662147143096e+00,-6.07477832030933057e-03,1.94706602377132540e+01,5.69959039909032406e+00,2.56711195261474412e+00,3.75801513172431823e-01,3.75801513172431823e-01
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,6.48037569261805045e-06,7.43174447715452402e-06,4.72689211295874134e+00,5.42083607816175661e+00,1.08246458312212002e+00,-4.79386306144081575e-03,1.60190238625258949e+01,4.33974530944060088e+00,2.29833095735247950e+00,2.12183465711266450e-01,2.12183465711266450e-01
-2.18750000000000000e+00,1.99473370048297861e-06,1.99473370048165596e-06,7.42974946541826441e-06,7.97889621186886255e-06,3.72468237921896428e+00,3.99998065403028402e+00,1.06084979002777890e+00,-3.77745394788813653e-03,1.32204877918014017e+01,3.34722424640935623e+00,2.07242505123435405e+00,1.14664087447098759e-01,1.14664087447098759e-01
-2.12500000000000000e+00,2.90232040865447870e-06,2.90232040865040405e-06,8.51148849708630317e-06,8.36534175019806364e-06,2.93264950062636087e+00,2.88229436187164456e+00,1.04384696374504360e+00,-2.97419949032974281e-03,1.09455524902322789e+01,2.62059171783746780e+00,1.87305092459923173e+00,5.88287877581405855e-02,5.88287877581405855e-02
-2.06250000000000000e+00,4.22285127707007759e-06,4.22285127705752711e-06,9.74853688886551596e-06,8.51411237708231704e-06,2.30852006127439813e+00,2.01619991292114031e+00,1.03067148368121830e+00,-2.34122734005268911e-03,9.08944939029208321e+00,2.08506492473017468e+00,1.69094572131308651e+00,2.82175370994746169e-02,2.82175370994746169e-02
-2.00000000000000000e+00,6.14421235336686839e-06,6.14421235332820981e-06,1.11679150787310870e-05,8.32308707520836312e-06,1.81763168922402740e+00,1.35462230088774449e+00,1.02060722031065665e+00,-1.84338402613154679e-03,7.56868155446847535e+00,1.68616375245815520e+00,1.52158070426525271e+00,1.22822038910511185e-02,1.22822038910511185e-02
-1.93750000000000000e+00,8.93977622380271807e-06,8.93977622368364048e-06,1.28013898870873539e-05,7.65813762736167101e-06,1.43195864938692297e+00,8.56636389518722230e-01,1.01303159913532270e+00,-1.45224674284131919e-03,6.31732050518124488e+00,1.38469871816229384e+00,1.36320369172682176e+00,4.54189256006663940e-03,4.54189256006663940e-03
-1.87500000000000000e+00,1.30072976544344044e-05,1.30072976540676205e-05,1.46863010704932580e-05,6.34512541396730760e-06,1.12908164793942278e+00,4.87812732722624376e-01,1.00742086148070276e+00,-1.14507855818599016e-03,5.28349818228100787e+00,1.15281334906252986e+00,1.21545425201526869e+00,1.16355184995436674e-03,1.16355184995436674e-03
-1.81250000000000000e+00,1.89255064151816322e-05,1.89255064140518597e-05,1.68665620908630994e-05,4.16072287402979311e-06,8.91207966743757463e-01,2.19847373327908879e-01,1.00334443280161434e+00,-9.03834665513544291e-04,4.42635437092212758e+00,9.70906197205419152e-01,1.07849848022237937e+00,-3.51199072233296841e-05,-3.51199072233296841e-05
