y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,1.42813303296285550e-06,9.37711708683433045e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.27336968005178392e+02,3.24747898691285627e+02,8.63023104630927018e-01,0.00000000000000000e+00,3.99599683451645760e-03,7.04969737893425402e-02,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,1.45699586128959729e-06,9.00951314933919463e+01,9.99034570967108153e-08,6.17765317178452111e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.14532572372175082e+02,3.05860663721986839e+02,8.31418492801131670e-01,0.00000000000000000e+00,3.82880269396768114e-03,7.12054801548555882e-02,0.00000000000000000e+00,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,1.48646488278635655e-06,8.65645329215418826e+01,2.01746210328796412e-07,1.17487245531608355e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02281568982451006e+02,2.88072722820510251e+02,8.20040536259928565e-01,0.00000000000000000e+00,6.56783643649738735e-04,7.19211071277223862e-02,0.00000000000000000e+00,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,1.51654919942996755e-06,8.31733457073856641e+01,3.05480051778700185e-07,1.67536918438584443e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90549684049213624e+02,2.71320590154761931e+02,8.25134016864432440e-01,0.00000000000000000e+00,6.28771109054682142e-04,7.26439262712356565e-02,0.00000000000000000e+00,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,1.54725832442866115e-06,7.99158322377466988e+01,4.11055528937607140e-07,2.12310020714260119e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.79306091354397495e+02,2.55544377177162829e+02,8.43570701936375622e-01,0.00000000000000000e+00,6.00628119289403628e-04,7.33740098679116076e-02,0.00000000000000000e+00,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,1.57860217344575274e-06,7.67865271588675142e+01,5.18422074555069596e-07,2.52171391736318640e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.68522969763520223e+02,2.40687599788031747e+02,8.72743600618845927e-01,0.00000000000000000e+00,5.72673204448204132e-04,7.41114309267192212e-02,0.00000000000000000e+00,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,1.61059105854021310e-06,7.37802197613094535e+01,6.27528128171099273e-07,2.87466908234489473e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.58175123024553329e+02,2.26696993926154562e+02,9.10479424983223873e-01,0.00000000000000000e+00,5.45149809037859256e-04,7.48562631903793574e-02,0.00000000000000000e+00,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,1.64323568446795442e-06,7.08919380579689573e+01,7.38321250254804760e-07,3.18524146199349047e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48239652320128727e+02,2.13522339577071222e+02,9.54966041040855029e-01,0.00000000000000000e+00,5.18241606961122869e-04,7.56085811427392313e-02,0.00000000000000000e+00,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,1.67654714704134938e-06,6.81169343333705939e+01,8.50748229703732230e-07,3.45653036952924779e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.38695673639462683e+02,2.01116293105338769e+02,1.00469227961059326e+00,0.00000000000000000e+00,4.92083715589064496e-04,7.63684600162207322e-02,0.00000000000000000e+00,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,1.71053693328989598e-06,6.54506719775456958e+01,9.64755185312870063e-07,3.69146517351739405e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.29524073344553102e+02,1.89434227753229152e+02,1.05839795205003084e+00,0.00000000000000000e+00,4.66773219666372086e-04,7.71359757993444611e-02,0.00000000000000000e+00,2.61347497528632469e-08
-2.89999999999999991e+00,2.77508324224075661e-08,1.74521692320305255e-06,6.28888134466866475e+01,1.08028766169960970e-06,3.89281173716189315e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.20707296379424747e+02,1.78434082100556225e+02,1.11503230241652806e+00,0.00000000000000000e+00,4.42376556790247122e-04,7.79112052443283187e-02,0.00000000000000000e+00,2.77508324224075628e-08
-2.89000000000000012e+00,2.94668480631682096e-08,1.78059939286870922e-06,6.04272092166637833e+01,1.19729072006591331e-06,4.06317878824119916e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.12229162456092524e+02,1.68076216245611420e+02,1.17371944268973016e+00,0.00000000000000000e+00,4.18935876155934750e-04,7.86942258747628104e-02,0.00000000000000000e+00,2.94668480631682063e-08
-2.87999999999999989e+00,3.12889761849713116e-08,1.81669701884786716e-06,5.80618876152445509e+01,1.31570902409023323e-06,4.20502421144157950e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.04074706281806840e+02,1.58323275442740652e+02,1.23372957488352619e+00,0.00000000000000000e+00,3.96474255253131957e-04,7.94851159933635393e-02,0.00000000000000000e+00,3.12889761849713050e-08
-2.87000000000000011e+00,3.32237784171900199e-08,1.85352288364938545e-06,5.57890454353130210e+01,1.43548692116541870e-06,4.32066125393701981e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.96230038497767708e+02,1.49140060915871402e+02,1.29445501417531594e+00,0.00000000000000000e+00,3.74999859563907023e-04,8.02839546898014150e-02,0.00000000000000000e+00,3.32237784171900133e-08
-2.85999999999999988e+00,3.52782221376972539e-08,1.89109048218819312e-06,5.36050392450879940e+01,1.55656851913461481e-06,4.41226463470593231e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.88682224502773209e+02,1.40493407557540536e+02,1.35539019939114413e+00,0.00000000000000000e+00,3.54508981256884681e-04,8.10908218486118132e-02,0.00000000000000000e+00,3.52782221376972473e-08
-2.85000000000000009e+00,3.74597055629524578e-08,1.92941372912710009e-06,5.15063773228181745e+01,1.67889775862161614e-06,4.48187654812226128e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.81419178754799788e+02,1.32352068218351604e+02,1.41611501840865062e+00,0.00000000000000000e+00,3.34988864340246550e-04,8.19057981571829630e-02,0.00000000000000000e+00,3.74597055629524512e-08
-2.83999999999999986e+00,3.97760843895715342e-08,1.96850696701668004e-06,4.94897121530841915e+01,1.80241848100574956e-06,4.53141255271046006e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.74429572494390470e+02,1.24686604291152861e+02,1.47628089204433843e+00,0.00000000000000000e+00,3.16420168402942181e-04,8.27289651138249094e-02,0.00000000000000000e+00,3.97760843895715210e-08
-2.83000000000000007e+00,4.22357000833193741e-08,2.00838497515975161e-06,4.75518334299600411e+01,1.92707449205092653e-06,4.56266733651707241e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.67702753128047533e+02,1.17469282296692299e+02,1.53559915539489666e+00,0.00000000000000000e+00,2.98778170685132238e-04,8.35604050359192441e-02,0.00000000000000000e+00,4.22357000833193608e-08
-2.81999999999999984e+00,4.48474099173975020e-08,2.04906297913745191e-06,4.56896615191720699e+01,2.05280962116515080e-06,4.57732035126695678e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.61228673757576217e+02,1.10673976182339928e+02,1.59383135418900568e+00,0.00000000000000000e+00,2.82034423467081297e-04,8.44002010681511178e-02,0.00000000000000000e+00,4.48474099173974888e-08
-2.81000000000000005e+00,4.76206188681934159e-08,2.09055666094297707e-06,4.39002413372518063e+01,2.17956777623756464e-06,4.57694130828134647e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.54997831550515599e+02,1.04276075052143909e+02,1.65078113851933028e+00,0.00000000000000000e+00,2.66158095726609645e-04,8.52484371908235061e-02,0.00000000000000000e+00,4.76206188681933960e-08
-2.79999999999999982e+00,5.05653134833554077e-08,2.13288216967653406e-06,4.21807366106533976e+01,2.30729299397629675e-06,4.56299553000060030e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.49001213824010961e+02,9.82523960544115909e+01,1.70628748986452283e+00,0.00000000000000000e+00,2.51116240815640879e-04,8.61051982282556166e-02,0.00000000000000000e+00,5.05653134833553878e-08
-2.79000000000000004e+00,5.36920978441493590e-08,2.17605613276193654e-06,4.05284244820963906e+01,2.43592948564953616e-06,4.53684915184399387e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.43230250865156364e+02,9.25811021619708185e+01,1.76021906158182073e+00,0.00000000000000000e+00,2.36874959330002355e-04,8.69705698572650898e-02,0.00000000000000000e+00,5.36920978441493326e-08
-2.77999999999999980e+00,5.70122317516072399e-08,2.22009566765089420e-06,3.89406904350540302e+01,2.56542167811554684e-06,4.49977417002839317e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.37676774639244769e+02,8.72416245898314173e+01,1.81246944970978974e+00,0.00000000000000000e+00,2.23400012786534319e-04,8.78446386157360343e-02,0.00000000000000000e+00,5.70122317516072068e-08
-2.77000000000000002e+00,6.05376712739702593e-08,2.26501839398608191e-06,3.74150235104928228e+01,2.69571425001277209e-06,4.45295333184027839e+01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.32332982647354015e+02,8.22145896049569274e+01,1.86295324133137674e+00,0.00000000000000000e+00,2.10657205389708224e-04,8.87274919112726324e-02,0.00000000000000000e+00,6.05376712739702196e-08
