iteration,residual_n,residual_S,mu,E,F,states,integrations
0.00000000000000000e+00,3.14916546392043255e-04,1.09870246758587975e-03,1.32716777776131882e-02,1.08673814306781765e+02,-3.05013819764776031e+01,2.44200000000000000e+03,5.05680000000000000e+04
1.00000000000000000e+00,1.53847072613591036e-04,5.60055042635634664e-04,1.32715230489330108e-02,1.08677954356759244e+02,-3.05024881091036661e+01,2.44200000000000000e+03,7.13830000000000000e+04
2.00000000000000000e+00,5.92897778841240184e-05,7.23215377118741376e-06,1.32713585553579788e-02,1.08682351693417431e+02,-3.05036834608659291e+01,2.44200000000000000e+03,9.22900000000000000e+04
3.00000000000000000e+00,1.91985099388579998e-06,5.59838184327733462e-06,1.32713105165289773e-02,1.08682255927070543e+02,-3.05036578080351717e+01,2.44200000000000000e+03,1.12270000000000000e+05
4.00000000000000000e+00,4.11931202999065703e-07,9.32065832793823584e-07,1.32713094344573922e-02,1.08682293976489518e+02,-3.05036682983347873e+01,2.44200000000000000e+03,1.32037000000000000e+05
5.00000000000000000e+00,2.26990578400660602e-08,4.50237439648055406e-08,1.32713087708674037e-02,1.08682302278978639e+02,-3.05036706990494366e+01,2.44200000000000000e+03,1.51608000000000000e+05
6.00000000000000000e+00,9.45530480913271802e-09,1.86444897488176358e-08,1.32713087798542670e-02,1.08682302052130481e+02,-3.05036706335035177e+01,2.44200000000000000e+03,1.70495000000000000e+05
7.00000000000000000e+00,1.07506804347111418e-09,2.14662253786913716e-09,1.32713087832198734e-02,1.08682301910141291e+02,-3.05036705925730303e+01,2.44200000000000000e+03,1.89478000000000000e+05
8.00000000000000000e+00,2.40938809217533788e-11,6.67673794999683817e-11,1.32713087838183079e-02,1.08682301892235287e+02,-3.05036705874064040e+01,2.44200000000000000e+03,2.08231000000000000e+05
