y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,8.88403272186932176e-07,5.83325314332974045e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.48819947826412347e-01,1.01737758898572981e+01,-9.34512682641712011e+00,-1.73934150616149026e+01,1.28565390377796369e+01,1.01737758898572981e+01,3.63951499564691971e-02,2.16651844815311779e-04,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,9.06902090957184512e-07,5.60794064741541476e+01,-8.35268025213769467e-09,-5.16498258939822263e-01,1.04632856641936245e+00,3.35346593290224926e-01,9.39105512929207897e+00,-8.59099643828918502e+00,-1.57350171163031352e+01,1.19445617641545248e+01,9.39105512929207897e+00,-1.08852723313503930e-02,2.19694291253756397e-04,-1.79922668997785164e-05,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,9.26840818518179826e-07,5.39747312410455038e+01,-1.66437407899634306e-08,-9.69251049409065035e-01,1.08693933359930939e+00,3.22760947789526520e-01,8.66833494265050142e+00,-7.88872969831316073e+00,-1.42207906098280095e+01,1.11021057674858881e+01,8.66833494265050142e+00,-3.12160488306290063e-03,2.24470606013224978e-04,-3.58935221741032157e-05,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,9.48173211643946529e-07,5.20014374424427643e+01,-2.49148683680502542e-08,-1.36642646398069956e+00,1.12256496099018865e+00,3.10960944975604614e-01,8.00147003247364097e+00,-7.23546539341803729e+00,-1.28384785530861265e+01,1.03246165550263189e+01,8.00147003247364097e+00,4.96831712673895254e-04,2.30961640686476650e-04,-5.38266738784603534e-05,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,9.70871770027969001e-07,5.01454891358037642e+01,-3.32041802791349914e-08,-1.71499461911707107e+00,1.15383065114926020e+00,2.99862651571412508e-01,7.38646996503380926e+00,-6.62826545666330613e+00,-1.15770598580181332e+01,9.60773274933654164e+00,7.38646996503380926e+00,-4.39566597236762391e-04,2.39162387170472154e-04,-7.19095807506081586e-05,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,9.94916930259695853e-07,4.83948503120621893e+01,-4.15483403016783794e-08,-2.02099858637394059e+00,1.18127845224394878e+00,2.89394093674859187e-01,6.81940954046271841e+00,-6.06407466102909343e+00,-1.04263264513516347e+01,8.94715924338181168e+00,6.81940954046271841e+00,-1.89811246148252621e-04,2.49079718213681051e-04,-9.02560844173909627e-05,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,1.02029856022204658e-06,4.67392710248618926e+01,-4.99826917937651255e-08,-2.28967742323630574e+00,1.20537829380338257e+00,2.79493977838995988e-01,6.29654645839924498e+00,-5.53986954401968656e+00,-9.37691712290679291e+00,8.33878751887681879e+00,6.29654645839924498e+00,-2.39407406393610245e-04,2.60731805037392645e-04,-1.08976565014346557e-04,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,1.04701437757268940e-06,4.51699528571998385e+01,-5.85418473097158798e-08,-2.52559328677382355e+00,1.22653938871776602e+00,2.70109690610324693e-01,5.81434666442590498e+00,-5.05271153534999673e+00,-8.42023370200307397e+00,7.77871771458355354e+00,5.81434666442590498e+00,-2.06940757738749426e-04,2.74147267530536599e-04,-1.28178601790364562e-04,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,1.07506945908584060e-06,4.36793178632609838e+01,-6.72600785473934273e-08,-2.73272980229356444e+00,1.24511905682287094e+00,2.61195916828136587e-01,5.36950631084277141e+00,-4.59979099519080759e+00,-7.54838969465315124e+00,7.26328157731255342e+00,5.36950631084277141e+00,-1.93438903405507290e-04,2.89364568332424325e-04,-1.47967538166923366e-04,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,1.10447564904036604e-06,4.22608082910517524e+01,-7.61717027840862560e-08,-2.91457555570208182e+00,1.26143021407404632e+00,2.52713441987169385e-01,4.95895659931777288e+00,-4.17845025511109114e+00,-6.75415363431719129e+00,6.78904857285587582e+00,4.95895659931777288e+00,-1.74148814096497517e-04,3.06431480494124436e-04,-1.68447017935932912e-04,2.61347497528632469e-08
