y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,3.03197093796510581e-05,1.99079118212071876e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-1.96210047369982626e-01,-1.95306682351016065e+02,2.70517923369991240e+03,2.69364113489950159e+03,-1.91460693602340001e+02,-1.95306682351016065e+02,-4.57766470912793011e+00,4.26249561669961640e-08,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,3.09576316080852727e-05,1.91430323486694670e+03,8.86617766638985115e-07,5.48251003259642431e+01,1.08105263395103135e+00,-1.88671484859921412e-01,-1.78365422665879237e+02,2.59179806601931523e+03,2.52598175294076191e+03,-1.74701728523452942e+02,-1.78365422665879237e+02,9.08988861446346164e-01,4.38153619253991897e-08,-7.33704348510886921e-09,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,3.16575457370541313e-05,1.84358251036079787e+03,1.78725197106856707e-06,1.04080919690917312e+02,1.15387171556064949e+00,-1.81701333132673254e-01,-1.59483215432888301e+02,2.48373064053438657e+03,2.36914929142219989e+03,-1.55983119180169098e+02,-1.59483215432888301e+02,2.86720618939511951e-01,4.65400344671215869e-08,-1.48425442816086230e-08,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,3.24169488786403299e-05,1.77786918939078487e+03,2.70299547702778543e-06,1.48242587408858810e+02,1.21915966833651890e+00,-1.75224705424332272e-01,-1.39518983411023726e+02,2.38087842756694863e+03,2.22257553051929153e+03,-1.36165599570732297e+02,-1.39518983411023726e+02,-1.15858326488762486e-01,5.08457705450889986e-08,-2.27571256193452137e-08,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,3.32339052638661256e-05,1.71652991342154360e+03,3.63483033220055817e-06,1.87738845191267842e+02,1.27755033791568384e+00,-1.69179178736895697e-01,-1.19147159789883403e+02,2.28311760997419105e+03,2.08571231933815034e+03,-1.15925070799136449e+02,-1.19147159789883403e+02,-2.39480690351001613e-03,5.68295967505736858e-08,-3.13232557511053349e-08,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,3.41065700357303376e-05,1.65901524171087908e+03,4.58367415230296599e-06,2.22959543388279570e+02,1.32962007398359550e+00,-1.63510600875133610e-01,-9.88874182255440815e+01,2.19027531629948862e+03,1.95800071111486614e+03,-9.57824638284069749e+01,-9.88874182255440815e+01,-2.36917464818020562e-02,6.46379507395481490e-08,-4.07924040105426108e-08,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,3.50332804156630831e-05,1.60485376739266485e+03,5.55037892074672479e-06,2.54259561643411644e+02,1.37589352640287332e+00,-1.58172510539907774e-01,-7.91347212709065957e+01,2.10215234288448028e+03,1.83888989649913970e+03,-7.61338318074892442e+01,-7.91347212709065957e+01,-1.16004648209013794e-02,7.44677715797518648e-08,-5.14317825836255036e-08,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,3.60124983209426699e-05,1.55363945927670488e+03,6.53574057631507653e-06,2.81962788709216568e+02,1.41684952877757819e+00,-1.53124889755739124e-01,-6.01825228337605580e+01,2.01853045780317393e+03,1.72784066035890942e+03,-5.72735967060307303e+01,-6.01825228337605580e+01,-9.28725411444020210e-03,8.65688338972652457e-08,-6.35310019908836579e-08,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,3.70427991366634816e-05,1.50502294001643827e+03,7.54050368546697835e-06,3.06365374388618420e+02,1.45292590596209159e+00,-1.48333304263708554e-01,-4.22422254108144983e+01,1.93918089718449642e+03,1.62433070993387878e+03,-3.94140344190446825e+01,-4.22422254108144983e+01,-5.42863718018793406e-03,1.01247383769822261e-07,-7.74087571160403180e-08,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,3.81228521797193334e-05,1.45870354758390977e+03,8.56536590722025765e-06,3.27738585148758148e+02,1.48452369567859122e+00,-1.43768121119600190e-01,-2.54591012699784613e+01,1.86387029561414306e+03,1.52785781155601148e+03,-2.27012165422111636e+01,-2.54591012699784613e+01,-2.80038820137917810e-03,1.18870980760464843e-07,-9.34197200884147041e-08,2.61347497528632469e-08
