n2,k,multiplicity,parity,s,index,eps,branch,eps_free,f,weight,scalar_charge,pressure_charge,matching_residual,winding_residual,sign_changes,theta_residual
3.00000000000000000e+01,1.36930639376291530e+00,1.92000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.59254351630217084e+00,-1.00000000000000000e+00,-4.59317229810639649e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.92310467763136850e-01,-2.22144577454126235e+00,2.42518664869521969e-11,2.42508235714922193e-11,1.00000000000000000e+00,-9.51061451814894099e-12
8.00000000000000000e+00,7.07106781186547573e-01,4.80000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-4.58797025839299266e+00,-1.00000000000000000e+00,-4.58934871016546975e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.69745707643725652e-01,-1.72237102010204990e+00,3.39621415865884298e-11,-3.39595018772342883e-11,2.00000000000000000e+00,-6.73328059974664939e-12
2.12000000000000000e+02,3.64005494464025903e+00,2.88000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.58791375866233953e+00,-1.00000000000000000e+00,-4.58782963817376555e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53757087673947446e-01,-4.10203471724954394e+00,7.96529602046195198e-12,7.96529682489666158e-12,0.00000000000000000e+00,1.02393608068797670e-13
1.46000000000000000e+02,3.02076149339864308e+00,7.68000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.58537191154538437e+00,-1.00000000000000000e+00,-4.58546269741590518e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.47909139767583009e-01,-3.29874561731096927e+00,1.63258076541624515e-10,-1.63258073726524344e-10,0.00000000000000000e+00,-7.22133464137186820e-12
6.90000000000000000e+01,2.07665596572951872e+00,3.84000000000000000e+02,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.58484161598819551e+00,-1.00000000000000000e+00,-4.58518128352967214e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.72069697995748311e-01,-2.80307549642595344e+00,2.77964360084420475e-10,-2.77964318229351193e-10,0.00000000000000000e+00,-8.47411030235889484e-12
2.11000000000000000e+02,3.63145976158348738e+00,2.88000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.57822685153210607e+00,-1.00000000000000000e+00,-4.57814254742848625e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53805889088942416e-01,-4.09307686351158306e+00,7.76236832896588394e-12,7.76236887267689468e-12,0.00000000000000000e+00,-4.84984245911155216e-14
6.40000000000000000e+01,2.00000000000000000e+00,2.40000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-4.57530230298271423e+00,-1.00000000000000000e+00,-4.57505570767744274e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.62746540332365275e-01,-2.66822454565678013e+00,4.22992264395056400e-11,-4.22992751936135392e-11,0.00000000000000000e+00,3.06021874507678149e-12
1.45000000000000000e+02,3.01039864469807394e+00,3.84000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.57405464811215978e+00,-1.00000000000000000e+00,-4.57414611128337611e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.48398159248197758e-01,-3.28788181355314402e+00,1.67994270283578196e-10,-1.67994285149575262e-10,0.00000000000000000e+00,-5.59885471318466443e-12
3.40000000000000000e+01,1.45773797371132519e+00,1.92000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-4.57283927225367126e+00,-1.00000000000000000e+00,-4.57255957378142863e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.36267359438956570e-01,-2.33664356284956165e+00,3.57308618971352140e-11,3.57309737353261880e-11,1.00000000000000000e+00,1.83986159640880942e-12
2.10000000000000000e+02,3.62284418654735951e+00,3.84000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.56851522936048760e+00,-1.00000000000000000e+00,-4.56843074026789431e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53854763532820660e-01,-4.08409706527734606e+00,7.83840171062319341e-12,7.83840180262895814e-12,0.00000000000000000e+00,-1.61442643366543830e-13
