y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,2.42617564431750301e-06,0.00000000000000000e+00,1.59302617927630223e+02,0.00000000000000000e+00,1.00000000000000000e+00,-1.61559628911452619e-01,1.28043630204327687e+01,1.28043630204327545e+01,-1.28685805169299581e+01,-1.28685805169299581e+01,-1.28685805169299581e+01
-2.95312500000000000e+00,2.01764450415446278e-08,2.01764450415446278e-08,2.66830297599251025e-06,3.50133507426759302e-08,1.32248419902430697e+02,1.73535777341256758e+00,1.02639916671317710e+00,-1.34122125056783753e-01,8.79250407875113993e+00,7.05714630533857878e+00,-8.84581280792181346e+00,-8.84581280792181346e+00,-8.84581280792181346e+00
-2.90625000000000000e+00,2.67294468763689215e-08,2.67294468763689182e-08,2.93964247092447240e-06,6.70205249369902770e-08,1.09977676849099467e+02,2.50736669737233031e+00,1.03814336874455226e+00,-1.11535848509131147e-01,6.04107507272594990e+00,3.53370837535362714e+00,-6.08540656808431457e+00,-6.08540656808431457e+00,-6.08540656808431457e+00
-2.85937500000000000e+00,3.54107638310664349e-08,3.54107638310664283e-08,3.24067138023718923e-06,9.63419943947035840e-08,9.15165624694629543e+01,2.72069800172401832e+00,1.04138867570949301e+00,-9.28131757290710097e-02,4.15377814918863741e+00,1.43308014746462531e+00,-4.19066805449929536e+00,-4.19066805449929536e+00,-4.19066805449929536e+00
-2.81250000000000000e+00,4.69116402183441971e-08,4.69116402183441772e-08,3.57268860517597551e-06,1.23217084331652704e-07,7.61578275359240706e+01,2.62657804668851247e+00,1.03995687390926084e+00,-7.72368371309246765e-02,2.85792088243397080e+00,2.31342835745461495e-01,-2.88861975252001901e+00,-2.88861975252001901e+00,-2.88861975252001901e+00
-2.76562500000000000e+00,6.21478259682344769e-08,6.21478259682344372e-08,3.93765688067461841e-06,1.47840462449747324e-07,6.33595273740914209e+01,2.37885171599265366e+00,1.03618833188093729e+00,-6.42572097290548538e-02,1.96706983534036084e+00,-4.11781880652292542e-01,-1.99260976961980929e+00,-1.99260976961980929e+00,-1.99260976961980929e+00
-2.71875000000000000e+00,8.23324926308510779e-08,8.23324926308509852e-08,4.33811315627718718e-06,1.70381426022722856e-07,5.26901714943541464e+01,2.06943116354622392e+00,1.03148126520358341e+00,-5.34366896454636642e-02,1.35398078180140091e+00,-7.15450381744824671e-01,-1.37521994787158919e+00,-1.37521994787158919e+00,-1.37521994787158919e+00
-2.67187500000000000e+00,1.09072831385508235e-07,1.09072831385508023e-07,4.77711472345588384e-06,1.90993784640151271e-07,4.37974760788193365e+01,1.75106653246307564e+00,1.02663813654140812e+00,-4.44180018797104559e-02,9.31721011418037093e-01,-8.19345521045037883e-01,-9.49375572902602882e-01,-9.49375572902602882e-01,-9.49375572902602882e-01
-2.62500000000000000e+00,1.44498024610924984e-07,1.44498024610924481e-07,5.25821002777447013e-06,2.09820630323414243e-07,3.63894941950433761e+01,1.45206573507407732e+00,1.02208958060753696e+00,-3.69050631741499394e-02,6.40772068227011160e-01,-8.11293666847066830e-01,-6.55440506295473457e-01,-6.55440506295473457e-01,-6.55440506295473457e-01
-2.57812500000000000e+00,1.91428780670982426e-07,1.91428780670981261e-07,5.78542799235990135e-06,2.26996419630711282e-07,3.02223519999514636e+01,1.18580089595232807e+00,1.01803902112895206e+00,-3.06505444635042264e-02,4.40287923432683581e-01,-7.45512972519643990e-01,-4.52470414839263424e-01,-4.52470414839263424e-01,-4.52470414839263424e-01
-2.53125000000000000e+00,2.53601931014969519e-07,2.53601931014966819e-07,6.36328207472294739e-06,2.42647729780536506e-07,2.50916152304353055e+01,9.56805529080202777e-01,1.01455542428268641e+00,-2.54471150452761606e-02,3.02176931997890086e-01,-6.54628597082312913e-01,-3.12291246992413785e-01,-3.12291246992413785e-01,-3.12291246992413785e-01
-2.48437500000000000e+00,3.35967972992843540e-07,3.35967972992837240e-07,6.99678655618192533e-06,2.56893434912778833e-07,2.08257545915875006e+01,7.64636678384388202e-01,1.01163205159013647e+00,-2.11208153851329961e-02,2.07086542048810968e-01,-5.57550136335577373e-01,-2.15481308216041473e-01,-2.15481308216041473e-01,-2.15481308216041473e-01
-2.43750000000000000e+00,4.45085250041956611e-07,4.45085250041941894e-07,7.69148333087741460e-06,2.69844692228387730e-07,1.72809216440055486e+01,6.06276420535075689e-01,1.00922299282902306e+00,-1.75257589886046970e-02,1.41668929894218670e-01,-4.64607490640856935e-01,-1.48634790177839982e-01,-1.48634790177839982e-01,-1.48634790177839982e-01
-2.39062500000000000e+00,5.89642155590625023e-07,5.89642155590590824e-07,8.45347798677159282e-06,2.81604925283569166e-07,1.43366241823475384e+01,4.77586147146333406e-01,1.00726528933202464e+00,-1.45397465080910580e-02,9.67115113174118191e-02,-3.80874635828921504e-01,-1.02490538809412085e-01,-1.02490538809412085e-01,-1.02490538809412085e-01
-2.34375000000000000e+00,7.81148940830528507e-07,7.81148940830449097e-07,9.28948436959438092e-06,2.92269880580969732e-07,1.18920783016342746e+01,3.74153846090162945e-01,1.00569182327162809e+00,-1.20605661249759948e-02,6.58541467855434659e-02,-3.08299699304619590e-01,-7.06477890506380934e-02,-7.06477890506380934e-02,-7.06477890506380934e-02
-2.29687500000000000e+00,1.03485421110955996e-06,1.03485421110937531e-06,1.02068771425073684e-05,3.01927775897429005e-07,9.86310635153668791e+00,2.91758754669180831e-01,1.00443838620631776e+00,-1.00028475539075071e-02,4.47063324127162445e-02,-2.47052422256464593e-01,-4.86821053926661737e-02,-4.86821053926661737e-02,-4.86821053926661737e-02
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,1.12137521223656640e-05,3.10659531532571115e-07,8.17949436546791908e+00,2.26600147749075498e-01,1.00344715952485974e+00,-8.29538203175448491e-03,3.02383351003730171e-02,-1.96361812648702422e-01,-3.35354518103095703e-02,-3.35354518103095703e-02,-3.35354518103095703e-02
-2.20312500000000000e+00,1.81622570248348358e-06,1.81622570248248514e-06,1.23189944004580722e-05,3.18539065064008733e-07,6.78274422810998168e+00,1.75385176318459540e-01,1.00266805069224807e+00,-6.87884263768073073e-03,2.03606537119046770e-02,-1.55024522606554804e-01,-2.30947468458538620e-02,-2.30947468458538620e-02,-2.30947468458538620e-02
-2.15625000000000000e+00,2.40610812906274511e-06,2.40610812906042339e-06,1.35323544501612183e-05,3.25633628186121372e-07,5.62416721290308441e+00,1.35336240401332325e-01,1.00205880541028924e+00,-5.70385081973585287e-03,1.36333138881789915e-02,-1.21702926513153328e-01,-1.59003899384062390e-02,-1.59003899384062390e-02,-1.59003899384062390e-02
-2.10937500000000000e+00,3.18757537723827346e-06,3.18757537723287532e-06,1.48645325931761300e-05,3.32004166188050294e-07,4.66327249838401858e+00,1.04155706735400269e-01,1.00158447088454250e+00,-4.72934207957690939e-03,9.06484584343002393e-03,-9.50908608919702747e-02,-1.09445896381932441e-02,-1.09445896381932441e-02,-1.09445896381932441e-02
-2.06250000000000000e+00,4.22285127707007759e-06,4.22285127705752711e-06,1.63272723462307773e-05,3.37705684100196413e-07,3.86640951220228235e+00,7.99710105669430155e-02,1.00121656068421339e+00,-3.92118908111658681e-03,5.97328466046163388e-03,-7.39977259064814458e-02,-7.53181663692143073e-03,-7.53181663692143073e-03,-7.53181663692143073e-03
-2.01562500000000000e+00,5.59436901025371960e-06,5.59436901022453847e-06,1.79334633069269852e-05,3.42787607230690815e-07,3.20562752906555248e+00,6.12736854869951816e-02,1.00093212723225444e+00,-3.25104509117009419e-03,3.89008864146943908e-03,-5.73835968455257348e-02,-5.18226242780193882e-03,-5.18226242780193882e-03,-5.18226242780193882e-03
-1.96875000000000000e+00,7.41133479951840556e-06,7.41133479945055738e-06,1.96972543656952461e-05,3.47294127132825695e-07,2.65772022161993160e+00,4.68598621612091454e-02,1.00071285664103549e+00,-2.69537499346334235e-03,2.49375930400614525e-03,-4.43661028572030075e-02,-3.56507416438616451e-03,-3.56507416438616451e-03,-3.56507416438616451e-03
