iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.08336379649180707e-14,0.00000000000000000e+00,0.00000000000000000e+00,1.76000000000000000e+02,1.05000000000000000e+02,0.00000000000000000e+00
