y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,1.05965739602456992e-06,6.95770719191172731e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,7.05198808080046535e-01,2.45328345217651069e+01,-2.43754925260165933e+01,-2.43754916695475607e+01,2.45328345217651069e+01,2.45328345217651069e+01,1.93730883359449990e-01,4.58561440391283062e-02,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,1.08258599802039851e-06,6.69430369954676365e+01,-1.47640158366263010e-08,-9.12951082094377697e-01,1.13879834309833394e+00,6.78501532442552069e-01,2.26471189437134193e+01,-2.24957335698854166e+01,-2.15827816906229266e+01,2.26471189437134193e+01,2.26471189437134193e+01,-5.27764809944812896e-02,4.63485232751025475e-02,-3.16059025907572681e-04,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,1.10889260922256242e-06,6.45765479488272121e+01,-2.93080630044922164e-08,-1.70675998753724234e+00,1.25948318859809882e+00,6.54515970080001397e-01,2.09117535761721278e+01,-2.07657197944598195e+01,-1.90589590559848752e+01,2.09117535761721278e+01,2.09117535761721278e+01,-1.55272539991813119e-02,4.69052665949182199e-02,-6.19962047915652401e-04,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,1.13838484829746788e-06,6.24333695016845667e+01,-4.37061434638156248e-08,-2.39701170342439651e+00,1.36442396246914410e+00,6.32793773927218695e-01,1.93169598575310353e+01,-1.91757726720438519e+01,-1.67787602564740546e+01,1.93169598575310353e+01,1.93169598575310353e+01,3.54201365880157937e-03,4.75203121396943831e-02,-9.12562879080505880e-04,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,1.17093740005422432e-06,6.04788711401443635e+01,-5.80168567339234925e-08,-2.99656839230234606e+00,1.45557613278039488e+00,6.12983946080472575e-01,1.78537063613621960e+01,-1.77169390898554333e+01,-1.47203700210297264e+01,1.78537063613621960e+01,1.78537063613621960e+01,-1.44213146936067460e-03,4.81890362888312968e-02,-1.19455335111990366e-03,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,1.20644761662614490e-06,5.86841474300034704e+01,-7.22913696457196958e-08,-3.51640414033899829e+00,1.53460811852187340e+00,5.94793515234573689e-01,1.65125263891093610e+01,-1.63798177162556016e+01,-1.28634129347044635e+01,1.65125263891093610e+01,1.65125263891093610e+01,-1.53393959323011586e-04,4.89073183671472622e-02,-1.46660174958349672e-03,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,1.24483913255937060e-06,5.70253412749931954e+01,-8.65733848858685943e-08,-3.96587534029224287e+00,1.60294239661946669e+00,5.77980677560703926e-01,1.52841758052631498e+01,-1.51552183663114519e+01,-1.11893424213740040e+01,1.52841758052631498e+01,1.52841758052631498e+01,-4.83086772334218040e-04,4.96716251906694425e-02,-1.72932103731645703e-03,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,1.28605417516951729e-06,5.54825298568348728e+01,-1.00900825732101494e-07,-4.35303052106860111e+00,1.66180260609487673e+00,5.62343505147108291e-01,1.41596969684768954e+01,-1.40342284522536325e+01,-9.68119736509910744e+00,1.41596969684768954e+01,1.41596969684768954e+01,-3.80820284021865518e-04,5.04788538621658359e-02,-1.98328364811224418e-03,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,1.33005047011667020e-06,5.40390174489804735e+01,-1.15306652410575686e-07,-4.68482838929566814e+00,1.71224669747206448e+00,5.47712778308138026e-01,1.31305536804200376e+01,-1.30083495315648587e+01,-8.32352061695295298e+00,1.31305536804200376e+01,1.31305536804200376e+01,-3.84962635521901575e-04,5.13262689767690974e-02,-2.22902153713976136e-03,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,1.37679796287236104e-06,5.26807402363408102e+01,-1.29819633006544255e-07,-4.96731877037856773e+00,1.75519444171001537e+00,5.33945953125786743e-01,1.21886885069639224e+01,-1.20695559741098428e+01,-7.10223672107669124e+00,1.21886885069639224e+01,1.21886885069639224e+01,-3.57459393953263316e-04,5.22114354721651547e-02,-2.46702948394159982e-03,2.61347497528632469e-08
