y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-4.00000000000000000e+00,3.77513454427909773e-11,3.34229082952072604e-07,8.85343499766303648e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-9.88220688636187033e-02,-4.37457415020816768e+02,4.37163210449014116e+02,4.37163143426009071e+02,-4.37457415020816768e+02,-4.37457415020816768e+02,-3.11848717701195710e-01,2.57535388429465210e-02,0.00000000000000000e+00,3.77513454427909773e-11
-3.98666666666666680e+00,4.08955443055053770e-11,3.43278346840165703e-07,8.39402807004462375e+03,8.68945907539626088e-10,2.12479359865775947e+01,1.00355753785714263e+00,-9.36941674037026634e-02,-3.93197970118633577e+02,3.92919031894690079e+02,3.71671036520327050e+02,-3.93197970118633577e+02,-3.93197970118633577e+02,2.95996975939942786e-01,2.60998284751929183e-02,3.30335071811074354e-05,4.08955443055053770e-11
-3.97333333333333316e+00,4.43016142716823534e-11,3.52603227862720183e-07,7.95915078173809616e+03,1.71506236606782830e-09,3.87133154008814202e+01,1.00648176315443738e+00,-8.88400659949301064e-02,-3.53420300714753694e+02,3.53155813705104663e+02,3.14442447046576376e+02,-3.53420300714753694e+02,-3.53420300714753694e+02,6.91741225414261862e-02,2.64518866802536043e-02,6.43313788725489256e-05,4.43016142716823534e-11
-3.95999999999999996e+00,4.79913658176379598e-11,3.62206769498447858e-07,7.54733196956291522e+03,2.53919835961748006e-09,5.29094831196545101e+01,1.00885862521659830e+00,-8.42433434552883470e-02,-3.17671908617038071e+02,3.17421106575689805e+02,2.64511580223564692e+02,-3.17671908617038071e+02,-3.17671908617038071e+02,1.78929439882722363e-02,2.68096046381997646e-02,9.39735894789403949e-05,4.79913658176379598e-11
-3.94666666666666677e+00,5.19884259503051752e-11,3.72092931792880050e-07,7.15722634396658123e+03,3.34198814050729327e-09,6.42833107450077677e+01,1.01076294367825792e+00,-7.98889836181890800e-02,-2.85545848089308265e+02,2.85308009474987671e+02,2.21024663043180453e+02,-2.85545848089308265e+02,-2.85545848089308265e+02,2.72181212781106296e-02,2.71729085264877136e-02,1.22030495305502161e-04,5.19884259503051752e-11
-3.93333333333333313e+00,5.63183895007429213e-11,3.82266035632599315e-07,6.78758819315237452e+03,4.12407030091204883e-09,7.32277740445267256e+01,1.01226051436857634e+00,-7.57630818133322448e-02,-2.56675409130662729e+02,2.56449853797792912e+02,1.83222050909100290e+02,-2.56675409130662729e+02,-2.56675409130662729e+02,2.15634096434769162e-02,2.75417374268859191e-02,1.48571094489987162e-04,5.63183895007429213e-11
-3.91999999999999993e+00,6.10089830184358708e-11,3.92730886526620270e-07,6.43726328642363660e+03,4.88603450363153725e-09,8.00871324499059796e+01,1.01340897652776807e+00,-7.18527544908951071e-02,-2.30730617423633674e+02,2.30516703582366034e+02,1.50429548318645828e+02,-2.30730617423633674e+02,-2.30730617423633674e+02,2.00033675318991300e-02,2.79160470646444975e-02,1.73660962633411989e-04,6.10089830184358708e-11
-3.90666666666666673e+00,6.60902423158726159e-11,4.03492714757704184e-07,6.10517832313650069e+03,5.62844219449226456e-09,8.51629831767238841e+01,1.01425882645993282e+00,-6.81460214494534755e-02,-2.07414653193493876e+02,2.07211774720357568e+02,1.22048773919917181e+02,-2.07414653193493876e+02,-2.07414653193493876e+02,1.76985180294195743e-02,2.82958067566993314e-02,1.97362994414945541e-04,6.60902423158726159e-11
-3.89333333333333353e+00,7.15947048002892388e-11,4.14557169774975512e-07,5.79033283161607051e+03,6.35182600657417213e-09,8.87192149795484681e+01,1.01485424694797555e+00,-6.46317154105576080e-02,-1.86460649911788636e+02,1.86268233929543300e+02,9.75490057034988070e+01,-1.86460649911788636e+02,-1.86460649911788636e+02,1.58495779792247049e-02,2.86809984324409642e-02,2.19737370778929573e-04,7.15947048002892388e-11
-3.87999999999999989e+00,7.75576178241594799e-11,4.25930302703738359e-07,5.49179196902898639e+03,7.05669426128546257e-09,9.09864750782388967e+01,1.01523385515791786e+00,-6.12994016486151580e-02,-1.67628748262075504e+02,1.67446252958828353e+02,7.64597682539140351e+01,-1.67628748262075504e+02,-1.67628748262075504e+02,1.41313747690219316e-02,2.90716152846816796e-02,2.40841728345842480e-04,7.75576178241594799e-11
-3.86666666666666670e+00,8.40171643885889812e-11,4.37618554871642768e-07,5.20868036973500966e+03,7.74353340606690314e-09,9.21660884703532304e+01,1.01543135884699032e+00,-5.81393093270611422e-02,-1.50703418950677957e+02,1.50530331603423548e+02,5.83642364488199235e+01,-1.50703418950677957e+02,-1.50703418950677957e+02,1.26048847432684852e-02,2.94676606938394300e-02,2.60731265254691199e-04,8.40171643885889812e-11
-3.85333333333333350e+00,9.10147076448793508e-11,4.49628747108624396e-07,4.94017679936942932e+03,8.41281046187524369e-09,9.24335272789129618e+01,1.01547613724212349e+00,-5.51422718245460700e-02,-1.35491031157224938e+02,1.35326866333032797e+02,4.28933347178730173e+01,-1.35491031157224938e+02,-1.35491031157224938e+02,1.12340461857911578e-02,2.98691472307257046e-02,2.79458856275561043e-04,9.10147076448793508e-11
-3.83999999999999986e+00,9.85950557599151601e-11,4.61968071010466036e-07,4.68550950602823104e+03,9.06497499433388965e-09,9.19414764205584873e+01,1.01539375432117751e+00,-5.22996748452266569e-02,-1.21817650823547368e+02,1.21661948735232244e+02,2.97204698171296826e+01,-1.21817650823547368e+02,-1.21817650823547368e+02,1.00086784302675369e-02,3.02760957739798900e-02,2.97075157777227424e-04,9.85950557599151601e-11
-3.82666666666666666e+00,1.06806748841407357e-10,4.74644081627824421e-07,4.44395215448981253e+03,9.70046081364831515e-09,9.08225455682777465e+01,1.01520641287645663e+00,-4.96034110357378918e-02,-1.09527050651435232e+02,1.09379375648335497e+02,1.85568289930964028e+01,-1.09527050651435232e+02,-1.09527050651435232e+02,8.91337497193944728e-03,3.06885347175853487e-02,3.13628708245737434e-04,1.06806748841407357e-10
-3.81333333333333346e+00,1.15702369760303748e-10,4.87664691539401311e-07,4.21482025432735645e+03,1.03196874088789554e-08,8.91916685047839906e+01,1.01493335623753222e+00,-4.70458401151133618e-02,-9.84789144353841550e+01,9.83388536128359618e+01,9.14718507710813356e+00,-9.84789144353841550e+01,-9.84789144353841550e+01,7.93535475452245009e-03,3.11064992622332552e-02,3.29166023201042093e-04,1.15702369760303748e-10
-3.79999999999999982e+00,1.25338880860683912e-10,5.01038166168401700e-07,3.99746800615934399e+03,1.09230611663590816e-08,8.71482264031081542e+01,1.01459122377006494e+00,-4.46197536724701610e-02,-8.85472188698470148e+01,8.84143807834593645e+01,1.26615511645549361e+00,-8.85472188698470148e+01,-8.85472188698470148e+01,7.06260976357953041e-03,3.15300307808475608e-02,3.43731685214409145e-04,1.25338880860683912e-10
-3.78666666666666663e+00,1.35777988713231052e-10,5.14773120240958253e-07,3.79128550304410010e+03,1.15109764036670691e-08,8.47779269140504681e+01,1.01419436548992548e+00,-4.23183439286660620e-02,-7.96187768491339511e+01,7.94927903220629162e+01,-5.28513532076570414e+00,-7.96187768491339511e+01,-7.96187768491339511e+01,6.28415861314124413e-03,3.19591762508628016e-02,3.57368429208757346e-04,1.35777988713231052e-10
-3.77333333333333343e+00,1.47086539247959413e-10,5.28878515300706035e-07,3.59569623437206110e+03,1.20838162477509714e-08,8.21544670881133214e+01,1.01375512048438998e+00,-4.01351758746454068e-02,-7.15919272708577665e+01,7.14724402840277833e+01,-1.06820251806060611e+01,-7.15919272708577665e+01,-7.15919272708577665e+01,5.59011391987951356e-03,3.23939877463701384e-02,3.70117223350477972e-04,1.47086539247959413e-10
