q,r3,k,parity,type,index,branch,mult,f,w,eps_level0,eps_level1,eps_level2,eps_extrapolated,interpolated
2.10000000000000000e+01,4.80000000000000000e+01,1.14564392373895996e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,9.99999999999987121e-01,-1.28785870856518159e-14,-2.49991786665165971e+00,-2.50090706096988091e+00,-2.50115430837949848e+00,-2.50123671443604945e+00,0.00000000000000000e+00
5.00000000000000000e+00,2.40000000000000000e+01,5.59016994374947451e-01,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999984679e-01,-1.53210777398271603e-14,-2.48244050519567283e+00,-2.48331884539792025e+00,-2.48353836072886791e+00,-2.48361151922592382e+00,0.00000000000000000e+00
5.30000000000000000e+01,7.20000000000000000e+01,1.82002747232012951e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.88000000000000000e+02,9.99999999999984457e-01,-1.55431223447521916e-14,-2.48311693917816001e+00,-2.48289914916405330e+00,-2.48283736694225432e+00,-2.48281537577912648e+00,0.00000000000000000e+00
2.00000000000000000e+01,2.40000000000000000e+01,1.11803398874989490e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999982458e-01,-1.75415237890774733e-14,-2.46840056593334678e+00,-2.46937233343331197e+00,-2.46961522478716189e+00,-2.46969617894870419e+00,0.00000000000000000e+00
5.20000000000000000e+01,2.40000000000000000e+01,1.80277563773199456e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999980904e-01,-1.90958360235526925e-14,-2.46242867246650476e+00,-2.46220466444549668e+00,-2.46214140626030176e+00,-2.46211893806905691e+00,0.00000000000000000e+00
5.10000000000000000e+01,4.80000000000000000e+01,1.78535710713571261e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,9.99999999999976685e-01,-2.33146835171282873e-14,-2.44151934629862755e+00,-2.44128918468367040e+00,-2.44122446698671025e+00,-2.44120152731758600e+00,0.00000000000000000e+00
1.90000000000000000e+01,2.40000000000000000e+01,1.08972473588516849e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999975575e-01,-2.44249065417534439e-14,-2.43604161053271451e+00,-2.43699543444799760e+00,-2.43723384066771764e+00,-2.43731329992970069e+00,0.00000000000000000e+00
6.00000000000000000e+00,2.40000000000000000e+01,6.12372435695794470e-01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999972911e-01,-2.70894418008538196e-14,-2.42609122659937659e+00,-2.42626089690488556e+00,-2.42630021863098033e+00,-2.42631273618724430e+00,0.00000000000000000e+00
1.00000000000000000e+00,6.00000000000000000e+00,2.50000000000000000e-01,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,9.99999999999972466e-01,-2.75335310107038822e-14,-2.42293341024418796e+00,-2.42441285708146248e+00,-2.42478268667582242e+00,-2.42490595709014078e+00,0.00000000000000000e+00
5.00000000000000000e+01,8.40000000000000000e+01,1.76776695296636888e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.36000000000000000e+02,9.99999999999971134e-01,-2.88657986402540701e-14,-2.42038211090954958e+00,-2.42014586248078833e+00,-2.42007970233081648e+00,-2.42005629693934354e+00,0.00000000000000000e+00
