y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,7.91322387754524353e-10,5.19582035576407544e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.00000000000000000e+00,3.79815015679219438e-03,9.86725383070312135e-05,4.25842019099632874e-03,4.25831942299485094e-03,9.87061335158465449e-05,9.86725383070312135e-05,6.23853640796230915e-08,5.74836246724889616e-12,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,8.40254266644728028e-10,5.19581562669884922e-02,1.30580811880117553e-12,8.07462514439818220e-05,2.99991146163685540e+00,3.79814669987469256e-03,9.86687841181327401e-05,4.25842022206109928e-03,4.01608135869136167e-03,9.87021596707840320e-05,9.86687841181327401e-05,5.44525753948406875e-08,6.11948846054811763e-12,-1.41549907662573590e-12,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,8.92210224662250712e-10,5.19580127725171245e-02,2.69235493461941335e-12,1.56789743285065583e-04,2.99982807985534849e+00,3.79813621051797645e-03,9.86583360144235096e-05,4.25841933953700121e-03,3.78794970157220797e-03,9.86918112530687581e-05,9.86583360144235096e-05,9.34292469079297735e-09,6.90139823457770161e-12,-2.91059636137560836e-12,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,9.47377042344187191e-10,5.19577724796210019e-02,4.16462451029124627e-12,2.28403901611700543e-04,2.99974955484344141e+00,3.79811864523949775e-03,9.86422996771823971e-05,4.25841638056255727e-03,3.57310263361061177e-03,9.86763195778978111e-05,9.86422996771823971e-05,9.11741263222168655e-09,8.13392696512330165e-12,-4.58082106199050730e-12,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,1.00595303806240461e-09,5.19574352644262202e-02,5.72790863312864127e-12,2.95846257972002158e-04,2.99967560421747770e+00,3.79809399499522402e-03,9.86216345760423648e-05,4.25841040281339615e-03,3.37076623331358143e-03,9.86567722897367037e-05,9.86216345760423648e-05,8.49555235947312137e-09,9.88398626351019194e-12,-6.52809280323143347e-12,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,1.06814878839097289e-09,5.19570017887812027e-02,7.38782559647716209e-12,3.59359362574933415e-04,2.99960596202085839e+00,3.79806230815718212e-03,9.85971732126210361e-05,4.25840068747668048e-03,3.18021171180064410e-03,9.86341417041772191e-05,9.85971732126210361e-05,8.02007871420797047e-09,1.22479070148959718e-11,-8.86653346977224980e-12,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,1.13418788324350469e-09,5.19564732665072290e-02,9.15034010979663727e-12,4.19171645472452589e-04,2.99954037777975380e+00,3.79802367345347591e-03,9.85696361687423843e-05,4.25838670318207969e-03,3.00075276914028247e-03,9.86093078717202820e-05,9.85696361687423843e-05,7.54317613363073014e-09,1.53553334862045016e-11,-1.17284849164010437e-11,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,1.20430773054161550e-09,5.19558513993275753e-02,1.10217844015121593e-11,4.75498228565596876e-04,2.99947861561273710e+00,3.79797821527690180e-03,9.85396459297097570e-05,4.25836808748801185e-03,2.83174311694118878e-03,9.85830800267725228e-05,9.85396459297097570e-05,7.10217395294811607e-09,1.93747269115199198e-11,-1.52710451909831223e-11,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,1.27876040989670210e-09,5.19551382869040262e-02,1.30088805665699178e-11,5.28541690502097876e-04,2.99942045339207475e+00,3.79792608711023751e-03,9.85077389546872327e-05,4.25834462963958858e-03,2.67257414318323875e-03,9.85562164027059182e-05,9.85077389546872327e-05,6.68493673898528165e-09,2.45206151263411427e-11,-1.96834234740129277e-11,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,1.35781357936833109e-09,5.19543363609048098e-02,1.51187642163414564e-11,5.78492786780370350e-04,2.99936568195413011e+00,3.79786746670608081e-03,9.84743763744343241e-05,4.25831625817203307e-03,2.52267271473674169e-03,9.85294431870089877e-05,9.84743763744343241e-05,6.29267413431713538e-09,3.10627987828422003e-11,-2.51954176695156790e-11,2.61347497528632469e-08
-2.89999999999999991e+00,2.77508324224075661e-08,1.44175143830887299e-09,5.19534483277237780e-02,1.73590094877164669e-11,6.25531127264486626e-04,2.99931410435646839e+00,3.79780255189961658e-03,9.84399534270860983e-05,4.25828303185009794e-03,2.38149910847556667e-03,9.85034730508574938e-05,9.84399534270860983e-05,5.92317121912711020e-09,3.93377981620052022e-11,-3.20873359938964243e-11,2.77508324224075628e-08
-2.89000000000000012e+00,2.94668480631682096e-08,1.53087574986736891e-09,5.19524771222773518e-02,1.97376554679096590e-11,6.69825813252844819e-04,2.99926553517931138e+00,3.79773155723116870e-03,9.84048077911359989e-05,4.25824513396582272e-03,2.24854506372725027e-03,9.84790236959793864e-05,9.84048077911359989e-05,5.57524639134424418e-09,4.97629009120068065e-11,-4.07017134210538139e-11,2.94668480631682063e-08
-2.87999999999999989e+00,3.12889761849713116e-08,1.62550692684801636e-09,5.19514258708400484e-02,2.22632340895105794e-11,7.11536036139272482e-04,2.99921979986910037e+00,3.79765471122951248e-03,9.83692269407973239e-05,4.25820286974010285e-03,2.12333194889710933e-03,9.84568368080703270e-05,9.83692269407973239e-05,5.24754267209465164e-09,6.28532529468350005e-11,-5.14572146338010721e-11,3.12889761849713050e-08
-2.87000000000000011e+00,3.32237784171900199e-08,1.72598518488477902e-09,5.19502978623211931e-02,2.49447995469819280e-11,7.50811639595918754e-04,2.99917673412206742e+00,3.79757225431213985e-03,9.83334546392853611e-05,4.25815666675243704e-03,2.00540903562777513e-03,9.84376977905879587e-05,9.83334546392853611e-05,4.93885319587886867e-09,7.92425247030712854e-11,-6.48651669203046504e-11,3.32237784171900133e-08
-2.85999999999999988e+00,3.52782221376972539e-08,1.83267176713947861e-09,5.19490965272068131e-02,2.77919592807424068e-11,7.87793647090984052e-04,2.99913618330580789e+00,3.79748443724593635e-03,9.82976966714775439e-05,4.25810707836089819e-03,1.89435187423097088e-03,9.84224566424144880e-05,9.82976966714775439e-05,4.64802312784284855e-09,9.97077852689933109e-11,-8.15492293818201663e-11,3.52782221376972473e-08
-2.85000000000000009e+00,3.74597055629524578e-08,1.94595024500411568e-09,5.19478254236107814e-02,3.08149065678453151e-11,8.22614756436344601e-04,2.99909800191700926e+00,3.79739152012751593e-03,9.82621259063585427e-05,4.25805479013631298e-03,1.78976076451300222e-03,9.84120503422437394e-05,9.82621259063585427e-05,4.37396640066110842e-09,1.25199329793916460e-10,-1.02268779356588591e-10,3.74597055629524512e-08
-2.83999999999999986e+00,3.97760843895715342e-08,2.06622789957811924e-09,5.19464882299938563e-02,3.40244547486864602e-11,8.55399802943071475e-04,2.99906205307360185e+00,3.79729377185096442e-03,9.82268867695531916e-05,4.25800062938291694e-03,1.69125931646944882e-03,9.84075271075821728e-05,9.82268867695531916e-05,4.11566357112324449e-09,1.56876333287995004e-10,-1.27946683856641981e-10,3.97760843895715210e-08
-2.83000000000000007e+00,4.22357000833193741e-08,2.19393718900170929e-09,5.19450887442063844e-02,3.74320731066318348e-11,8.86266192647184800e-04,2.99902820803972325e+00,3.79719147003783212e-03,9.81920991972801485e-05,4.25794557786119115e-03,1.59849309565949517e-03,9.84100729057882194e-05,9.81920991972801485e-05,3.87215079656255332e-09,1.96149348727163440e-10,-1.59702224027210746e-10,4.22357000833193608e-08
