N,a,z,branch,H0t,D_C,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,ln_sigma,E,q,rho_psi,p_psi,w,KE_L,PE_L,KE_H,PE_H,Omega_psi,Omega_m,cs2,M_eff_over_H0,s_u,sigma_spinor,sigma_state,sigma_analytic,norm_hilbert,norm_krein,eigen_leak,rho_closed,p_closed,w_closed,d_L,mu_H0free
-6.26381484247684028e-01,5.34522483824848793e-01,8.70828693386970665e-01,-1.00000000000000000e+00,-5.25729091854957864e-01,7.34889917130419179e-01,4.21511359393173468e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.21511359393173468e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.68938977417331082e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.68938977417331082e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.68938977417331082e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.68938977417331082e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.21511359393173468e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.21511359393173468e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.87914445274305808e+00,4.87234478268775695e-01,-4.65615804212400235e+01,-1.76081469337674590e+00,-7.44856654294070886e+00,4.23018195552222398e+00,-4.60469061815872749e+00,2.84387592478198137e+00,0.00000000000000000e+00,-1.76081469337674501e+00,-7.41715966696590456e+00,8.41251555616674374e+00,1.61760412601165360e+00,-8.09580083651457727e+00,9.99999998687043146e-01,6.54790041825728775e+00,6.54790042685443741e+00,6.54790042685439833e+00,9.99999998687043146e-01,9.99999998687043146e-01,0.00000000000000000e+00,-1.76081470546826435e+00,-7.44856656250000260e+00,4.23018193758164784e+00,1.37485314344836129e+00,6.91281554845223245e-01
-6.22466599971135959e-01,5.36619178973787525e-01,8.63518933319465720e-01,-1.00000000000000000e+00,-5.18299790149158723e-01,7.21017459068892475e-01,4.36780084147761871e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.36780084147761871e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.43358085512382583e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.43358085512382583e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.43358085512382583e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.43358085512382583e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.36780084147761871e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.36780084147761871e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.86739979991341443e+00,5.66193436210801870e-01,-3.35417147463120955e+01,-1.65430183342756476e+00,-7.27564375673076036e+00,4.39801468493586789e+00,-4.46497279507916200e+00,2.81067096165159747e+00,0.00000000000000000e+00,-1.65430183342756321e+00,-5.16042048266472886e+00,6.15703478567895512e+00,1.62949341253528646e+00,-7.94289487456665633e+00,9.99999998769512177e-01,6.47144743728332728e+00,6.47144744524640725e+00,6.47144744524636462e+00,9.99999998769512177e-01,9.99999998769512177e-01,0.00000000000000000e+00,-1.65430184441575401e+00,-7.27564377463594258e+00,4.39801466654682116e+00,1.34362968622877399e+00,6.41397953009935518e-01
-6.18551715694587889e-01,5.38724098529894557e-01,8.56237734173884490e-01,-1.00000000000000000e+00,-5.11773224114690284e-01,7.08878414218171549e-01,4.48696377863959883e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.48696377863959883e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.20616318983963638e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.20616318983963638e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.20616318983963638e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.20616318983963638e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.48696377863959883e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.48696377863959883e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.85565514708377011e+00,6.33076616363210110e-01,-2.60966598095823414e+01,-1.55102807680330756e+00,-7.10673547299786801e+00,4.58195153220240758e+00,-4.32888177490058812e+00,2.77785369809728078e+00,0.00000000000000000e+00,-1.55102807680330979e+00,-3.86996568828248488e+00,4.86729966245714873e+00,1.64170237085328385e+00,-7.79177423538486291e+00,9.99999998841085924e-01,6.39588711769243101e+00,6.39588712510475510e+00,6.39588712510471424e+00,9.99999998841085924e-01,9.99999998841085924e-01,0.00000000000000000e+00,-1.55102808683691262e+00,-7.10673548947005873e+00,4.58195151318192551e+00,1.31584686141311513e+00,5.96026744591943047e-01
-6.14636831418039931e-01,5.40837274753879438e-01,8.48984984356104366e-01,-1.00000000000000000e+00,-5.05863477131873851e-01,6.97929649018027343e-01,4.58288916248755340e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.58288916248755340e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.99928159518251741e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.99928159518251741e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.99928159518251741e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.99928159518251741e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.58288916248755340e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.58288916248755340e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.84391049425412556e+00,6.91455988611541450e-01,-2.12775546274736911e+01,-1.45090927801312719e+00,-6.94174849271435868e+00,4.78441250456429490e+00,-4.19632888536374260e+00,2.74541960735061519e+00,0.00000000000000000e+00,-1.45090927801312652e+00,-3.03466791630788713e+00,4.03246779330468996e+00,1.65424319264543063e+00,-7.64241807359510084e+00,9.99999998899256837e-01,6.32120903679755042e+00,6.32120904375561476e+00,6.32120904375557835e+00,9.99999998899256837e-01,9.99999998899256837e-01,0.00000000000000000e+00,-1.45090928725128832e+00,-6.94174850799652354e+00,4.78441248463402857e+00,1.29046144117125872e+00,5.53725162040929919e-01
-6.10721947141491972e-01,5.42958740032996268e-01,8.41760572708027066e-01,-1.00000000000000000e+00,-5.00407832682026377e-01,6.87861726394958239e-01,4.66152035173910795e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.66152035173910795e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.80837716857050135e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.80837716857050135e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.80837716857050135e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.80837716857050135e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.66152035173910795e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.66152035173910795e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.83216584142448169e+00,7.43390943505873758e-01,-1.79035758908777645e+01,-1.35386334951137965e+00,-6.78059178049541167e+00,5.00832804355224059e+00,-4.06722756500339511e+00,2.71336421549201567e+00,0.00000000000000000e+00,-1.35386334951137899e+00,-2.44985454472816544e+00,3.44798066952576043e+00,1.66712869445497835e+00,-7.49480578718748092e+00,9.99999998939398393e-01,6.24740289359373957e+00,6.24740290021978062e+00,6.24740290021974509e+00,9.99999998939398393e-01,9.99999998939398393e-01,0.00000000000000000e+00,-1.35386335813879510e+00,-6.78059179487842467e+00,5.00832802226064189e+00,1.26687660714911043e+00,5.13671584898976685e-01
-6.06807062864943902e-01,5.45088526881540081e-01,8.34564388505873778e-01,-1.00000000000000000e+00,-4.95303299744431214e-01,6.78478590608433296e-01,4.72667466566478067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.72667466566478067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.63050500760156536e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.63050500760156536e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.63050500760156536e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.63050500760156536e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.72667466566478067e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.72667466566478067e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.82042118859483759e+00,7.90201938397391723e-01,-1.54095947459331803e+01,-1.25981021301318452e+00,-6.62317641489164632e+00,5.25728109399152110e+00,-3.94149331395241553e+00,2.68168310093923079e+00,0.00000000000000000e+00,-1.25981021301318363e+00,-2.01757154138722683e+00,3.01593887232238433e+00,1.68037235822432929e+00,-7.34891701516101747e+00,9.99999998994041905e-01,6.17445850758050785e+00,6.17445851379179089e+00,6.17445851379175448e+00,9.99999998994041905e-01,9.99999998994041905e-01,0.00000000000000000e+00,-1.25981022094313833e+00,-6.62317642821692321e+00,5.25728107147644774e+00,1.24471266069388742e+00,4.75345535159937216e-01
-6.02892178588395944e-01,5.47226667941344669e-01,8.27396321458490291e-01,-1.00000000000000000e+00,-4.90479843448685227e-01,6.69646796948481948e-01,4.78098492666643615e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78098492666643615e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.46361986407934019e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.46361986407934019e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.46361986407934019e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.46361986407934019e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78098492666643615e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78098492666643615e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.80867653576519372e+00,8.32798567978652038e-01,-1.34911659647317919e+01,-1.16867175075364638e+00,-6.46941553782687961e+00,5.53569942428651984e+00,-3.81904364429026355e+00,2.65037189353661695e+00,0.00000000000000000e+00,-1.16867175075364704e+00,-1.68504928152173283e+00,2.68360219814251133e+00,1.69398837520464229e+00,-7.20473163332974575e+00,9.99999999021571773e-01,6.10236581666487243e+00,6.10236582263563498e+00,6.10236582263559946e+00,9.99999999021571773e-01,9.99999999021571773e-01,0.00000000000000000e+00,-1.16867175822696789e+00,-6.46941555048659822e+00,5.53569939971987601e+00,1.22371009342011638e+00,4.38392711022152048e-01
-5.98977294311847874e-01,5.49373195982283957e-01,8.20256261705654355e-01,-1.00000000000000000e+00,-4.85887302672903587e-01,6.61270685877936915e-01,4.82636272078246775e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.82636272078246775e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.30622466057719128e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.30622466057719128e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.30622466057719128e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.30622466057719128e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.82636272078246775e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.82636272078246775e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.79693188293554940e+00,8.71840762332032448e-01,-1.19697588480164967e+01,-1.08037175998400148e+00,-6.31922430870877783e+00,5.84912022210054339e+00,-3.69979803434638921e+00,2.61942627436238773e+00,0.00000000000000000e+00,-1.08037175998399992e+00,-1.42134296065903776e+00,2.42004309549891738e+00,1.70799169307227872e+00,-7.06222975343518744e+00,9.99999999058349687e-01,6.03111487671759328e+00,6.03111488239682902e+00,6.03111488239679439e+00,9.99999999058349687e-01,9.99999999058349687e-01,0.00000000000000000e+00,-1.08037176695183246e+00,-6.31922432060977712e+00,5.84912019539243921e+00,1.20368210665170738e+00,4.02559022830878854e-01
-5.95062410035299805e-01,5.51528143902773049e-01,8.13144099816393684e-01,-1.00000000000000000e+00,-4.81488306875160754e-01,6.53278934197791594e-01,4.86425091768105000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86425091768105000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.15717889153941669e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.15717889153941669e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.15717889153941669e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.15717889153941669e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86425091768105000e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86425091768105000e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.78518723010590463e+00,9.07826534369816418e-01,-1.07337614392164440e+01,-9.94835906315876928e-01,-6.17251985587765262e+00,6.20456078906120112e+00,-3.58367788109676377e+00,2.58884197478088662e+00,0.00000000000000000e+00,-9.94835906315876928e-01,-1.20710682945860337e+00,2.20592660109097816e+00,1.72239806720256539e+00,-6.92139171878205683e+00,9.99999999087413216e-01,5.96069585939102886e+00,5.96069586483071312e+00,5.96069586483068115e+00,9.99999999087413216e-01,9.99999999087413216e-01,0.00000000000000000e+00,-9.94835912856711913e-01,-6.17251986714357237e+00,6.20456075959193054e+00,1.18448884507506791e+00,3.67654875546533866e-01
-5.91147525758751735e-01,5.53691544730273377e-01,8.06059726787307973e-01,-1.00000000000000000e+00,-4.77254138681026896e-01,6.45616695042315003e-01,4.89577217357725636e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89577217357725636e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.01558594025716556e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.01558594025716556e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.01558594025716556e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.01558594025716556e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89577217357725636e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.89577217357725636e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.77344257727625965e+00,9.41143508413008978e-01,-9.70981292282544572e+00,-9.11991679696017021e-01,-6.02922123175960856e+00,6.61104850624213469e+00,-3.47060645572781246e+00,2.55861477603179566e+00,0.00000000000000000e+00,-9.11991679696017798e-01,-1.02962522560402792e+00,2.02854414209873424e+00,1.73722411592046488e+00,-6.78219810234669929e+00,9.99999999104856152e-01,5.89109905117334964e+00,5.89109905644675624e+00,5.89109905644673049e+00,9.99999999104856152e-01,9.99999999104856152e-01,0.00000000000000000e+00,-9.11991685909401495e-01,-6.02922124255364889e+00,6.61104847303684551e+00,1.16602231185744820e+00,3.33534303675275756e-01
