N,a,z,branch,H0t,D_C,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,ln_sigma,E,q,rho_psi,p_psi,w,KE_L,PE_L,KE_H,PE_H,Omega_psi,Omega_m,cs2,M_eff_over_H0,s_u,sigma_spinor,sigma_state,sigma_analytic,norm_hilbert,norm_krein,eigen_leak,rho_closed,p_closed,w_closed,d_L,mu_H0free
-4.77615881738859105e-01,6.20260404577182123e-01,6.12226078950949493e-01,-1.00000000000000000e+00,-4.57671828001882497e-01,5.94710771579312736e-01,9.85897443018322744e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85897443018322744e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90183701985809683e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90183701985809683e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.90183701985809683e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.90183701985809683e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85897443018322744e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85897443018322744e-02,0.00000000000000000e+00,0.00000000000000000e+00,1.43284764521657904e+00,4.56968891326311577e-01,-3.70671787608927303e+01,-1.06992525120378867e+00,-5.23006908224815792e+00,4.88825651732560740e+00,-3.14999716672597296e+00,2.08007191552218451e+00,0.00000000000000000e+00,-1.06992525120378956e+00,-5.12365837951515513e+00,6.12074650265587916e+00,1.66034088458693985e+00,-1.13577701684962928e+01,9.99999997496055060e-01,4.19061559299917619e+00,4.19061560349225370e+00,4.19061560349224660e+00,9.99999997496055060e-01,9.99999997496055060e-01,0.00000000000000000e+00,-1.06992526697862766e+00,-5.23006910843976680e+00,4.88825646973363703e+00,9.58808215373209149e-01,-9.13412672471647508e-02
-4.73700997462311091e-01,6.22693411645565686e-01,6.05926739063036068e-01,-1.00000000000000000e+00,-4.49631330275195695e-01,5.81772497114919296e-01,1.42464962934629347e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.42464962934629347e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.79274173858220853e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.79274173858220853e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.79274173858220853e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.79274173858220853e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.42464962934629347e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.42464962934629347e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.42110299238693538e+00,5.16462079473757996e-01,-2.82278792205212170e+01,-9.97079814363302841e-01,-5.10864999932411212e+00,5.12361189719430943e+00,-3.05286490684370770e+00,2.05578509248040486e+00,0.00000000000000000e+00,-9.97079814363302841e-01,-3.73811833201913535e+00,4.73587409590139785e+00,1.67339536966469882e+00,-1.11375877201746221e+01,9.99999997565781618e-01,4.14168616003880530e+00,4.14168617012058249e+00,4.14168617012057361e+00,9.99999997565781618e-01,9.99999997565781618e-01,0.00000000000000000e+00,-9.97079829225981928e-01,-5.10865002419525016e+00,5.12361184576466577e+00,9.34284009168321883e-01,-1.47605421497540940e-01
-4.69786113185763021e-01,6.25135962323941308e-01,5.99652012151888902e-01,-1.00000000000000000e+00,-4.42413143422619226e-01,5.70202920355703524e-01,1.80132531924594469e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.80132531924594469e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.66424988987857669e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.66424988987857669e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.66424988987857669e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.66424988987857669e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.80132531924594469e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.80132531924594469e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.40935833955729217e+00,5.67950977926696465e-01,-2.27037048630827947e+01,-9.26486048246133564e-01,-4.99004973077466829e+00,5.38599554760806676e+00,-2.95826788951040109e+00,2.03178184126426764e+00,0.00000000000000000e+00,-9.26486048246131788e-01,-2.87221655062058145e+00,3.87038961656020009e+00,1.68681468925403255e+00,-1.09199761119639795e+01,9.99999997639552718e-01,4.09332802488088454e+00,4.09332803454298233e+00,4.09332803454296990e+00,9.99999997639552718e-01,9.99999997639552718e-01,0.00000000000000000e+00,-9.26486062211803074e-01,-4.99004975433216735e+00,5.38599549184734272e+00,9.12126248881884427e-01,-1.99725230517596775e-01
-4.65871228909214952e-01,6.27588094047667355e-01,5.93401802048919569e-01,-1.00000000000000000e+00,-4.35787475381955003e-01,5.59624610513475784e-01,2.13059943437837462e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.13059943437837462e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.52333350448920257e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.52333350448920257e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.52333350448920257e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.52333350448920257e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.13059943437837462e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.13059943437837462e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.39761368672764896e+00,6.13500652644510036e-01,-1.89243979938958802e+01,-8.58085134310596187e-01,-4.87420283606244453e+00,5.68032546092117396e+00,-2.86614398518652091e+00,2.00805885087592451e+00,0.00000000000000000e+00,-8.58085134310597075e-01,-2.27981874448807886e+00,3.27827735047690716e+00,1.70061338901829284e+00,-1.07049053266154139e+01,9.99999997704320798e-01,4.04553451702564804e+00,4.04553452631291410e+00,4.04553452631289723e+00,9.99999997704320798e-01,9.99999997704320798e-01,0.00000000000000000e+00,-8.58085147470091347e-01,-4.87420285844165591e+00,5.68032539988876550e+00,8.91706862863097083e-01,-2.48889454375612773e-01
-4.61956344632666938e-01,6.30049844398944736e-01,5.87176012961292848e-01,-1.00000000000000000e+00,-4.29613310644318735e-01,5.49805710758904387e-01,2.42184975058518409e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.42184975058518409e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.37431637292802267e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.37431637292802267e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.37431637292802267e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.37431637292802267e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.42184975058518409e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.42184975058518409e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.38586903389800464e+00,6.54394877200024205e-01,-1.61761745814114164e+01,-7.91819696210438240e-01,-4.76104539435590990e+00,6.01278980194828261e+00,-2.77643254528317396e+00,1.98461284907273572e+00,0.00000000000000000e+00,-7.91819696210438240e-01,-1.84904090428439405e+00,2.84770718910792198e+00,1.71480679494423693e+00,-1.04923456982317642e+01,9.99999997795027573e-01,3.99829904405150316e+00,3.99829905286765763e+00,3.99829905286764253e+00,9.99999997795027573e-01,9.99999997795027573e-01,0.00000000000000000e+00,-7.91819708454352456e-01,-4.76104541535185799e+00,6.01278973548853823e+00,8.72638435905667698e-01,-2.95828310779243375e-01
-4.58041460356118979e-01,6.32521251107392435e-01,5.80974549470457680e-01,-1.00000000000000000e+00,-4.23796796926881103e-01,5.40591761210812982e-01,2.68157577476129283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.68157577476129283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.22008901689516380e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.22008901689516380e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.22008901689516380e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.22008901689516380e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.68157577476129283e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.68157577476129283e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.37412438106836010e+00,6.91499173333148365e-01,-1.40878561474231692e+01,-7.27633764619370682e-01,-4.65051496788149343e+00,6.39128527840403926e+00,-2.68907436625043195e+00,1.96144060163106126e+00,0.00000000000000000e+00,-7.27633764619370238e-01,-1.52170165531309776e+00,2.52052578698245666e+00,1.72941106659167554e+00,-1.02822679055930752e+01,9.99999997852232703e-01,3.95161509013179524e+00,3.95161509861895732e+00,3.95161509861894489e+00,9.99999997852232703e-01,9.99999997852232703e-01,0.00000000000000000e+00,-7.27633776170382940e-01,-4.65051498785794148e+00,6.39128520439789938e+00,8.54661816127706309e-01,-3.41028493281822498e-01
-4.54126576079570909e-01,6.35002352050626273e-01,5.74797316530685665e-01,-1.00000000000000000e+00,-4.18271772221967597e-01,5.31873777380170054e-01,2.91454744802943866e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.91454744802943866e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.06268545692796246e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.06268545692796246e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.06268545692796246e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.06268545692796246e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.91454744802943866e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.91454744802943866e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.36237972823871534e+00,7.25431618699422409e-01,-1.24473362652172828e+01,-6.65472744940650229e-01,-4.54255056964609416e+00,6.82605050947836922e+00,-2.60401165729337247e+00,1.93853891235272213e+00,0.00000000000000000e+00,-6.65472744940649785e-01,-1.26455380169034171e+00,2.26350196525140435e+00,1.74444325428544866e+00,-1.00746429722153241e+01,9.99999997949955199e-01,3.90547621604784956e+00,3.90547622405426154e+00,3.90547622405425088e+00,9.99999997949955199e-01,9.99999997949955199e-01,0.00000000000000000e+00,-6.65472755617331102e-01,-4.54255058827095937e+00,6.82605042795031558e+00,8.37593397351331093e-01,-3.84833774036142440e-01
-4.50211691803022895e-01,6.37493185254839112e-01,5.68644219467613787e-01,-1.00000000000000000e+00,-4.12989543352942357e-01,5.23571485067980902e-01,3.12441715271477294e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.12441715271477294e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.90359032250987392e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.90359032250987392e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.90359032250987392e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.90359032250987392e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.12441715271477294e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.12441715271477294e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.35063507540907057e+00,7.56652989365542594e-01,-1.11246121120618220e+01,-6.05283382967897632e-01,-4.43709262707884111e+00,7.33060373361376527e+00,-2.52118800502336970e+00,1.91590462205547207e+00,0.00000000000000000e+00,-6.05283382967897188e-01,-1.05721969937997118e+00,2.05626789692909329e+00,1.75992136176996983e+00,-9.86944225719801516e+00,9.99999998006841140e-01,3.85987605715511473e+00,3.85987606484846779e+00,3.85987606484846069e+00,9.99999998006841140e-01,9.99999998006841140e-01,0.00000000000000000e+00,-6.05283393018153371e-01,-4.43709264476650134e+00,7.33060364111695861e+00,8.21297383529962288e-01,-4.27497803678536625e-01
-4.46296807526474937e-01,6.39993788895383608e-01,5.62515163976793797e-01,-1.00000000000000000e+00,-4.07913053316702967e-01,5.15623748460096731e-01,3.31407427550750089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.31407427550750089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.74391661880683402e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.74391661880683402e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.74391661880683402e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.74391661880683402e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.31407427550750089e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.31407427550750089e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.33889042257942625e+00,7.85518471519501715e-01,-1.00355631677634403e+01,-5.47013734480242042e-01,-4.33408295192666770e+00,7.92317025832047594e+00,-2.44054834320345471e+00,1.89353460872321255e+00,0.00000000000000000e+00,-5.47013734480240710e-01,-8.86513649738340015e-01,1.88564423565936323e+00,1.77586441342020995e+00,-9.66663745658609486e+00,9.99999998086342545e-01,3.81480832368579881e+00,3.81480833098604011e+00,3.81480833098603522e+00,9.99999998086342545e-01,9.99999998086342545e-01,0.00000000000000000e+00,-5.47013743820987774e-01,-4.33408296851456853e+00,7.92317015334977004e+00,8.05669925875457160e-01,-4.69214237198061435e-01
-4.42381923249926867e-01,6.42504201297357747e-01,5.56410056122246921e-01,-1.00000000000000000e+00,-4.03013333872643376e-01,5.07982745361293730e-01,3.48586421683514447e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.48586421683514447e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.58451539488585880e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.58451539488585880e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.58451539488585880e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.58451539488585880e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.48586421683514447e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.48586421683514447e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.32714576974978238e+00,8.12309282397331023e-01,-9.12335064894849346e+00,-4.90613132833995658e-01,-4.23346470612393322e+00,8.62892658757337472e+00,-2.36203891947896460e+00,1.87142578664496906e+00,0.00000000000000000e+00,-4.90613132833995658e-01,-7.43526303909326836e-01,1.74272592471625609e+00,1.79229252795622096e+00,-9.46620059556389215e+00,9.99999998175416738e-01,3.77026679901419826e+00,3.77026680589337060e+00,3.77026680589336394e+00,9.99999998175416738e-01,9.99999998175416738e-01,0.00000000000000000e+00,-4.90613141453468349e-01,-4.23346472157255072e+00,8.62892646746208136e+00,7.90629453216904254e-01,-5.10135054877236649e-01
