N,a,z,branch,H0t,D_C,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,ln_sigma,E,q,rho_psi,p_psi,w,KE_L,PE_L,KE_H,PE_H,Omega_psi,Omega_m,cs2,M_eff_over_H0,s_u,sigma_spinor,sigma_state,sigma_analytic,norm_hilbert,norm_krein,eigen_leak,rho_closed,p_closed,w_closed,d_L,mu_H0free
-3.17105626400390084e-01,7.28253828232571343e-01,3.73147604904378483e-01,-1.00000000000000000e+00,-3.59588919835607979e-01,4.30633522855802475e-01,-4.78786656534266664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.78786656534266664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.44094890699124373e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.44094890699124373e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.44094890699124373e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.44094890699124373e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.78786656534266664e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.78786656534266664e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.51316879201170140e-01,3.57050930441987158e-01,-4.66903910768758337e+01,-6.62515280378053406e-01,-4.01082953851402735e+00,6.05394268978266226e+00,-2.33667240944604027e+00,1.67415712906798686e+00,0.00000000000000000e+00,-6.62515280378052851e-01,-5.19679470934484478e+00,6.19428484027819604e+00,1.71647061962993908e+00,-5.60594432435904508e+01,1.00000000000341771e+00,2.58911696961093218e+00,2.58911696960208326e+00,2.58911696960208326e+00,1.00000000000341771e+00,1.00000000000341771e+00,0.00000000000000000e+00,-6.62515280362081405e-01,-4.01082953848661106e+00,6.05394268988723105e+00,5.91323390500980151e-01,-1.14087470812819181e+00
-3.13190742123842014e-01,7.31110445709024726e-01,3.67782399867380594e-01,-1.00000000000000000e+00,-3.49452846396816119e-01,4.16741725909246352e-01,-3.28110788637736350e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.28110788637736350e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.77284124209039340e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.77284124209039340e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.77284124209039340e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.77284124209039340e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.28110788637736350e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.28110788637736350e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.39572226371525931e-01,4.15065163289629058e-01,-3.36098633527443056e+01,-6.08496311017737046e-01,-3.91771580721105206e+00,6.43835588856487728e+00,-2.26310605911439433e+00,1.65460974809665728e+00,0.00000000000000000e+00,-6.08496311017737601e-01,-3.53203811215064123e+00,4.53020968363730336e+00,1.73112337861184651e+00,-5.49359317617556826e+01,1.00000000000263656e+00,2.55888655998833325e+00,2.55888655998158621e+00,2.55888655998158665e+00,1.00000000000263656e+00,1.00000000000263656e+00,0.00000000000000000e+00,-6.08496311005804147e-01,-3.91771580719039392e+00,6.43835588865718655e+00,5.70011997989023134e-01,-1.22058001457098531e+00
-3.09275857847293945e-01,7.33978268431630498e-01,3.62438157926400883e-01,-1.00000000000000000e+00,-3.40550900461568162e-01,4.04589160619064303e-01,-1.14779069148454774e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14779069148454774e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86647475372078808e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.86647475372078808e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.86647475372078808e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.86647475372078808e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14779069148454774e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14779069148454774e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.27827573541881723e-01,4.64193197689894144e-01,-2.61387374084541406e+01,-5.56182562248259682e-01,-3.82676376512750105e+00,6.88040946422080157e+00,-2.19147316368788037e+00,1.63529060143962068e+00,0.00000000000000000e+00,-5.56182562248259682e-01,-2.58118911208079593e+00,3.57974994187588536e+00,1.74620608115853071e+00,-5.38255383479133727e+01,1.00000000000241540e+00,2.52900911922745175e+00,2.52900911922134286e+00,2.52900911922134330e+00,1.00000000000241540e+00,1.00000000000241540e+00,0.00000000000000000e+00,-5.56182562237674039e-01,-3.82676376510901539e+00,6.88040946431851808e+00,5.51227710710826657e-01,-1.29334479089492094e+00
-3.05360973570745986e-01,7.36857340353610279e-01,3.57114797173778920e-01,-1.00000000000000000e+00,-3.32491635084441017e-01,3.93630059555951761e-01,9.82587025909290174e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.82587025909290174e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90250168144005904e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90250168144005904e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.90250168144005904e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.90250168144005904e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.82587025909290174e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.82587025909290174e-02,0.00000000000000000e+00,0.00000000000000000e+00,9.16082920712237514e-01,5.07067716320914963e-01,-2.13060945426320565e+01,-5.05529178898100229e-01,-3.73792322737739546e+00,7.39408007174765025e+00,-2.12172620313774773e+00,1.61619702423964751e+00,0.00000000000000000e+00,-5.05529178898100229e-01,-1.96613939832380979e+00,2.96495205331593459e+00,1.76173684514500950e+00,-5.27281098358824636e+01,1.00000000000031486e+00,2.49948052607410398e+00,2.49948052607331572e+00,2.49948052607331705e+00,1.00000000000031486e+00,1.00000000000031486e+00,0.00000000000000000e+00,-5.05529178896763964e-01,-3.73792322737504223e+00,7.39408007176253967e+00,5.34201178435777968e-01,-1.36147579134867747e+00
-3.01446089294197972e-01,7.39747705600595107e-01,3.51812236021885605e-01,-1.00000000000000000e+00,-3.25052487936764334e-01,3.83553780785754583e-01,2.76542857234651662e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.76542857234651662e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.16562177966154745e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.16562177966154745e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.16562177966154745e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.16562177966154745e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.76542857234651662e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.76542857234651662e-01,0.00000000000000000e+00,0.00000000000000000e+00,9.04338267882593638e-01,5.45205127511022014e-01,-1.79241975132859537e+01,-4.56492408653837611e-01,-3.65114517417460993e+00,7.99826044192403440e+00,-2.05381879141422363e+00,1.59732638276038608e+00,0.00000000000000000e+00,-4.56492408653837056e-01,-1.53572585690083607e+00,2.53471477080319696e+00,1.77773481742296036e+00,-5.16434948481951537e+01,9.99999999997645217e-01,2.47029670740315321e+00,2.47029670740896945e+00,2.47029670740897034e+00,9.99999999997645217e-01,9.99999999997645217e-01,0.00000000000000000e+00,-4.56492408663509652e-01,-3.65114517419180595e+00,7.99826044179223761e+00,5.18492694038639068e-01,-1.42628679387767598e+00
-2.97531205017649902e-01,7.42649408471300898e-01,3.46530393201874176e-01,-1.00000000000000000e+00,-3.18092675347433518e-01,3.74163626080268763e-01,4.04307127445662662e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.04307127445662662e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.94169588325142894e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.94169588325142894e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.94169588325142894e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.94169588325142894e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.04307127445662662e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.04307127445662662e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.92593615052949652e-01,5.79577137233974193e-01,-1.54251885768559198e+01,-4.09029575718589056e-01,-3.56638172374987938e+00,8.71912921574047139e+00,-1.98770564973423425e+00,1.57867607401564514e+00,0.00000000000000000e+00,-4.09029575718589056e-01,-1.21767733071050266e+00,2.21679651579389470e+00,1.79422024796615220e+00,-5.05715437747897738e+01,9.99999999994989452e-01,2.44145363764519363e+00,2.44145363765742651e+00,2.44145363765742651e+00,9.99999999994989452e-01,9.99999999994989452e-01,0.00000000000000000e+00,-4.09029575738507511e-01,-3.56638172378561791e+00,8.71912921540325137e+00,5.03822694547703342e-01,-1.48861136863920573e+00
-2.93616320741101888e-01,7.45562493438208018e-01,3.41269187762433646e-01,-1.00000000000000000e+00,-3.11516504473157874e-01,3.65325771229406071e-01,4.77683593630866155e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.77683593630866155e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.47710474829288702e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.47710474829288702e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.47710474829288702e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.47710474829288702e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.77683593630866155e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.77683593630866155e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.80848962223305665e-01,6.10852813796227023e-01,-1.35033694451082766e+01,-3.63099055116024139e-01,-3.48358610594111129e+00,9.59403792672490319e+00,-1.92334258052856755e+00,1.56024352541254352e+00,0.00000000000000000e+00,-3.63099055116023584e-01,-9.73087651323590430e-01,1.97230704306158988e+00,1.81121457051284218e+00,-4.95121087525002750e+01,9.99999999993569588e-01,2.41294733823467400e+00,2.41294733825019003e+00,2.41294733825019003e+00,9.99999999993569588e-01,9.99999999993569588e-01,0.00000000000000000e+00,-3.63099055140759019e-01,-3.48358610598591234e+00,9.59403792619472640e+00,4.90000200445550149e-01,-1.54901871156785442e+00
-2.89701436464553874e-01,7.48487005148242623e-01,3.36028539068548904e-01,-1.00000000000000000e+00,-3.05255459216992819e-01,3.56944315465116402e-01,4.99988296058382908e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99988296058382908e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.42108220718097700e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.42108220718097700e-03,0.00000000000000000e+00,0.00000000000000000e+00,3.42108220718097700e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.42108220718097700e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99988296058382908e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.99988296058382908e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.69104309393661900e-01,6.39517424508409760e-01,-1.19795685060596906e+01,-3.18660247593503587e-01,-3.40271263638696198e+00,1.06781836205926925e+01,-1.86068644199023248e+00,1.54202619439672883e+00,0.00000000000000000e+00,-3.18660247593504142e-01,-7.79153678578629494e-01,1.77845254512941664e+00,1.82874049038984876e+00,-4.84650436446644619e+01,9.99999999995333844e-01,2.38477387706121524e+00,2.38477387707234323e+00,2.38477387707234278e+00,9.99999999995333844e-01,9.99999999995333844e-01,0.00000000000000000e+00,-3.18660247610868197e-01,-3.40271263641871657e+00,1.06781836201104596e+01,4.76887792319682702e-01,-1.60791897386606597e+00
-2.85786552188005860e-01,7.51422988423461113e-01,3.30808366800263931e-01,-1.00000000000000000e+00,-2.99258507107166671e-01,3.48947773493686053e-01,4.78488688919029237e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78488688919029237e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45081268865131480e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45081268865131480e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.45081268865131480e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.45081268865131480e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78488688919029237e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78488688919029237e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.57359656564017580e-01,6.65937082647051426e-01,-1.07418183393051176e+01,-2.75673555090232780e-01,-3.32371669127183500e+00,1.20567121143844371e+01,-1.79969512318103386e+00,1.52402156809080114e+00,0.00000000000000000e+00,-2.75673555090233946e-01,-6.21625338196717725e-01,1.62098877987289369e+00,1.84682208028492645e+00,-4.74302040203421882e+01,9.99999999995872413e-01,2.35692936791043195e+00,2.35692936792016017e+00,2.35692936792016017e+00,9.99999999995872413e-01,9.99999999995872413e-01,0.00000000000000000e+00,-2.75673555105090451e-01,-3.32371669129927172e+00,1.20567121138341573e+01,4.64382616541720750e-01,-1.66562022891912864e+00
-2.81871667911457791e-01,7.54370488261737027e-01,3.25608590951451893e-01,-1.00000000000000000e+00,-2.93486440063401188e-01,3.41281184697847351e-01,4.22233452908584606e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.22233452908584606e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.67803867118473815e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.67803867118473815e-01,0.00000000000000000e+00,0.00000000000000000e+00,2.67803867118473815e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.67803867118473815e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.22233452908584606e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.22233452908584606e-01,0.00000000000000000e+00,0.00000000000000000e+00,8.45615003734373039e-01,6.90396693009880158e-01,-9.71654810277233416e+00,-2.34100356848484764e-01,-3.24655468277646175e+00,1.38682175733619584e+01,-1.74032751981247347e+00,1.50622716296398873e+00,0.00000000000000000e+00,-2.34100356848485319e-01,-4.91139281795064220e-01,1.49055623106369617e+00,1.86548488477978536e+00,-4.64074471353295195e+01,9.99999999994860445e-01,2.32940996995307925e+00,2.32940996996505056e+00,2.32940996996505145e+00,9.99999999994860445e-01,9.99999999994860445e-01,0.00000000000000000e+00,-2.34100356866374620e-01,-3.24655468280983373e+00,1.38682175724447081e+01,4.52405270365555612e-01,-1.72236172168001600e+00
