N,a,z,branch,H0t,D_C,u_re_0,u_re_1,u_re_2,u_re_3,u_re_4,u_re_5,u_re_6,u_re_7,u_re_8,u_re_9,u_re_10,u_re_11,u_re_12,u_re_13,u_re_14,u_re_15,u_im_0,u_im_1,u_im_2,u_im_3,u_im_4,u_im_5,u_im_6,u_im_7,u_im_8,u_im_9,u_im_10,u_im_11,u_im_12,u_im_13,u_im_14,u_im_15,ln_sigma,E,q,rho_psi,p_psi,w,KE_L,PE_L,KE_H,PE_H,Omega_psi,Omega_m,cs2,M_eff_over_H0,s_u,sigma_spinor,sigma_state,sigma_analytic,norm_hilbert,norm_krein,eigen_leak,rho_closed,p_closed,w_closed,d_L,mu_H0free
-4.77615881738859105e-01,6.20260404577182123e-01,6.12226078950949493e-01,-1.00000000000000000e+00,-4.57671829359505233e-01,5.94710773701568329e-01,-4.99085862958199011e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.99085862958199011e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02208757450816087e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.02208757450816087e-02,0.00000000000000000e+00,0.00000000000000000e+00,3.02208757450816087e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.02208757450816087e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.99085862958199011e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.99085862958199011e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.43284764521657482e+00,4.56968875843645983e-01,-3.70671814753000461e+01,-1.06992526535398191e+00,-5.23006910574230144e+00,4.88825647463512070e+00,-3.14999718554814168e+00,2.08007192019415976e+00,0.00000000000000000e+00,-1.06992526535398280e+00,-5.12365879446926531e+00,6.12074691741267163e+00,1.66034088212437525e+00,-2.65014638253214656e+01,9.99999999742119505e-01,4.19061560241156883e+00,4.19061560349223594e+00,4.19061560349224660e+00,9.99999999742119505e-01,9.99999999742119505e-01,0.00000000000000000e+00,-1.06992526697862766e+00,-5.23006910843976680e+00,4.88825646973363703e+00,9.58808218794764966e-01,-9.13412594981551779e-02
-4.73700997462311091e-01,6.22693411645565686e-01,6.05926739063036068e-01,-1.00000000000000000e+00,-4.49631331386719957e-01,5.81772498841140573e-01,-4.94342198376719333e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.94342198376719333e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.50052725385986913e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-7.50052725385986913e-02,0.00000000000000000e+00,0.00000000000000000e+00,-7.50052725385986913e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.50052725385986913e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.94342198376719333e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.94342198376719333e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.42110299238693072e+00,5.16462064978016278e-01,-2.82278809740578822e+01,-9.97079829336306678e-01,-5.10865002437986249e+00,5.12361184538290093e+00,-3.05286492685808497e+00,2.05578509752177840e+00,0.00000000000000000e+00,-9.97079829336304013e-01,-3.73811859799236856e+00,4.73587436174864340e+00,1.67339536690132284e+00,-2.59877047870517863e+01,1.00000000001806866e+00,4.14168617019540797e+00,4.14168617012056295e+00,4.14168617012057361e+00,1.00000000001806866e+00,1.00000000001806866e+00,0.00000000000000000e+00,-9.97079829225981928e-01,-5.10865002419525016e+00,5.12361184576466577e+00,9.34284011940506809e-01,-1.47605415054400557e-01
-4.69786113185763021e-01,6.25135962323941308e-01,5.99652012151888902e-01,-1.00000000000000000e+00,-4.42413144349614540e-01,5.70202921786177708e-01,-4.71981830382584289e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.71981830382584289e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.65024700690940301e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.65024700690940301e-01,0.00000000000000000e+00,0.00000000000000000e+00,-1.65024700690940301e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.65024700690940301e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.71981830382584289e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.71981830382584289e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.40935833955728729e+00,5.67950964602072839e-01,-2.27037060705634133e+01,-9.26486063381596114e-01,-4.99004975630539427e+00,5.38599548717671261e+00,-2.95826790984349541e+00,2.03178184646189930e+00,0.00000000000000000e+00,-9.26486063381597891e-01,-2.87221673231170938e+00,3.87038979816561479e+00,1.68681468629032572e+00,-2.54799443711990108e+01,1.00000000019771607e+00,4.09332803535228695e+00,4.09332803454296279e+00,4.09332803454296990e+00,1.00000000019771607e+00,1.00000000019771607e+00,0.00000000000000000e+00,-9.26486062211803074e-01,-4.99004975433216735e+00,5.38599549184734272e+00,9.12126251170145341e-01,-1.99725225070000678e-01
-4.65871228909214952e-01,6.27588094047667355e-01,5.93401802048919569e-01,-1.00000000000000000e+00,-4.35787476163261300e-01,5.59624611711347475e-01,-4.37941593876384538e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.37941593876384538e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.41261601695605343e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.41261601695605343e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.41261601695605343e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.41261601695605343e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.37941593876384538e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.37941593876384538e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.39761368672764297e+00,6.13500640056160673e-01,-1.89243988957139528e+01,-8.58085149756518506e-01,-4.87420286232998379e+00,5.68032538928454578e+00,-2.86614400604325148e+00,2.00805885628673320e+00,0.00000000000000000e+00,-8.58085149756517729e-01,-2.27981887908453373e+00,3.27827748501010285e+00,1.70061338580781385e+00,-2.49781125432285833e+01,1.00000000039886805e+00,4.04553452792653179e+00,4.04553452631289012e+00,4.04553452631289723e+00,1.00000000039886805e+00,1.00000000039886805e+00,0.00000000000000000e+00,-8.58085147470091347e-01,-4.87420285844165591e+00,5.68032539988876550e+00,8.91706864771787955e-01,-2.48889449727594775e-01
-4.61956344632666938e-01,6.30049844398944736e-01,5.87176012961292848e-01,-1.00000000000000000e+00,-4.29613311311084434e-01,5.49805711774726591e-01,-3.96147650667678652e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.96147650667678652e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.05068908611234757e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.05068908611234757e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.05068908611234757e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.05068908611234757e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.96147650667678652e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.96147650667678652e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.38586903389799865e+00,6.54394865625567590e-01,-1.61761752623140644e+01,-7.91819711358968670e-01,-4.76104542033271283e+00,6.01278971972233389e+00,-2.77643256584584064e+00,1.98461285448687197e+00,0.00000000000000000e+00,-7.91819711358968226e-01,-1.84904100506788982e+00,2.84770728984423727e+00,1.71480679160030647e+00,-2.44821400770704329e+01,1.00000000052308424e+00,3.99829905495908955e+00,3.99829905286763365e+00,3.99829905286764253e+00,1.00000000052308424e+00,1.00000000052308424e+00,0.00000000000000000e+00,-7.91819708454352456e-01,-4.76104541535185799e+00,6.01278973548853823e+00,8.72638437517956334e-01,-2.95828306767226323e-01
-4.58041460356118979e-01,6.32521251107392435e-01,5.80974549470457680e-01,-1.00000000000000000e+00,-4.23796797498134314e-01,5.40591762075381066e-01,-3.49349144440870618e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.49349144440870618e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.57708226679134822e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.57708226679134822e-01,0.00000000000000000e+00,0.00000000000000000e+00,-3.57708226679134822e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.57708226679134822e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.49349144440870618e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.49349144440870618e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.37412438106835455e+00,6.91499162562193459e-01,-1.40878566826841354e+01,-7.27633779515582946e-01,-4.65051499364316800e+00,6.39128518296555104e+00,-2.68907438657937536e+00,1.96144060706379242e+00,0.00000000000000000e+00,-7.27633779515582946e-01,-1.52170173387034335e+00,2.52052586550307200e+00,1.72941106309775017e+00,-2.39919585613068556e+01,1.00000000062199845e+00,3.95161510107684322e+00,3.95161509861893556e+00,3.95161509861894489e+00,1.00000000062199845e+00,1.00000000062199845e+00,0.00000000000000000e+00,-7.27633776170382940e-01,-4.65051498785794148e+00,6.39128520439789938e+00,8.54661817494566378e-01,-3.41028489808988144e-01
-4.54126576079570909e-01,6.35002352050626273e-01,5.74797316530685665e-01,-1.00000000000000000e+00,-4.18271772716939882e-01,5.31873778124582031e-01,-2.99539539780323771e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99539539780323771e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.00344931618801914e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.00344931618801914e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.00344931618801914e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.00344931618801914e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99539539780323771e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.99539539780323771e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.36237972823871023e+00,7.25431608976155551e-01,-1.24473366824390688e+01,-6.65472759047780249e-01,-4.54255059425518226e+00,6.82605040175511046e+00,-2.60401167665148181e+00,1.93853891760370156e+00,0.00000000000000000e+00,-6.65472759047780249e-01,-1.26455386239588741e+00,2.26350202592875416e+00,1.74444325076778584e+00,-2.35075003795806730e+01,1.00000000065868533e+00,3.90547622662673088e+00,3.90547622405424155e+00,3.90547622405425088e+00,1.00000000065868533e+00,1.00000000065868533e+00,0.00000000000000000e+00,-6.65472755617331102e-01,-4.54255058827095937e+00,6.82605042795031558e+00,8.37593398523629129e-01,-3.84833770996943714e-01
-4.50211691803022895e-01,6.37493185254839112e-01,5.68644219467613787e-01,-1.00000000000000000e+00,-4.12989543783640056e-01,5.23571485711503803e-01,-2.48195574497943106e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48195574497943106e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.34049486773151527e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.34049486773151527e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.34049486773151527e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.34049486773151527e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48195574497943106e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.48195574497943106e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.35063507540906658e+00,7.56652980479826764e-01,-1.11246124470905485e+01,-6.05283396414703967e-01,-4.43709265074416415e+00,7.33060360985704929e+00,-2.52118802357943350e+00,1.91590462716472953e+00,0.00000000000000000e+00,-6.05283396414703967e-01,-1.05721974769768079e+00,2.05626794522444900e+00,1.75992135820344009e+00,-2.30286987082090171e+01,1.00000000067360117e+00,3.85987606744847778e+00,3.85987606484845225e+00,3.85987606484846069e+00,1.00000000067360117e+00,1.00000000067360117e+00,0.00000000000000000e+00,-6.05283393018153371e-01,-4.43709264476650134e+00,7.33060364111695861e+00,8.21297384539420805e-01,-4.27497801009574852e-01
-4.46296807526474937e-01,6.39993788895383608e-01,5.62515163976793797e-01,-1.00000000000000000e+00,-4.07913053694414052e-01,5.15623749020883815e-01,-1.96424508719063279e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.96424508719063279e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.59801492541953183e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.59801492541953183e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.59801492541953183e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.59801492541953183e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.96424508719063279e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.96424508719063279e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.33889042257942270e+00,7.85518463469484729e-01,-1.00355634382983201e+01,-5.47013747127115812e-01,-4.33408297438580092e+00,7.92317011619570977e+00,-2.44054836075645820e+00,1.89353461362934228e+00,0.00000000000000000e+00,-5.47013747127114924e-01,-8.86513688404437894e-01,1.88564427430764203e+00,1.77586440985026583e+00,-2.25554875024842651e+01,1.00000000067733286e+00,3.81480833356993010e+00,3.81480833098602679e+00,3.81480833098603522e+00,1.00000000067733286e+00,1.00000000067733286e+00,0.00000000000000000e+00,-5.47013743820987774e-01,-4.33408296851456853e+00,7.92317015334977004e+00,8.05669926751695464e-01,-4.69214234836390465e-01
-4.42381923249926867e-01,6.42504201297357747e-01,5.56410056122246921e-01,-1.00000000000000000e+00,-4.03013334206756058e-01,5.07982745854362094e-01,-1.45060698494310109e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45060698494310109e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78494925701790585e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.78494925701790585e-01,0.00000000000000000e+00,0.00000000000000000e+00,-4.78494925701790585e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.78494925701790585e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45060698494310109e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.45060698494310109e-01,0.00000000000000000e+00,0.00000000000000000e+00,1.32714576974977860e+00,8.12309275114261986e-01,-9.12335086972059450e+00,-4.90613144666204926e-01,-4.23346472733071355e+00,8.62892642269298982e+00,-2.36203893599845927e+00,1.87142579133225428e+00,0.00000000000000000e+00,-4.90613144666204481e-01,-7.43526335173828934e-01,1.74272595596640567e+00,1.79229252439955355e+00,-2.20878014888030663e+01,1.00000000068007688e+00,3.77026680845743511e+00,3.77026680589335639e+00,3.77026680589336394e+00,1.00000000068007688e+00,1.00000000068007688e+00,0.00000000000000000e+00,-4.90613141453468349e-01,-4.23346472157255072e+00,8.62892646746208136e+00,7.90629453984320829e-01,-5.10135052769518538e-01
