q,r3,k,parity,type,index,branch,mult,f,w,eps_level0,eps_level1,eps_level2,eps_extrapolated,interpolated
4.30000000000000000e+01,2.40000000000000000e+01,1.63935963107550009e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999986011e-01,-1.39888101102769724e-14,-3.05773101454642005e+00,-3.05902143759787259e+00,-3.05934400178653343e+00,-3.05945151526385839e+00,0.00000000000000000e+00
8.50000000000000000e+01,4.80000000000000000e+01,2.30488611432322177e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,9.99999999999985567e-01,-1.44328993201270350e-14,-3.05708251041533297e+00,-3.05708804369967213e+00,-3.05707970062272505e+00,-3.05707506694983211e+00,0.00000000000000000e+00
1.60000000000000000e+01,6.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,9.99999999999984679e-01,-1.53210777398271603e-14,-3.04965608490157081e+00,-3.04991974986991199e+00,-3.04998115814977577e+00,-3.05000076891692684e+00,0.00000000000000000e+00
8.40000000000000000e+01,4.80000000000000000e+01,2.29128784747791991e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,9.99999999999983125e-01,-1.68753899743023794e-14,-3.04115977268625404e+00,-3.04115779990528479e+00,-3.04114765270336296e+00,-3.04114243144430674e+00,0.00000000000000000e+00
4.20000000000000000e+01,4.80000000000000000e+01,1.62018517460196509e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,9.99999999999982681e-01,-1.73194791841524420e-14,-3.03623937488063378e+00,-3.03751841522741772e+00,-3.03783813243069112e+00,-3.03794469666351130e+00,0.00000000000000000e+00
1.30000000000000000e+01,2.40000000000000000e+01,9.01387818865997281e-01,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999980682e-01,-1.93178806284777238e-14,-3.02567972937710028e+00,-3.02699658194675392e+00,-3.02732562704317010e+00,-3.02743527673321378e+00,0.00000000000000000e+00
8.30000000000000000e+01,7.20000000000000000e+01,2.27760839478607480e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.88000000000000000e+02,9.99999999999980238e-01,-1.97619698383277864e-14,-3.02513287474790005e+00,-3.02512342166501824e+00,-3.02511147687663806e+00,-3.02510567022952870e+00,0.00000000000000000e+00
4.00000000000000000e+00,6.00000000000000000e+00,5.00000000000000000e-01,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,9.99999999999978462e-01,-2.15383266777280369e-14,-3.01326005395080987e+00,-3.01555517224419622e+00,-3.01612875038008221e+00,-3.01631990472300426e+00,0.00000000000000000e+00
4.10000000000000000e+01,9.60000000000000000e+01,1.60078105935821213e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.84000000000000000e+02,9.99999999999978240e-01,-2.17603712826530682e-14,-3.01447805959749582e+00,-3.01574555752333096e+00,-3.01606238788651426e+00,-3.01616798960409360e+00,0.00000000000000000e+00
8.20000000000000000e+01,4.80000000000000000e+01,2.26384628453435433e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,9.99999999999976685e-01,-2.33146835171282873e-14,-3.00899984374439056e+00,-3.00898293673744721e+00,-3.00896920105884202e+00,-3.00896281127514209e+00,0.00000000000000000e+00
4.00000000000000000e+01,2.40000000000000000e+01,1.58113883008418976e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999972911e-01,-2.70894418008538196e-14,-2.99243693405910749e+00,-2.99369272366005168e+00,-2.99400662578246202e+00,-2.99411125119891741e+00,0.00000000000000000e+00
8.10000000000000000e+01,1.02000000000000000e+02,2.25000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.08000000000000000e+02,9.99999999999972689e-01,-2.73114864057788509e-14,-2.99275864468840336e+00,-2.99273431077098317e+00,-2.99271879106144922e+00,-2.99271182044776074e+00,0.00000000000000000e+00
5.00000000000000000e+00,2.40000000000000000e+01,5.59016994374947451e-01,1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,9.99999999999967804e-01,-3.21964677141295397e-14,-2.97573173620691822e+00,-2.97626108311232418e+00,-2.97638990103565249e+00,-2.97643217009523386e+00,0.00000000000000000e+00
