iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,1.12797130689629540e-04,1.11312431531325369e-02,1.30413085452085575e-01,1.02837919222439922e+00,-3.94501469710424324e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
2.00000000000000000e+00,5.05706351340597579e-05,6.67417329536456119e-03,1.30412290928599489e-01,1.02839503046414649e+00,-3.94495534036034101e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
3.00000000000000000e+00,2.75084557716012340e-05,1.24788329458079658e-04,1.30411604349105065e-01,1.02841665215151856e+00,-3.94492292151424895e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
4.00000000000000000e+00,2.73336884498899346e-07,2.10702271313104195e-05,1.30412293571544741e-01,1.02842248986691476e+00,-3.94492341581374584e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
5.00000000000000000e+00,4.02733069001126576e-07,1.24311902160570677e-06,1.30412304595649481e-01,1.02842253939690931e+00,-3.94492341433922977e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
6.00000000000000000e+00,1.04326143278736831e-07,3.44438532018975127e-08,1.30412296962267887e-01,1.02842247547105314e+00,-3.94492341442798100e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
7.00000000000000000e+00,4.69919866305664236e-09,1.15621016887940309e-08,1.30412295049926241e-01,1.02842246013543037e+00,-3.94492341443397398e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
8.00000000000000000e+00,1.30629287507670806e-10,6.90688845414131142e-09,1.30412294963368203e-01,1.02842245943692445e+00,-3.94492341443372307e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
9.00000000000000000e+00,3.02323846644271676e-11,3.71092271741777494e-09,1.30412294961068959e-01,1.02842245941649790e+00,-3.94492341443312133e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
1.00000000000000000e+01,6.53916636543955980e-12,8.75191164092184682e-11,1.30412294962346798e-01,1.02842245942441490e+00,-3.94492341443455352e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
