iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,1.51467013121694277e-02,2.77813903987914664e-03,1.30280698845766180e-01,1.02955499631981717e+00,-3.95002581210949222e-01,3.82000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
2.00000000000000000e+00,9.08804095023911344e-03,1.66754012584337296e-03,1.30280771316757471e-01,1.02955554895717527e+00,-3.95002589116391745e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
3.00000000000000000e+00,7.01383618829606058e-08,8.19361310026955921e-06,1.30280880298349805e-01,1.02955636378811755e+00,-3.95002593507696842e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
4.00000000000000000e+00,7.62827041478431891e-08,1.48456814215602394e-07,1.30280879697087154e-01,1.02955632451610257e+00,-3.95002593488812170e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
5.00000000000000000e+00,1.20300795448668883e-08,5.57392622243569432e-08,1.30280878419290563e-01,1.02955631386134083e+00,-3.95002593489129694e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
6.00000000000000000e+00,4.11062661202531533e-10,3.07711287182954396e-08,1.30280878191106703e-01,1.02955631205690246e+00,-3.95002593489056419e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
7.00000000000000000e+00,2.65006428387772685e-10,1.83997236251449578e-08,1.30280878189461879e-01,1.02955631205278886e+00,-3.95002593489217180e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
8.00000000000000000e+00,1.88903016340990911e-10,1.09418044024347087e-08,1.30280878189127036e-01,1.02955631205519471e+00,-3.95002593489131915e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
9.00000000000000000e+00,1.28970711052669948e-10,6.28160200339851634e-09,1.30280878188915789e-01,1.02955631205659204e+00,-3.95002593489120812e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
1.00000000000000000e+01,9.24094079055728625e-13,2.23562554356697640e-11,1.30280878188591465e-01,1.02955631205840126e+00,-3.95002593489187426e-01,3.62000000000000000e+02,9.10000000000000000e+01,0.00000000000000000e+00
