y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,1.96581998547079093e-06,0.00000000000000000e+00,1.29075679575559661e+02,0.00000000000000000e+00,1.00000000000000000e+00,-7.84932623971926619e-02,5.16513400316716087e+00,4.48345860473645974e+00,-4.83865250847615869e+00,-5.06587764128636753e+00,-5.06587764128636753e+00
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,2.17351540281903067e-06,1.37432593699453861e-08,1.05724356849503380e+02,6.68501017300757061e-01,1.00609791394509718e+00,-6.42928994156839045e-02,3.48298192206637802e+00,2.27583597177318842e+00,-3.21707611960885043e+00,-3.39662443060632402e+00,-3.39662443060632402e+00
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,2.40453130548278969e-06,2.58398983494429683e-08,8.66471776011027686e+01,9.31139576504321442e-01,1.00849364303337019e+00,-5.26917206230020155e-02,2.36109405311974729e+00,9.88265398664745942e-01,-2.13161032633612946e+00,-2.27884001898635757e+00,-2.27884001898635757e+00
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,2.66084836856520954e-06,3.61913485122449894e-08,7.10322819834649692e+01,9.66140762943906717e-01,1.00881291588017397e+00,-4.31960193177648305e-02,1.61249139794811169e+00,2.67379140467317922e-01,-1.40357480300204829e+00,-1.52989863451434460e+00,-1.52989863451434460e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,2.94490625944971891e-06,4.46400128652885175e-08,5.82396519784080127e+01,8.82818869104464166e-01,1.00805287255155362e+00,-3.54165889321256394e-02,1.11306316769374858e+00,-1.10388221088651095e-01,-9.14226109979066059e-01,-1.02777028320504438e+00,-1.02777028320504438e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,3.25959459479787091e-06,5.09467868310810975e-08,4.77554058605170368e+01,7.46407079668873208e-01,1.00680855529316893e+00,-2.90409286661913249e-02,7.80114658500971836e-01,-2.85262140091926575e-01,-5.84566446649727789e-01,-6.90889686291068617e-01,-6.90889686291068617e-01
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,3.60826751730533594e-06,5.47699298086342114e-08,3.91624033002213494e+01,5.94446523048374642e-01,1.00542240572370045e+00,-2.38153679179312593e-02,5.58401794604585611e-01,-3.44185263933762753e-01,-3.62008343245183328e-01,-4.64721855075174606e-01,-4.64721855075174606e-01
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,3.99477388691374758e-06,5.56439103618356233e-08,3.21199207135891456e+01,4.47404043285419439e-01,1.00408111773061925e+00,-1.95327064946645666e-02,4.10936148995818429e-01,-3.40261381074988822e-01,-2.11517042119326121e-01,-3.12781537714455382e-01,-3.12781537714455382e-01
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,4.42350010900978869e-06,5.29579061118889826e-08,2.63487465506431420e+01,3.15445780854129165e-01,1.00287742453071993e+00,-1.60231507874886193e-02,3.12907905517830709e-01,-3.05279833515071541e-01,-1.09727148381812897e-01,-2.10641134441403644e-01,-2.10641134441403644e-01
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,4.89942365582812377e-06,4.59341928104587143e-08,2.16197450317358175e+01,2.02694358880229158e-01,1.00184893175271283e+00,-1.31473591718959896e-02,2.47656754978233223e-01,-2.57742228353297909e-01,-4.10323518722664621e-02,-1.41933893356033708e-01,-1.41933893356033708e-01
-2.50000000000000000e+00,3.05902320501830550e-07,3.05902320501825786e-07,5.42817596617695389e-06,3.36069651938020282e-08,1.77448015342680421e+01,1.09861753054604369e-01,1.00100213387660864e+00,-1.07909357331723299e-02,2.03992433594254979e-01,-2.07975151374949846e-01,5.01548481179340915e-03,-9.56864591597400699e-02,-9.56864591597400699e-02
-2.45000000000000018e+00,4.12924941587338202e-07,4.12924941587326449e-07,6.01611382615091147e-06,1.48023183468052702e-08,1.45695094198581110e+01,3.58474794230244850e-02,1.00032699253854962e+00,-8.85998299332474600e-03,1.74407275692098601e-01,-1.61362133811338598e-01,3.54370341186400276e-02,-6.45369425748306552e-02,-6.45369425748306552e-02
-2.39999999999999991e+00,5.57390369269489520e-07,5.57390369269460615e-07,6.67039864008410852e-06,-1.18797671255526494e-08,1.19671939234016822e+01,-2.13131905043906222e-02,9.99805585932963869e-01,-7.27746772960257641e-03,1.53879899496055877e-01,-1.20367415012907528e-01,5.49768058012660502e-02,-4.35433625365186927e-02,-4.35433625365186927e-02
-2.35000000000000009e+00,7.52398299216490886e-07,7.52398299216419947e-07,7.39908325060136802e-06,-4.80805294198509957e-08,9.83399784171108671e+00,-6.39030277845180072e-02,9.99417091142457026e-01,-5.98023249260516698e-03,1.39071638872615366e-01,-8.57880493300292868e-02,6.68680663592118724e-02,-2.93861723031755007e-02,-2.93861723031755007e-02
-2.29999999999999982e+00,1.01563147100266666e-06,1.01563147100249196e-06,8.21120618924809399e-06,-9.56936916588539774e-08,8.08482842811390867e+00,-9.42208806944494354e-02,9.99140538596895444e-01,-4.91653083935720235e-03,1.27784595312209537e-01,-5.75167340932848381e-02,7.33399051810367103e-02,-1.98341648522778712e-02,-1.98341648522778712e-02
-2.25000000000000000e+00,1.37095908638451390e-06,1.37095908638408445e-06,9.11689345177049079e-06,-1.56871978605862024e-07,6.65001132587870991e+00,-1.14424989165514135e-01,9.98956241323435412e-01,-4.04399252952170659e-03,1.18594471850732353e-01,-3.49971978813737108e-02,7.59523040480565570e-02,-1.33865822511500931e-02,-1.33865822511500931e-02
-2.20000000000000018e+00,1.85060119758296102e-06,1.85060119758190477e-06,1.01274681040386666e-05,-2.34028022283945836e-07,5.47252866650673386e+00,-1.26460537575431964e-01,9.98846455793441557e-01,-3.32794396286570501e-03,1.10600590313992386e-01,-1.74885836901827914e-02,7.58167082364502171e-02,-9.03319562341874625e-03,-9.03319562341874625e-03
-2.14999999999999991e+00,2.49805032586923788e-06,2.49805032586663961e-06,1.12555682405100674e-05,-3.29828872376372917e-07,4.50574118702160842e+00,-1.32034518664849776e-01,9.98795611208115330e-01,-2.74002295745954388e-03,1.03254833013533817e-01,-4.21285167134080509e-03,7.37406609654763373e-02,-6.09340681776501282e-03,-6.09340681776501282e-03
-2.10000000000000009e+00,3.37201523414556903e-06,3.37201523413917859e-06,1.25152740387415023e-05,-4.47183427065878095e-07,3.71151171324303020e+00,-1.32616075555790525e-01,9.98790306378678494e-01,-2.25703760581247390e-03,9.62440522210062654e-02,5.56815442607440370e-03,7.03223593537738861e-02,-4.10829842980019871e-03,-4.10829842980019871e-03
