q,r3,k,parity,type,index,branch,mult,f,w,eps_level0,eps_extrapolated,interpolated
3.21000000000000000e+02,2.40000000000000000e+02,4.47911821679222921e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.95564867809683562e+00,-8.95564867809683562e+00,0.00000000000000000e+00
1.54000000000000000e+02,9.60000000000000000e+01,3.10241841149771425e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.95417178471681119e+00,-8.95417178471681119e+00,0.00000000000000000e+00
2.21000000000000000e+02,1.92000000000000000e+02,3.71651718682962651e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,7.68000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.95297272104003916e+00,-8.95297272104003916e+00,0.00000000000000000e+00
3.36000000000000000e+02,4.80000000000000000e+01,4.58257569495583983e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.95022855351582258e+00,-8.95022855351582258e+00,0.00000000000000000e+00
1.05000000000000000e+02,9.60000000000000000e+01,2.56173769148989949e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.94889358262675927e+00,-8.94889358262675927e+00,0.00000000000000000e+00
3.20000000000000000e+02,2.40000000000000000e+01,4.47213595499957961e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.94662890340429051e+00,-8.94662890340429051e+00,0.00000000000000000e+00
2.17000000000000000e+02,9.60000000000000000e+01,3.68272996566405864e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.94654946113395155e+00,-8.94654946113395155e+00,0.00000000000000000e+00
1.48000000000000000e+02,2.40000000000000000e+01,3.04138126514910967e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.94032476493946326e+00,-8.94032476493946326e+00,0.00000000000000000e+00
1.53000000000000000e+02,1.44000000000000000e+02,3.09232921921324522e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,5.76000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.93849181790837832e+00,-8.93849181790837832e+00,0.00000000000000000e+00
2.16000000000000000e+02,9.60000000000000000e+01,3.67423461417476727e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.93451263295587239e+00,-8.93451263295587239e+00,0.00000000000000000e+00
3.34000000000000000e+02,1.44000000000000000e+02,4.56891672062426668e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,5.76000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.93257120217195499e+00,-8.93257120217195499e+00,0.00000000000000000e+00
2.19000000000000000e+02,9.60000000000000000e+01,3.69966214673718552e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.92899553388864220e+00,-8.92899553388864220e+00,0.00000000000000000e+00
3.18000000000000000e+02,1.44000000000000000e+02,4.45813862503175162e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,5.76000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.92854069849919796e+00,-8.92854069849919796e+00,0.00000000000000000e+00
1.04000000000000000e+02,7.20000000000000000e+01,2.54950975679639225e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.92787142646880660e+00,-8.92787142646880660e+00,0.00000000000000000e+00
1.02000000000000000e+02,4.80000000000000000e+01,2.52487623459051935e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.92551942964095346e+00,-8.92551942964095346e+00,0.00000000000000000e+00
1.47000000000000000e+02,5.60000000000000000e+01,3.03108891324553520e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.24000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.92429133388365692e+00,-8.92429133388365692e+00,0.00000000000000000e+00
3.33000000000000000e+02,1.20000000000000000e+02,4.56207189772366473e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.80000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.92371976875575434e+00,-8.92371976875575434e+00,0.00000000000000000e+00
1.52000000000000000e+02,7.20000000000000000e+01,3.08220700148448801e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.92274847730834253e+00,-8.92274847730834253e+00,0.00000000000000000e+00
3.17000000000000000e+02,1.20000000000000000e+02,4.45112345369121432e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,4.80000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.91947210480647179e+00,-8.91947210480647179e+00,0.00000000000000000e+00
2.18000000000000000e+02,1.20000000000000000e+02,3.69120576505835007e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,4.80000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.91695780325237131e+00,-8.91695780325237131e+00,0.00000000000000000e+00
3.32000000000000000e+02,7.20000000000000000e+01,4.55521678957214959e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.91485306619670048e+00,-8.91485306619670048e+00,0.00000000000000000e+00
2.14000000000000000e+02,7.20000000000000000e+01,3.65718470958194830e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.91033891754058516e+00,-8.91033891754058516e+00,0.00000000000000000e+00
1.46000000000000000e+02,1.92000000000000000e+02,3.02076149339864308e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,7.68000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.90819031881320456e+00,-8.90819031881320456e+00,0.00000000000000000e+00
3.31000000000000000e+02,7.20000000000000000e+01,4.54835134966506338e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.90597102079135361e+00,-8.90597102079135361e+00,0.00000000000000000e+00
2.17000000000000000e+02,9.60000000000000000e+01,3.68272996566405864e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.90488698736919559e+00,-8.90488698736919559e+00,0.00000000000000000e+00
1.01000000000000000e+02,1.68000000000000000e+02,2.51246890528022249e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,6.72000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.90421347014926567e+00,-8.90421347014926567e+00,0.00000000000000000e+00
3.15000000000000000e+02,1.44000000000000000e+02,4.43705983732471232e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,5.76000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.90128552116897076e+00,-8.90128552116897076e+00,0.00000000000000000e+00
2.13000000000000000e+02,9.60000000000000000e+01,3.64862987983160592e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.89820152257651742e+00,-8.89820152257651742e+00,0.00000000000000000e+00
3.30000000000000000e+02,9.60000000000000000e+01,4.54147553114623737e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.89707355825400903e+00,-8.89707355825400903e+00,0.00000000000000000e+00
2.16000000000000000e+02,9.60000000000000000e+01,3.67423461417476727e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.89278283708962114e+00,-8.89278283708962114e+00,0.00000000000000000e+00
3.14000000000000000e+02,3.12000000000000000e+02,4.43001128666733734e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,1.24800000000000000e+03,0.00000000000000000e+00,0.00000000000000000e+00,-8.89216736365445826e+00,-8.89216736365445826e+00,0.00000000000000000e+00
1.45000000000000000e+02,9.60000000000000000e+01,3.01039864469807394e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.89202095237894774e+00,-8.89202095237894774e+00,0.00000000000000000e+00
1.50000000000000000e+02,1.20000000000000000e+02,3.06186217847897257e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.80000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.89106890245455439e+00,-8.89106890245455439e+00,0.00000000000000000e+00
3.29000000000000000e+02,2.88000000000000000e+02,4.53458928680426343e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.15200000000000000e+03,0.00000000000000000e+00,0.00000000000000000e+00,-8.88816060371026140e+00,-8.88816060371026140e+00,0.00000000000000000e+00
2.12000000000000000e+02,7.20000000000000000e+01,3.64005494464025903e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.88603009237181674e+00,-8.88603009237181674e+00,0.00000000000000000e+00
1.02000000000000000e+02,4.80000000000000000e+01,2.52487623459051935e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.88543669532350044e+00,-8.88543669532350044e+00,0.00000000000000000e+00
3.13000000000000000e+02,9.60000000000000000e+01,4.42295150323853292e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.88303251613267975e+00,-8.88303251613267975e+00,0.00000000000000000e+00
1.00000000000000000e+02,3.00000000000000000e+01,2.50000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.20000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.88277269070448661e+00,-8.88277269070448661e+00,0.00000000000000000e+00
3.28000000000000000e+02,4.80000000000000000e+01,4.52769256906870865e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.87923208169051037e+00,-8.87923208169051037e+00,0.00000000000000000e+00
1.44000000000000000e+02,3.00000000000000000e+01,3.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.20000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.87578245307521918e+00,-8.87578245307521918e+00,0.00000000000000000e+00
1.49000000000000000e+02,1.68000000000000000e+02,3.05163890393342552e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,6.72000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.87513125124541524e+00,-8.87513125124541524e+00,0.00000000000000000e+00
3.12000000000000000e+02,4.80000000000000000e+01,4.41588043316392387e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.87388089306126737e+00,-8.87388089306126737e+00,0.00000000000000000e+00
2.11000000000000000e+02,7.20000000000000000e+01,3.63145976158348738e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.87382436510394257e+00,-8.87382436510394257e+00,0.00000000000000000e+00
2.14000000000000000e+02,7.20000000000000000e+01,3.65718470958194830e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.86847352140858725e+00,-8.86847352140858725e+00,0.00000000000000000e+00
1.01000000000000000e+02,1.68000000000000000e+02,2.51246890528022249e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,6.72000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.86401984042760915e+00,-8.86401984042760915e+00,0.00000000000000000e+00
2.10000000000000000e+02,9.60000000000000000e+01,3.62284418654735951e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.86158407566719220e+00,-8.86158407566719220e+00,0.00000000000000000e+00
3.26000000000000000e+02,2.64000000000000000e+02,4.51386752131694724e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.05600000000000000e+03,0.00000000000000000e+00,0.00000000000000000e+00,-8.86132803032939798e+00,-8.86132803032939798e+00,0.00000000000000000e+00
9.90000000000000000e+01,7.20000000000000000e+01,2.48746859276654986e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.86119482863856511e+00,-8.86119482863856511e+00,0.00000000000000000e+00
1.48000000000000000e+02,2.40000000000000000e+01,3.04138126514910967e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.85912739172524510e+00,-8.85912739172524510e+00,0.00000000000000000e+00
2.13000000000000000e+02,9.60000000000000000e+01,3.64862987983160592e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.85626784221607366e+00,-8.85626784221607366e+00,0.00000000000000000e+00
3.10000000000000000e+02,9.60000000000000000e+01,4.40170421541475232e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.85552697450309978e+00,-8.85552697450309978e+00,0.00000000000000000e+00
3.25000000000000000e+02,1.68000000000000000e+02,4.50693909432998652e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,6.72000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.85235234701336893e+00,-8.85235234701336893e+00,0.00000000000000000e+00
2.09000000000000000e+02,2.40000000000000000e+02,3.61420807370024022e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.84930895561569741e+00,-8.84930895561569741e+00,0.00000000000000000e+00
3.09000000000000000e+02,1.44000000000000000e+02,4.39459895781173682e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,5.76000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.84632450430941653e+00,-8.84632450430941653e+00,0.00000000000000000e+00
2.12000000000000000e+02,7.20000000000000000e+01,3.64005494464025903e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.84402780093756391e+00,-8.84402780093756391e+00,0.00000000000000000e+00
3.24000000000000000e+02,1.02000000000000000e+02,4.50000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.08000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.84336078825845995e+00,-8.84336078825845995e+00,0.00000000000000000e+00
1.42000000000000000e+02,4.80000000000000000e+01,2.97909382195324612e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.84309485686775254e+00,-8.84309485686775254e+00,0.00000000000000000e+00
1.47000000000000000e+02,5.60000000000000000e+01,3.03108891324553520e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.24000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.84305658321390098e+00,-8.84305658321390098e+00,0.00000000000000000e+00
1.00000000000000000e+02,3.00000000000000000e+01,2.50000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.20000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.84246704417586393e+00,-8.84246704417586393e+00,0.00000000000000000e+00
9.80000000000000000e+01,1.08000000000000000e+02,2.47487373415291634e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.32000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.83947755966263493e+00,-8.83947755966263493e+00,0.00000000000000000e+00
3.08000000000000000e+02,9.60000000000000000e+01,4.38748219369606129e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.83710490913508195e+00,-8.83710490913508195e+00,0.00000000000000000e+00
2.08000000000000000e+02,2.40000000000000000e+01,3.60555127546398912e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.83699873310489181e+00,-8.83699873310489181e+00,0.00000000000000000e+00
3.23000000000000000e+02,9.60000000000000000e+01,4.49305018890285712e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.83435327551875993e+00,-8.83435327551875993e+00,0.00000000000000000e+00
2.11000000000000000e+02,7.20000000000000000e+01,3.63145976158348738e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.83175313260886874e+00,-8.83175313260886874e+00,0.00000000000000000e+00
3.07000000000000000e+02,7.20000000000000000e+01,4.38035386698380780e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.82786809976419562e+00,-8.82786809976419562e+00,0.00000000000000000e+00
1.46000000000000000e+02,1.92000000000000000e+02,3.02076149339864308e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,7.68000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.82691807156813546e+00,-8.82691807156813546e+00,0.00000000000000000e+00
1.41000000000000000e+02,9.60000000000000000e+01,2.96858552175947921e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.82664412284818134e+00,-8.82664412284818134e+00,0.00000000000000000e+00
3.22000000000000000e+02,9.60000000000000000e+01,4.48608961123159045e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.82532972961230833e+00,-8.82532972961230833e+00,0.00000000000000000e+00
9.90000000000000000e+01,7.20000000000000000e+01,2.48746859276654986e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.82077602063388255e+00,-8.82077602063388255e+00,0.00000000000000000e+00
2.10000000000000000e+02,9.60000000000000000e+01,3.62284418654735951e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.81944356893738757e+00,-8.81944356893738757e+00,0.00000000000000000e+00
3.06000000000000000e+02,2.40000000000000000e+02,4.37321392113397511e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.81861398621996173e+00,-8.81861398621996173e+00,0.00000000000000000e+00
9.70000000000000000e+01,4.80000000000000000e+01,2.46221445044902598e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.81761849553517685e+00,-8.81761849553517685e+00,0.00000000000000000e+00
3.21000000000000000e+02,2.40000000000000000e+02,4.47911821679222921e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.81629007071389381e+00,-8.81629007071389381e+00,0.00000000000000000e+00
2.06000000000000000e+02,2.40000000000000000e+02,3.58817502360183083e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.81227187597393957e+00,-8.81227187597393957e+00,0.00000000000000000e+00
1.45000000000000000e+02,9.60000000000000000e+01,3.01039864469807394e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.81071108884199283e+00,-8.81071108884199283e+00,0.00000000000000000e+00
1.40000000000000000e+02,4.80000000000000000e+01,2.95803989154980806e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.92000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.81012098094115537e+00,-8.81012098094115537e+00,0.00000000000000000e+00
3.05000000000000000e+02,1.92000000000000000e+02,4.36606229914324473e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,7.68000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.80934247775580026e+00,-8.80934247775580026e+00,0.00000000000000000e+00
3.20000000000000000e+02,2.40000000000000000e+01,4.47213595499957961e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.80723421834791864e+00,-8.80723421834791864e+00,0.00000000000000000e+00
2.09000000000000000e+02,2.40000000000000000e+02,3.61420807370024022e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.80709883824406248e+00,-8.80709883824406248e+00,0.00000000000000000e+00
3.04000000000000000e+02,2.40000000000000000e+01,4.35889894354067398e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.80005348284599265e+00,-8.80005348284599265e+00,0.00000000000000000e+00
2.05000000000000000e+02,9.60000000000000000e+01,3.57945526581908835e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.84000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.79985468012689154e+00,-8.79985468012689154e+00,0.00000000000000000e+00
9.80000000000000000e+01,1.08000000000000000e+02,2.47487373415291634e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.32000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.79894442152009937e+00,-8.79894442152009937e+00,0.00000000000000000e+00
9.60000000000000000e+01,2.40000000000000000e+01,2.44948974278317788e+00,-1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.79561518161655087e+00,-8.79561518161655087e+00,0.00000000000000000e+00
2.08000000000000000e+02,2.40000000000000000e+01,3.60555127546398912e+00,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,-8.79471866540410296e+00,-8.79471866540410296e+00,0.00000000000000000e+00
1.44000000000000000e+02,3.00000000000000000e+01,3.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.20000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.79443485293604077e+00,-8.79443485293604077e+00,0.00000000000000000e+00
1.39000000000000000e+02,7.20000000000000000e+01,2.94745653063789881e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.88000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.79352457317632741e+00,-8.79352457317632741e+00,0.00000000000000000e+00
3.18000000000000000e+02,1.44000000000000000e+02,4.45813862503175162e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,5.76000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,-8.78907360801405524e+00,-8.78907360801405524e+00,0.00000000000000000e+00
