y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-4.00000000000000000e+00,3.77513454427909773e-11,3.77513454427909773e-11,3.35008333320186310e-07,0.00000000000000000e+00,8.87407665583372182e+03,0.00000000000000000e+00,1.00000000000000000e+00,-9.90531133014106863e-02,4.39175190817403745e+02,4.39174747710692316e+02,-4.39512166534445441e+02,-4.39512314236682471e+02,-4.39512314236682471e+02
-3.93333333333333313e+00,5.63183895007429213e-11,5.63183895007429213e-11,3.83159687039770977e-07,4.14308891877235991e-09,6.80345603694360761e+03,7.35654722285286198e+01,1.01231715028785652e+00,-7.59406896970542394e-02,2.57618070339016015e+02,1.84052234019128321e+02,-2.57876357844247366e+02,-2.57876479208033743e+02,-2.57876479208033743e+02
-3.86666666666666670e+00,8.40171643885889812e-11,8.40171643885889812e-11,4.38645481054257853e-07,7.77926583306913082e-09,5.22090318384791499e+03,9.25913876013374875e+01,1.01550268083516193e+00,-5.82761153258031100e-02,1.51211030393910931e+02,5.86191398897107518e+01,-1.51409085563018408e+02,-1.51409253197305986e+02,-1.51409253197305986e+02
-3.79999999999999982e+00,1.25338880860683912e-10,1.25338880860683912e-10,5.02218632982479836e-07,1.09734103853218506e-08,4.00688620748659332e+03,8.75499311145035932e+01,1.01465858406888088e+00,-4.47251662216727741e-02,8.88107457188383620e+01,1.25966792986296161e+00,-8.89622558924608313e+01,-8.89626381172847402e+01,-8.89626381172847402e+01
-3.73333333333333339e+00,1.86983638042684720e-10,1.86983638042684720e-10,5.74868316876710697e-07,1.37784894950588067e-08,3.07443112613671337e+03,7.36882095101467911e+01,1.01233770032985060e+00,-3.43170322373097109e-02,5.21822099456503636e+01,-2.15089985618947068e+01,-5.22971006027346945e+01,-5.22981002685341352e+01,-5.22981002685341352e+01
-3.66666666666666652e+00,2.78946809286892464e-10,2.78946809286892464e-10,6.57804154838920285e-07,1.62396753890331841e-08,2.35817056492078109e+03,5.82178209191521105e+01,1.00974747565631229e+00,-2.63220778014796632e-02,3.06649841318633207e+01,-2.75604154318832926e+01,-3.07497079048572530e+01,-3.07522341197220861e+01,-3.07522341197220861e+01
-3.60000000000000009e+00,4.16139739422414884e-10,4.16139739422414884e-10,7.52456910375555632e-07,1.83954278245668946e-08,1.80818325935402231e+03,4.42049294549446472e+01,1.00740128137653029e+00,-2.01830779927695894e-02,1.80206292459166306e+01,-2.62021122619354792e+01,-1.80778270200874012e+01,-1.80837643710565530e+01,-1.80837643710565530e+01
-3.53333333333333321e+00,6.20807540940362445e-10,6.20807540940362445e-10,8.60492289349780816e-07,2.02760614559392424e-08,1.38608543325095297e+03,3.26607847340679314e+01,1.00546843215848791e+00,-1.54715902048225551e-02,1.05927339666186402e+01,-2.21068312043652426e+01,-1.06202440248279011e+01,-1.06331708371332176e+01,-1.06331708371332176e+01
-3.46666666666666679e+00,9.26136022056775413e-10,9.26136022056775413e-10,9.83837369957121541e-07,2.18984124179619964e-08,1.06230331887124112e+03,2.36449202886307326e+01,1.00395889576885633e+00,-1.18575098103805791e-02,6.23592666906262139e+00,-1.74874551768005588e+01,-6.22517808841494702e+00,-6.25133194082576438e+00,-6.25133194082576438e+00
-3.39999999999999991e+00,1.38163259107954067e-09,1.38163259107954067e-09,1.12472246814010071e-06,2.32528137865117878e-08,8.14053226162895839e+02,1.68299546034471916e+01,1.00281785834996762e+00,-9.08652354174605340e-03,3.69136086705693645e+00,-1.32867809998886823e+01,-3.62534885952835895e+00,-3.67474461402783481e+00,-3.67474461402783481e+00
-3.33333333333333348e+00,2.06115362243855787e-09,2.06115362243855787e-09,1.28574560677251764e-06,2.42749470945613457e-08,6.23799018557067825e+02,1.17773594506951778e+01,1.00197189662424369e+00,-6.96289171919902642e-03,2.22136595781819501e+00,-9.81847777224597884e+00,-2.07261585790983238e+00,-2.16011061769949686e+00,-2.16011061769949686e+00
-3.26666666666666661e+00,3.07487987958660606e-09,3.07487987958660606e-09,1.46997303964009161e-06,2.47896111956638174e-08,4.78058687560087151e+02,8.06197710688997482e+00,1.00134982595278332e+00,-5.33612714653343857e-03,1.39493994913889274e+00,-7.10507617261255131e+00,-1.12403682762130308e+00,-1.27004983257512705e+00,-1.27004983257512705e+00
-3.20000000000000018e+00,4.58718174664750813e-09,4.58718174664750813e-09,1.68109821483605219e-06,2.44054804580610051e-08,3.66477350949668562e+02,5.32036483531473170e+00,1.00089079470677800e+00,-4.09064784696835503e-03,9.61314712113711112e-01,-5.05078957852655730e+00,-5.16615401451581358e-01,-7.47195219893428186e-01,-7.47195219893428186e-01
-3.13333333333333330e+00,6.84327102221798770e-09,6.84327102221798770e-09,1.92369380421958172e-06,2.23290667486761221e-08,2.81107353190300614e+02,3.26292304896014462e+00,1.00054631489956236e+00,-3.13774148965839748e-03,7.75115926432704327e-01,-3.52584416547685864e+00,-9.41174682778134625e-02,-4.40129815927620238e-01,-4.40129815927620238e-01
-3.06666666666666643e+00,1.02089607235976378e-08,1.02089607235976378e-08,2.20360758819684110e-06,1.70520312879454584e-08,2.15850334608818997e+02,1.67030041055308542e+00,1.00027966028844006e+00,-2.40933772372806197e-03,7.51885777793543375e-01,-2.40453927395595057e+00,2.35580256878787919e-01,-2.59794623520015033e-01,-2.59794623520015033e-01
