iteration,residualN,residualS,residualD,residualPotential,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,3.10209373502010888e-02,1.06717428229446080e-02,3.10209373502010888e-02,3.41896982544699635e-03,7.04210627380790211e-01,6.11007581586246857e+01,6.11007581586246857e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
2.00000000000000000e+00,1.86125687798204265e-02,6.40303831187431696e-03,1.86125687798204265e-02,2.05000362766634414e-03,7.04210621345488841e-01,6.11007581546876750e+01,6.11007581546876750e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
3.00000000000000000e+00,8.60891958137224701e-09,6.95171853421399628e-08,8.60891958137224701e-09,1.97032464974933319e-04,7.04210612293744709e-01,6.11007581525440102e+01,6.11007581525440102e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
4.00000000000000000e+00,4.26179487886626196e-09,3.80587916196755595e-08,4.26179487886626196e-09,1.08379822012283356e-04,7.04210612294542848e-01,6.11007581525611840e+01,6.11007581525611840e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
5.00000000000000000e+00,1.50862886389104631e-09,1.46597193430783538e-08,1.50862886389104631e-09,4.23834043574711217e-05,7.04210612295133487e-01,6.11007581525670105e+01,6.11007581525670105e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
6.00000000000000000e+00,9.59336831331870657e-10,3.77140736017311415e-09,9.59336831331870657e-10,1.08594673675632691e-05,7.04210612295396388e-01,6.11007581525673089e+01,6.11007581525673089e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
7.00000000000000000e+00,5.72162658861193234e-10,1.37056131748549476e-09,5.72162658861193234e-10,2.56574927018360377e-06,7.04210612295446903e-01,6.11007581525676642e+01,6.11007581525676642e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
8.00000000000000000e+00,3.40194763263649170e-10,7.02386645010720195e-10,3.40194763263649170e-10,1.52553553091350214e-06,7.04210612295444238e-01,6.11007581525670673e+01,6.11007581525670673e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
9.00000000000000000e+00,1.99561291823162488e-10,4.16792664038104026e-10,1.99561291823162488e-10,8.94892791258872222e-07,7.04210612295445126e-01,6.11007581525675079e+01,6.11007581525675079e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
1.00000000000000000e+01,1.61275050075514502e-13,1.75604982804573579e-13,1.61275050075514502e-13,6.33557872831147506e-10,7.04210612295410154e-01,6.11007581525675079e+01,6.11007581525675079e+01,2.81000000000000000e+02,1.00000000000000000e+02,0.00000000000000000e+00
