y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-3.00000000000000000e+00,1.52299797447126292e-08,7.05770311280677671e-07,4.63408568567334456e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-2.77111505698634797e-02,-6.42079255352317579e-01,6.54142599489464072e+00,-5.96351008777985570e+01,2.14167630192750131e+01,-6.42079255352317579e-01,-1.35324187438967680e-02,1.51507932657081798e-04,0.00000000000000000e+00,1.52299797447126292e-08
-2.99000000000000021e+00,1.61717490960814157e-08,7.20565481361495945e-07,4.45570529866863083e+01,-1.80702178575335671e-08,-1.11739415137922049e+00,9.89977218511778778e-01,-2.66444620915873079e-02,-5.87999679898385308e-01,6.26771609745468616e+00,-5.55717116611535502e+01,2.03976076074322208e+01,-5.87999679898385308e-01,1.16716321509202636e-03,1.53682942187029388e-04,-1.29970813844581540e-05,1.61717490960814157e-08
-2.97999999999999998e+00,1.71717542117811704e-08,7.36723389916289227e-07,4.29032107512253589e+01,-3.63986040731200597e-08,-2.11967884143995988e+00,9.80986943845091997e-01,-2.56554887428869713e-02,-5.30200659765684201e-01,6.01997660590070627e+00,-5.17720227750031583e+01,1.94403587303781684e+01,-5.30200659765684201e-01,5.47554600321298324e-04,1.57167086014457487e-04,-2.59664460717025673e-05,1.71717542117811704e-08
-2.97000000000000020e+00,1.82335961903634286e-08,7.54256845219858700e-07,4.13663238642132640e+01,-5.50674219776772555e-08,-3.02010757520125095e+00,9.72910294953766130e-01,-2.47364529619006623e-02,-4.70721179900852216e-01,5.79625763903744939e+00,-4.82189241239294475e+01,1.85410419132392157e+01,-4.70721179900852216e-01,-5.08565392228321755e-04,1.61952739403044364e-04,-3.90154654617637825e-05,1.82335961903634286e-08
-2.95999999999999996e+00,1.93610988098781699e-08,7.73183594006364983e-07,3.99349025382733558e+01,-7.41570383221235320e-08,-3.83020814316014357e+00,9.65643870070555410e-01,-2.38804840290097568e-02,-4.11036870405646237e-01,5.59460051742165643e+00,-4.48963795899805405e+01,1.76960258573920619e+01,-4.11036870405646237e-01,-1.95134550613484947e-04,1.68042374390491511e-04,-5.22465179656593712e-05,1.93610988098781699e-08
-2.95000000000000018e+00,2.05583222976044118e-08,7.93527379410387047e-07,3.85988393373351286e+01,-9.37463803797562236e-08,-4.56002095028348453e+00,9.59097608949532554e-01,-2.30815378496610803e-02,-3.52202443600003023e-01,5.41310640217457628e+00,-4.17894459863565828e+01,1.69019886439418308e+01,-3.52202443600003023e-01,-2.42098766815468380e-04,1.75448042483145993e-04,-6.57579642058084990e-05,2.05583222976044118e-08
-2.93999999999999995e+00,2.18295779512547846e-08,8.15317368006016640e-07,3.73492043605520792e+01,-1.13913476388776478e-07,-5.21830869305600320e+00,9.53192912109113388e-01,-2.23342744770174337e-02,-2.94956816580351777e-01,5.24996792921274924e+00,-3.88841635983752951e+01,1.61558565619304773e+01,-2.94956816580351777e-01,-2.01546810632002860e-04,1.84190774437373154e-04,-7.96450429279119175e-05,2.18295779512547813e-08
-2.93000000000000016e+00,2.31794436643030764e-08,8.38588088465186041e-07,3.61780938580779150e+01,-1.34735915661866468e-07,-5.81273293756239529e+00,9.47861056966099125e-01,-2.16339675868481539e-02,-2.39803025916101309e-01,5.10349014398556733e+00,-3.61674912815352698e+01,1.54547683972931615e+01,-2.39803025916101309e-01,-1.88123950613405810e-04,1.94300119067143711e-04,-9.40006495974352041e-05,2.31794436643030731e-08
-2.91999999999999993e+00,2.46127804113463500e-08,8.63379288261566637e-07,3.50784947426562894e+01,-1.56291282208792930e-07,-6.35000514353687429e+00,9.43041843183367590e-01,-2.09764234574617674e-02,-1.87068436064356858e-01,4.97210013223054581e+00,-3.36272394649490280e+01,1.47960464438716617e+01,-1.87068436064356858e-01,-1.71089788910228080e-04,2.05813745227564503e-04,-1.08916031579501884e-04,2.46127804113463467e-08
-2.91000000000000014e+00,2.61347497528632502e-08,8.89735864197565356e-07,3.40441700269231902e+01,-1.78657555047822644e-07,-6.83601552481861496e+00,9.38682436820060140e-01,-2.03579124630439943e-02,-1.36950263363861013e-01,4.85434993044860619e+00,-3.12520116004735158e+01,1.41771753861214673e+01,-1.36950263363861013e-01,-1.57735156552429867e-04,2.18777115602808734e-04,-1.24481404944065004e-04,2.61347497528632469e-08
