iteration,residualN,residualS,residualD,residualPotential,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,2.38100468792576264e-02,1.83221564903683978e-03,2.38100468792576264e-02,1.80209888494358150e-02,-1.68932072529861957e-03,-7.83917561361695790e-03,-7.83917561361695790e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
2.00000000000000000e+00,1.42853042259525227e-02,1.93900928132376745e-03,1.42853042259525227e-02,1.04099300217510571e-02,-1.68770314085124151e-03,-7.83934775900514691e-03,-7.83934775900514691e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
3.00000000000000000e+00,4.30798551345227954e-06,9.68097278973121525e-04,4.30798551345227954e-06,4.29772630749991613e-03,-1.68607877095040479e-03,-7.83939600646705453e-03,-7.83939600646705453e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
4.00000000000000000e+00,3.39784723127879689e-06,1.90113558284519255e-04,3.39784723127879689e-06,1.32907262321591002e-03,-1.68686122853332638e-03,-7.83939869941894033e-03,-7.83939869941894033e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
5.00000000000000000e+00,2.50692158223941241e-07,8.06272986251715734e-05,2.50692158223941241e-07,5.39145962149545355e-04,-1.68720597368599056e-03,-7.83940122714395921e-03,-7.83940122714395921e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
6.00000000000000000e+00,1.26688957566602950e-07,1.77930503760881655e-05,1.26688957566602950e-07,8.54922663986457110e-05,-1.68719270808324168e-03,-7.83940121161906880e-03,-7.83940121161906880e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
7.00000000000000000e+00,2.25406039907595217e-08,1.58208802356403323e-05,2.41568903292071773e-08,1.05790938438987681e-04,-1.68718246218620637e-03,-7.83940121241254867e-03,-7.83940121241254867e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
8.00000000000000000e+00,9.78721538038834117e-09,2.67418794574159635e-06,9.78721538038834117e-09,1.43443021745071064e-05,-1.68718261826470524e-03,-7.83940121078305525e-03,-7.83940121078305525e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
9.00000000000000000e+00,5.66776136240226706e-09,9.49946052086469760e-07,5.66776136240226706e-09,4.40235253718057606e-06,-1.68718217415108002e-03,-7.83940121072313270e-03,-7.83940121072313270e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
1.00000000000000000e+01,9.40223536336604152e-10,2.60066797856267618e-07,9.40223536336604152e-10,1.10470667569195768e-06,-1.68718144229275868e-03,-7.83940121072539825e-03,-7.83940121072539825e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
1.10000000000000000e+01,1.88193222268770663e-10,1.78530459444189413e-08,1.88193222268770663e-10,5.40122937486842147e-08,-1.68718156822174207e-03,-7.83940121083290947e-03,-7.83940121083290947e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
1.20000000000000000e+01,7.91826695780696112e-12,6.19536450871796148e-09,9.45969217913656353e-12,2.12942634636448247e-08,-1.68718157216798557e-03,-7.83940121072442334e-03,-7.83940121072442334e-03,1.97000000000000000e+02,7.60000000000000000e+01,0.00000000000000000e+00
