y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,1.48094961662211803e-06,0.00000000000000000e+00,9.72391061213497352e+01,0.00000000000000000e+00,1.00000000000000000e+00,-5.91328657604589081e-01,2.85863225439283646e+01,2.85863225439283077e+01,-2.87502512134101842e+01,-2.87502512134101842e+01,-2.87502512134101842e+01
-2.95000000000000018e+00,2.05583222976044118e-08,2.05583222976044118e-08,1.67107868579477424e-06,8.42339698538300079e-08,8.12847790595003517e+01,4.09731731191146231e+00,1.37374795632258762e+00,-4.94307498312004989e-01,1.91871017718351986e+01,1.50897844599237452e+01,-1.93241310706330687e+01,-1.93241310706330687e+01,-1.93241310706330687e+01
-2.89999999999999991e+00,2.77508324224075661e-08,2.77508324224075628e-08,1.93533408012325588e-06,1.65843266874789949e-07,6.97396766577913496e+01,5.97615467350373653e+00,1.54513122266522918e+00,-4.24099634650749235e-01,1.30418117191314344e+01,7.06565704562769614e+00,-1.31593783700497191e+01,-1.31593783700497191e+01,-1.31593783700497191e+01
-2.85000000000000009e+00,3.74597055629524578e-08,3.74597055629524512e-08,2.26511142566536256e-06,2.47698940265678548e-07,6.04679452661141994e+01,6.61241022969097170e+00,1.60316900585877264e+00,-3.67716552820804121e-01,9.02138842361950566e+00,2.40897819392852641e+00,-9.12332485827066009e+00,-9.12332485827066009e+00,-9.12332485827066009e+00
-2.79999999999999982e+00,5.05653134833554077e-08,5.05653134833553878e-08,2.65621157247948854e-06,3.30786976297803657e-07,5.25303096035157537e+01,6.54177643745230686e+00,1.59672595215146784e+00,-3.19446349317893785e-01,6.34992506151066571e+00,-1.91851375941648167e-01,-6.43848028788072480e+00,-6.43848028788072480e+00,-6.43848028788072480e+00
-2.75000000000000000e+00,6.82560337633487521e-08,6.82560337633486991e-08,3.10605038082016527e-06,4.15049920869966075e-07,4.55058726615904803e+01,6.08077993967523245e+00,1.55467490123208640e+00,-2.76729473022125749e-01,4.53326465173400717e+00,-1.54751528794123394e+00,-4.60997813294675929e+00,-4.60997813294675929e+00,-4.60997813294675929e+00
-2.70000000000000018e+00,9.21360083456611503e-08,9.21360083456610180e-08,3.61285374311375883e-06,4.99824614880080566e-07,3.92121799932946615e+01,5.42485640364317767e+00,1.49484304969762483e+00,-2.38456385317321218e-01,3.26686644041236862e+00,-2.15798996323081216e+00,-3.33297005947089620e+00,-3.33297005947089620e+00,-3.33297005947089620e+00
-2.64999999999999991e+00,1.24370602360287510e-07,1.24370602360287193e-07,4.17559156518665058e-06,5.84133672073683405e-07,3.35737825976788926e+01,4.69671820340240753e+00,1.42842394091411751e+00,-2.04168267131312475e-01,2.36465822279311810e+00,-2.33205998060929121e+00,-2.42125667151125468e+00,-2.42125667151125468e+00,-2.42125667151125468e+00
-2.60000000000000009e+00,1.67882752999566821e-07,1.67882752999566027e-07,4.79418640332194251e-06,6.66900754490489786e-07,2.85567535536800285e+01,3.97241969514410886e+00,1.36235508009094874e+00,-1.73658802697849141e-01,1.71171149044308413e+00,-2.26070820470102429e+00,-1.75985226699901487e+00,-1.75985226699901487e+00,-1.75985226699901487e+00
-2.54999999999999982e+00,2.26618012776573347e-07,2.26618012776571415e-07,5.46976908196895454e-06,7.47105344987476220e-07,2.41365150764151402e+01,3.29676064066481223e+00,1.30072299949802939e+00,-1.46778530045082400e-01,1.23496587684976689e+00,-2.06179476381504845e+00,-1.27565504644480643e+00,-1.27565504644480643e+00,-1.27565504644480643e+00
