y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,2.78227017547611894e-05,0.00000000000000000e+00,1.82683773853477101e+03,0.00000000000000000e+00,1.00000000000000000e+00,1.85272050741310323e+00,5.32020068299227091e+02,5.23268598799558845e+02,1.69514001771996095e+03,1.69222286122007267e+03,1.69222286122007267e+03
-2.95312500000000000e+00,2.01764450415446278e-08,2.01764450415446278e-08,3.23637930512437493e-05,-1.41481678678507196e-06,1.60403842126819495e+03,-7.01222035830331549e+01,2.06673550033635900e+00,1.62676455334544734e+00,6.85677459586358168e+02,7.48644377977793056e+02,1.26967726511022488e+03,1.26729217004635871e+03,1.26729217004635871e+03
-2.90625000000000000e+00,2.67294468763689215e-08,2.67294468763689182e-08,4.01673980494724828e-05,-2.60449909060447626e-06,1.50273959035732446e+03,-9.74393186155704853e+01,2.48229768867338407e+00,1.52403051328994055e+00,7.57210381877703185e+02,8.48362553899531349e+02,1.07498785784489746e+03,1.07289214231365031e+03,1.07289214231365031e+03
-2.85937500000000000e+00,3.54107638310664349e-08,3.54107638310664283e-08,5.10460369029947715e-05,-3.76107534944029294e-06,1.44154012453725363e+03,-1.06212770991984144e+02,2.61576401791314739e+00,1.46196396902284298e+00,7.88886790895610034e+02,8.89121698675469020e+02,9.69924489455950493e+02,9.67931868385241955e+02,9.67931868385241955e+02
-2.81250000000000000e+00,4.69116402183441971e-08,4.69116402183441772e-08,6.51575949792277916e-05,-4.92271128043134364e-06,1.38894301448340275e+03,-1.04935816729477352e+02,2.59633832427377254e+00,1.40862165931908545e+00,8.00098809910372211e+02,8.98977777160883420e+02,8.96509736778889419e+02,8.94490786952566964e+02,8.94490786952566964e+02
-2.76562500000000000e+00,6.21478259682344769e-08,6.21478259682344372e-08,8.25742642143581821e-05,-6.00270678198969200e-06,1.32867502487640195e+03,-9.65875585906713781e+01,2.46934027133764022e+00,1.34749978848724727e+00,7.99007010341070668e+02,8.89242573448921462e+02,8.26351876617502739e+02,8.24234544789895381e+02,8.24234544789895381e+02
-2.71875000000000000e+00,8.23324926308510779e-08,8.23324926308509852e-08,1.02950401176366807e-04,-6.74944630451341924e-06,1.25042249890282119e+03,-8.19779176949674877e+01,2.24709080120855242e+00,1.26813857508007755e+00,7.88056525328956695e+02,8.63340215937308926e+02,7.43968925054487727e+02,7.41737516025616060e+02,7.41737516025616060e+02
-2.67187500000000000e+00,1.09072831385508235e-07,1.09072831385508023e-07,1.25199716468319072e-04,-6.69459716637468113e-06,1.14785428119869789e+03,-6.13773116672220382e+01,1.93370364770562841e+00,1.16411716346765037e+00,7.66656104856223124e+02,8.21115704964157317e+02,6.41770227735426374e+02,6.39464323882330291e+02,6.39464323882330291e+02
-2.62500000000000000e+00,1.44498024610924984e-07,1.44498024610924481e-07,1.47352556607823046e-04,-5.15422986236655842e-06,1.01975481674981143e+03,-3.56698984380225426e+01,1.54262908198791693e+00,1.03420277656460646e+00,7.32779336135810013e+02,7.61572579000987730e+02,5.19931096252318980e+02,5.17638877728037755e+02,5.17638877728037755e+02
-2.57812500000000000e+00,1.91428780670982426e-07,1.91428780670981261e-07,1.66888115819423461e-04,-1.36213684409750586e-06,8.71802637171172933e+02,-7.11563245256564780e+00,1.10824670869775499e+00,8.84154399831561411e-01,6.84473916658416556e+02,6.85104691899470140e+02,3.87180578099214017e+02,3.85018959028710071e+02,3.85018959028710071e+02
