y,z,n_c,n_p,S_c,S_p,M_eff,v_x,L_s,rho,p_y,p_3,p_t,conservation_residual,homo_a,homo_b,volume_factor
-4.00000000000000000e+00,3.77513454427909773e-11,3.38212974491093871e-07,8.95896478719222068e+03,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.39582082828176026e-05,-4.28353054721941954e-04,1.47437087668253182e-04,0.00000000000000000e+00,-1.63837132473548634e-08,8.48908521815940144e-11,0.00000000000000000e+00,3.77513454427909773e-11
-3.98666666666666680e+00,4.08955443055053770e-11,3.47353316809583988e-07,8.49367144290149736e+03,-4.43464653998843522e-16,-1.08438379175489812e-05,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.40654226868305577e-05,-3.89934745222137184e-04,1.38281335275505573e-04,0.00000000000000000e+00,-3.35313624555324402e-08,9.02416809985565030e-11,-2.62079868605237297e-11,4.08955443055053770e-11
-3.97333333333333316e+00,4.43016142716823534e-11,3.56740680735686107e-07,8.05254360592713692e+03,-9.49688336139474236e-16,-2.14368788079696761e-05,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.57044404315184254e-05,-3.54793348041962061e-04,1.30644889093816708e-04,0.00000000000000000e+00,-3.86068295989963270e-09,1.04288578621214542e-10,-5.45827885187935543e-11,4.43016142716823534e-11
-3.95999999999999996e+00,4.79913658176379598e-11,3.66381742152198740e-07,7.63432621493645456e+03,-1.58022601247297754e-15,-3.29272981827120068e-05,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.87705654098345270e-05,-3.22613759745056007e-04,1.24770541112534188e-04,0.00000000000000000e+00,-6.34710744173375835e-09,1.28013051148965214e-10,-8.76992298629031625e-11,4.79913658176379598e-11
-3.94666666666666677e+00,5.19884259503051752e-11,3.76283357381664926e-07,7.23782939189864283e+03,-2.40775735452723564e-15,-4.63133343723229633e-05,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.33192211508218457e-05,-2.93095714081334372e-04,1.20909423201493086e-04,0.00000000000000000e+00,-8.12808405152055935e-09,1.63210958370655621e-10,-1.28390615430128421e-10,5.19884259503051752e-11
-3.93333333333333313e+00,5.63183895007429213e-11,3.86452568066144612e-07,6.86192505666460420e+03,-3.52357757321224239e-15,-6.25653113387725880e-05,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.95337008950440095e-05,-2.65951727089195331e-04,1.19350246441003971e-04,0.00000000000000000e+00,-9.55277799018997703e-09,2.12574767027247344e-10,-1.79969032329875089e-10,5.63183895007429213e-11
-3.91999999999999993e+00,6.10089830184358708e-11,3.96896606181259211e-07,6.50554371741164596e+03,-5.04629829735186364e-15,-8.27140209143784457e-05,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.77110180655547948e-05,-2.40904194956426202e-04,1.20443077978786485e-04,0.00000000000000000e+00,-1.08380813169050259e-08,2.79839681529100499e-10,-2.46458961128949246e-10,6.10089830184358708e-11
-3.90666666666666673e+00,6.60902423158726159e-11,4.07622899188282693e-07,6.16767142780448830e+03,-7.13250380452158578e-15,-1.07920678674960791e-04,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.82597708614702778e-05,-2.17681854598621556e-04,1.24620768045017542e-04,0.00000000000000000e+00,-1.21208964822504262e-08,3.69995863761681464e-10,-3.32859966222962367e-10,6.60902423158726159e-11
-3.89333333333333353e+00,7.15947048002892388e-11,4.18639075328628112e-07,5.84734690221024266e+03,-9.99017730084565717e-15,-1.39537935503929845e-04,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,6.17064345177277155e-05,-1.96015704651720179e-04,1.32420024891125900e-04,0.00000000000000000e+00,-1.34893391927435463e-08,4.89573202679851340e-10,-4.45453612615932838e-10,7.15947048002892388e-11
-3.87999999999999989e+00,7.75576178241594799e-11,4.29952969065113996e-07,5.54365878075205819e+03,-1.38958417071211439e-14,-1.79167979844689613e-04,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.87080045991659435e-05,-1.75634414384395022e-04,1.44503466276083508e-04,0.00000000000000000e+00,-1.50013450816175245e-08,6.47008931593050611e-10,-5.92170180239513981e-10,7.75576178241594799e-11
