q,r3,k,parity,type,index,branch,mult,f,w,eps_level0,eps_level1,eps_level2,eps_extrapolated,interpolated
2.10000000000000000e+01,4.80000000000000000e+01,3.43693177121688009e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,1.00000000000000000e+00,0.00000000000000000e+00,-3.98651109767501755e+00,-3.98464073697107635e+00,-3.98413300867334996e+00,-3.98395612055091908e+00,0.00000000000000000e+00
2.00000000000000000e+01,2.40000000000000000e+01,3.35410196624968471e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.89359175349135178e+00,-3.89174454198894892e+00,-3.89124358481805199e+00,-3.89106914113341107e+00,0.00000000000000000e+00
2.00000000000000000e+00,1.20000000000000000e+01,1.06066017177982141e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.80000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.85558836325472631e+00,-3.85752963237033830e+00,-3.85801450475987195e+00,-3.85817604414888438e+00,0.00000000000000000e+00
1.00000000000000000e+00,6.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.80908532187094684e+00,-3.80994170815686717e+00,-3.81014699140523971e+00,-3.81021374042648686e+00,0.00000000000000000e+00
1.90000000000000000e+01,2.40000000000000000e+01,3.26917420765550570e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.79819996696525131e+00,-3.79637763204922285e+00,-3.79588389900242396e+00,-3.79571205478343554e+00,0.00000000000000000e+00
1.80000000000000000e+01,3.60000000000000000e+01,3.18198051533946380e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.44000000000000000e+02,1.00000000000000000e+00,0.00000000000000000e+00,-3.70013470149199364e+00,-3.69833911294341222e+00,-3.69785309451462885e+00,-3.69768401764948473e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.65521755739780474e+00,-3.65788243905170640e+00,-3.65853849349430993e+00,-3.65875524193310708e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.65521755739781051e+00,-3.65788243905171306e+00,-3.65853849349430638e+00,-3.65875524193309776e+00,0.00000000000000000e+00
1.00000000000000000e+00,6.00000000000000000e+00,7.50000000000000000e-01,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.59789849330821321e+00,-3.59940687404178883e+00,-3.59978366206054901e+00,-3.59990919955925293e+00,0.00000000000000000e+00
1.70000000000000000e+01,4.80000000000000000e+01,3.09232921921324522e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,1.00000000000000000e+00,0.00000000000000000e+00,-3.59916636978949001e+00,-3.59739955992259253e+00,-3.59692178941283869e+00,-3.59675566247281964e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.55066178460925386e+00,-3.55327218362578412e+00,-3.55392048006855088e+00,-3.55413575920445135e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.55066178460925697e+00,-3.55327218362578412e+00,-3.55392048006854466e+00,-3.55413575920444158e+00,0.00000000000000000e+00
1.60000000000000000e+01,6.00000000000000000e+00,3.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.49503083581844809e+00,-3.49329502381421042e+00,-3.49282608375003578e+00,-3.49266310619281262e+00,0.00000000000000000e+00
1.40000000000000000e+01,4.80000000000000000e+01,2.80624304008045611e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.92000000000000000e+02,1.00000000000000000e+00,0.00000000000000000e+00,-3.27598019218588599e+00,-3.27431393655801672e+00,-3.27386464293407675e+00,-3.27370864416095886e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.17660357904569191e+00,-3.17729293523286849e+00,-3.17746231081191288e+00,-3.17751820486821357e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.17660357904569679e+00,-3.17729293523287692e+00,-3.17746231081189867e+00,-3.17751820486818648e+00,0.00000000000000000e+00
1.30000000000000000e+01,2.40000000000000000e+01,2.70416345659799173e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.16028181531029873e+00,-3.15865467093686680e+00,-3.15821633899781862e+00,-3.15806421961895678e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.14456574740567607e+00,-3.14522887654992633e+00,-3.14539345315528296e+00,-3.14544808237026663e+00,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-3.14456574740567962e+00,-3.14522887654992545e+00,-3.14539345315527497e+00,-3.14544808237025553e+00,0.00000000000000000e+00
1.20000000000000000e+01,8.00000000000000000e+00,2.59807621135331601e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.20000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-3.03981814678709217e+00,-3.03823346022783980e+00,-3.03780696966789199e+00,-3.03765903111550273e+00,0.00000000000000000e+00
1.10000000000000000e+01,2.40000000000000000e+01,2.48746859276654986e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-2.91397171631832652e+00,-2.91243326820503246e+00,-2.91201961320643266e+00,-2.91187619621256033e+00,0.00000000000000000e+00
1.00000000000000000e+01,2.40000000000000000e+01,2.37170824512628453e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-2.78198026859524017e+00,-2.78049237426893781e+00,-2.78009269009045301e+00,-2.77995418382202297e+00,0.00000000000000000e+00
9.00000000000000000e+00,3.00000000000000000e+01,2.25000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,1.20000000000000000e+02,1.00000000000000000e+00,0.00000000000000000e+00,-2.64288442699332826e+00,-2.64145207305813434e+00,-2.64106767212467908e+00,-2.64093452658502104e+00,0.00000000000000000e+00
8.00000000000000000e+00,1.20000000000000000e+01,2.12132034355964283e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.80000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-2.49544823008800343e+00,-2.49407726527282048e+00,-2.49370968763820056e+00,-2.49358243101126575e+00,0.00000000000000000e+00
6.00000000000000000e+00,2.40000000000000000e+01,1.83711730708738341e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-2.16838674698567546e+00,-2.16716108088015735e+00,-2.16683308415195786e+00,-2.16671964139459217e+00,0.00000000000000000e+00
5.00000000000000000e+00,2.40000000000000000e+01,1.67705098312484235e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,9.60000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-1.98326444891806597e+00,-1.98212648276988745e+00,-1.98182224569545906e+00,-1.98171707228257654e+00,0.00000000000000000e+00
4.00000000000000000e+00,6.00000000000000000e+00,1.50000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-1.77768353561936121e+00,-1.77664745136992708e+00,-1.77637071758149157e+00,-1.77627509913276049e+00,0.00000000000000000e+00
3.00000000000000000e+00,8.00000000000000000e+00,1.29903810567665801e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,3.20000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-1.54325384577401525e+00,-1.54233950692689570e+00,-1.54209552460123756e+00,-1.54201126428051749e+00,0.00000000000000000e+00
2.00000000000000000e+00,1.20000000000000000e+01,1.06066017177982141e+00,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,4.80000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-1.26361757613247172e+00,-1.26285579473031540e+00,-1.26265271413770508e+00,-1.26258261389405946e+00,0.00000000000000000e+00
1.00000000000000000e+00,6.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-1.00000000000000000e+00,2.40000000000000000e+01,1.00000000000000000e+00,0.00000000000000000e+00,-8.96580742040839929e-01,-8.96030112673358192e-01,-8.95883457395217908e-01,-8.95832858409881583e-01,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,1.13081645604657847e-07,1.13419573660514802e-07,1.13528962318378580e-07,1.13570169326980693e-07,0.00000000000000000e+00
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.00000000000000000e+00,1.00000000000000000e+00,1.00000000000000000e+00,1.13081639741343823e-07,1.13419547547914727e-07,1.13529025003093359e-07,1.13570279488826416e-07,0.00000000000000000e+00
1.00000000000000000e+00,6.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.40000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,8.96580968155410218e-01,8.96030339499204631e-01,8.95883684449730544e-01,8.95833085550301389e-01,0.00000000000000000e+00
2.00000000000000000e+00,1.20000000000000000e+01,1.06066017177982141e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.80000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.26361780220432940e+00,1.26285602154462562e+00,1.26265294118918736e+00,1.26258284103441953e+00,0.00000000000000000e+00
3.00000000000000000e+00,8.00000000000000000e+00,1.29903810567665801e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.20000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.54325407180709506e+00,1.54233973373076050e+00,1.54209575165001422e+00,1.54201149142087734e+00,0.00000000000000000e+00
4.00000000000000000e+00,6.00000000000000000e+00,1.50000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,2.40000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.77768376161669717e+00,1.77664767816412272e+00,1.77637094462769385e+00,1.77627532627302043e+00,0.00000000000000000e+00
5.00000000000000000e+00,2.40000000000000000e+01,1.67705098312484235e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.98326467488188274e+00,1.98212670955511783e+00,1.98182247273931589e+00,1.98171729942278918e+00,0.00000000000000000e+00
6.00000000000000000e+00,2.40000000000000000e+01,1.83711730708738341e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.16838697291795013e+00,2.16716130765686188e+00,2.16683331119365352e+00,2.16671986853488185e+00,0.00000000000000000e+00
8.00000000000000000e+00,1.20000000000000000e+01,2.12132034355964283e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,4.80000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.49544845596166809e+00,2.49407749203377849e+00,2.49370991467577507e+00,2.49358265815148217e+00,0.00000000000000000e+00
9.00000000000000000e+00,3.00000000000000000e+01,2.25000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,1.20000000000000000e+02,0.00000000000000000e+00,0.00000000000000000e+00,2.64288465283961971e+00,2.64145229981181640e+00,2.64106789916032225e+00,2.64093475372514908e+00,0.00000000000000000e+00
1.00000000000000000e+01,2.40000000000000000e+01,2.37170824512628453e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.78198049441518602e+00,2.78049260101551576e+00,2.78009291712425943e+00,2.77995441096215767e+00,0.00000000000000000e+00
1.10000000000000000e+01,2.40000000000000000e+01,2.48746859276654986e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,9.60000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.91397194211287580e+00,2.91243349494483272e+00,2.91201984023851956e+00,2.91187642335273855e+00,0.00000000000000000e+00
1.20000000000000000e+01,8.00000000000000000e+00,2.59807621135331601e+00,1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,3.20000000000000000e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.03981837255714460e+00,3.03823368696109375e+00,3.03780719669817412e+00,3.03765925825550420e+00,0.00000000000000000e+00
