iteration,residualN,residualS,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,2.42374939161166975e-15,1.00000000000000000e+00,1.13081645640741344e-07,4.52326592660845735e-07,4.52326592660845735e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
2.00000000000000000e+00,8.72549780980202361e-16,5.99999848928928325e-01,1.13081635962286635e-07,4.52326547724308616e-07,4.52326547724308616e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
3.00000000000000000e+00,1.74509956196040216e-15,2.26493592081001546e-06,1.13081639741343823e-07,4.52326562696203217e-07,4.52326562696203217e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
4.00000000000000000e+00,1.16339970797360131e-15,8.32786203165772526e-07,1.13081639741343823e-07,4.52326562696203058e-07,4.52326562696203058e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
5.00000000000000000e+00,5.81699853986800653e-16,2.49456628749490018e-06,1.13081645640741344e-07,4.52326592660845153e-07,4.52326592660845153e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
6.00000000000000000e+00,7.75599805315734238e-16,9.71337863479792434e-07,1.13081639741343823e-07,4.52326562696203005e-07,4.52326562696203005e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
7.00000000000000000e+00,3.87799902657867119e-16,1.93581723701371634e-06,1.13081645640741344e-07,4.52326592660845100e-07,4.52326592660845100e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
8.00000000000000000e+00,5.81699853986800653e-16,1.17684168873635616e-06,1.13081639741343823e-07,4.52326562696202899e-07,4.52326562696202899e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
9.00000000000000000e+00,1.45424963496700163e-16,1.09192437189363974e-06,1.13081639741343823e-07,4.52326562696202846e-07,4.52326562696202846e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.00000000000000000e+01,1.93899951328933559e-16,1.50268125167731750e-06,1.13081645640741344e-07,4.52326592660844941e-07,4.52326592660844941e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.10000000000000000e+01,2.90849926993400327e-16,1.84414591438242538e-06,1.13081639741343823e-07,4.52326562696202740e-07,4.52326562696202740e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.20000000000000000e+01,1.93899951328933559e-16,1.54005358286541277e-06,1.13081639741343823e-07,4.52326562696202846e-07,4.52326562696202846e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.30000000000000000e+01,1.93899951328933559e-16,1.43956307681257993e-06,1.13081639741343823e-07,4.52326562696202846e-07,4.52326562696202846e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
1.40000000000000000e+01,1.93899951328933559e-16,1.39506810121265779e-06,1.13081639741343823e-07,4.52326562696202846e-07,4.52326562696202846e-07,4.30000000000000000e+01,2.30000000000000000e+01,0.00000000000000000e+00
