y,z,W6,n_c,S_c,n_p,S_p,M_eff,v_x,rho,p_y,p_3,p_t,L_s
-3.00000000000000000e+00,1.52299797447126292e-08,1.52299797447126292e-08,1.24288793908600261e-09,0.00000000000000000e+00,8.16079837215472476e-02,0.00000000000000000e+00,3.00000000000000000e+00,1.13531154351977966e-07,4.63992773146944928e-09,4.63992773146944763e-09,4.63029206662780887e-09,4.63029206662780887e-09,4.63029206662780887e-09
-2.95312500000000000e+00,2.01764450415446278e-08,2.01764450415446278e-08,1.64714207510931295e-09,2.96031197441161638e-22,8.16368825983833368e-02,1.46721187420089188e-14,3.00000000000000000e+00,1.13571357806309988e-07,4.63570379735628361e-09,4.63565978100006172e-09,4.63582518223325131e-09,4.63582518223325131e-09,4.63582518223325131e-09
-2.90625000000000000e+00,2.67294468763689215e-08,2.67294468763689182e-08,2.18210849643253169e-09,8.89554175826683961e-23,8.16368743627725324e-02,3.32799320517607029e-15,3.00000000000000000e+00,1.13571346349117218e-07,4.63570471908337383e-09,4.63569473510376138e-09,4.63582311889453729e-09,4.63582311889453729e-09,4.63582311889453729e-09
-2.85937500000000000e+00,3.54107638310664349e-08,3.54107638310664283e-08,2.89082379721642776e-09,-2.13446902825399237e-22,8.16368664343880418e-02,-6.02774071306926084e-15,3.00000000000000000e+00,1.13571335319330603e-07,4.63570560784242882e-09,4.63572369106456562e-09,4.63582112310098498e-09,4.63582112310098498e-09,4.63582112310098498e-09
-2.81250000000000000e+00,4.69116402183441971e-08,4.69116402183441772e-08,3.82971894921691800e-09,-5.66636955829106491e-22,8.16368588135479023e-02,-1.20788135565451707e-14,3.00000000000000000e+00,1.13571324717392691e-07,4.63570646352814685e-09,4.63574269996881694e-09,4.63581919499384377e-09,4.63581919499384377e-09,4.63581919499384377e-09
-2.76562500000000000e+00,6.21478259682344769e-08,6.21478259682344372e-08,5.07355283965176395e-09,-1.05430810259986763e-21,8.16368515005658074e-02,-1.69645210620682904e-14,3.00000000000000000e+00,1.13571314543739836e-07,4.63570728603510540e-09,4.63575817959829161e-09,4.63581733471398332e-09,4.63581733471398332e-09,4.63581733471398332e-09
-2.71875000000000000e+00,8.23324926308510779e-08,8.23324926308509852e-08,6.72136489785256463e-09,-1.83520756615672840e-21,8.16368444957536604e-02,-2.22901980435007986e-14,3.00000000000000000e+00,1.13571304798805878e-07,4.63570807525774546e-09,4.63577494585186990e-09,4.63581554240220468e-09,4.63581554240220468e-09,4.63581554240220468e-09
-2.67187500000000000e+00,1.09072831385508235e-07,1.09072831385508023e-07,8.90436104414352484e-09,-2.78824603623392910e-21,8.16368377994320799e-02,-2.55631581285271034e-14,3.00000000000000000e+00,1.13571295483036979e-07,4.63570883109035916e-09,4.63578552056473613e-09,4.63581381820045369e-09,4.63581381820045369e-09,4.63581381820045369e-09
-2.62500000000000000e+00,1.44498024610924984e-07,1.44498024610924481e-07,1.17963608745164541e-08,-3.96092422274506693e-21,8.16368314119126914e-02,-2.74116150266431929e-14,3.00000000000000000e+00,1.13571286596866554e-07,4.63570955342711864e-09,4.63579178827219929e-09,4.63581216224976629e-09,4.63581216224976629e-09,4.63581216224976629e-09
-2.57812500000000000e+00,1.91428780670982426e-07,1.91428780670981261e-07,1.56276379314450970e-08,-5.57435424682388056e-21,8.16368253335173488e-02,-2.91197291613366125e-14,3.00000000000000000e+00,1.13571278140742420e-07,4.63571024216206953e-09,4.63579760134955191e-09,4.63581057469247960e-09,4.63581057469247960e-09,4.63581057469247960e-09
