n2,k,multiplicity,parity,s,index,eps,branch,eps_free,f,weight,scalar_charge,pressure_charge,matching_residual,winding_residual,sign_changes,theta_residual
3.00000000000000000e+01,1.36930639376291530e+00,1.92000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.59317230606790083e+00,-1.00000000000000000e+00,-4.59317229810639649e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.92709418490875062e-01,-2.22101706017990042e+00,6.42989147036712479e-13,6.45705711121991044e-13,1.00000000000000000e+00,1.21946897024827194e-11
8.00000000000000000e+00,7.07106781186547573e-01,4.80000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-4.58934931427121562e+00,-1.00000000000000000e+00,-4.58934871016546975e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.69667379398152740e-01,-1.71856142937275780e+00,3.53506187597713581e-11,-3.53503892824846844e-11,2.00000000000000000e+00,-7.04059033296289272e-12
2.12000000000000000e+02,3.64005494464025903e+00,2.88000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.58782964269905147e+00,-1.00000000000000000e+00,-4.58782963817376555e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53731230315004719e-01,-4.10211227705309422e+00,7.87778965713927621e-12,7.87779043387448752e-12,0.00000000000000000e+00,-3.14207731139284593e-14
1.46000000000000000e+02,3.02076149339864308e+00,7.68000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.58546270009501011e+00,-1.00000000000000000e+00,-4.58546269741590518e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.47948427177569553e-01,-3.29854912426018743e+00,1.62488127273587671e-10,-1.62488023036644336e-10,0.00000000000000000e+00,7.47779616006027936e-12
6.90000000000000000e+01,2.07665596572951872e+00,3.84000000000000000e+02,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.58518128749315323e+00,-1.00000000000000000e+00,-4.58518128352967214e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.72220134424988153e-01,-2.80249435362923460e+00,3.02317719972275257e-10,-3.02317726408318777e-10,0.00000000000000000e+00,-8.36264391068652913e-12
2.11000000000000000e+02,3.63145976158348738e+00,2.88000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.57814255196146735e+00,-1.00000000000000000e+00,-4.57814254742848625e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53779918650647862e-01,-4.09315463428804183e+00,7.95668048055167261e-12,7.95668045339148478e-12,0.00000000000000000e+00,1.22854498926447397e-13
6.40000000000000000e+01,2.00000000000000000e+00,2.40000000000000000e+01,-1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-4.57505573062999105e+00,-1.00000000000000000e+00,-4.57505570767744274e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.62929685318013584e-01,-2.66839406332544371e+00,4.40695106253027163e-11,-4.40694147840758887e-11,0.00000000000000000e+00,2.86881629563140450e-12
1.45000000000000000e+02,3.01039864469807394e+00,3.84000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.57414611393016024e+00,-1.00000000000000000e+00,-4.57414611128337611e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.48437719947389124e-01,-3.28768414042968482e+00,1.64391641783272157e-10,-1.64391611434666629e-10,0.00000000000000000e+00,-8.78319639241453842e-12
3.40000000000000000e+01,1.45773797371132519e+00,1.92000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,-1.00000000000000000e+00,-4.57255963956000855e+00,-1.00000000000000000e+00,-4.57255957378142863e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.36670801683646537e-01,-2.33651795646110916e+00,4.92220228526150107e-11,4.92219598413612403e-11,1.00000000000000000e+00,1.29540822513263265e-11
2.10000000000000000e+02,3.62284418654735951e+00,3.84000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.56843074480948452e+00,-1.00000000000000000e+00,-4.56843074026789431e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53828678988969214e-01,-4.08417504852159929e+00,7.81822171196324779e-12,7.81822176443291994e-12,0.00000000000000000e+00,-9.54999797390212704e-15
6.80000000000000000e+01,2.06155281280883029e+00,1.92000000000000000e+02,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.56478763266306853e+00,-1.00000000000000000e+00,-4.56478762872039567e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.73027145724334558e-01,-2.78528694028663004e+00,3.24763143629678869e-10,-3.24763327341770491e-10,0.00000000000000000e+00,4.54170034913659038e-12
1.44000000000000000e+02,3.00000000000000000e+00,1.20000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.56278887382189424e+00,-1.00000000000000000e+00,-4.56278887115851184e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.48930689978540354e-01,-3.27678055680430758e+00,1.69734937901570069e-10,-1.69734892807582582e-10,0.00000000000000000e+00,-7.84505793660628115e-12
2.09000000000000000e+02,3.61420807370024022e+00,9.60000000000000000e+02,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.55869403784504801e+00,-1.00000000000000000e+00,-4.55869403329558320e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53877511018365698e-01,-4.07517335971769068e+00,7.80556617614930813e-12,7.80556695667566913e-12,0.00000000000000000e+00,-2.04809356702609835e-13
2.90000000000000000e+01,1.34629120178362593e+00,2.88000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.55576762017454939e+00,-1.00000000000000000e+00,-4.55576761225437110e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.94472532209574700e-01,-2.19238369826873836e+00,3.73453994591069395e-11,-3.73434616562917654e-11,1.00000000000000000e+00,-2.58326693369781424e-11
2.08000000000000000e+02,3.60555127546398912e+00,9.60000000000000000e+01,1.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.54893224541899066e+00,-1.00000000000000000e+00,-4.54893224086183423e+00,1.00000000000000000e+00,0.00000000000000000e+00,2.53926414412386725e-01,-4.06614940589613560e+00,7.85448718583904231e-12,7.85448789342169107e-12,0.00000000000000000e+00,-4.09757590886802460e-15
1.40000000000000000e+01,9.35414346693485332e-01,1.92000000000000000e+02,-1.00000000000000000e+00,1.00000000000000000e+00,-2.00000000000000000e+00,-4.54592320305748654e+00,-1.00000000000000000e+00,-4.54592295926306544e+00,1.00000000000000000e+00,0.00000000000000000e+00,-2.57519608095797825e-01,-1.87094091339956692e+00,1.39820117794282843e-11,-1.39808165044996713e-11,1.00000000000000000e+00,-2.81019651993119624e-12
6.70000000000000000e+01,2.04633819296811259e+00,9.60000000000000000e+01,1.00000000000000000e+00,-1.00000000000000000e+00,1.00000000000000000e+00,-4.54421981642640116e+00,-1.00000000000000000e+00,-4.54421981252491047e+00,1.00000000000000000e+00,0.00000000000000000e+00,-1.73848772731111684e-01,-2.76794141479213351e+00,3.28620991856085465e-10,-3.28621130307737985e-10,0.00000000000000000e+00,1.62811986115229956e-11
1.42000000000000000e+02,2.97909382195324612e+00,1.92000000000000000e+02,-1.00000000000000000e+00,-1.00000000000000000e+00,0.00000000000000000e+00,-4.53995069844033861e+00,-1.00000000000000000e+00,-4.53995069579387778e+00,1.00000000000000000e+00,0.00000000000000000e+00,-4.49927871973089422e-01,-3.25485595123849469e+00,1.74209788173333932e-10,-1.74209757730636738e-10,0.00000000000000000e+00,-2.66209276844620035e-12
