iteration,residualN,residualS,residualD,residualPotential,mu,energy,free,states,shellsExact,shellsInterpolated
1.00000000000000000e+00,2.36798141036372381e-02,6.48757103936752934e-03,2.36798141036372381e-02,2.83696298414952419e-03,7.04535186621398690e-01,6.11185522269585135e+01,6.11185522269585135e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
2.00000000000000000e+00,1.42080549494236711e-02,3.89222585805836570e-03,1.42080549494236711e-02,1.73707526914700094e-03,7.04535004061359937e-01,6.11185522834033392e+01,6.11185522834033392e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
3.00000000000000000e+00,2.44184173231104738e-07,2.99883134499195369e-06,2.57775959548125583e-07,1.62831320494438714e-04,7.04534727146421291e-01,6.11185523129152770e+01,6.11185523129152770e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
4.00000000000000000e+00,1.19446259707013342e-08,6.22391512963661849e-08,1.19446259707013342e-08,8.53428857727767110e-06,7.04534722750663533e-01,6.11185523129340353e+01,6.11185523129340353e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
5.00000000000000000e+00,7.63699981957224714e-09,3.50615864068724221e-08,7.63699981957224714e-09,4.58363973307451822e-06,7.04534722817979686e-01,6.11185523129355985e+01,6.11185523129355985e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
6.00000000000000000e+00,3.83925300065252978e-09,1.50033820385592639e-08,3.83925300065252978e-09,2.30427563317758821e-06,7.04534722878758957e-01,6.11185523129336374e+01,6.11185523129336374e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
7.00000000000000000e+00,1.37814553235846665e-09,3.40669882462650838e-09,1.37814553235846665e-09,8.27147147691720264e-07,7.04534722913004008e-01,6.11185523129339359e+01,6.11185523129339359e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
8.00000000000000000e+00,4.40451298667925211e-10,8.52416235300698059e-10,4.40451298667925211e-10,2.64353819556806258e-07,7.04534722922504075e-01,6.11185523129348809e+01,6.11185523129348809e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
9.00000000000000000e+00,1.40987579723983137e-10,7.66976551849864441e-10,1.40987579723983137e-10,1.90694137591762569e-07,7.04534722923469747e-01,6.11185523129330903e+01,6.11185523129330903e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
1.00000000000000000e+01,7.80767805377258073e-13,6.71037033445464451e-12,7.80767805377258073e-13,2.74531264388144791e-09,7.04534722920297951e-01,6.11185523129339145e+01,6.11185523129339145e+01,3.30000000000000000e+02,1.17000000000000000e+02,0.00000000000000000e+00
